id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,League,Season
5722,Ibrahim Sangare,13,584,0,0.0163659416139125,1,0.7156692324206233,1,5,3,0,M S,Nottingham Forest,0,0.0163659416139125,3.003039238974452,2.3539955895394087,EPL,2024
5973,Kenny Tete,22,1790,0,1.595350006595254,2,0.6750296298414469,25,9,5,0,D S,Fulham,0,1.595350006595254,7.372500399127603,6.540642708539963,EPL,2024
6034,Philip Billing,10,152,0,0.3570811375975609,0,1.401890940964222,5,8,1,0,M S,Bournemouth,0,0.3570811375975609,1.9741406198590996,0.9171814527362584,EPL,2024
6044,Charlie Taylor,8,341,0,0.0,0,0.055130336433649,0,1,1,0,D S,Southampton,0,0.0,0.7140172049403191,0.6588868722319603,EPL,2024
6048,Lewis Dunk,25,2083,0,1.1070273127406836,0,0.5168026331812143,12,5,5,0,D S,Brighton,0,1.1070273127406836,10.19734975323081,10.102785553783178,EPL,2024
6049,Solly March,8,149,0,0.0514545002952218,0,0.2339879721403122,2,3,2,0,M S,Brighton,0,0.0514545002952218,0.3942978456616401,0.3155219256877899,EPL,2024
6054,Ederson,26,2324,0,0.0,4,1.1925887912511826,0,4,4,0,GK,Manchester City,0,0.0,5.953033002093434,4.961667595431209,EPL,2024
6080,Victor Lindelöf,16,679,0,0.0,0,0.1225271690636873,0,3,1,0,D S,Manchester United,0,0.0,1.176914483308792,1.0819011144340038,EPL,2024
6104,Will Hughes,33,2160,0,0.9225301016122104,3,3.364077143371105,22,33,11,0,M S,Crystal Palace,0,0.9225301016122104,9.026491666212678,7.883489057421684,EPL,2024
6145,Daichi Kamada,34,1527,0,0.9768787622451782,0,1.8320643100887537,20,20,4,1,M S,Crystal Palace,0,0.9768787622451782,8.12018227763474,6.361981469206512,EPL,2024
6157,Timothy Castagne,24,1627,0,0.3606655541807413,1,0.8743397928774357,8,10,1,0,D S,Fulham,0,0.3606655541807413,6.590010182932019,5.578935069963336,EPL,2024
6163,Nélson Semedo,34,2897,0,0.9947248105891048,4,2.185204219073057,18,25,8,0,D S,Wolverhampton Wanderers,0,0.9947248105891048,9.799877418205142,7.2230052798986435,EPL,2024
6221,Pau Torres,24,2011,0,0.3871210906654596,0,0.1446397490799427,8,3,2,0,D S,Aston Villa,0,0.3871210906654596,7.192430438473821,7.064639877527952,EPL,2024
6310,Boubakary Soumare,31,2182,0,0.2561326660215854,0,0.3478336622938514,7,10,8,0,M S,Leicester,0,0.2561326660215854,7.107237534597516,6.826774168759584,EPL,2024
6314,Joachim Andersen,30,2678,0,0.8852448537945747,0,0.280512185767293,20,4,7,1,D,"Crystal Palace,Fulham",0,0.8852448537945747,10.6725890384987,10.444070791825652,EPL,2024
6418,Hamza Choudhury,4,125,0,0.0,0,0.3993283584713936,0,2,0,0,M S,Leicester,0,0.0,0.658692367374897,0.3116940781474113,EPL,2024
6490,Manuel Akanji,26,2017,0,1.0098738074302671,0,0.4246870186179876,15,9,3,0,D S,Manchester City,0,1.0098738074302671,13.879725754261017,13.611297756433489,EPL,2024
6532,Martin Dubravka,10,900,0,0.0,0,0.0,0,0,0,0,GK,Newcastle United,0,0.0,1.4120896756649015,1.4120896756649015,EPL,2024
6630,Joe Willock,32,1043,0,2.0176452044397597,2,3.1126333381980658,18,22,4,0,M S,Newcastle United,0,2.0176452044397597,8.017597679048777,3.4172954158857465,EPL,2024
6722,Konstantinos Mavropanos,33,2028,0,1.6612843237817287,0,0.6751785762608051,18,5,4,1,D S,West Ham,0,1.6612843237817287,4.6871272986754775,4.525988888926804,EPL,2024
6816,Jean-Clair Todibo,27,1833,0,0.2778066396713257,0,0.0297562526538968,5,2,3,0,D S,West Ham,0,0.2778066396713257,3.5863327868282795,3.5863327868282795,EPL,2024
6850,Willy Boly,6,139,0,0.082951508462429,0,0.0,1,0,1,0,D S,Nottingham Forest,0,0.082951508462429,0.1375844292342662,0.1375844292342662,EPL,2024
6903,Matz Sels,38,3420,0,0.0,0,0.5219662692397833,0,2,4,0,GK,Nottingham Forest,0,0.0,3.724944426678121,3.2029781555756927,EPL,2024
6962,Robin Olsen,4,211,0,0.0,0,0.0,0,0,0,0,GK S,Aston Villa,0,0.0,0.4604295790195465,0.4604295790195465,EPL,2024
7027,Arijanet Muric,18,1620,0,0.0,0,0.0,0,0,1,0,GK,Ipswich,0,0.0,2.334977397695184,2.334977397695184,EPL,2024
7047,Mark Flekken,37,3275,0,0.0,2,0.5480153113603592,0,2,1,0,GK,Brentford,0,0.0,7.107891340740025,6.884677250869572,EPL,2024
7078,Sean Longstaff,25,758,0,0.4065457545220852,0,0.2086685169488191,6,4,2,0,M S,Newcastle United,0,0.4065457545220852,2.164528429508209,1.791835017502308,EPL,2024
7166,Mathias Jensen,24,819,0,0.2693682108074426,2,1.9875654987990856,6,16,2,0,M S,Brentford,0,0.2693682108074426,5.387348018586636,4.161761403083801,EPL,2024
7187,Sergio Reguilón,4,187,0,0.1322939433157444,0,0.0298521239310503,2,1,2,0,D S,Tottenham,0,0.1322939433157444,0.7971926778554916,0.696475438773632,EPL,2024
7198,Oliver Skipp,24,1095,0,0.2431342415511608,0,0.3397108828648925,5,9,8,0,M S,Leicester,0,0.2431342415511608,2.2539359983056784,1.7920793881639838,EPL,2024
7235,Jason Steele,2,180,0,0.0,0,0.0,0,0,0,0,GK,Brighton,0,0.0,0.4078828990459442,0.4078828990459442,EPL,2024
7240,Benoit Badiashile Mukinayi,5,323,0,0.0,0,0.0,0,0,0,0,D S,Chelsea,0,0.0,0.7828760668635368,0.7828760668635368,EPL,2024
7281,Diogo Dalot,33,2821,0,1.6990829594433308,3,2.5788643723353744,24,26,5,0,D S,Manchester United,0,1.6990829594433308,10.50801149662584,8.384668283164501,EPL,2024
7298,Ben White,17,1192,0,0.4337807316333055,2,1.4500398263335228,9,10,2,0,D S,Arsenal,0,0.4337807316333055,4.346273209899664,3.896727360785008,EPL,2024
7332,Max Kilman,38,3348,0,1.714818298816681,1,0.9288761988282204,13,16,5,0,D,West Ham,0,1.714818298816681,7.727036248892546,7.178434561938047,EPL,2024
7352,Tyler Adams,28,1965,0,1.4070341289043429,3,1.5068945437669754,9,18,7,0,M S,Bournemouth,0,1.4070341289043429,7.6065224930644035,5.169210600666702,EPL,2024
7395,Carlos Vinicius,3,8,0,0.054843533784151,0,0.0,1,0,0,0,S,Fulham,0,0.054843533784151,0.054843533784151,0.0,EPL,2024
7420,Miguel Almirón,9,138,0,0.4826713129878044,0,0.1663767416030168,6,3,0,0,F S,Newcastle United,0,0.4826713129878044,0.6716924104839563,0.1632358524948358,EPL,2024
7438,James Garner,21,1603,0,0.6001764945685863,1,1.215124419890344,12,12,5,0,D M S,Everton,0,0.6001764945685863,5.435937132686377,4.616085112094879,EPL,2024
7582,Mark Travers,5,450,0,0.0,0,0.0,0,0,0,0,GK,Bournemouth,0,0.0,0.5100627075880766,0.5100627075880766,EPL,2024
7589,Wesley Fofana,14,1192,0,0.2047538962215185,0,0.5259660333395004,3,6,7,0,D,Chelsea,0,0.2047538962215185,4.953598186373711,4.430655201897025,EPL,2024
7688,Max Aarons,3,78,0,0.0,0,0.0,0,0,0,0,D S,Bournemouth,0,0.0,0.963919162750244,0.963919162750244,EPL,2024
7689,Ben Godfrey,3,165,0,0.0,0,0.0,0,0,1,0,D S,Ipswich,0,0.0,0.225624181330204,0.225624181330204,EPL,2024
7699,Adam Webster,14,888,0,0.3764696484431624,0,0.3818966709077358,5,3,1,0,D S,Brighton,0,0.3764696484431624,4.823259890079498,4.751052476465702,EPL,2024
7702,Dean Henderson,38,3420,0,0.0109276687726378,0,0.1058704666793346,1,2,3,0,GK,Crystal Palace,0,0.0109276687726378,3.299205945804715,3.19333547540009,EPL,2024
7904,Caoimhin Kelleher,10,900,0,0.0,0,0.0,0,0,0,0,GK,Liverpool,0,0.0,1.939537651836872,1.939537651836872,EPL,2024
7931,Takehiro Tomiyasu,1,3,0,0.1668418496847152,0,0.0,1,0,0,0,S,Arsenal,0,0.1668418496847152,0.0,0.0,EPL,2024
7943,Igor Julio,13,959,0,0.0835000127553939,0,0.1427631359547376,1,2,4,0,D S,Brighton,0,0.0835000127553939,4.970579881221056,4.827816758304834,EPL,2024
7988,Billy Gilmour,2,94,0,0.0845430567860603,0,0.0,1,0,0,0,M S,Brighton,0,0.0845430567860603,1.1755258962512016,1.1755258962512016,EPL,2024
8090,Lloyd Kelly,10,303,0,0.2711419649422169,1,0.3751976788043976,3,2,2,0,D S,Newcastle United,0,0.2711419649422169,0.8785770535469055,0.5033793747425079,EPL,2024
8093,Brandon Austin,1,90,0,0.0,0,0.0,0,0,0,0,GK,Tottenham,0,0.0,0.404704749584198,0.404704749584198,EPL,2024
8119,Boubacar Traore,1,1,0,0.0,0,0.0,0,0,0,0,S,Wolverhampton Wanderers,0,0.0,0.0,0.0,EPL,2024
8214,Tyrick Mitchell,37,3131,0,1.4204330071806908,5,7.109685024246573,12,41,2,0,D,Crystal Palace,0,1.4204330071806908,14.724310521036386,7.392835007980466,EPL,2024
8252,Nicolás Domínguez,34,1979,0,1.9267512233927848,1,1.4655370814725757,21,13,9,0,M S,Nottingham Forest,0,1.9267512233927848,4.884785549715161,3.653871604241431,EPL,2024
8267,Guido Rodríguez,23,1179,0,0.1626910055056214,1,0.2192824073135852,8,4,6,0,M S,West Ham,0,0.1626910055056214,2.944707117974758,2.794170718640089,EPL,2024
8285,Sander Berge,31,2242,0,0.4260362591594457,0,0.7261993493884802,3,18,6,0,M S,Fulham,0,0.4260362591594457,7.763672082684934,6.734488721005619,EPL,2024
