match_id,league,season,match_datetime_utc,match_date,match_weekday,home_team_id,home_team_name,away_team_id,away_team_name,home_goals,away_goals,total_goals,goal_difference,home_xg,away_xg,xg_difference,match_outcome,match_outcome_code,outcome_label,outcome_id,home_win_flag,draw_flag,away_win_flag,home_points_actual,away_points_actual,forecast_home_win,forecast_draw,forecast_away_win,market_home_edge,market_expected_points_home,market_expected_points_away,market_entropy,market_logit_home,market_max_prob,away_goal_diff_last_5,away_goals_against_last_5,away_goals_for_last_5,away_points_last_5,away_xg_against_last_5,away_xg_diff_last_5,away_xg_for_last_5,form_diff_last5,form_diff_last5_season_mean,form_diff_last5_season_std,form_diff_last5_season_var,form_diff_last5_season_z,form_pct_diff_last5,form_pct_diff_last5_season_mean,form_pct_diff_last5_season_std,form_pct_diff_last5_season_var,form_pct_diff_last5_season_z,home_goal_diff_last_5,home_goals_against_last_5,home_goals_for_last_5,home_points_last_5,home_xg_against_last_5,home_xg_diff_last_5,home_xg_for_last_5,momentum_fixture_congestion_delta,momentum_fixture_congestion_delta_season_mean,momentum_fixture_congestion_delta_season_std,momentum_fixture_congestion_delta_season_var,momentum_fixture_congestion_delta_season_z,momentum_forecast_trend_delta,momentum_forecast_trend_delta_season_mean,momentum_forecast_trend_delta_season_std,momentum_forecast_trend_delta_season_var,momentum_forecast_trend_delta_season_z,momentum_forecast_win_prev_delta,momentum_forecast_win_prev_delta_season_mean,momentum_forecast_win_prev_delta_season_std,momentum_forecast_win_prev_delta_season_var,momentum_forecast_win_prev_delta_season_z,momentum_goal_diff_last2_delta,momentum_goal_diff_last2_delta_season_mean,momentum_goal_diff_last2_delta_season_std,momentum_goal_diff_last2_delta_season_var,momentum_goal_diff_last2_delta_season_z,momentum_goal_diff_last3_delta,momentum_goal_diff_last3_delta_season_mean,momentum_goal_diff_last3_delta_season_std,momentum_goal_diff_last3_delta_season_var,momentum_goal_diff_last3_delta_season_z,momentum_goal_diff_last8_delta,momentum_goal_diff_last8_delta_season_mean,momentum_goal_diff_last8_delta_season_std,momentum_goal_diff_last8_delta_season_var,momentum_goal_diff_last8_delta_season_z,momentum_matches_last14_delta,momentum_matches_last14_delta_season_mean,momentum_matches_last14_delta_season_std,momentum_matches_last14_delta_season_var,momentum_matches_last14_delta_season_z,momentum_points_exp_decay_delta,momentum_points_exp_decay_delta_season_mean,momentum_points_exp_decay_delta_season_std,momentum_points_exp_decay_delta_season_var,momentum_points_exp_decay_delta_season_z,momentum_points_last2_delta,momentum_points_last2_delta_season_mean,momentum_points_last2_delta_season_std,momentum_points_last2_delta_season_var,momentum_points_last2_delta_season_z,momentum_points_last3_delta,momentum_points_last3_delta_season_mean,momentum_points_last3_delta_season_std,momentum_points_last3_delta_season_var,momentum_points_last3_delta_season_z,momentum_points_last8_delta,momentum_points_last8_delta_season_mean,momentum_points_last8_delta_season_std,momentum_points_last8_delta_season_var,momentum_points_last8_delta_season_z,momentum_points_pct_last3_delta,momentum_points_pct_last3_delta_season_mean,momentum_points_pct_last3_delta_season_std,momentum_points_pct_last3_delta_season_var,momentum_points_pct_last3_delta_season_z,momentum_travel_rest_ratio_delta,momentum_travel_rest_ratio_delta_season_mean,momentum_travel_rest_ratio_delta_season_std,momentum_travel_rest_ratio_delta_season_var,momentum_travel_rest_ratio_delta_season_z,momentum_xg_diff_last2_delta,momentum_xg_diff_last2_delta_season_mean,momentum_xg_diff_last2_delta_season_std,momentum_xg_diff_last2_delta_season_var,momentum_xg_diff_last2_delta_season_z,momentum_xg_diff_last3_delta,momentum_xg_diff_last3_delta_season_mean,momentum_xg_diff_last3_delta_season_std,momentum_xg_diff_last3_delta_season_var,momentum_xg_diff_last3_delta_season_z,momentum_xg_diff_last8_delta,momentum_xg_diff_last8_delta_season_mean,momentum_xg_diff_last8_delta_season_std,momentum_xg_diff_last8_delta_season_var,momentum_xg_diff_last8_delta_season_z,momentum_xg_exp_decay_delta,momentum_xg_exp_decay_delta_season_mean,momentum_xg_exp_decay_delta_season_std,momentum_xg_exp_decay_delta_season_var,momentum_xg_exp_decay_delta_season_z,rest_diff,rest_diff_season_mean,rest_diff_season_std,rest_diff_season_var,rest_diff_season_z,rest_reset_flag_pair,xg_diff_last5,is_result,fixture_congestion_flag_pair,match_day_index,match_day_of_year_norm,match_weekday_index,match_day_index_season_mean,match_day_index_season_std,match_day_index_season_var,match_day_index_season_z,match_day_of_year_norm_season_mean,match_day_of_year_norm_season_std,match_day_of_year_norm_season_var,match_day_of_year_norm_season_z,match_weekday_index_season_mean,match_weekday_index_season_std,match_weekday_index_season_var,match_weekday_index_season_z,home_shots_for,away_shots_for,elo_home_pre,elo_away_pre,elo_home_expectation
18289,EPL,2022,2022-10-02 13:00:00,2022-10-02,Sunday,88,Manchester City,89,Manchester United,6,3,9,3,3.01103,1.71335,1.29768,Home Win,H,H,2,1,0,0,3,0,0.6839,0.1915,0.1246,0.5592999999999999,2.2432,0.5653,0.835865304107285,1.7027031017506975,0.6839,1.0,6.0,7.0,12.0,6.307376,1.0786220000000004,7.385998000000001,-1.0,-0.23421052,4.8372335,23.398829,-0.15831146,-0.06666666666666676,-0.018552631,0.33962536,0.11534538,-0.14166798,11.0,6.0,17.0,11.0,3.624815,9.617524999999999,13.24234,-1,-0.023684211,0.40048403,0.16038746,-2.4378395,-0.15800000000000003,-0.13708921,0.5170309,0.26732096,-0.04044399,0.1854,-0.090047106,0.40660402,0.16532683,0.6774333,0.0,-0.22894737,4.0780907,16.630823,0.056140825,5.0,-0.38947368,4.9425077,24.428383,1.090433,17.0,-0.18947369,9.56968,91.57878,1.7962433,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,-0.375,-0.121189356,1.2367498,1.52955,-0.20522393,-2.0,-0.1368421,2.8815143,8.303124,-0.6465899,-2.0,-0.26578948,3.542488,12.549222,-0.4895459,5.0,-0.19210526,6.7610903,45.71234,0.76793903,-0.2222222222222222,-0.031725146,0.4017037,0.16136585,-0.47422287,0.19185382565664255,-0.031014169,0.10733015,0.011519762,2.0764716,1.6641589999999993,-0.31733638,3.0652084,9.395503,0.6464472,4.787277,-0.35753998,3.9995668,15.996534,1.2863436,12.754669,-0.28740034,7.7983575,60.81438,1.6724124,1.1771950624999998,-0.19173712,1.3487182,1.8190407,1.0149876,10.9375,-0.032949563,3.2198846,10.367657,3.407094,0,8.538902999999998,True,1,58.0,0.7513661202185792,6.0,156.62895,93.45264,8733.3955,-1.0553898,0.45397612,0.29286107,0.08576761,1.0154644,4.381579,1.7835891,3.1811903,0.90739566,22,12,1655.110,1589.980,0.640000
18286,EPL,2022,2022-10-02 15:30:00,2022-10-02,Sunday,245,Leeds,71,Aston Villa,0,0,0,0,0.298626,1.89645,-1.597824,Draw,D,D,1,0,1,0,1,1,0.0342,0.1457,0.8201,-0.7859,0.2483,2.6060000000000003,0.5587408731984393,-3.177200639973806,0.8201,-3.0,7.0,4.0,4.0,8.185401,-5.156808,3.028593,1.0,-0.23421052,4.8372335,23.398829,0.25514802,0.06666666666666665,-0.018552631,0.33962536,0.11534538,0.2509215,-1.0,9.0,8.0,5.0,7.631802,0.5650979999999997,8.1969,0,-0.023684211,0.40048403,0.16038746,0.059138965,-0.859,-0.13708921,0.5170309,0.26732096,-1.3962624,-0.5854999999999999,-0.090047106,0.40660402,0.16532683,-1.2185144,-4.0,-0.22894737,4.0780907,16.630823,-0.92471033,-4.0,-0.38947368,4.9425077,24.428383,-0.73050493,4.0,-0.18947369,9.56968,91.57878,0.43778616,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,-1.234375,-0.121189356,1.2367498,1.52955,-0.9000896,-3.0,-0.1368421,2.8815143,8.303124,-0.9936296,-3.0,-0.26578948,3.542488,12.549222,-0.77183336,1.0,-0.19210526,6.7610903,45.71234,0.1763185,-0.3333333333333333,-0.031725146,0.4017037,0.16136585,-0.75082254,-0.13779461820050087,-0.031014169,0.10733015,0.011519762,-0.9948784,-0.5621900000000002,-0.31733638,3.0652084,9.395503,-0.07988156,1.4792320000000005,-0.35753998,3.9995668,15.996534,0.45924273,4.317442,-0.28740034,7.7983575,60.81438,0.59048873,-0.24915412500000006,-0.19173712,1.3487182,1.8190407,-0.04257154,-9.3125,-0.032949563,3.2198846,10.367657,-2.8819513,0,5.721906,True,0,58.0,0.7513661202185792,6.0,156.62895,93.45264,8733.3955,-1.0553898,0.45397612,0.29286107,0.08576761,1.0154644,4.381579,1.7835891,3.1811903,0.90739566,6,19,1486.610,1439.260,0.616000
18287,EPL,2022,2022-10-03 19:00:00,2022-10-03,Monday,75,Leicester,249,Nottingham Forest,4,0,4,4,1.2497,1.22169,0.02801,Home Win,H,H,2,1,0,0,3,0,0.3618,0.2848,0.3534,0.008400000000000019,1.3701999999999999,1.345,1.0931193212888357,0.023491013075598737,0.3618,-10.0,15.0,5.0,1.0,9.971041,-4.777245,5.193796,-1.0,-0.23421052,4.8372335,23.398829,-0.15831146,-0.06666666666666667,-0.018552631,0.33962536,0.11534538,-0.14166798,-10.0,16.0,6.0,0.0,8.808250000000001,-3.3298260000000006,5.4784239999999995,0,-0.023684211,0.40048403,0.16038746,0.059138965,0.31789999999999996,-0.13708921,0.5170309,0.26732096,0.8800039,-0.0953,-0.090047106,0.40660402,0.16532683,-0.012918943,-5.0,-0.22894737,4.0780907,16.630823,-1.1699232,0.0,-0.38947368,4.9425077,24.428383,0.07880082,-1.0,-0.18947369,9.56968,91.57878,-0.08469732,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,-0.0625,-0.121189356,1.2367498,1.52955,0.04745451,0.0,-0.1368421,2.8815143,8.303124,0.047489647,0.0,-0.26578948,3.542488,12.549222,0.07502904,-3.0,-0.19210526,6.7610903,45.71234,-0.41530207,0.0,-0.031725146,0.4017037,0.16136585,0.07897649,-0.0003109627319802799,-0.031014169,0.10733015,0.011519762,0.2860632,-2.5475890000000003,-0.31733638,3.0652084,9.395503,-0.72760224,0.07582500000000003,-0.35753998,3.9995668,15.996534,0.10835298,0.3899409999999994,-0.28740034,7.7983575,60.81438,0.086856924,-0.3390578125000001,-0.19173712,1.3487182,1.8190407,-0.10923016,-0.0625,-0.032949563,3.2198846,10.367657,-0.009177483,0,1.4474189999999991,True,0,59.0,0.7540983606557377,0.0,156.62895,93.45264,8733.3955,-1.044689,0.45397612,0.29286107,0.08576761,1.0247939,4.381579,1.7835891,3.1811903,-2.4566078,17,10,1355.950,1368.420,0.532000
18293,EPL,2022,2022-10-08 14:00:00,2022-10-08,Saturday,73,Bournemouth,75,Leicester,2,1,3,1,1.14891,1.18125,-0.03234,Home Win,H,H,2,1,0,0,3,0,0.3192,0.3312,0.3496,-0.030400000000000038,1.2888,1.38,1.09791089048874,-0.09097177820572676,0.3496,-5.0,14.0,9.0,3.0,8.78839,-2.3032140000000005,6.485175999999999,3.0,-0.23421052,4.8372335,23.398829,0.6686075,0.2,-0.018552631,0.33962536,0.11534538,0.64351094,-8.0,12.0,4.0,6.0,10.31534,-7.132197000000001,3.1831430000000003,0,-0.023684211,0.40048403,0.16038746,0.059138965,-0.016600000000000004,-0.13708921,0.5170309,0.26732096,0.23304063,-0.11430000000000001,-0.090047106,0.40660402,0.16532683,-0.059647452,0.0,-0.22894737,4.0780907,16.630823,0.056140825,4.0,-0.38947368,4.9425077,24.428383,0.8881066,-5.0,-0.18947369,9.56968,91.57878,-0.5026841,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,-0.296875,-0.121189356,1.2367498,1.52955,-0.14205432,-1.0,-0.1368421,2.8815143,8.303124,-0.2995501,2.0,-0.26578948,3.542488,12.549222,0.639604,5.0,-0.19210526,6.7610903,45.71234,0.76793903,0.22222222222222227,-0.031725146,0.4017037,0.16136585,0.63217586,-0.008201380430369443,-0.031014169,0.10733015,0.011519762,0.21254781,-0.494814000000001,-0.31733638,3.0652084,9.395503,-0.05790067,0.7474470000000002,-0.35753998,3.9995668,15.996534,0.27627668,-4.001710999999999,-0.28740034,7.7983575,60.81438,-0.47629398,-0.24054235156250003,-0.19173712,1.3487182,1.8190407,-0.036186386,-2.104166666666668,-0.032949563,3.2198846,10.367657,-0.64325815,0,-4.828983,True,0,64.0,0.76775956284153,5.0,156.62895,93.45264,8733.3955,-0.9911861,0.45397612,0.29286107,0.08576761,1.0714413,4.381579,1.7835891,3.1811903,0.34672844,10,9,1450.240,1403.180,0.616000
18295,EPL,2022,2022-10-08 14:00:00,2022-10-08,Saturday,80,Chelsea,229,Wolverhampton Wanderers,3,0,3,3,2.43092,0.748449,1.682471,Home Win,H,H,2,1,0,0,3,0,0.7831,0.143,0.0739,0.7092,2.4922999999999997,0.36469999999999997,0.6620987982533361,2.360547573802736,0.7831,-4.0,6.0,2.0,5.0,5.967574999999999,-1.3152620000000002,4.652313,4.0,-0.23421052,4.8372335,23.398829,0.8753372,0.26666666666666666,-0.018552631,0.33962536,0.11534538,0.83980566,-1.0,8.0,7.0,9.0,7.74027,-1.8315249999999996,5.908745,0,-0.023684211,0.40048403,0.16038746,0.059138965,0.27290000000000003,-0.13708921,0.5170309,0.26732096,0.7929685,0.3115,-0.090047106,0.40660402,0.16532683,0.9875631,7.0,-0.22894737,4.0780907,16.630823,1.7726303,5.0,-0.38947368,4.9425077,24.428383,1.090433,6.0,-0.18947369,9.56968,91.57878,0.6467796,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,2.0234375,-0.121189356,1.2367498,1.52955,1.734083,6.0,-0.1368421,2.8815143,8.303124,2.129728,3.0,-0.26578948,3.542488,12.549222,0.92189145,7.0,-0.19210526,6.7610903,45.71234,1.0637493,0.3333333333333333,-0.031725146,0.4017037,0.16136585,0.9087755,0.05672664952870621,-0.031014169,0.10733015,0.011519762,0.8174853,1.4094799999999998,-0.31733638,3.0652084,9.395503,0.56336015,1.5813099999999998,-0.35753998,3.9995668,15.996534,0.484765,1.7979660000000006,-0.28740034,7.7983575,60.81438,0.26741096,0.5541987109375,-0.19173712,1.3487182,1.8190407,0.5530702,13.791666666666666,-0.032949563,3.2198846,10.367657,4.293513,0,-0.5162629999999995,True,0,64.0,0.76775956284153,5.0,156.62895,93.45264,8733.3955,-0.9911861,0.45397612,0.29286107,0.08576761,1.0714413,4.381579,1.7835891,3.1811903,0.34672844,20,8,1538.510,1411.460,0.718000
18298,EPL,2022,2022-10-08 14:00:00,2022-10-08,Saturday,88,Manchester City,74,Southampton,4,0,4,4,2.73536,0.101148,2.634212,Home Win,H,H,2,1,0,0,3,0,0.942,0.0531,0.0049,0.9370999999999999,2.8790999999999998,0.0678,0.23822446293616872,5.258770069459782,0.942,-3.0,6.0,3.0,3.0,7.29212,-1.1060979999999998,6.1860219999999995,10.0,-0.23421052,4.8372335,23.398829,2.1157155,0.6666666666666667,-0.018552631,0.33962536,0.11534538,2.017574,14.0,6.0,20.0,13.0,3.125465,9.454085,12.57955,0,-0.023684211,0.40048403,0.16038746,0.059138965,-0.35519999999999996,-0.13708921,0.5170309,0.26732096,-0.42185253,0.3248,-0.090047106,0.40660402,0.16532683,1.020273,8.0,-0.22894737,4.0780907,16.630823,2.0178432,9.0,-0.38947368,4.9425077,24.428383,1.8997388,25.0,-0.18947369,9.56968,91.57878,2.632217,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,2.4765625,-0.121189356,1.2367498,1.52955,2.1004667,6.0,-0.1368421,2.8815143,8.303124,2.129728,7.0,-0.26578948,3.542488,12.549222,2.0510414,13.0,-0.19210526,6.7610903,45.71234,1.9511802,0.7777777777777778,-0.031725146,0.4017037,0.16136585,2.0151742,0.001067728920053801,-0.031014169,0.10733015,0.011519762,0.29890853,3.5764129999999996,-0.31733638,3.0652084,9.395503,1.2703049,5.110461,-0.35753998,3.9995668,15.996534,1.3671483,16.749131,-0.28740034,7.7983575,60.81438,2.1846306,1.7417075781249998,-0.19173712,1.3487182,1.8190407,1.4335424,0.2708333333333339,-0.032949563,3.2198846,10.367657,0.0943459,0,10.560182999999999,True,0,64.0,0.76775956284153,5.0,156.62895,93.45264,8733.3955,-0.9911861,0.45397612,0.29286107,0.08576761,1.0714413,4.381579,1.7835891,3.1811903,0.34672844,21,5,1684.640,1390.570,0.869000
18299,EPL,2022,2022-10-08 14:00:00,2022-10-08,Saturday,86,Newcastle United,244,Brentford,5,1,6,4,2.44631,1.13466,1.31165,Home Win,H,H,2,1,0,0,3,0,0.7371,0.1881,0.0748,0.6623,2.3994,0.4125,0.7330645992695433,2.2879056832148117,0.7371,0.0,7.0,7.0,6.0,6.306351,1.9302489999999999,8.236600000000001,0.0,-0.23421052,4.8372335,23.398829,0.04841828,0.0,-0.018552631,0.33962536,0.11534538,0.054626755,2.0,5.0,7.0,6.0,5.474914,6.2285319999999995,11.703446,0,-0.023684211,0.40048403,0.16038746,0.059138965,0.1945,-0.13708921,0.5170309,0.26732096,0.64133346,0.5677,-0.090047106,0.40660402,0.16532683,1.6176602,6.0,-0.22894737,4.0780907,16.630823,1.5274175,3.0,-0.38947368,4.9425077,24.428383,0.68578017,1.0,-0.18947369,9.56968,91.57878,0.12429608,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,0.953125,-0.121189356,1.2367498,1.52955,0.86865944,3.0,-0.1368421,2.8815143,8.303124,1.0886089,1.0,-0.26578948,3.542488,12.549222,0.3573165,1.0,-0.19210526,6.7610903,45.71234,0.1763185,0.11111111111111116,-0.031725146,0.4017037,0.16136585,0.35557616,0.00723140495867769,-0.031014169,0.10733015,0.011519762,0.3563358,5.051138999999999,-0.31733638,3.0652084,9.395503,1.7514226,6.084764,-0.35753998,3.9995668,15.996534,1.6107504,3.374675999999999,-0.28740034,7.7983575,60.81438,0.46959585,2.1916343515624996,-0.19173712,1.3487182,1.8190407,1.7671382,0.875,-0.032949563,3.2198846,10.367657,0.281982,0,4.298283,True,0,64.0,0.76775956284153,5.0,156.62895,93.45264,8733.3955,-0.9911861,0.45397612,0.29286107,0.08576761,1.0714413,4.381579,1.7835891,3.1811903,0.34672844,16,7,1563.610,1499.410,0.639000
18294,EPL,2022,2022-10-08 16:30:00,2022-10-08,Saturday,220,Brighton,82,Tottenham,0,1,1,-1,0.899735,0.771641,0.128094,Away Win,A,A,0,0,0,1,0,3,0.3516,0.3567,0.2917,0.05990000000000001,1.4115000000000002,1.2318,1.09460461255239,0.18676828893734626,0.3567,5.0,7.0,12.0,10.0,6.784115,2.5510199999999994,9.335135000000001,0.0,-0.23421052,4.8372335,23.398829,0.04841828,0.0,-0.018552631,0.33962536,0.11534538,0.054626755,5.0,7.0,12.0,10.0,6.205294,4.081936,10.287230000000001,0,-0.023684211,0.40048403,0.16038746,0.059138965,-0.01369999999999999,-0.13708921,0.5170309,0.26732096,0.23864958,0.29180000000000006,-0.090047106,0.40660402,0.16532683,0.93911296,1.0,-0.22894737,4.0780907,16.630823,0.3013536,-1.0,-0.38947368,4.9425077,24.428383,-0.12352562,-3.0,-0.18947369,9.56968,91.57878,-0.2936907,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,0.234375,-0.121189356,1.2367498,1.52955,0.28749904,1.0,-0.1368421,2.8815143,8.303124,0.3945294,-2.0,-0.26578948,3.542488,12.549222,-0.4895459,-3.0,-0.19210526,6.7610903,45.71234,-0.41530207,-0.2222222222222222,-0.031725146,0.4017037,0.16136585,-0.47422287,0.05778250549849906,-0.031014169,0.10733015,0.011519762,0.8273227,2.469970000000001,-0.31733638,3.0652084,9.395503,0.9093366,0.8559560000000008,-0.35753998,3.9995668,15.996534,0.30340686,1.5049430000000008,-0.28740034,7.7983575,60.81438,0.229836,0.7823360468750002,-0.19173712,1.3487182,1.8190407,0.72222143,13.250000000000002,-0.032949563,3.2198846,10.367657,4.1252875,0,1.5309160000000004,True,0,64.0,0.76775956284153,5.0,156.62895,93.45264,8733.3955,-0.9911861,0.45397612,0.29286107,0.08576761,1.0714413,4.381579,1.7835891,3.1811903,0.34672844,14,8,1571.410,1593.010,0.519000
18296,EPL,2022,2022-10-09 13:00:00,2022-10-09,Sunday,78,Crystal Palace,245,Leeds,2,1,3,1,1.65194,1.06564,0.5863,Home Win,H,H,2,1,0,0,3,0,0.5257,0.2625,0.2118,0.31389999999999996,1.8395999999999997,0.8978999999999999,1.017870369500172,0.9090882746580962,0.5257,-1.0,7.0,6.0,5.0,8.119192,-1.6206060000000002,6.4985859999999995,0.0,-0.23421052,4.8372335,23.398829,0.04841828,0.0,-0.018552631,0.33962536,0.11534538,0.054626755,-1.0,8.0,7.0,5.0,8.968988,-3.5578140000000005,5.411174,0,-0.023684211,0.40048403,0.16038746,0.059138965,0.2526,-0.13708921,0.5170309,0.26732096,0.75370586,0.1435,-0.090047106,0.40660402,0.16532683,0.5743846,2.0,-0.22894737,4.0780907,16.630823,0.5465664,2.0,-0.38947368,4.9425077,24.428383,0.4834537,-3.0,-0.18947369,9.56968,91.57878,-0.2936907,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,-0.296875,-0.121189356,1.2367498,1.52955,-0.14205432,0.0,-0.1368421,2.8815143,8.303124,0.047489647,0.0,-0.26578948,3.542488,12.549222,0.07502904,-3.0,-0.19210526,6.7610903,45.71234,-0.41530207,0.0,-0.031725146,0.4017037,0.16136585,0.07897649,-0.0012187253566563472,-0.031014169,0.10733015,0.011519762,0.27760553,0.01900899999999961,-0.31733638,3.0652084,9.395503,0.10973002,-0.695328,-0.35753998,3.9995668,15.996534,-0.08445615,-3.1339880000000004,-0.28740034,7.7983575,60.81438,-0.365024,0.06385381249999988,-0.19173712,1.3487182,1.8190407,0.18950655,0.0,-0.032949563,3.2198846,10.367657,0.01023315,0,-1.9372080000000003,True,0,65.0,0.7704918032786885,6.0,156.62895,93.45264,8733.3955,-0.98048544,0.45397612,0.29286107,0.08576761,1.0807707,4.381579,1.7835891,3.1811903,0.90739566,13,10,1442.810,1482.500,0.493000
18301,EPL,2022,2022-10-09 13:00:00,2022-10-09,Sunday,81,West Ham,228,Fulham,3,1,4,2,3.43676,0.549848,2.886912,Home Win,H,H,2,1,0,0,3,0,0.9548,0.0369,0.0083,0.9465,2.9013,0.0618,0.205685343140789,4.745246379662123,0.9548,-3.0,11.0,8.0,6.0,12.99348,-8.581686000000001,4.4117939999999995,1.0,-0.23421052,4.8372335,23.398829,0.25514802,0.06666666666666665,-0.018552631,0.33962536,0.11534538,0.2509215,1.0,4.0,5.0,7.0,2.7088909999999995,2.2626589999999998,4.97155,0,-0.023684211,0.40048403,0.16038746,0.059138965,0.4417999999999999,-0.13708921,0.5170309,0.26732096,1.1196414,0.46509999999999996,-0.090047106,0.40660402,0.16532683,1.3653262,3.0,-0.22894737,4.0780907,16.630823,0.7917792,3.0,-0.38947368,4.9425077,24.428383,0.68578017,-2.0,-0.18947369,9.56968,91.57878,-0.18919402,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,0.65625,-0.121189356,1.2367498,1.52955,0.6286149,0.0,-0.1368421,2.8815143,8.303124,0.047489647,0.0,-0.26578948,3.542488,12.549222,0.07502904,-4.0,-0.19210526,6.7610903,45.71234,-0.5632072,0.0,-0.031725146,0.4017037,0.16136585,0.07897649,-0.007419750613937737,-0.031014169,0.10733015,0.011519762,0.21983029,4.775061999999999,-0.31733638,3.0652084,9.395503,1.6613547,7.784003,-0.35753998,3.9995668,15.996534,2.0356061,7.214282,-0.28740034,7.7983575,60.81438,0.96195674,2.7779146953124996,-0.19173712,1.3487182,1.8190407,2.2018328,-1.65625,-0.032949563,3.2198846,10.367657,-0.50414866,0,10.844345,True,0,65.0,0.7704918032786885,6.0,156.62895,93.45264,8733.3955,-0.98048544,0.45397612,0.29286107,0.08576761,1.0807707,4.381579,1.7835891,3.1811903,0.90739566,17,8,1444.400,1483.650,0.494000
18292,EPL,2022,2022-10-09 15:30:00,2022-10-09,Sunday,83,Arsenal,87,Liverpool,3,2,5,1,2.81968,0.765151,2.054529,Home Win,H,H,2,1,0,0,3,0,0.8957,0.0875,0.0168,0.8789,2.7746,0.1379,0.38047244114068424,3.9762266490719367,0.8957,9.0,6.0,15.0,8.0,6.599537,5.082682999999999,11.682220000000001,4.0,-0.23421052,4.8372335,23.398829,0.8753372,0.2666666666666667,-0.018552631,0.33962536,0.11534538,0.83980566,5.0,6.0,11.0,12.0,5.295025,5.205575,10.5006,0,-0.023684211,0.40048403,0.16038746,0.059138965,0.07789999999999991,-0.13708921,0.5170309,0.26732096,0.41581503,0.29579999999999995,-0.090047106,0.40660402,0.16532683,0.9489505,5.0,-0.22894737,4.0780907,16.630823,1.2822047,2.0,-0.38947368,4.9425077,24.428383,0.4834537,3.0,-0.18947369,9.56968,91.57878,0.33328947,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,1.28125,-0.121189356,1.2367498,1.52955,1.1339718,4.0,-0.1368421,2.8815143,8.303124,1.4356487,1.0,-0.26578948,3.542488,12.549222,0.3573165,11.0,-0.19210526,6.7610903,45.71234,1.6553699,0.11111111111111105,-0.031725146,0.4017037,0.16136585,0.35557616,-0.036963095403970025,-0.031014169,0.10733015,0.011519762,-0.055426426,1.9811200000000002,-0.31733638,3.0652084,9.395503,0.7498532,0.2568160000000004,-0.35753998,3.9995668,15.996534,0.15360563,2.5078580000000006,-0.28740034,7.7983575,60.81438,0.35844192,0.5237522109375002,-0.19173712,1.3487182,1.8190407,0.5304958,-14.979166666666666,-0.032949563,3.2198846,10.367657,-4.6418486,0,0.12289200000000022,True,0,65.0,0.7704918032786885,6.0,156.62895,93.45264,8733.3955,-0.98048544,0.45397612,0.29286107,0.08576761,1.0807707,4.381579,1.7835891,3.1811903,0.90739566,11,8,1668.180,1542.050,0.717000
18297,EPL,2022,2022-10-09 18:00:00,2022-10-09,Sunday,72,Everton,89,Manchester United,1,2,3,-1,0.365844,1.82612,-1.460276,Away Win,A,A,0,0,0,1,0,3,0.0485,0.1658,0.7857,-0.7372,0.3113,2.5229,0.634203729871201,-2.785011242238338,0.7857,2.0,8.0,10.0,12.0,7.930555999999999,0.2727540000000006,8.20331,-3.0,-0.23421052,4.8372335,23.398829,-0.5717709,-0.20000000000000007,-0.018552631,0.33962536,0.11534538,-0.5342574,2.0,3.0,5.0,9.0,7.330551,-0.714801,6.61575,0,-0.023684211,0.40048403,0.16038746,0.059138965,0.6140999999999999,-0.13708921,0.5170309,0.26732096,1.4528904,0.2713,-0.090047106,0.40660402,0.16532683,0.88869536,3.0,-0.22894737,4.0780907,16.630823,0.7917792,2.0,-0.38947368,4.9425077,24.428383,0.4834537,3.0,-0.18947369,9.56968,91.57878,0.33328947,0.0,-0.028947368,0.63885117,0.40813082,0.0453116,1.078125,-0.121189356,1.2367498,1.52955,0.9697308,3.0,-0.1368421,2.8815143,8.303124,1.0886089,1.0,-0.26578948,3.542488,12.549222,0.3573165,-2.0,-0.19210526,6.7610903,45.71234,-0.26739693,0.11111111111111116,-0.031725146,0.4017037,0.16136585,0.35557616,-0.06615717835230028,-0.031014169,0.10733015,0.011519762,-0.32742906,0.4735789999999997,-0.31733638,3.0652084,9.395503,0.25802988,-0.005325000000000413,-0.35753998,3.9995668,15.996534,0.088063285,-2.3451650000000006,-0.28740034,7.7983575,60.81438,-0.26387155,0.3663995390624999,-0.19173712,1.3487182,1.8190407,0.41382748,-14.864583333333332,-0.032949563,3.2198846,10.367657,-4.6062627,0,-0.9875550000000006,True,0,65.0,0.7704918032786885,6.0,156.62895,93.45264,8733.3955,-0.98048544,0.45397612,0.29286107,0.08576761,1.0807707,4.381579,1.7835891,3.1811903,0.90739566,10,12,1505.340,1560.450,0.471000
