id,isResult,side,h,a,goals,xG,datetime,forecast,result
27743,True,a,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '1', 'a': '0'}","{'h': '0.937134', 'a': '1.31541'}",2024-08-24 13:30:00,"{'w': 0.26606128868690176, 'd': 0.2805810334988288, 'l': 0.45335767780049724}",l
27752,True,h,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '0', 'a': '2'}","{'h': '0.918629', 'a': '2.66887'}",2024-08-31 13:30:00,"{'w': 0.1048800378941501, 'd': 0.1503195425585868, 'l': 0.7448002619266627}",l
27762,True,a,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '2', 'a': '1'}","{'h': '3.95617', 'a': '1.10732'}",2024-09-14 13:30:00,"{'w': 0.8586168041936229, 'd': 0.0839764163949907, 'l': 0.05738918829462078}",l
27771,True,h,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '287', 'title': 'Holstein Kiel', 'short_title': 'KIE'}","{'h': '2', 'a': '2'}","{'h': '1.32383', 'a': '2.26878'}",2024-09-21 13:30:00,"{'w': 0.21558002563229817, 'd': 0.19739373048520217, 'l': 0.5870262238778385}",d
27778,True,a,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '4', 'a': '2'}","{'h': '4.1712', 'a': '1.02915'}",2024-09-27 18:30:00,"{'w': 0.8854259545714862, 'd': 0.07059422166758557, 'l': 0.04394789715183279}",l
27792,True,h,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '1', 'a': '3'}","{'h': '2.28586', 'a': '2.37344'}",2024-10-05 13:30:00,"{'w': 0.38904100145722365, 'd': 0.19046173138860822, 'l': 0.42049720945887975}",l
27799,True,a,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '3', 'a': '1'}","{'h': '2.46268', 'a': '2.3454'}",2024-10-19 13:30:00,"{'w': 0.42715979425892836, 'd': 0.18717935225598295, 'l': 0.38566076571527214}",l
27812,True,h,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '5'}","{'h': '0.205046', 'a': '3.1499'}",2024-10-27 14:30:00,"{'w': 0.010699885128874006, 'd': 0.06137248655679835, 'l': 0.927926415669125}",l
27817,True,a,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '7', 'a': '2'}","{'h': '3.83028', 'a': '2.08714'}",2024-11-02 14:30:00,"{'w': 0.6944703151201147, 'd': 0.13223558892338616, 'l': 0.17328192776543366}",l
27830,True,h,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '1'}","{'h': '0.777554', 'a': '1.40554'}",2024-11-09 14:30:00,"{'w': 0.20738239830551886, 'd': 0.2738794458140924, 'l': 0.5187381558464624}",d
27833,True,a,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '2', 'a': '0'}","{'h': '2.05767', 'a': '0.652259'}",2024-11-23 14:30:00,"{'w': 0.7028440673884371, 'd': 0.19067927169538174, 'l': 0.10647665529602122}",l
27846,True,a,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '1', 'a': '0'}","{'h': '2.15529', 'a': '0.250706'}",2024-11-30 14:30:00,"{'w': 0.8211483714965363, 'd': 0.14589251878635076, 'l': 0.032959099429972626}",l
27855,True,h,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '0', 'a': '1'}","{'h': '1.16256', 'a': '1.20754'}",2024-12-07 14:30:00,"{'w': 0.34973572582482987, 'd': 0.2785928697364071, 'l': 0.3716714044321107}",l
27866,True,a,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '1', 'a': '1'}","{'h': '3.0131', 'a': '1.23723'}",2024-12-14 14:30:00,"{'w': 0.731441956887077, 'd': 0.14305431701692725, 'l': 0.1255030190495321}",d
27875,True,h,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '2', 'a': '0'}","{'h': '1.68369', 'a': '0.512353'}",2024-12-22 14:30:00,"{'w': 0.6618476842415487, 'd': 0.22999483698909398, 'l': 0.10815747837656736}",w
27883,True,a,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '2', 'a': '0'}","{'h': '1.7238', 'a': '0.697735'}",2025-01-11 14:30:00,"{'w': 0.6205228832530258, 'd': 0.23231154085112385, 'l': 0.1471655753571921}",l
27893,True,h,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'h': '1', 'a': '0'}","{'h': '1.8213', 'a': '1.15308'}",2025-01-15 17:30:00,"{'w': 0.5301175372967756, 'd': 0.2296916178982184, 'l': 0.24019084367996676}",w
27902,True,h,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '3', 'a': '3'}","{'h': '2.75969', 'a': '2.38567'}",2025-01-18 14:30:00,"{'w': 0.47459342275632843, 'd': 0.17856916279742097, 'l': 0.34683713698421326}",d
27908,True,a,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '3', 'a': '0'}","{'h': '2.93153', 'a': '0.759449'}",2025-01-25 17:30:00,"{'w': 0.8123250297208664, 'd': 0.12021566394634109, 'l': 0.06745880115422008}",l
27914,True,h,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '1'}","{'h': '0.843049', 'a': '3.33243'}",2025-02-01 14:30:00,"{'w': 0.05835055035188482, 'd': 0.1001957511824148, 'l': 0.8414513138016348}",l
