id,isResult,side,h,a,goals,xG,datetime,forecast,result
18208,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '1'}","{'h': '0.541983', 'a': '1.92315'}",2022-08-06 16:30:00,"{'w': 0.09538147959060282, 'd': 0.19953273438875493, 'l': 0.7050857837105097}",w
18220,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '2'}","{'h': '1.83945', 'a': '1.58708'}",2022-08-14 15:30:00,"{'w': 0.4402952698360696, 'd': 0.22370185022885655, 'l': 0.33600287847685756}",d
18228,True,a,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '0'}","{'h': '2.20971', 'a': '0.692492'}",2022-08-21 13:00:00,"{'w': 0.7208661378191493, 'd': 0.1770730153374179, 'l': 0.10206083262736061}",l
18235,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '1'}","{'h': '1.74916', 'a': '1.96023'}",2022-08-27 14:00:00,"{'w': 0.35058706489633323, 'd': 0.21464674441899403, 'l': 0.4347661870576146}",w
18244,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '1'}","{'h': '1.44086', 'a': '1.5047'}",2022-08-30 18:45:00,"{'w': 0.36313888536996036, 'd': 0.24541748287640108, 'l': 0.3914436316200381}",l
18260,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '1'}","{'h': '0.707333', 'a': '1.4196'}",2022-09-03 14:00:00,"{'w': 0.18622876391266893, 'd': 0.2725156396113908, 'l': 0.5412555964370712}",w
18284,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '2'}","{'h': '0.70987', 'a': '1.25506'}",2022-10-01 14:00:00,"{'w': 0.21039440931171982, 'd': 0.29577007872826805, 'l': 0.49383551195286957}",w
18295,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '3', 'a': '0'}","{'h': '2.43092', 'a': '0.748449'}",2022-10-08 14:00:00,"{'w': 0.7449934368836277, 'd': 0.15957221276608696, 'l': 0.09543430192091508}",w
18302,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '2'}","{'h': '2.44542', 'a': '1.23643'}",2022-10-16 13:00:00,"{'w': 0.639500130138354, 'd': 0.18230620108483447, 'l': 0.17819361653055896}",w
18314,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '0'}","{'h': '1.45228', 'a': '0.557405'}",2022-10-19 18:30:00,"{'w': 0.5916527686048503, 'd': 0.2665659343631326, 'l': 0.14178129697897554}",d
18323,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '1'}","{'h': '1.20238', 'a': '0.730935'}",2022-10-22 15:30:00,"{'w': 0.4724966444762192, 'd': 0.3026292643213272, 'l': 0.22487409119850804}",d
18335,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '4', 'a': '1'}","{'h': '2.881', 'a': '1.07554'}",2022-10-29 14:00:00,"{'w': 0.7439841182910506, 'd': 0.14360566320207171, 'l': 0.1124098106594267}",l
18343,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '1'}","{'h': '0.278815', 'a': '2.37846'}",2022-11-06 12:00:00,"{'w': 0.030498319484471792, 'd': 0.12495546545836878, 'l': 0.8445461784022336}",l
18357,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '0'}","{'h': '1.3601', 'a': '0.359105'}",2022-11-12 17:30:00,"{'w': 0.6253109204593182, 'd': 0.27802311752547143, 'l': 0.09666596199359531}",l
18365,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '0'}","{'h': '1.91378', 'a': '0.44307'}",2022-12-27 17:30:00,"{'w': 0.7296835675600122, 'd': 0.19375086087623944, 'l': 0.07656556939801444}",w
18378,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '1'}","{'h': '0.985219', 'a': '1.37305'}",2023-01-01 16:30:00,"{'w': 0.269415453332289, 'd': 0.27288798612175685, 'l': 0.4576965605210937}",d
18385,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '1'}","{'h': '0.493576', 'a': '1.71972'}",2023-01-05 20:00:00,"{'w': 0.10091170600341177, 'd': 0.22380227200988254, 'l': 0.675286021464881}",l
18262,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '1'}","{'h': '0.711266', 'a': '2.39911'}",2023-01-12 19:00:00,"{'w': 0.09167508983107797, 'd': 0.15997497338265151, 'l': 0.748349895848641}",l
18395,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '0'}","{'h': '2.12987', 'a': '0.837366'}",2023-01-15 14:00:00,"{'w': 0.6711056815491878, 'd': 0.1931845842248196, 'l': 0.13570972541011495}",w
18408,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '0'}","{'h': '1.30125', 'a': '1.84467'}",2023-01-21 12:30:00,"{'w': 0.2705361943530327, 'd': 0.22755290609351006, 'l': 0.5019108982114576}",d
18415,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '0', 'a': '0'}","{'h': '1.41471', 'a': '0.493341'}",2023-02-03 20:00:00,"{'w': 0.6000271595249166, 'd': 0.2714534494450752, 'l': 0.12851939099293355}",d
18431,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '1'}","{'h': '1.07615', 'a': '0.900465'}",2023-02-11 12:30:00,"{'w': 0.3916471397550108, 'd': 0.3090299771330877, 'l': 0.299322883110993}",d
18435,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '0', 'a': '1'}","{'h': '1.61723', 'a': '0.619532'}",2023-02-18 15:00:00,"{'w': 0.6162973712695661, 'd': 0.2437956094952502, 'l': 0.13990701900678856}",l
18450,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '0'}","{'h': '0.926313', 'a': '0.262281'}",2023-02-26 13:30:00,"{'w': 0.5143116916953944, 'd': 0.3832839947931001, 'l': 0.10240431351140376}",l
18456,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '1', 'a': '0'}","{'h': '1.8678', 'a': '0.633995'}",2023-03-04 15:00:00,"{'w': 0.6693826883442504, 'd': 0.21176419857297263, 'l': 0.11885311151328813}",w
18467,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '3'}","{'h': '2.36139', 'a': '1.49478'}",2023-03-11 15:00:00,"{'w': 0.5688298160564885, 'd': 0.19409843122898157, 'l': 0.23707171920935463}",w
18476,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '2', 'a': '2'}","{'h': '1.90027', 'a': '1.64675'}",2023-03-18 17:30:00,"{'w': 0.4418297128595203, 'd': 0.21947125039252666, 'l': 0.3386990344844641}",d
18485,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '0', 'a': '2'}","{'h': '2.38024', 'a': '0.765794'}",2023-04-01 16:30:00,"{'w': 0.7328190111650716, 'd': 0.16530339680976186, 'l': 0.10187755501778918}",l
18281,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '0'}","{'h': '2.18903', 'a': '0.202217'}",2023-04-04 19:00:00,"{'w': 0.8380381866576574, 'd': 0.13673541006705867, 'l': 0.025226390689801825}",d
