id,isResult,side,h,a,goals,xG,datetime
30290,False,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-25 16:30:00
30296,False,a,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-31 18:30:00
30309,False,a,"{'id': '118', 'title': 'Hamburger SV', 'short_title': 'HAM'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-08 12:30:00
30316,False,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-22 12:30:00
30323,False,a,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-29 12:30:00
30335,False,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-06 12:30:00
30345,False,a,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-13 12:30:00
30351,False,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-20 12:30:00
30362,False,a,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-10 12:30:00
30369,False,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-14 12:30:00
30378,False,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-17 12:30:00
30394,False,a,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-24 12:30:00
30396,False,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-31 12:30:00
30412,False,a,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-07 12:30:00
30415,False,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-14 12:30:00
