id,isResult,side,h,a,goals,xG,datetime,forecast,result
22686,True,h,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'h': '1', 'a': '2'}","{'h': '0.714148', 'a': '1.06796'}",2023-08-11 19:30:00,"{'w': 0.2419077787366847, 'd': 0.32327697207359035, 'l': 0.43481524918896775}",l
22703,True,a,"{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '4', 'a': '3'}","{'h': '2.17962', 'a': '0.958638'}",2023-08-21 17:00:00,"{'w': 0.6519159530888571, 'd': 0.19382693708124418, 'l': 0.15425709792820214}",l
22709,True,h,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'h': '1', 'a': '2'}","{'h': '1.93643', 'a': '1.07498'}",2023-08-26 19:30:00,"{'w': 0.5742258679024435, 'd': 0.21908537037377443, 'l': 0.20668875919306345}",l
22733,True,h,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '144', 'title': 'Las Palmas', 'short_title': 'LPL'}","{'h': '1', 'a': '0'}","{'h': '2.43059', 'a': '1.03513'}",2023-09-17 16:30:00,"{'w': 0.680793506623266, 'd': 0.1755652034050558, 'l': 0.14364124162554345}",w
22740,True,a,"{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '0', 'a': '0'}","{'h': '1.57361', 'a': '0.693906'}",2023-09-23 14:15:00,"{'w': 0.5852283683205505, 'd': 0.251544937200923, 'l': 0.16322669432068623}",d
22747,True,h,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '208', 'title': 'Almeria', 'short_title': 'ALM'}","{'h': '5', 'a': '1'}","{'h': '2.90509', 'a': '1.37069'}",2023-09-26 17:00:00,"{'w': 0.6894070578325173, 'd': 0.1558913942050157, 'l': 0.15470109602568696}",w
22757,True,a,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '1', 'a': '0'}","{'h': '2.5598', 'a': '1.07557'}",2023-09-29 19:00:00,"{'w': 0.6941260274373995, 'd': 0.1672045166979396, 'l': 0.1386693626002151}",l
22773,True,h,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'h': '2', 'a': '2'}","{'h': '0.807105', 'a': '0.998714'}",2023-10-07 19:00:00,"{'w': 0.28479024069495135, 'd': 0.3260186978572644, 'l': 0.3891910614474753}",d
22782,True,h,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'h': '1', 'a': '1'}","{'h': '1.8723', 'a': '2.17904'}",2023-10-21 16:30:00,"{'w': 0.3396066101804396, 'd': 0.2035088837429931, 'l': 0.45688449259568703}",d
22789,True,a,"{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '2', 'a': '2'}","{'h': '1.42705', 'a': '1.28392'}",2023-10-28 19:00:00,"{'w': 0.4044913666357687, 'd': 0.2568093561183615, 'l': 0.3386992771943446}",d
22796,True,a,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '1', 'a': '1'}","{'h': '3.01524', 'a': '1.25089'}",2023-11-04 17:30:00,"{'w': 0.7291327388453592, 'd': 0.1435749868012188, 'l': 0.1272915611497308}",d
22809,True,h,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '1', 'a': '1'}","{'h': '0.615603', 'a': '2.17922'}",2023-11-12 17:30:00,"{'w': 0.09072757766709484, 'd': 0.1750924430642751, 'l': 0.7341799673954073}",d
22818,True,a,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '2', 'a': '1'}","{'h': '1.05204', 'a': '0.374082'}",2023-11-26 15:15:00,"{'w': 0.5250799801326905, 'd': 0.3445035724496324, 'l': 0.13041644741706526}",l
22829,True,h,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'h': '1', 'a': '1'}","{'h': '2.4784', 'a': '1.47061'}",2023-12-03 17:30:00,"{'w': 0.5961094466876173, 'd': 0.18631364094752248, 'l': 0.21757685035982888}",d
22839,True,a,"{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '1', 'a': '0'}","{'h': '0.533315', 'a': '0.554467'}",2023-12-09 20:00:00,"{'w': 0.2709534292670227, 'd': 0.44421761221626543, 'l': 0.28482895851671186}",l
22853,True,h,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'h': '0', 'a': '3'}","{'h': '0.80788', 'a': '2.83746'}",2023-12-16 17:30:00,"{'w': 0.07850741304904167, 'd': 0.13038630638634233, 'l': 0.7911059426508702}",l
22861,True,a,"{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '0', 'a': '3'}","{'h': '1.12822', 'a': '0.514939'}",2023-12-19 20:30:00,"{'w': 0.5086854617760705, 'd': 0.3231170913292407, 'l': 0.16819744689306282}",w
