match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
26602,2024-08-16 19:00:00,EPL,2024,Fulham,Manchester United,Away,0,1,0.418711,2.04268,10,14,l
26614,2024-08-24 14:00:00,EPL,2024,Fulham,Leicester,Home,2,1,1.96218,0.857005,18,10,w
26625,2024-08-31 14:00:00,EPL,2024,Fulham,Ipswich,Away,1,1,1.18883,0.707048,9,11,d
26634,2024-09-14 14:00:00,EPL,2024,Fulham,West Ham,Home,1,1,2.88601,0.682719,21,11,d
26646,2024-09-21 14:00:00,EPL,2024,Fulham,Newcastle United,Home,3,1,3.21141,1.09768,22,15,w
26653,2024-09-28 14:00:00,EPL,2024,Fulham,Nottingham Forest,Away,1,0,1.43592,0.614351,14,11,w
26664,2024-10-05 14:00:00,EPL,2024,Fulham,Manchester City,Away,2,3,2.75846,1.36684,11,20,l
26673,2024-10-19 14:00:00,EPL,2024,Fulham,Aston Villa,Home,1,3,2.63074,1.43595,11,14,l
26687,2024-10-26 16:30:00,EPL,2024,Fulham,Everton,Away,1,1,1.49531,0.884845,14,10,d
26693,2024-11-04 20:00:00,EPL,2024,Fulham,Brentford,Home,2,1,1.43017,0.739231,26,5,w
26706,2024-11-09 15:00:00,EPL,2024,Fulham,Crystal Palace,Away,2,0,2.25331,1.96037,17,13,w
26717,2024-11-23 15:00:00,EPL,2024,Fulham,Wolverhampton Wanderers,Home,1,4,0.717158,1.33903,10,10,l
26729,2024-12-01 13:30:00,EPL,2024,Fulham,Tottenham,Away,1,1,1.57274,1.01086,14,8,d
26736,2024-12-05 19:30:00,EPL,2024,Fulham,Brighton,Home,3,1,0.666644,1.09939,6,14,w
26749,2024-12-08 14:00:00,EPL,2024,Fulham,Arsenal,Home,1,1,0.150988,2.4333,2,12,d
26752,2024-12-14 15:00:00,EPL,2024,Fulham,Liverpool,Away,2,2,1.2862,2.09698,12,16,d
26763,2024-12-22 14:00:00,EPL,2024,Fulham,Southampton,Home,0,0,1.25255,0.280031,16,5,d
26775,2024-12-26 15:00:00,EPL,2024,Fulham,Chelsea,Away,2,1,1.77929,1.55626,14,12,w
26786,2024-12-29 15:00:00,EPL,2024,Fulham,Bournemouth,Home,2,2,0.961566,1.70692,11,16,d
26796,2025-01-05 14:00:00,EPL,2024,Fulham,Ipswich,Home,2,2,2.65469,1.4434,15,7,d
26808,2025-01-14 19:30:00,EPL,2024,Fulham,West Ham,Away,2,3,2.83581,0.937322,21,4,l
26817,2025-01-18 15:00:00,EPL,2024,Fulham,Leicester,Away,2,0,2.36823,0.676934,17,8,w
26826,2025-01-26 19:00:00,EPL,2024,Fulham,Manchester United,Home,0,1,0.560571,0.201988,9,4,l
26839,2025-02-01 15:00:00,EPL,2024,Fulham,Newcastle United,Away,2,1,1.60881,1.22716,15,11,w
26845,2025-02-15 15:00:00,EPL,2024,Fulham,Nottingham Forest,Home,2,1,2.20993,0.331301,24,8,w
26856,2025-02-22 15:00:00,EPL,2024,Fulham,Crystal Palace,Home,0,2,0.23426,1.46203,11,10,l
26867,2025-02-25 19:30:00,EPL,2024,Fulham,Wolverhampton Wanderers,Away,2,1,1.43473,0.928973,11,18,w
26873,2025-03-08 15:00:00,EPL,2024,Fulham,Brighton,Away,1,2,0.708227,1.94417,6,9,l
26886,2025-03-16 13:30:00,EPL,2024,Fulham,Tottenham,Home,2,0,1.03966,1.40865,13,12,w
26892,2025-04-01 19:45:00,EPL,2024,Fulham,Arsenal,Away,1,2,1.44206,2.30189,9,17,l
26906,2025-04-06 13:00:00,EPL,2024,Fulham,Liverpool,Home,3,2,1.72764,1.40638,12,14,w
26912,2025-04-14 19:00:00,EPL,2024,Fulham,Bournemouth,Away,0,1,1.07203,1.8577,12,12,l
26926,2025-04-20 13:00:00,EPL,2024,Fulham,Chelsea,Home,1,2,0.306122,0.75172,6,13,l
26940,2025-04-26 14:00:00,EPL,2024,Fulham,Southampton,Away,2,1,1.9956,0.935581,26,7,w
26946,2025-05-03 11:30:00,EPL,2024,Fulham,Aston Villa,Away,0,1,0.702787,1.29013,11,10,l
26953,2025-05-10 14:00:00,EPL,2024,Fulham,Everton,Home,1,3,1.20869,1.32604,18,11,l
26964,2025-05-18 14:00:00,EPL,2024,Fulham,Brentford,Away,3,2,1.61741,2.43045,16,11,w
26981,2025-05-25 15:00:00,EPL,2024,Fulham,Manchester City,Home,0,2,2.21797,2.45923,13,20,l
