id,isResult,side,h,a,goals,xG,datetime,forecast,result
18963,True,a,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'h': '2', 'a': '2'}","{'h': '0.347363', 'a': '1.0334'}",2022-08-13 15:00:00,"{'w': 0.12312105264277436, 'd': 0.3500541747491165, 'l': 0.5268247726076329}",d
18972,True,h,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'h': '0', 'a': '2'}","{'h': '0.904012', 'a': '1.69789'}",2022-08-19 18:00:00,"{'w': 0.1990734710707697, 'd': 0.23978925651432437, 'l': 0.561137271975161}",l
18989,True,h,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'h': '1', 'a': '3'}","{'h': '1.63359', 'a': '2.04602'}",2022-08-28 20:00:00,"{'w': 0.3115620585026923, 'd': 0.21248292438993224, 'l': 0.47595501162825193}",l
18992,True,a,"{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'h': '0', 'a': '1'}","{'h': '1.24661', 'a': '1.11365'}",2022-09-04 14:15:00,"{'w': 0.3931621619220365, 'd': 0.27858704040470705, 'l': 0.32825079766539733}",w
19005,True,h,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '2', 'a': '3'}","{'h': '2.37055', 'a': '2.32043'}",2022-09-10 14:15:00,"{'w': 0.414041572284027, 'd': 0.18986391163657315, 'l': 0.3960944542474808}",l
19018,True,a,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'h': '2', 'a': '1'}","{'h': '2.35791', 'a': '1.28945'}",2022-09-18 16:30:00,"{'w': 0.6117508112658088, 'd': 0.19024103399324313, 'l': 0.19800812192952655}",l
19024,True,h,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'h': '2', 'a': '2'}","{'h': '0.738099', 'a': '1.35604'}",2022-10-02 12:00:00,"{'w': 0.20361024830601857, 'd': 0.2809655320700708, 'l': 0.5154242196031613}",d
19036,True,a,"{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'h': '2', 'a': '2'}","{'h': '1.33811', 'a': '1.47057'}",2022-10-09 14:15:00,"{'w': 0.34415992190641465, 'd': 0.25172887006489625, 'l': 0.4041112079484995}",d
19045,True,h,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '1', 'a': '0'}","{'h': '1.63127', 'a': '0.552288'}",2022-10-16 16:30:00,"{'w': 0.6383487435257312, 'd': 0.2393993917184093, 'l': 0.12225186449922397}",w
19061,True,a,"{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'h': '1', 'a': '0'}","{'h': '1.02851', 'a': '1.44867'}",2022-10-20 18:00:00,"{'w': 0.26814630737068157, 'd': 0.2641956230805631, 'l': 0.46765806949704014}",l
