match_id,date,home_team,away_team,home_goals,away_goals,dr_pre,p_home,p_draw,p_away,k_eff,home_elo_post,away_elo_post
19858,2023-02-05 14:00:00,Ajaccio,Nantes,0,2,56.28,0.4064,0.3298,-0.1425,1.692,1494.06,1499.71
19859,2023-02-05 14:00:00,Auxerre,Reims,0,0,51.19,0.397,0.335,-0.129,1.58,1492.41,1501.42
19861,2023-02-05 14:00:00,Lorient,Angers,0,0,69.4,0.4309,0.3162,-0.1779,1.58,1500.37,1491.25
19864,2023-02-05 14:00:00,Strasbourg,Montpellier,2,0,59.63,0.4126,0.3263,-0.1515,1.69,1495.96,1494.89
19865,2023-02-05 16:05:00,Brest,Lens,1,1,52.15,0.3987,0.334,-0.1315,1.58,1497.51,1505.57
19862,2023-02-05 19:45:00,Marseille,Nice,1,3,65.76,0.424,0.32,-0.1681,1.685,1506.27,1502.47
19874,2023-02-10 20:00:00,Nice,Ajaccio,3,0,68.41,0.429,0.3172,-0.1753,2.159,1503.36,1493.17
19868,2023-02-11 16:00:00,Monaco,Paris Saint Germain,3,1,56.8,0.4073,0.3293,-0.1439,1.72,1506.5,1508.23
19870,2023-02-11 20:00:00,Clermont Foot,Marseille,0,2,52.8,0.4,0.3334,-0.1333,1.728,1498.09,1507.25
19877,2023-02-12 12:00:00,Toulouse,Rennes,3,1,56.45,0.4067,0.3296,-0.143,1.725,1500.65,1502.72
19869,2023-02-12 14:00:00,Angers,Auxerre,1,1,58.84,0.4111,0.3272,-0.1494,1.61,1491.13,1492.53
19872,2023-02-12 14:00:00,Lille,Strasbourg,2,0,68.02,0.4283,0.3176,-0.1742,1.716,1504.69,1495.25
19873,2023-02-12 14:00:00,Montpellier,Brest,3,0,57.39,0.4084,0.3287,-0.1455,2.176,1495.82,1496.58
19876,2023-02-12 14:00:00,Reims,Troyes,4,0,66.39,0.4252,0.3193,-0.1698,2.516,1502.46,1493.98
19871,2023-02-12 16:05:00,Nantes,Lorient,1,0,59.35,0.4121,0.3266,-0.1508,1.087,1500.17,1499.91
19875,2023-02-12 19:45:00,Lyon,Lens,2,1,56.36,0.4065,0.3297,-0.1428,1.088,1502.39,1505.1
19878,2023-02-17 20:00:00,Auxerre,Lyon,2,1,50.14,0.3951,0.3361,-0.1262,1.109,1493.01,1501.91
19880,2023-02-18 16:00:00,Nice,Reims,0,0,60.9,0.415,0.325,-0.1549,1.637,1503.24,1502.59
19883,2023-02-18 20:00:00,Strasbourg,Angers,2,1,64.12,0.421,0.3217,-0.1636,1.106,1495.72,1490.67
19881,2023-02-19 12:00:00,Paris Saint Germain,Lille,4,3,63.54,0.4199,0.3223,-0.1621,1.106,1508.69,1504.23
19879,2023-02-19 14:00:00,Lorient,Ajaccio,3,0,66.74,0.4259,0.319,-0.1707,2.209,1500.82,1492.25
19884,2023-02-19 14:00:00,Brest,Monaco,1,2,50.08,0.3949,0.3361,-0.126,1.112,1495.95,1507.13
19885,2023-02-19 14:00:00,Rennes,Clermont Foot,2,0,64.63,0.4219,0.3212,-0.165,1.752,1503.45,1497.36
19887,2023-02-19 14:00:00,Troyes,Montpellier,0,1,58.16,0.4099,0.3279,-0.1476,1.108,1493.35,1496.46
19882,2023-02-19 16:05:00,Lens,Nantes,3,1,64.93,0.4225,0.3208,-0.1658,1.752,1505.83,1499.44
19886,2023-02-19 19:45:00,Toulouse,Marseille,2,3,53.4,0.4011,0.3327,-0.1349,1.111,1500.02,1507.88
19894,2023-02-24 20:00:00,Lille,Brest,2,1,68.28,0.4288,0.3174,-0.1749,1.122,1504.69,1495.49
19890,2023-02-25 16:00:00,Angers,Lyon,1,3,48.76,0.3925,0.3375,-0.1225,1.793,1489.66,1502.92
19895,2023-02-25 20:00:00,Montpellier,Lens,1,1,50.63,0.396,0.3356,-0.1275,1.673,1496.35,1505.94
19892,2023-02-26 12:00:00,Lorient,Auxerre,0,1,67.81,0.4279,0.3178,-0.1736,1.125,1500.16,1493.67
19888,2023-02-26 14:00:00,Ajaccio,Troyes,2,1,58.9,0.4112,0.3271,-0.1496,1.13,1492.73,1492.87
19891,2023-02-26 14:00:00,Clermont Foot,Strasbourg,1,1,61.64,0.4163,0.3243,-0.1569,1.673,1497.23,1495.85
19893,2023-02-26 14:00:00,Nantes,Rennes,0,1,55.99,0.4058,0.3301,-0.1418,1.131,1498.8,1504.1
19897,2023-02-26 14:00:00,Reims,Toulouse,3,0,62.57,0.4181,0.3233,-0.1594,2.255,1503.54,1499.07
19889,2023-02-26 16:05:00,Monaco,Nice,0,3,63.89,0.4205,0.3219,-0.163,2.254,1505.82,1504.55
19896,2023-02-26 19:45:00,Marseille,Paris Saint Germain,0,3,59.18,0.4118,0.3268,-0.1503,2.259,1506.58,1509.99
19899,2023-03-03 20:00:00,Nice,Auxerre,1,1,70.87,0.4337,0.3146,-0.1819,1.701,1504.39,1493.83
19902,2023-03-04 16:00:00,Lens,Lille,1,1,61.25,0.4156,0.3247,-0.1559,1.701,1505.81,1504.82
19901,2023-03-04 20:00:00,Paris Saint Germain,Nantes,4,2,71.19,0.4343,0.3143,-0.1828,1.815,1510.73,1498.06
19907,2023-03-05 12:00:00,Troyes,Monaco,2,2,47.05,0.3894,0.3392,-0.118,1.706,1492.77,1505.92
19898,2023-03-05 14:00:00,Montpellier,Angers,5,0,66.69,0.4258,0.319,-0.1706,2.664,1497.46,1488.56
19903,2023-03-05 14:00:00,Strasbourg,Brest,0,1,60.36,0.4139,0.3256,-0.1535,1.151,1495.18,1496.15
19905,2023-03-05 14:00:00,Reims,Ajaccio,1,0,70.81,0.4335,0.3147,-0.1818,1.145,1504.01,1492.26
19906,2023-03-05 14:00:00,Toulouse,Clermont Foot,0,1,61.84,0.4167,0.324,-0.1575,1.15,1498.41,1497.89
19900,2023-03-05 16:05:00,Lyon,Lorient,0,0,62.75,0.4184,0.3231,-0.1599,1.706,1502.78,1500.3
19904,2023-03-05 19:45:00,Rennes,Marseille,0,1,57.52,0.4087,0.3285,-0.1459,1.152,1503.44,1507.24
19915,2023-03-10 20:00:00,Lille,Lyon,3,3,62.05,0.4171,0.3238,-0.158,1.734,1504.69,1502.92
19909,2023-03-11 16:00:00,Auxerre,Rennes,0,0,50.39,0.3955,0.3358,-0.1269,1.734,1493.72,1503.55
19917,2023-03-11 20:00:00,Brest,Paris Saint Germain,1,2,45.42,0.3864,0.3409,-0.1137,1.181,1495.5,1511.39
19912,2023-03-12 12:00:00,Clermont Foot,Lens,0,4,52.09,0.3986,0.3341,-0.1314,2.734,1496.35,1507.35
19908,2023-03-12 14:00:00,Ajaccio,Montpellier,0,1,54.81,0.4037,0.3313,-0.1386,1.176,1491.59,1498.13
19911,2023-03-12 14:00:00,Angers,Toulouse,0,2,50.15,0.3951,0.3361,-0.1262,1.868,1487.5,1499.46
19913,2023-03-12 14:00:00,Lorient,Troyes,2,0,67.53,0.4274,0.3181,-0.1729,1.853,1501.06,1492.0
19914,2023-03-12 14:00:00,Nantes,Nice,2,2,53.67,0.4015,0.3325,-0.1356,1.739,1497.94,1504.51
19910,2023-03-12 16:05:00,Monaco,Reims,0,1,61.91,0.4168,0.324,-0.1577,1.172,1505.24,1504.69
19916,2023-03-12 19:45:00,Marseille,Strasbourg,2,2,72.05,0.4359,0.3134,-0.1852,1.739,1507.08,1495.34
19921,2023-03-17 20:00:00,Lyon,Nantes,1,1,64.98,0.4226,0.3208,-0.1659,1.767,1502.77,1498.09
19926,2023-03-18 16:00:00,Toulouse,Lille,0,2,54.77,0.4036,0.3313,-0.1385,1.895,1498.38,1505.77
19923,2023-03-18 20:00:00,Lens,Angers,3,0,79.85,0.4506,0.3052,-0.2065,2.371,1508.29,1486.56
19918,2023-03-19 12:00:00,Ajaccio,Monaco,0,2,46.35,0.3881,0.3399,-0.1162,1.907,1490.53,1506.3
19919,2023-03-19 14:00:00,Montpellier,Clermont Foot,2,1,61.78,0.4166,0.3241,-0.1573,1.195,1498.63,1495.84
19920,2023-03-19 14:00:00,Nice,Lorient,1,1,63.45,0.4197,0.3224,-0.1618,1.772,1504.37,1501.21
19924,2023-03-19 14:00:00,Strasbourg,Auxerre,2,0,61.63,0.4163,0.3243,-0.1569,1.894,1496.14,1492.92
19927,2023-03-19 14:00:00,Troyes,Brest,2,2,56.51,0.4068,0.3296,-0.1431,1.772,1491.87,1495.62
19922,2023-03-19 16:05:00,Paris Saint Germain,Rennes,0,2,67.84,0.428,0.3178,-0.1737,1.889,1510.28,1504.66
19925,2023-03-19 19:45:00,Reims,Marseille,1,2,57.61,0.4088,0.3284,-0.1461,1.197,1504.0,1507.76
19934,2023-03-31 19:00:00,Marseille,Montpellier,1,1,69.13,0.4304,0.3165,-0.1772,1.832,1507.6,1498.79
19928,2023-04-01 15:00:00,Auxerre,Troyes,1,0,61.05,0.4152,0.3249,-0.1553,1.239,1493.44,1491.35
19937,2023-04-01 19:00:00,Rennes,Lens,0,1,56.36,0.4065,0.3297,-0.1428,1.241,1503.95,1509.0
19933,2023-04-02 11:00:00,Lille,Lorient,3,1,64.56,0.4218,0.3212,-0.1648,1.966,1506.59,1500.39
19930,2023-04-02 13:00:00,Angers,Nice,1,1,42.2,0.3806,0.3441,-0.1053,1.842,1486.47,1504.46
19931,2023-04-02 13:00:00,Clermont Foot,Ajaccio,2,1,65.31,0.4232,0.3204,-0.1669,1.24,1496.36,1490.01
19932,2023-04-02 13:00:00,Nantes,Reims,0,3,54.09,0.4023,0.332,-0.1367,2.492,1496.67,1505.42
19936,2023-04-02 13:00:00,Brest,Toulouse,3,1,57.24,0.4082,0.3288,-0.1451,1.972,1496.47,1497.54
19929,2023-04-02 15:05:00,Monaco,Strasbourg,4,3,70.16,0.4323,0.3154,-0.18,1.237,1506.81,1495.64
19935,2023-04-02 18:45:00,Paris Saint Germain,Lyon,0,1,67.51,0.4273,0.3181,-0.1728,1.239,1509.56,1503.5
19945,2023-04-07 19:00:00,Lens,Strasbourg,2,1,73.37,0.4384,0.312,-0.1887,1.252,1509.51,1495.13
19939,2023-04-08 15:00:00,Angers,Lille,1,0,39.88,0.3764,0.3464,-0.0993,1.275,1487.04,1506.01
19943,2023-04-08 19:00:00,Nice,Paris Saint Germain,0,2,54.91,0.4038,0.3312,-0.1389,2.007,1503.32,1510.7
19944,2023-04-09 11:00:00,Lyon,Rennes,3,1,59.55,0.4124,0.3264,-0.1513,2.008,1504.35,1503.1
19938,2023-04-09 13:00:00,Ajaccio,Auxerre,0,3,56.57,0.4069,0.3295,-0.1433,2.537,1488.56,1494.89
19942,2023-04-09 13:00:00,Montpellier,Toulouse,1,2,61.26,0.4156,0.3247,-0.1559,1.266,1498.06,1498.27
19946,2023-04-09 13:00:00,Reims,Brest,1,1,68.95,0.43,0.3166,-0.1767,1.877,1505.25,1496.63
19947,2023-04-09 13:00:00,Troyes,Clermont Foot,0,2,54.99,0.404,0.3311,-0.1391,2.012,1490.21,1497.51
19941,2023-04-09 15:05:00,Nantes,Monaco,2,2,49.86,0.3945,0.3364,-0.1255,1.877,1496.55,1506.93
19940,2023-04-09 18:45:00,Lorient,Marseille,0,0,52.79,0.3999,0.3334,-0.1332,1.877,1500.26,1507.72
19957,2023-04-14 19:00:00,Toulouse,Lyon,1,2,53.92,0.402,0.3322,-0.1362,1.288,1497.54,1505.08
19956,2023-04-15 15:00:00,Rennes,Reims,3,0,57.85,0.4093,0.3282,-0.1467,2.578,1504.2,1504.15
19953,2023-04-15 19:00:00,Paris Saint Germain,Lens,3,1,61.19,0.4155,0.3247,-0.1557,2.04,1511.56,1508.65
19951,2023-04-16 11:00:00,Lille,Montpellier,2,1,67.95,0.4282,0.3177,-0.174,1.287,1506.54,1497.53
19948,2023-04-16 13:00:00,Auxerre,Nantes,2,1,58.34,0.4102,0.3277,-0.1481,1.292,1495.44,1496.0
19950,2023-04-16 13:00:00,Clermont Foot,Angers,2,1,70.47,0.4329,0.3151,-0.1808,1.285,1498.03,1486.51
19954,2023-04-16 13:00:00,Strasbourg,Ajaccio,3,1,66.56,0.4255,0.3191,-0.1702,2.041,1495.97,1487.72
19955,2023-04-16 13:00:00,Brest,Nice,1,0,53.31,0.4009,0.3328,-0.1346,1.295,1497.19,1502.76
19949,2023-04-16 15:05:00,Monaco,Lorient,3,1,66.67,0.4257,0.319,-0.1705,2.041,1507.78,1499.41
19952,2023-04-16 18:45:00,Marseille,Troyes,3,1,77.52,0.4462,0.3077,-0.2001,2.031,1508.54,1489.39
19960,2023-04-21 19:00:00,Angers,Paris Saint Germain,1,2,34.95,0.3676,0.3513,-0.0865,1.324,1485.8,1512.28
19959,2023-04-22 15:00:00,Auxerre,Lille,1,1,48.9,0.3928,0.3373,-0.1229,1.945,1495.32,1506.66
19966,2023-04-22 19:00:00,Lens,Monaco,3,0,60.88,0.4149,0.325,-0.1549,2.624,1509.76,1506.67
19967,2023-04-23 11:00:00,Reims,Strasbourg,0,2,68.18,0.4286,0.3175,-0.1746,2.079,1502.93,1497.19
19958,2023-04-23 13:00:00,Ajaccio,Brest,0,0,50.53,0.3958,0.3357,-0.1272,1.951,1487.59,1497.32
19961,2023-04-23 13:00:00,Lorient,Toulouse,0,1,61.88,0.4168,0.324,-0.1576,1.315,1498.65,1498.3
19962,2023-04-23 13:00:00,Nantes,Troyes,2,2,66.61,0.4256,0.3191,-0.1704,1.951,1495.83,1489.56
19964,2023-04-23 13:00:00,Nice,Clermont Foot,1,2,64.73,0.4221,0.3211,-0.1653,1.313,1501.99,1498.8
19963,2023-04-23 15:00:00,Montpellier,Rennes,1,0,53.33,0.4009,0.3328,-0.1347,1.32,1498.1,1503.62
19965,2023-04-23 18:45:00,Lyon,Marseille,1,2,56.54,0.4069,0.3295,-0.1432,1.318,1504.33,1509.29
19970,2023-04-29 14:00:00,Lille,Ajaccio,3,0,79.07,0.4492,0.306,-0.2044,2.654,1507.72,1486.54
19968,2023-04-30 11:00:00,Monaco,Montpellier,0,4,68.57,0.4293,0.3171,-0.1757,3.104,1504.84,1499.93
19969,2023-04-30 13:00:00,Clermont Foot,Reims,1,0,55.87,0.4056,0.3302,-0.1414,1.344,1499.38,1502.35
19975,2023-04-30 13:00:00,Rennes,Angers,4,2,77.83,0.4468,0.3073,-0.2009,2.11,1504.47,1484.95
19977,2023-04-30 13:00:00,Troyes,Nice,0,1,47.56,0.3903,0.3387,-0.1194,1.349,1488.8,1502.75
19972,2023-04-30 15:05:00,Paris Saint Germain,Lorient,1,3,73.63,0.4389,0.3117,-0.1895,2.114,1511.02,1499.91
19971,2023-04-30 18:45:00,Marseille,Auxerre,2,1,73.97,0.4395,0.3114,-0.1904,1.333,1509.83,1494.78
19973,2023-04-30 19:00:00,Strasbourg,Lyon,1,2,52.87,0.4001,0.3333,-0.1334,1.346,1496.43,1505.09
19976,2023-05-02 19:00:00,Toulouse,Lens,0,1,48.54,0.3921,0.3377,-0.122,1.356,1497.54,1510.52
19974,2023-05-03 19:00:00,Brest,Nantes,2,0,61.48,0.416,0.3244,-0.1565,2.143,1498.22,1494.93
19983,2023-05-06 15:00:00,Nice,Rennes,2,1,58.28,0.4101,0.3277,-0.1479,1.365,1503.33,1503.89
19986,2023-05-06 17:00:00,Reims,Lille,1,0,54.63,0.4033,0.3315,-0.1381,1.367,1502.94,1507.13
19985,2023-05-06 19:00:00,Lens,Marseille,2,1,60.69,0.4146,0.3252,-0.1544,1.364,1511.1,1509.25
19980,2023-05-07 11:00:00,Angers,Monaco,1,2,40.11,0.3768,0.3462,-0.0998,1.38,1484.19,1505.6
19978,2023-05-07 13:00:00,Ajaccio,Toulouse,0,0,49.0,0.393,0.3372,-0.1232,2.027,1486.41,1497.66
19979,2023-05-07 13:00:00,Auxerre,Clermont Foot,1,1,55.41,0.4048,0.3307,-0.1402,2.027,1494.64,1499.52
19981,2023-05-07 13:00:00,Lorient,Brest,2,1,61.69,0.4164,0.3242,-0.1571,1.367,1500.49,1497.64
19982,2023-05-07 13:00:00,Nantes,Strasbourg,0,2,58.5,0.4105,0.3275,-0.1485,2.169,1493.69,1497.68
19984,2023-05-07 15:05:00,Lyon,Montpellier,5,4,65.16,0.4229,0.3206,-0.1664,1.365,1505.66,1499.36
19987,2023-05-07 18:45:00,Troyes,Paris Saint Germain,1,3,37.78,0.3726,0.3485,-0.0938,2.189,1487.61,1512.22
19993,2023-05-12 19:00:00,Lens,Reims,2,1,68.16,0.4285,0.3175,-0.1746,1.382,1511.67,1502.37
19994,2023-05-13 15:00:00,Strasbourg,Nice,2,0,54.35,0.4028,0.3318,-0.1374,2.209,1498.63,1502.38
19992,2023-05-13 19:00:00,Paris Saint Germain,Ajaccio,5,0,85.81,0.462,0.2989,-0.2229,3.192,1513.46,1485.17
19989,2023-05-14 11:00:00,Clermont Foot,Lyon,2,1,53.86,0.4019,0.3323,-0.1361,1.398,1500.12,1505.05
19990,2023-05-14 13:00:00,Montpellier,Lorient,1,1,58.87,0.4112,0.3271,-0.1495,2.066,1499.2,1500.64
19995,2023-05-14 13:00:00,Brest,Auxerre,1,0,63.0,0.4189,0.3228,-0.1606,1.392,1498.23,1494.06
19996,2023-05-14 13:00:00,Rennes,Troyes,4,0,76.28,0.4439,0.309,-0.1967,3.214,1505.18,1486.32
19997,2023-05-14 13:00:00,Toulouse,Nantes,0,0,63.98,0.4207,0.3218,-0.1632,2.066,1497.49,1493.85
19988,2023-05-14 15:05:00,Monaco,Lille,0,0,58.47,0.4104,0.3275,-0.1484,2.066,1505.45,1507.28
19991,2023-05-14 18:45:00,Marseille,Angers,3,1,85.06,0.4606,0.2997,-0.2208,2.185,1510.1,1483.34
20004,2023-05-19 19:00:00,Lyon,Monaco,3,1,59.61,0.4125,0.3264,-0.1515,2.241,1506.0,1504.5
20001,2023-05-20 15:00:00,Nantes,Montpellier,0,3,54.65,0.4034,0.3315,-0.1382,2.841,1492.24,1500.82
20002,2023-05-20 19:00:00,Lille,Marseille,2,1,57.18,0.408,0.3289,-0.1449,1.419,1507.89,1509.5
19998,2023-05-21 11:00:00,Ajaccio,Rennes,0,5,40.0,0.3766,0.3463,-0.0996,3.329,1483.34,1507.01
20003,2023-05-21 13:00:00,Nice,Toulouse,0,0,64.89,0.4224,0.3209,-0.1657,2.106,1502.2,1497.67
20005,2023-05-21 13:00:00,Brest,Clermont Foot,2,1,58.11,0.4098,0.3279,-0.1474,1.422,1498.83,1499.52
20006,2023-05-21 13:00:00,Reims,Angers,2,2,79.03,0.4491,0.3061,-0.2042,2.106,1502.16,1483.56
20007,2023-05-21 13:00:00,Troyes,Strasbourg,1,1,47.69,0.3906,0.3386,-0.1197,2.106,1486.19,1498.76
20000,2023-05-21 15:05:00,Lorient,Lens,1,3,48.97,0.3929,0.3373,-0.1231,2.264,1499.37,1512.94
19999,2023-05-21 18:45:00,Auxerre,Paris Saint Germain,1,2,40.6,0.3777,0.3457,-0.1011,1.433,1493.27,1514.25
20008,2023-05-27 19:00:00,Angers,Troyes,2,1,57.37,0.4084,0.3287,-0.1455,1.446,1484.18,1485.57
20009,2023-05-27 19:00:00,Clermont Foot,Lorient,2,0,60.14,0.4136,0.3258,-0.1529,2.29,1500.48,1498.4
20010,2023-05-27 19:00:00,Lille,Nantes,2,1,75.65,0.4427,0.3096,-0.195,1.435,1508.47,1491.66
20011,2023-05-27 19:00:00,Montpellier,Nice,2,3,58.62,0.4107,0.3274,-0.1488,1.446,1499.99,1503.03
20012,2023-05-27 19:00:00,Lyon,Reims,3,0,63.85,0.4205,0.322,-0.1629,2.885,1507.21,1500.95
20013,2023-05-27 19:00:00,Marseille,Brest,1,2,70.66,0.4333,0.3149,-0.1814,1.438,1508.65,1499.68
20014,2023-05-27 19:00:00,Lens,Ajaccio,3,0,89.6,0.4692,0.2949,-0.2333,2.852,1514.03,1482.25
20015,2023-05-27 19:00:00,Strasbourg,Paris Saint Germain,1,1,44.51,0.3848,0.3418,-0.1113,2.141,1498.64,1514.37
20016,2023-05-27 19:00:00,Rennes,Monaco,2,0,62.51,0.418,0.3234,-0.1593,2.287,1507.97,1503.54
20017,2023-05-27 19:00:00,Toulouse,Auxerre,1,1,64.4,0.4215,0.3214,-0.1644,2.141,1497.49,1493.45
20018,2023-06-03 17:00:00,Ajaccio,Marseille,1,0,33.6,0.3652,0.3527,-0.083,1.49,1482.93,1507.97
20019,2023-06-03 17:00:00,Auxerre,Lens,1,3,39.41,0.3756,0.3469,-0.098,2.356,1492.15,1515.32
20020,2023-06-03 17:00:00,Monaco,Toulouse,1,2,66.04,0.4246,0.3197,-0.1688,1.469,1502.68,1498.35
20021,2023-06-03 17:00:00,Nantes,Angers,1,0,67.48,0.4273,0.3182,-0.1727,1.468,1492.27,1483.57
20022,2023-06-03 17:00:00,Lorient,Strasbourg,2,1,59.76,0.4128,0.3262,-0.1519,1.473,1499.03,1498.01
20023,2023-06-03 17:00:00,Nice,Lyon,3,1,55.82,0.4055,0.3303,-0.1413,2.339,1504.04,1506.21
20024,2023-06-03 17:00:00,Paris Saint Germain,Clermont Foot,2,3,73.88,0.4393,0.3115,-0.1902,1.464,1513.5,1501.36
20025,2023-06-03 17:00:00,Brest,Rennes,1,2,51.71,0.398,0.3345,-0.1304,1.478,1498.85,1508.8
20026,2023-06-03 17:00:00,Reims,Montpellier,1,3,60.96,0.4151,0.325,-0.1551,2.333,1499.6,1501.34
20027,2023-06-03 17:00:00,Troyes,Lille,1,1,37.1,0.3714,0.3492,-0.092,2.183,1485.47,1508.57
23372,2023-08-12 18:00:00,Marseille,Reims,2,1,66.69,0.4258,0.319,-0.1706,1.779,1507.11,1498.94
23377,2023-08-12 18:00:00,Nice,Lille,1,1,56.38,0.4066,0.3297,-0.1428,2.644,1503.04,1507.04
23378,2023-08-12 18:00:00,Brest,Lens,3,2,46.82,0.389,0.3395,-0.1174,1.795,1499.87,1511.47
23379,2023-08-12 18:00:00,Paris Saint Germain,Lorient,0,0,71.58,0.435,0.3139,-0.1839,2.644,1510.56,1499.46
23374,2023-08-13 13:00:00,Nantes,Toulouse,1,2,55.13,0.4043,0.331,-0.1395,1.793,1492.79,1499.7
23375,2023-08-13 13:00:00,Clermont Foot,Monaco,2,4,58.94,0.4113,0.327,-0.1497,2.837,1499.45,1503.77
23376,2023-08-13 13:00:00,Montpellier,Le Havre,2,2,61.07,0.4153,0.3248,-0.1554,2.651,1500.86,1500.21
23371,2023-08-13 15:05:00,Rennes,Metz,5,1,67.04,0.4264,0.3186,-0.1715,4.141,1508.76,1498.28
23373,2023-08-13 18:45:00,Strasbourg,Lyon,2,1,53.44,0.4011,0.3327,-0.135,1.794,1499.19,1504.19
23388,2023-08-18 19:00:00,Metz,Marseille,2,2,51.17,0.397,0.335,-0.1289,2.688,1498.11,1507.28
23384,2023-08-19 15:00:00,Lyon,Montpellier,1,4,63.33,0.4195,0.3225,-0.1615,3.632,1502.08,1502.97
23380,2023-08-19 19:00:00,Toulouse,Paris Saint Germain,1,1,49.15,0.3932,0.3371,-0.1236,2.695,1499.53,1510.72
23383,2023-08-20 11:00:00,Lille,Nantes,2,0,74.25,0.44,0.3111,-0.1912,2.872,1508.2,1491.63
23381,2023-08-20 13:00:00,Lorient,Nice,1,1,56.42,0.4066,0.3296,-0.1429,2.703,1499.27,1503.23
23385,2023-08-20 13:00:00,Reims,Clermont Foot,2,0,59.49,0.4123,0.3265,-0.1511,2.891,1500.17,1498.23
23387,2023-08-20 13:00:00,Le Havre,Brest,1,2,60.34,0.4139,0.3256,-0.1534,1.823,1499.15,1500.92
23382,2023-08-20 15:05:00,Monaco,Strasbourg,3,0,64.59,0.4218,0.3212,-0.1649,3.64,1505.29,1497.67
23386,2023-08-20 18:45:00,Lens,Rennes,1,1,62.71,0.4183,0.3231,-0.1598,2.703,1511.25,1508.97
23396,2023-08-25 19:00:00,Nantes,Monaco,3,3,46.34,0.3881,0.3399,-0.1162,2.74,1491.47,1505.45
23392,2023-08-26 17:00:00,Marseille,Brest,2,0,66.36,0.4252,0.3193,-0.1697,2.93,1508.5,1499.71
23389,2023-08-26 19:00:00,Paris Saint Germain,Lens,3,1,59.47,0.4123,0.3265,-0.1511,2.939,1511.97,1510.0
23391,2023-08-27 11:00:00,Rennes,Le Havre,2,2,69.82,0.4317,0.3157,-0.1791,2.755,1508.73,1499.4
23390,2023-08-27 13:00:00,Strasbourg,Toulouse,2,0,58.13,0.4098,0.3279,-0.1475,2.949,1498.92,1498.28
23395,2023-08-27 13:00:00,Clermont Foot,Metz,0,1,60.12,0.4135,0.3258,-0.1528,1.859,1497.16,1499.18
23397,2023-08-27 13:00:00,Montpellier,Reims,1,3,62.8,0.4185,0.3231,-0.1601,2.943,1501.27,1501.88
23393,2023-08-27 15:05:00,Lorient,Lille,4,1,51.07,0.3968,0.3351,-0.1287,3.733,1500.9,1506.58
23394,2023-08-27 18:45:00,Nice,Lyon,0,0,61.15,0.4154,0.3248,-0.1556,2.755,1503.02,1502.29
23403,2023-09-01 19:00:00,Nantes,Marseille,1,1,42.97,0.382,0.3433,-0.1073,2.793,1491.32,1508.65
23406,2023-09-02 15:00:00,Brest,Rennes,0,0,50.98,0.3966,0.3352,-0.1284,2.801,1499.53,1508.91
23399,2023-09-02 19:00:00,Monaco,Lens,3,0,55.45,0.4048,0.3306,-0.1403,3.787,1507.08,1508.38
23398,2023-09-03 11:00:00,Toulouse,Clermont Foot,2,2,61.12,0.4154,0.3248,-0.1555,2.808,1498.06,1497.37
23400,2023-09-03 13:00:00,Lille,Montpellier,1,0,65.31,0.4232,0.3204,-0.1669,1.89,1507.37,1500.48
23404,2023-09-03 13:00:00,Le Havre,Lorient,3,0,58.51,0.4105,0.3275,-0.1485,3.792,1501.02,1499.28
23405,2023-09-03 13:00:00,Metz,Reims,2,2,57.31,0.4083,0.3287,-0.1453,2.808,1498.98,1502.08
23402,2023-09-03 15:05:00,Nice,Strasbourg,2,0,64.1,0.4209,0.3217,-0.1636,2.998,1504.27,1497.67
23401,2023-09-03 18:45:00,Lyon,Paris Saint Germain,1,4,50.33,0.3954,0.3359,-0.1267,3.806,1500.15,1514.11
23407,2023-09-15 19:00:00,Paris Saint Germain,Nice,2,3,69.84,0.4317,0.3157,-0.1791,1.95,1512.96,1505.42
23409,2023-09-16 15:00:00,Rennes,Lille,2,2,61.54,0.4162,0.3244,-0.1567,2.91,1508.68,1507.59
23415,2023-09-16 19:00:00,Lens,Metz,0,1,69.4,0.4309,0.3162,-0.1779,1.955,1507.23,1500.13
23411,2023-09-17 11:00:00,Lorient,Monaco,2,2,52.2,0.3988,0.334,-0.1317,2.918,1499.09,1507.27
23408,2023-09-17 13:00:00,Strasbourg,Montpellier,2,2,57.19,0.4081,0.3289,-0.145,2.918,1497.46,1500.69
23413,2023-09-17 13:00:00,Clermont Foot,Nantes,0,1,66.05,0.4246,0.3197,-0.1689,1.964,1496.23,1492.47
23414,2023-09-17 13:00:00,Reims,Brest,1,2,62.56,0.418,0.3233,-0.1594,1.967,1500.94,1500.67
23410,2023-09-17 15:05:00,Marseille,Toulouse,0,0,70.59,0.4331,0.3149,-0.1812,2.918,1508.39,1498.32
23412,2023-09-17 18:45:00,Lyon,Le Havre,0,0,59.14,0.4117,0.3268,-0.1502,2.918,1499.93,1501.23
23417,2023-09-22 19:00:00,Monaco,Nice,0,1,61.85,0.4167,0.324,-0.1575,1.994,1506.12,1506.58
23420,2023-09-23 15:00:00,Nantes,Lorient,5,3,53.38,0.401,0.3328,-0.1348,3.182,1493.85,1497.71
23424,2023-09-23 19:00:00,Brest,Lyon,1,0,60.73,0.4146,0.3252,-0.1545,2.001,1501.51,1499.09
23422,2023-09-24 11:00:00,Metz,Strasbourg,0,1,62.67,0.4183,0.3232,-0.1597,2.005,1498.97,1498.62
