id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
4175,Pere Milla,7,454,4,3.0870250314474106,0,1.5671401396393776,24,9,2,1,M S,Espanyol,4,3.0870250314474106,3.8046714570373297,1.0542438142001629
5074,Kike García,9,335,2,4.128878906369209,0,0.9860512893646955,13,7,1,0,F S,Espanyol,1,3.385601297020912,4.50927122682333,0.22812612727284431
6933,Javi Puado,8,679,2,4.838970278389752,0,0.9579164311289787,15,10,2,0,F M,Espanyol,1,3.3524150969460607,3.2629179880023003,1.2333675622940063
6168,Leandro Cabrera,8,720,1,0.9399735182523727,0,0.1337089166045189,7,2,0,0,D,Espanyol,1,0.9399735182523727,2.4367331825196743,2.3030243013054132
6740,Miguel Ángel Rubio,4,113,1,0.5629894137382507,0,0,1,0,0,0,D S,Espanyol,1,0.5629894137382507,0.008532500825822353,0.008532500825822353
7916,Pol Lozano,9,704,1,0.06915596313774586,0,0.09820762742310762,2,4,1,0,M,Espanyol,1,0.06915596313774586,1.9053596016019583,1.7893190365284681
11402,Carlos Romero,9,806,1,1.0225036572664976,1,1.1726581677794456,10,9,0,0,D,Espanyol,1,1.0225036572664976,3.5446800477802753,2.247019626200199
13350,Roberto Fernández,9,634,1,2.2408916456624866,2,2.6404886236414313,17,8,0,0,F S,Espanyol,1,2.2408916456624866,5.097449889406562,0.7385202012956142
5081,Edu Expósito,8,594,0,0.6604542881250381,2,3.298306215554476,10,20,2,0,M S,Espanyol,0,0.6604542881250381,3.893337022513151,3.127135541290045
6224,Marko Dmitrovic,9,810,0,0,0,0,0,0,0,0,GK,Espanyol,0,0,1.2837985204532743,1.2837985204532743
6916,Fernando Calero,6,446,0,0.7799359485507011,0,0.024263612926006317,3,1,2,0,D S,Espanyol,0,0.7799359485507011,0.35436610504984856,0.21713517233729362
8861,Urko Gonzalez,7,318,0,0.12401719391345978,0,0.04375035502016544,2,2,0,0,M S,Espanyol,0,0.12401719391345978,0.5875345263630152,0.5281075406819582
8902,José Salinas,4,13,0,0,0,0,0,0,1,0,S,Espanyol,0,0,0.7051213383674622,0.7051213383674622
10067,Rubén Sánchez,4,114,0,0,0,0.024271871894598007,0,1,0,0,D S,Espanyol,0,0,1.5359242968261242,1.5116524249315262
10209,Jofre Carreras,3,89,0,0,0,0.07918515056371689,0,1,0,0,M S,Espanyol,0,0,0.07918515056371689,0
10620,Luca Koleosho,3,48,0,0.024271871894598007,0,0.018936829641461372,1,1,0,0,S,Espanyol,0,0.024271871894598007,0.2459692731499672,0.20276057720184326
10875,Omar El Hilali,9,709,0,0.013671329244971275,2,0.6958706807345152,1,7,2,0,D S,Espanyol,0,0.013671329244971275,0.9566768771037459,0.8240595599636436
10936,Charles Pickel,5,154,0,0.248488025739789,0,0,4,0,1,0,M S,Espanyol,0,0.248488025739789,0.8800996541976929,0.8331466447561979
10947,Ramón Terrats,6,79,0,0.03147441800683737,0,0.11296731978654861,2,1,0,0,M S,Espanyol,0,0.03147441800683737,0.14444173779338598,0
11924,Clemens Riedel,4,360,0,0.05999790504574776,1,0.0513230562210083,2,1,0,0,D,Espanyol,0,0.05999790504574776,1.5851166062057018,1.568515621125698
12901,Antoniu Roca,4,24,0,0.09812197834253311,0,0.016356244683265686,2,1,0,0,S,Espanyol,0,0.09812197834253311,1.4478003606200218,1.333322137594223
13829,Tyrhys Dolan,9,666,0,0.5005567967891693,1,1.6548061557114124,8,10,0,0,M S,Espanyol,0,0.5005567967891693,3.09417936950922,2.1367931589484215
