match_id,season,match_datetime_utc,match_outcome_code,outcome_id,momentum_points_last3_delta_season_z,momentum_points_last2_delta_season_z,momentum_points_last8_delta_season_z,momentum_points_pct_last3_delta_season_z,momentum_goal_diff_last3_delta_season_z,momentum_goal_diff_last2_delta_season_z,momentum_goal_diff_last8_delta_season_z,momentum_xg_diff_last3_delta_season_z,momentum_xg_diff_last2_delta_season_z,momentum_xg_diff_last8_delta_season_z,momentum_points_exp_decay_delta_season_z,momentum_xg_exp_decay_delta_season_z,momentum_matches_last14_delta_season_z,momentum_travel_rest_ratio_delta_season_z,momentum_forecast_win_prev_delta_season_z,momentum_forecast_trend_delta_season_z,form_pct_diff_last5_season_z,form_diff_last5_season_z,rest_diff_season_z,fixture_congestion_flag_pair,momentum_fixture_congestion_delta,rest_reset_flag_pair,match_day_index_season_z,match_day_of_year_norm_season_z,match_weekday_index_season_z,match_weekday_Friday,match_weekday_Monday,match_weekday_Saturday,match_weekday_Sunday,match_weekday_Thursday,match_weekday_Tuesday,match_weekday_Wednesday
18506,2022,2023-04-15 16:30:00,H,2,2.6156163,2.129728,3.1344213,2.5683737,2.1020653,2.0178432,2.7367136,2.7202017,2.3165708,2.619098,2.4348671,2.5087962,-1.5199982,0.2055578,2.256365,0.47925416,2.802753,2.9426346,1.0681126,0,0,0,1.0312288,-0.57054657,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18510,2022,2023-04-16 13:00:00,D,1,-0.20725843,-0.2995501,-1.5985432,-0.1976232,-1.5398107,-1.415136,-2.1746314,0.043430697,-0.19839714,-1.1050754,0.10027379,0.57962614,3.1759312,-1.7480584,1.6584861,3.149114,-1.1231416,-1.1919601,-1.6267302,1,1,0,1.0419294,-0.56121707,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18507,2022,2023-04-16 15:30:00,A,0,-1.3364083,-2.0347488,-1.5985432,-1.304022,-0.73050493,-1.415136,-0.9206709,-0.71600103,-2.1636577,-1.4275033,-1.7175218,-1.7465736,-1.5199982,0.15503088,-1.9747785,-0.64679074,-1.1231416,-1.1919601,0.35638943,1,-1,0,1.0419294,-0.56121707,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18505,2022,2023-04-17 19:00:00,A,0,0.3573165,0.3945294,-0.26739693,0.35557616,-0.5281785,-0.67949754,-1.234161,-0.31269038,-0.38732037,-1.477864,0.15997943,-1.3533523,0.0453116,1.3901865,-1.9841242,-3.0358162,0.4472162,0.46187773,-0.0188828,0,0,0,1.05263,-0.55188763,-2.4566078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18512,2022,2023-04-21 19:00:00,D,1,1.4864664,0.74156916,2.2469904,1.4619749,1.8997388,1.2822047,2.4232235,1.1615357,0.23561086,1.3963039,1.2198894,0.838763,0.0453116,-1.3555804,1.0618368,0.90650135,2.017574,2.1157155,0.01023315,0,0,0,1.0954324,-0.5145697,-0.2139388,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18517,2022,2023-04-22 11:30:00,H,2,0.07502904,1.0886089,0.028413355,0.07897649,1.6974124,2.5082688,0.855773,-0.3509705,0.95070875,-0.01308938,0.95294267,0.48335406,0.0453116,-0.77424604,0.7278509,0.5038175,-0.5342574,-0.5717709,-0.37797952,0,0,0,1.106133,-0.5052402,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18516,2022,2023-04-22 14:00:00,D,1,2.3333287,2.129728,0.6200339,2.291774,2.3043916,2.5082688,1.0647664,2.0423446,1.9000778,0.8772822,1.9803619,1.3368006,1.6106215,-1.6527486,0.05250097,-1.5028324,0.83980566,0.8753372,-0.31974763,0,0,0,1.106133,-0.5052402,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18514,2022,2023-04-22 14:00:00,D,1,-2.4655583,-2.0347488,-2.0422585,-2.4104207,-1.9444636,-1.9055616,-1.6521478,-0.38594306,-0.24608624,-0.6708519,-2.1665354,-0.41521722,0.0453116,-0.60149896,-0.42535952,-0.13192788,-2.4972048,-2.6390684,0.042584207,0,0,0,1.106133,-0.5052402,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18519,2022,2023-04-22 14:00:00,H,2,1.4864664,1.4356487,1.5074648,1.4619749,2.1020653,2.263056,2.3187268,2.0651457,2.736432,2.0983834,1.6212096,2.2938604,0.0453116,0.3041706,1.9504163,-0.09614666,0.83980566,0.8753372,0.036113996,0,0,0,1.106133,-0.5052402,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18518,2022,2023-04-22 14:00:00,H,2,-1.9009832,-2.0347488,-1.450638,-1.8572212,-1.3374842,-1.415136,-0.8161742,0.16863276,0.076202445,0.4445489,-1.838314,0.28597182,0.0453116,-0.5931741,0.8513126,1.022742,-1.1231416,-1.1919601,0.042584207,0,0,0,1.106133,-0.5052402,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18513,2022,2023-04-23 13:00:00,A,0,0.639604,0.74156916,0.1763185,0.63217586,0.68578017,0.3013536,-0.08469732,0.23928817,0.12725247,-0.3594523,0.90233016,0.13819164,0.0453116,-0.7414519,0.16391158,0.072121814,0.2509215,0.25514802,-0.28739655,0,0,0,1.1168337,-0.49591076,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18521,2022,2023-04-23 13:00:00,H,2,0.639604,0.047489647,0.1763185,0.63217586,0.4834537,-0.43428475,-0.2936907,-0.23924041,-0.7947736,0.30674952,0.41059297,-0.50469536,0.0453116,-0.64110774,-1.2008069,-0.83169264,0.83980566,0.8753372,-0.022117905,0,0,0,1.1168337,-0.49591076,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18527,2022,2023-04-25 18:30:00,H,2,-0.20725843,-0.2995501,0.028413355,-0.1976232,-0.73050493,-0.18907197,-0.2936907,-1.207376,-0.7989374,-1.0453545,-0.3878017,-1.0702057,0.0453116,0.28896046,-0.25025058,0.3078911,-0.5342574,-0.5717709,0.01023315,0,0,0,1.1382349,-0.4772518,-1.8959405,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18528,2022,2023-04-25 18:45:00,H,2,0.3573165,-0.6465899,1.5074648,0.35557616,0.68578017,0.056140825,1.4827532,0.8534444,0.45751876,1.7314929,-0.14288343,0.5824985,0.0453116,0.33689407,-0.12580518,-0.9467728,1.4286898,1.4955264,0.074935265,0,0,0,1.1382349,-0.4772518,-1.8959405,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18523,2022,2023-04-25 19:00:00,D,1,-0.77183336,-0.9936296,0.47212878,-0.75082254,-1.5398107,-1.1699232,-0.39818743,-1.2250339,-1.2807232,-1.1901991,-0.9285591,-1.1507926,0.0453116,-0.402747,-1.4346954,-0.3781414,0.054626755,0.04841828,-0.67560923,0,0,0,1.1382349,-0.4772518,-1.8959405,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18524,2022,2023-04-26 18:30:00,H,2,-1.6186957,-0.9936296,-1.7464483,-1.5806216,-1.3374842,-0.67949754,-1.5476512,-2.5363655,-2.4497972,-2.9311244,-1.5511851,-2.6634336,1.6106215,0.011812962,-1.8294283,-0.22495908,-1.7120258,-1.8121493,-0.31974763,0,0,0,1.1489354,-0.46792233,-1.3352733,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18526,2022,2023-04-26 18:45:00,A,0,0.07502904,-0.6465899,0.028413355,0.07897649,-0.12352562,-0.43428475,-0.9206709,-1.3172889,-0.9725487,-0.9654412,-0.088674285,-0.83779705,0.0453116,0.9621758,-0.20229238,0.99605113,0.4472162,0.46187773,0.6960755,0,0,0,1.1489354,-0.46792233,-1.3352733,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18529,2022,2023-04-26 18:45:00,A,0,0.07502904,-0.2995501,0.32422364,0.07897649,0.28112727,0.056140825,0.019799376,-0.3702581,-0.80452883,0.31588283,-0.18513659,-0.574272,-1.5199982,1.1947844,-0.813944,-0.25010264,0.054626755,0.04841828,0.01023315,0,0,0,1.1489354,-0.46792233,-1.3352733,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18531,2022,2023-04-26 19:00:00,H,2,1.7687539,1.4356487,0.6200339,1.7385746,1.6974124,1.2822047,0.22879277,1.6703229,0.2747922,0.7859258,1.499522,0.5202872,-1.5199982,1.6945493,-0.62112737,-1.0879636,1.232395,1.2887967,0.5537309,0,0,0,1.1489354,-0.46792233,-1.3352733,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18522,2022,2023-04-27 18:45:00,A,0,-1.3364083,-0.6465899,-1.5985432,-1.304022,-1.3374842,-0.92471033,-1.6521478,-0.81521255,-0.29555693,-1.6260625,-1.176886,-1.0963751,0.0453116,0.070341006,-1.4140364,-1.8167402,-1.7120258,-1.8121493,-0.31974763,0,0,0,1.159636,-0.45859283,-0.77460605,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18530,2022,2023-04-27 18:45:00,A,0,-1.3364083,-0.6465899,-0.8590175,-1.304022,-0.5281785,0.3013536,-0.08469732,-0.47583205,0.59240943,-0.017669832,-0.46141478,0.18322858,0.0453116,-0.109976865,0.42214808,0.27404398,-1.3194363,-1.3986899,-0.5332646,0,0,0,1.159636,-0.45859283,-0.77460605,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18525,2022,2023-04-27 19:15:00,D,1,-1.6186957,-2.0347488,-0.7111123,-1.5806216,-1.9444636,-2.395987,-0.2936907,-2.1869261,-2.4161813,-0.4885691,-1.6499277,-2.2373302,1.6106215,0.25061607,-1.8641057,-0.7839199,-0.92684686,-0.9852304,-0.05446896,0,0,0,1.159636,-0.45859283,-0.77460605,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18536,2022,2023-04-29 11:30:00,H,2,0.07502904,-0.6465899,-0.119491786,0.07897649,-0.5281785,-1.1699232,0.33328947,-0.024485406,-0.35221606,0.6788508,-0.07675288,0.14850819,0.0453116,-0.671988,0.1821111,1.2552233,0.64351094,0.6686075,-0.0059423777,1,0,0,1.1810373,-0.4399339,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18534,2022,2023-04-29 14:00:00,H,2,0.3573165,0.3945294,0.76793903,0.35557616,0.28112727,0.3013536,0.75127625,1.3903925,0.86845785,1.0530683,0.31692776,0.83760124,0.0453116,-0.5826953,-0.2982088,-0.98603547,0.2509215,0.25514802,0.013468256,1,0,0,1.1810373,-0.4399339,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18535,2022,2023-04-29 14:00:00,H,2,-0.77183336,0.047489647,0.1763185,-0.75082254,-0.9328314,-0.43428475,0.33328947,1.3221544,1.2372112,1.9305942,-0.7665405,0.96932286,-1.5199982,1.9109504,-0.2615638,-1.7111372,-0.5342574,-0.5717709,2.4947941,1,-1,0,1.1810373,-0.4399339,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18537,2022,2023-04-30 13:00:00,A,0,-0.77183336,-0.9936296,-2.1901639,-0.75082254,-1.1351578,-1.1699232,-2.1746314,-1.0551323,-0.44778574,-2.531449,-1.3994564,-1.2065591,1.6106215,-2.455786,-1.6653866,-1.5693662,-1.7120258,-1.8121493,-2.4128609,0,0,0,1.1917379,-0.43060443,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18533,2022,2023-04-30 13:00:00,H,2,1.4864664,0.74156916,1.0637493,1.4619749,0.8881066,-0.43428475,0.6467796,0.015013372,-0.11985371,0.44419268,1.3097794,0.27517915,-1.5199982,0.81012213,0.4614984,0.679629,1.0361004,1.0820669,0.29815754,1,-1,0,1.1917379,-0.43060443,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18541,2022,2023-04-30 13:00:00,H,2,1.4864664,1.7826884,2.6907058,1.4619749,1.6974124,2.263056,2.4232235,1.4289517,2.2782488,2.2281208,1.9879946,1.9306663,0.0453116,-0.36517334,1.963943,0.17579067,2.2138689,2.3224454,-0.5332646,0,0,0,1.1917379,-0.43060443,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18540,2022,2023-04-30 13:00:00,H,2,0.07502904,0.047489647,-0.8590175,0.07897649,0.07880082,0.3013536,-1.3386577,0.946297,0.5875331,-0.19468032,-0.42026678,0.26417997,0.0453116,1.8994027,-0.4103572,-1.3229592,-0.5342574,-0.5717709,2.4818537,0,0,0,1.1917379,-0.43060443,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18539,2022,2023-04-30 15:30:00,H,2,2.3333287,1.7826884,0.76793903,2.291774,2.7090445,1.7726303,1.4827532,1.7021105,2.0815163,1.1473743,1.6923703,1.4824264,1.6106215,-0.6177718,0.46494156,-1.2873714,1.232395,1.2887967,-0.009177483,1,1,0,1.1917379,-0.43060443,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18538,2022,2023-05-01 19:00:00,D,1,0.92189145,1.0886089,-0.26739693,0.9087755,0.8881066,1.036992,0.019799376,1.110252,1.4357762,0.83459836,0.85232484,1.3844784,0.0453116,-0.69996786,1.0847092,-0.25281042,0.4472162,0.46187773,-0.60767204,0,0,0,1.2024385,-0.42127493,-2.4566078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18532,2022,2023-05-02 19:00:00,H,2,0.639604,0.3945294,1.0637493,0.63217586,0.28112727,0.056140825,1.0647664,0.44861633,0.39519414,0.036585696,0.509946,-0.22524087,1.6106215,-1.60923,-0.8980553,-1.7186803,1.0361004,1.0820669,-1.9146546,0,0,0,1.213139,-0.41194546,-1.8959405,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18477,2022,2023-05-03 19:00:00,H,2,1.7687539,2.129728,1.2116544,1.7385746,0.8881066,1.036992,0.9602697,1.7485313,1.537641,1.8332351,1.9581386,1.8854954,0.0453116,-0.132081,1.7288247,0.39260557,1.4286898,1.4955264,-0.26798594,1,0,0,1.2238398,-0.402616,-1.3352733,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18478,2022,2023-05-03 19:00:00,H,2,1.7687539,2.129728,1.9511802,1.7385746,0.8881066,1.5274175,1.90074,0.77393234,1.6062932,1.7844758,2.0653725,1.4922392,-1.5199982,1.9537503,1.699558,0.19958036,1.6249845,1.7022562,0.33697882,1,-1,0,1.2238398,-0.402616,-1.3352733,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18475,2022,2023-05-04 19:00:00,H,2,-0.20725843,-0.2995501,0.028413355,-0.1976232,0.4834537,0.7917792,1.0647664,0.64008754,0.8960857,1.233617,-0.22955023,0.9461746,0.0453116,0.34852996,1.0256836,0.7813638,-0.73055214,-0.7785007,0.03287889,1,0,0,1.2345403,-0.39328653,-0.77460605,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18542,2022,2023-05-06 14:00:00,A,0,1.7687539,2.129728,1.5074648,1.7385746,1.090433,2.0178432,0.43778616,1.0102867,1.139002,-0.13280088,2.1228666,1.2542946,1.6106215,-1.2991897,1.7423514,1.5000829,2.2138689,2.3224454,-0.99911976,1,1,0,1.2559415,-0.37462756,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18546,2022,2023-05-06 14:00:00,H,2,2.3333287,1.7826884,2.5428007,2.291774,2.3043916,1.7726303,3.259197,1.975724,1.920169,2.7620392,2.2694314,2.2567089,1.6106215,-0.49978423,2.1424952,0.81134266,2.802753,2.9426346,-0.45562205,1,1,0,1.2559415,-0.37462756,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18549,2022,2023-05-06 14:00:00,H,2,-0.77183336,-0.6465899,-0.5632072,-0.75082254,-0.9328314,0.056140825,-0.60718083,-0.7600818,-0.014177704,-0.9310715,-1.1715904,-0.4904012,0.0453116,-1.2297555,-0.45831543,-0.9109916,-1.1231416,-1.1919601,-0.2582806,1,0,0,1.2559415,-0.37462756,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18551,2022,2023-05-06 14:00:00,H,2,-0.20725843,0.047489647,-1.302733,-0.1976232,-0.9328314,-0.92471033,-1.6521478,-0.92286295,-0.6602571,-1.3175468,-0.056413352,-0.9855726,0.0453116,-0.21220154,-0.002589482,0.08972231,-0.14166798,-0.15831146,-0.28416145,1,0,0,1.2559415,-0.37462756,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18545,2022,2023-05-06 16:30:00,H,2,0.639604,0.047489647,1.2116544,0.63217586,0.07880082,-0.18907197,0.75127625,0.70145744,0.77181387,0.9767751,0.53477466,0.8073682,1.6106215,0.5481787,0.6956328,-0.21064658,1.6249845,1.7022562,0.11699163,1,0,0,1.2559415,-0.37462756,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18547,2022,2023-05-07 15:30:00,A,0,1.4864664,1.0886089,0.9158442,1.4619749,2.3043916,1.5274175,0.75127625,1.8036393,1.6431879,1.1235993,0.90275496,1.3525225,0.0453116,-1.2961607,0.55569327,-1.0810008,1.232395,1.2887967,-0.99588466,1,1,0,1.2666421,-0.3652981,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18550,2022,2023-05-07 18:00:00,H,2,-1.0541208,-0.9936296,-0.5632072,-1.0274222,-0.9328314,-0.92471033,-0.60718083,-0.7340668,-0.8542031,-0.6814301,-0.6548799,-0.8735895,0.0453116,0.321912,-0.22122972,0.55255735,-1.1231416,-1.1919601,0.029643783,1,0,0,1.2666421,-0.3652981,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18544,2022,2023-05-08 14:00:00,H,2,-1.3364083,-0.6465899,0.028413355,-1.304022,-0.73050493,-0.43428475,-0.08469732,-1.3320985,-0.82725066,-1.1160693,-0.58513784,-0.828367,1.6106215,-1.8539603,-0.45757762,0.42974067,0.2509215,0.25514802,-0.8438347,1,1,0,1.2773428,-0.3559686,-2.4566078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18543,2022,2023-05-08 16:30:00,A,0,1.2041789,1.7826884,1.3595597,1.1853752,1.6974124,2.5082688,1.4827532,1.5222653,2.0297456,2.1191466,1.5910847,1.5962956,1.6106215,0.80418366,0.74678826,-1.0808073,1.4286898,1.4955264,0.38227028,1,1,0,1.2773428,-0.3559686,-2.4566078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18548,2022,2023-05-08 19:00:00,H,2,0.639604,1.0886089,0.32422364,0.63217586,0.68578017,1.036992,0.5422829,0.494067,1.1657199,-0.015581315,0.5999909,1.0052131,0.0453116,0.3313239,0.7285887,0.2131192,0.4472162,0.46187773,0.026408678,1,0,0,1.2773428,-0.3559686,-2.4566078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18558,2022,2023-05-13 11:30:00,D,1,-1.3364083,-0.9936296,-2.0422585,-1.304022,-1.3374842,-0.92471033,-2.9061081,-2.173176,-2.1714036,-2.4838498,-0.9107467,-2.055541,0.0453116,-1.6527486,-0.687777,1.1743771,-1.5157311,-1.6054196,-0.31974763,0,0,0,1.3308458,-0.30932122,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18553,2022,2023-05-13 14:00:00,H,2,-0.20725843,-0.9936296,1.0637493,-0.1976232,-0.12352562,-0.43428475,1.2737597,0.16603097,0.088693276,0.58765787,-0.7668123,0.29653707,0.0453116,-0.45480755,0.030366413,0.22472392,0.64351094,0.6686075,0.042584207,0,0,0,1.3308458,-0.30932122,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18555,2022,2023-05-13 14:00:00,D,1,-0.77183336,0.047489647,-0.26739693,-0.75082254,-0.73050493,0.056140825,-0.18919402,0.27432597,0.21170025,1.3090197,-0.1858804,0.7447628,0.0453116,-2.1640234,1.1801337,1.3265923,-0.5342574,-0.5717709,-1.6720217,0,0,0,1.3308458,-0.30932122,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18556,2022,2023-05-13 14:00:00,H,2,-0.77183336,0.047489647,-0.26739693,-0.75082254,-0.73050493,-0.18907197,0.33328947,-0.46131173,-0.2693894,0.28208342,-0.14757389,-0.09811271,-1.5199982,-0.43467405,-0.1277727,0.4330287,-0.3379627,-0.3650412,0.34021392,0,0,0,1.3308458,-0.30932122,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18560,2022,2023-05-13 14:00:00,H,2,-0.77183336,-0.9936296,0.028413355,-0.75082254,0.4834537,0.7917792,0.5422829,0.7566322,0.86882555,1.058595,-1.0508578,0.81330866,1.6106215,-2.331685,0.3252479,-0.0050495863,-0.3379627,-0.3650412,-1.2449878,1,1,0,1.3308458,-0.30932122,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18561,2022,2023-05-13 14:00:00,A,0,-0.77183336,-0.9936296,-1.0069226,-0.75082254,-0.73050493,-0.92471033,-1.0251676,0.556157,0.26234314,0.259061,-1.1739562,0.7978843,-1.5199982,0.54808486,1.5903609,1.5513371,-0.92684686,-0.9852304,1.0842882,1,-1,0,1.3308458,-0.30932122,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18554,2022,2023-05-14 13:00:00,H,2,0.92189145,0.047489647,-0.26739693,0.9087755,1.090433,0.5465664,0.12429608,0.17144807,0.26919878,0.09769767,-0.26034257,-0.18089941,-1.5199982,1.3695953,-1.065786,-1.5798104,0.2509215,0.25514802,0.987235,0,0,0,1.3415464,-0.29999176,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18557,2022,2023-05-14 13:00:00,A,0,-1.3364083,-0.6465899,-2.485974,-1.304022,-0.73050493,0.056140825,-2.0701346,-2.2889528,-1.7019347,-2.776884,-0.8458527,-1.9623384,-1.5199982,1.3532784,-1.3294332,0.11912094,-1.9083205,-2.018879,1.2848648,1,-1,0,1.3415464,-0.29999176,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18552,2022,2023-05-14 15:30:00,A,0,0.07502904,1.0886089,0.32422364,0.07897649,-0.32585207,1.7726303,0.43778616,-0.85347867,0.3785336,-1.0997502,1.0287762,-0.22165975,0.0453116,-0.5266351,-0.028413132,-0.44254762,-0.14166798,-0.15831146,0.30786285,0,0,0,1.3415464,-0.29999176,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18559,2022,2023-05-15 19:00:00,A,0,-1.9009832,-1.6877091,-2.1901639,-1.8572212,-0.9328314,-0.92471033,-1.6521478,-0.54086685,-0.3957599,-1.1631161,-1.8447677,-0.3899964,0.0453116,0.56098413,-0.40617624,0.26127878,-1.9083205,-2.018879,1.2201626,1,-1,0,1.352247,-0.29066226,-2.4566078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18449,2022,2023-05-18 18:30:00,H,2,-0.4895459,-0.6465899,0.1763185,-0.47422287,0.07880082,-0.18907197,0.43778616,0.36617616,-0.26574787,-0.16113684,-0.65042484,-0.04744175,-1.5199982,0.25159678,-0.42904863,-0.12032316,0.2509215,0.25514802,-0.028588116,1,-1,0,1.3843489,-0.26267385,-0.77460605,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18569,2022,2023-05-20 11:30:00,A,0,-0.77183336,0.047489647,-0.26739693,-0.75082254,-0.5281785,-0.18907197,-0.60718083,-0.79566765,-0.6073951,-0.7856237,-0.91491276,-1.3206574,0.0453116,0.109491855,-1.7767972,-2.4981308,-1.1231416,-1.1919601,-0.2550455,0,0,0,1.40575,-0.24401489,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18562,2022,2023-05-20 14:00:00,A,0,0.07502904,-0.9936296,-0.5632072,0.07897649,-0.12352562,-1.1699232,-1.0251676,-0.40889153,-1.1856918,-1.3869004,-0.84211946,-1.2404273,0.0453116,0.59732604,-1.9816649,-1.482911,-0.14166798,-0.15831146,0.37256497,0,0,0,1.40575,-0.24401489,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18564,2022,2023-05-20 14:00:00,D,1,0.07502904,1.0886089,-0.5632072,0.07897649,0.28112727,0.7917792,-0.39818743,-0.3136292,-0.008067843,-1.0543374,0.36696142,-0.14533934,0.0453116,-0.30259806,0.26843587,0.18855587,-0.14166798,-0.15831146,-0.61090714,0,0,0,1.40575,-0.24401489,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18565,2022,2023-05-20 14:00:00,D,1,1.7687539,1.0886089,0.9158442,1.7385746,1.2927594,1.036992,0.75127625,0.97588295,0.6715525,1.200315,1.0460622,0.8041492,0.0453116,0.681298,0.6464449,-0.13618295,1.6249845,1.7022562,0.6637245,0,0,0,1.40575,-0.24401489,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18571,2022,2023-05-20 14:00:00,D,1,-0.20725843,0.047489647,1.0637493,-0.1976232,-1.5398107,-0.43428475,0.33328947,-1.495256,-0.99772483,-0.434577,0.176988,-1.2289233,0.0453116,0.5910162,-0.6708072,-0.14217873,0.2509215,0.25514802,0.36609477,0,0,0,1.40575,-0.24401489,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18568,2022,2023-05-20 16:30:00,H,2,-0.4895459,0.3945294,-0.7111123,-0.47422287,-0.12352562,0.5465664,-0.5026841,-0.27866194,0.39937395,-1.1259531,0.28950238,0.45777398,0.0453116,-0.3842549,1.5323191,1.7060667,0.054626755,0.04841828,-0.67560923,0,0,0,1.40575,-0.24401489,0.34672844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18570,2022,2023-05-21 12:30:00,H,2,0.639604,0.74156916,0.76793903,0.63217586,0.07880082,0.056140825,1.2737597,-0.39760733,-0.09910439,0.1324737,0.29385635,-0.79827017,1.6106215,-0.65056187,-0.41232473,-1.2521704,0.2509215,0.25514802,-0.022117905,0,0,0,1.4164506,-0.23468542,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18563,2022,2023-05-21 13:00:00,H,2,0.92189145,1.0886089,1.6553699,0.9087755,0.28112727,0.7917792,1.3782564,0.28187752,-0.7259378,1.6646959,0.9300771,-0.27727228,1.6106215,-0.89033633,0.15136866,0.21021801,1.6249845,1.7022562,-0.1968136,1,1,0,1.4164506,-0.23468542,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18566,2022,2023-05-21 15:00:00,H,2,1.4864664,0.74156916,2.838611,1.4619749,1.495086,0.5465664,2.632217,1.958104,1.0721494,1.7868252,1.5009528,1.4169067,0.0453116,-0.41761473,0.5549554,-0.33172253,2.2138689,2.3224454,0.30786285,0,0,0,1.4164506,-0.23468542,0.90739566,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18567,2022,2023-05-22 19:00:00,D,1,0.92189145,1.4356487,1.6553699,0.9087755,1.2927594,2.0178432,1.7962433,1.0818299,1.3843749,1.1627951,1.5683991,1.9335761,1.6106215,-1.1315006,2.4049125,2.437938,1.0361004,1.0820669,-0.58502626,0,0,0,1.4271512,-0.22535594,-2.4566078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18515,2022,2023-05-24 19:00:00,D,1,-0.77183336,-0.9936296,-1.302733,-0.75082254,-0.5281785,-1.1699232,-1.3386577,-0.7396359,-0.50852644,-0.674943,-0.684587,-0.17601632,1.6106215,-2.5030985,1.1447184,1.5277408,-1.1231416,-1.1919601,-1.3291006,1,1,0,1.4485525,-0.20669699,-1.3352733,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18520,2022,2023-05-25 19:00:00,H,2,0.639604,1.7826884,1.6553699,0.63217586,0.28112727,1.036992,1.1692631,0.9968497,1.6539539,1.3672072,1.5286542,1.1911751,0.0453116,0.07418299,0.8695121,-0.7709613,1.0361004,1.0820669,-0.3132774,0,0,0,1.4592531,-0.1973675,-0.77460605,0.0,0.0,0.0,0.0,1.0,0.0,0.0
