match_id,season,match_datetime_utc,match_outcome_code,outcome_id,home_goals_for_last_5,home_goals_against_last_5,home_goal_diff_last_5,home_xg_for_last_5,home_xg_against_last_5,home_xg_diff_last_5,home_points_last_5,away_goals_for_last_5,away_goals_against_last_5,away_goal_diff_last_5,away_xg_for_last_5,away_xg_against_last_5,away_xg_diff_last_5,away_points_last_5,form_diff_last5,xg_diff_last5,match_day_index,match_day_of_year_norm,match_weekday_index,match_weekday_Friday,match_weekday_Monday,match_weekday_Saturday,match_weekday_Sunday,match_weekday_Thursday,match_weekday_Tuesday,match_weekday_Wednesday
18460,2022,2023-03-04 17:30:00,H,2,2.0,7.0,-5.0,3.629519,6.484719,-2.8552000000000004,3.0,10.0,9.0,1.0,6.686456,9.529589,-2.843133,7.0,-4.0,-0.0120670000000004,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18459,2022,2023-03-05 14:00:00,D,1,3.0,8.0,-5.0,4.072963,10.48582,-6.412857000000001,5.0,2.0,8.0,-6.0,7.177441,8.649974999999998,-1.4725339999999996,6.0,-1.0,-4.940323000000001,212.0,0.17486338797814208,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18457,2022,2023-03-05 16:30:00,H,2,6.0,3.0,3.0,9.75347,6.560027,3.193442999999999,10.0,11.0,6.0,5.0,9.893046,8.125738,1.7673080000000003,10.0,0.0,1.4261349999999986,212.0,0.17486338797814208,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18454,2022,2023-03-06 20:00:00,H,2,7.0,2.0,5.0,6.622245,3.7778040000000006,2.844441,9.0,4.0,2.0,2.0,4.421118,6.806186,-2.3850679999999995,8.0,1.0,5.229508999999999,213.0,0.17759562841530055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18462,2022,2023-03-11 12:30:00,H,2,5.0,9.0,-4.0,6.433558,10.461755,-4.0281970000000005,4.0,13.0,0.0,13.0,11.89423,4.764289,7.129940999999999,13.0,-9.0,-11.158138,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18464,2022,2023-03-11 15:00:00,H,2,3.0,10.0,-7.0,6.794301,8.759605999999998,-1.9653049999999996,4.0,8.0,4.0,4.0,7.767675,5.1838310000000005,2.5838439999999996,9.0,-5.0,-4.549148999999999,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18466,2022,2023-03-11 15:00:00,D,1,3.0,6.0,-3.0,4.397874,7.100858000000001,-2.702984,4.0,8.0,4.0,4.0,13.36536,3.670246,9.695114,8.0,-4.0,-12.398098,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18467,2022,2023-03-11 15:00:00,A,0,8.0,8.0,0.0,6.997555999999999,8.927999,-1.9304429999999997,6.0,2.0,4.0,-2.0,6.062486,3.7493310000000006,2.313154999999999,5.0,1.0,-4.243597999999999,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18470,2022,2023-03-11 15:00:00,H,2,6.0,5.0,1.0,6.151383000000001,3.375758,2.775625,9.0,4.0,9.0,-5.0,3.2972560000000004,10.3891,-7.091844,5.0,4.0,9.867469,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18463,2022,2023-03-11 17:30:00,A,0,3.0,5.0,-2.0,4.571946,7.572100000000001,-3.000154,3.0,13.0,4.0,9.0,12.75144,4.549167,8.202273,13.0,-10.0,-11.202427,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18465,2022,2023-03-12 14:00:00,A,0,6.0,4.0,2.0,5.003038,8.255961,-3.2529229999999996,8.0,13.0,7.0,6.0,10.815238999999998,5.711178,5.104061,12.0,-4.0,-8.356983999999999,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18468,2022,2023-03-12 14:00:00,D,1,9.0,10.0,-1.0,10.458341999999998,8.665697999999999,1.792644000000001,10.0,3.0,6.0,-3.0,4.300395,6.990909,-2.6905140000000003,6.0,4.0,4.483158000000001,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18471,2022,2023-03-12 14:00:00,D,1,6.0,8.0,-2.0,6.019997999999999,7.410494,-1.3904960000000002,5.0,8.0,11.0,-3.0,5.060975,10.661371,-5.600396,6.0,-1.0,4.209899999999999,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18469,2022,2023-03-12 16:30:00,H,2,2.0,6.0,-4.0,6.329529000000001,6.662974,-0.333445,3.0,4.0,5.0,-1.0,3.87345,7.325692999999999,-3.4522429999999997,7.0,-4.0,3.118798,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18265,2022,2023-03-15 19:30:00,A,0,3.0,3.0,0.0,4.83654,5.53435,-0.6978100000000003,7.0,8.0,5.0,3.0,9.547415,6.525085000000001,3.0223299999999997,8.0,-1.0,-3.72014,222.0,0.20218579234972678,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18276,2022,2023-03-15 19:30:00,H,2,8.0,4.0,4.0,12.93433,2.907574,10.026756,8.0,2.0,4.0,-2.0,3.3776440000000005,7.69015,-4.312506000000001,3.0,5.0,14.339262000000002,222.0,0.20218579234972678,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18479,2022,2023-03-17 20:00:00,A,0,4.0,12.0,-8.0,4.592806,11.00061,-6.407804,2.0,4.0,7.0,-3.0,7.340959,7.039715,0.301244,5.0,-3.0,-6.709047999999999,224.0,0.20765027322404372,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18474,2022,2023-03-18 15:00:00,D,1,7.0,5.0,2.0,8.845855,6.239677,2.606178,8.0,5.0,9.0,-4.0,6.8611059999999995,8.923879,-2.062773,3.0,5.0,4.668951,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18473,2022,2023-03-18 15:00:00,H,2,7.0,8.0,-1.0,5.553465,10.309871,-4.756406,7.0,6.0,8.0,-2.0,6.626539999999999,10.039445,-3.4129050000000003,7.0,0.0,-1.3435009999999998,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18481,2022,2023-03-18 15:00:00,A,0,3.0,6.0,-3.0,3.967694,8.478933000000001,-4.511239,4.0,3.0,6.0,-3.0,4.439814,6.614667999999999,-2.174854,4.0,0.0,-2.336385,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18480,2022,2023-03-18 15:00:00,D,1,2.0,3.0,-1.0,3.893487,6.584609,-2.691122,7.0,8.0,6.0,2.0,6.464523,4.230061,2.2344619999999997,9.0,-2.0,-4.925584,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18476,2022,2023-03-18 17:30:00,D,1,5.0,5.0,0.0,6.142556,5.617380000000001,0.5251759999999994,7.0,4.0,8.0,-4.0,8.10796,8.477576,-0.3696159999999997,7.0,0.0,0.8947919999999991,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18472,2022,2023-03-19 14:00:00,H,2,15.0,4.0,11.0,11.757399,4.321088,7.436311,15.0,1.0,4.0,-3.0,3.663885,5.629067000000001,-1.9651820000000009,2.0,13.0,9.401493,226.0,0.21311475409836064,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18488,2022,2023-04-01 11:30:00,H,2,11.0,3.0,8.0,11.32997,4.4593169999999995,6.870653000000001,13.0,11.0,1.0,10.0,11.79597,5.4632380000000005,6.332731999999998,10.0,3.0,0.5379210000000025,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18484,2022,2023-04-01 14:00:00,D,1,8.0,4.0,4.0,10.966097,3.2137960000000003,7.752301,8.0,7.0,5.0,2.0,7.146941999999999,6.293627000000001,0.8533149999999996,8.0,0.0,6.898986000000001,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18486,2022,2023-04-01 14:00:00,H,2,1.0,7.0,-6.0,3.733805,6.554641999999999,-2.8208370000000005,1.0,2.0,9.0,-7.0,6.870356,8.283256,-1.4128999999999998,1.0,0.0,-1.4079370000000009,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18482,2022,2023-04-01 14:00:00,H,2,15.0,3.0,12.0,10.433269,5.177276,5.255992999999999,15.0,7.0,6.0,1.0,4.2030840000000005,8.074497999999998,-3.871414,7.0,8.0,9.127406999999998,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18483,2022,2023-04-01 14:00:00,H,2,5.0,10.0,-5.0,5.5821,11.945655,-6.363555000000001,6.0,6.0,7.0,-1.0,5.128017,9.484801,-4.356783999999999,7.0,-1.0,-2.0067710000000014,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18490,2022,2023-04-01 14:00:00,D,1,5.0,12.0,-7.0,4.437967,11.80384,-7.365873,2.0,5.0,9.0,-4.0,5.819859,8.981093,-3.161234,4.0,-2.0,-4.204639,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18485,2022,2023-04-01 16:30:00,A,0,6.0,6.0,0.0,7.142360999999999,6.1879800000000005,0.9543809999999994,7.0,9.0,5.0,4.0,8.732857,7.200141,1.5327159999999995,10.0,-3.0,-0.5783350000000004,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18491,2022,2023-04-02 13:00:00,H,2,6.0,8.0,-2.0,6.888028,8.173054,-1.2850260000000002,5.0,4.0,6.0,-2.0,5.794725,6.852109,-1.057384,5.0,0.0,-0.2276420000000001,240.0,0.25136612021857924,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18489,2022,2023-04-02 15:30:00,H,2,5.0,7.0,-2.0,8.612399,6.2933900000000005,2.319009,7.0,7.0,9.0,-2.0,9.298903,8.466428,0.8324750000000005,8.0,-1.0,1.4865339999999994,240.0,0.25136612021857924,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18487,2022,2023-04-03 19:00:00,D,1,5.0,10.0,-5.0,8.2166,9.780442999999998,-1.563843,5.0,10.0,5.0,5.0,7.232163,5.338751,1.893412,10.0,-5.0,-3.457255,241.0,0.2540983606557377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18271,2022,2023-04-04 18:45:00,H,2,8.0,9.0,-1.0,4.10329,9.831868,-5.728577999999999,7.0,5.0,12.0,-7.0,4.425027,9.377919,-4.952892,2.0,5.0,-0.7756859999999985,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18263,2022,2023-04-04 18:45:00,A,0,3.0,8.0,-5.0,5.672535,5.971336,-0.2988009999999999,1.0,9.0,1.0,8.0,9.162899,6.720571,2.442328,13.0,-12.0,-2.741129,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18266,2022,2023-04-04 18:45:00,A,0,6.0,11.0,-5.0,7.5699,11.635289,-4.065389000000001,6.0,10.0,6.0,4.0,12.135787,3.564317,8.571470000000001,8.0,-2.0,-12.636859,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18281,2022,2023-04-04 19:00:00,D,1,6.0,7.0,-1.0,7.905371000000001,6.334242,1.5711289999999996,7.0,10.0,5.0,5.0,9.948650999999998,6.727148,3.2215029999999985,7.0,0.0,-1.650373999999999,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18268,2022,2023-04-05 19:00:00,A,0,6.0,7.0,-1.0,7.215508,7.59085,-0.3753420000000003,7.0,6.0,6.0,0.0,10.395489,5.082937,5.312552,9.0,-2.0,-5.687894,243.0,0.25956284153005466,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18448,2022,2023-04-05 19:00:00,H,2,5.0,9.0,-4.0,7.63296,11.24325,-3.61029,7.0,9.0,7.0,2.0,7.815636999999999,8.991107,-1.175470000000001,8.0,-1.0,-2.434819999999999,243.0,0.25956284153005466,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18498,2022,2023-04-08 11:30:00,H,2,4.0,9.0,-5.0,7.47371,9.99661,-2.5229,7.0,6.0,9.0,-3.0,7.498875,9.111843,-1.612968,6.0,1.0,-0.909932,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18492,2022,2023-04-08 14:00:00,H,2,9.0,2.0,7.0,8.104119,5.851077999999999,2.253041,13.0,6.0,10.0,-4.0,4.688095,8.760079,-4.071984,2.0,11.0,6.325025,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18493,2022,2023-04-08 14:00:00,A,0,6.0,6.0,0.0,6.017047,8.460297,-2.443250000000001,5.0,11.0,5.0,6.0,11.487879,3.750867,7.737012,12.0,-7.0,-10.180262,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18494,2022,2023-04-08 14:00:00,A,0,5.0,9.0,-4.0,4.032026,11.938517,-7.906490999999999,4.0,7.0,10.0,-3.0,7.683755,9.001339999999999,-1.3175849999999998,7.0,-3.0,-6.588906,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18496,2022,2023-04-08 14:00:00,A,0,4.0,9.0,-5.0,6.323786,6.250867,0.0729190000000001,1.0,5.0,9.0,-4.0,7.63785,11.287149,-3.649299,6.0,-5.0,3.722218,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18500,2022,2023-04-08 14:00:00,H,2,9.0,6.0,3.0,7.193513,5.796943,1.3965699999999996,8.0,12.0,5.0,7.0,12.055957,4.493323,7.562633999999999,11.0,-3.0,-6.1660639999999995,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18501,2022,2023-04-08 14:00:00,H,2,5.0,9.0,-4.0,5.206501,9.18237,-3.975868999999999,4.0,6.0,5.0,1.0,9.83212,5.610146,4.2219739999999994,8.0,-4.0,-8.197842999999999,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18499,2022,2023-04-08 16:30:00,A,0,4.0,6.0,-2.0,5.721858,7.535691,-1.813833,5.0,12.0,3.0,9.0,12.33399,3.076098,9.257892000000002,13.0,-8.0,-11.071725000000002,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18495,2022,2023-04-09 13:00:00,A,0,9.0,10.0,-1.0,5.815722,10.054657,-4.238935,7.0,3.0,8.0,-5.0,4.679429,5.4023710000000005,-0.7229420000000006,3.0,4.0,-3.515992999999999,247.0,0.27049180327868855,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18497,2022,2023-04-09 15:30:00,D,1,10.0,5.0,5.0,8.799638,7.927092,0.8725459999999989,7.0,18.0,4.0,14.0,13.00669,5.654539000000001,7.352150999999999,15.0,-8.0,-6.479605,247.0,0.27049180327868855,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18502,2022,2023-04-15 11:30:00,H,2,10.0,2.0,8.0,8.640694,5.930769,2.709925,13.0,13.0,4.0,9.0,12.15144,4.4746369999999995,7.676803,15.0,-2.0,-4.9668779999999995,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18503,2022,2023-04-15 14:00:00,A,0,5.0,6.0,-1.0,8.779628,5.577304,3.2023239999999995,5.0,9.0,7.0,2.0,10.031517,4.837417,5.194100000000001,8.0,-3.0,-1.991776000000001,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18511,2022,2023-04-15 14:00:00,H,2,6.0,7.0,-1.0,5.020844,7.295768,-2.2749239999999995,7.0,7.0,7.0,0.0,6.131377,7.767677,-1.6363000000000003,5.0,2.0,-0.638623999999999,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18504,2022,2023-04-15 14:00:00,A,0,6.0,7.0,-1.0,6.844058,10.428432999999998,-3.5843749999999996,6.0,4.0,10.0,-6.0,4.264336,10.457377,-6.193041,1.0,5.0,2.6086660000000004,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18509,2022,2023-04-15 14:00:00,A,0,9.0,7.0,2.0,6.861339,7.010152,-0.1488130000000003,8.0,4.0,6.0,-2.0,7.819140000000001,9.556324,-1.7371840000000005,9.0,-1.0,1.588371,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18508,2022,2023-04-15 14:00:00,A,0,4.0,10.0,-6.0,4.871339000000001,8.925170999999999,-4.053832,2.0,8.0,8.0,0.0,7.753538,5.532515999999999,2.221021999999999,6.0,-4.0,-6.2748539999999995,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18506,2022,2023-04-15 16:30:00,H,2,15.0,3.0,12.0,12.58432,2.4415489999999997,10.142771,15.0,4.0,9.0,-5.0,5.385241,6.831507,-1.4462659999999996,1.0,14.0,11.589037,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18510,2022,2023-04-16 13:00:00,D,1,4.0,10.0,-6.0,5.866045000000001,9.107015,-3.24097,7.0,16.0,6.0,10.0,11.47381,8.690659,2.783151,13.0,-6.0,-6.024121,254.0,0.2896174863387978,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18507,2022,2023-04-16 15:30:00,A,0,4.0,10.0,-6.0,4.120814,8.478489,-4.357675,1.0,3.0,9.0,-6.0,7.61286,9.549013,-1.936153,7.0,-6.0,-2.4215220000000004,254.0,0.2896174863387978,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18505,2022,2023-04-17 19:00:00,A,0,10.0,14.0,-4.0,6.202477,11.413727000000002,-5.211249999999999,7.0,10.0,7.0,3.0,10.737848,8.676592000000001,2.0612559999999984,5.0,2.0,-7.272505999999997,255.0,0.2923497267759563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18512,2022,2023-04-21 19:00:00,D,1,15.0,6.0,9.0,11.728839999999998,8.908939,2.819901,11.0,4.0,12.0,-8.0,4.369258,8.877320000000001,-4.508062000000001,1.0,10.0,7.327963,259.0,0.30327868852459017,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18517,2022,2023-04-22 11:30:00,H,2,6.0,10.0,-4.0,5.273293000000001,11.7029,-6.429606999999999,3.0,9.0,18.0,-9.0,6.773219,12.554607,-5.781388,6.0,-3.0,-0.6482189999999992,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18516,2022,2023-04-22 14:00:00,D,1,10.0,7.0,3.0,8.4311,4.022565,4.408535,9.0,5.0,8.0,-3.0,7.377908,11.55079,-4.1728819999999995,5.0,4.0,8.581416999999998,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18514,2022,2023-04-22 14:00:00,D,1,5.0,9.0,-4.0,5.978767,8.34782,-2.369053,2.0,12.0,1.0,11.0,8.567324,4.209515000000001,4.357809,15.0,-13.0,-6.726862,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18519,2022,2023-04-22 14:00:00,H,2,9.0,8.0,1.0,9.949918,9.006530000000001,0.9433879999999986,5.0,3.0,9.0,-6.0,3.5456540000000003,10.081139,-6.535485,1.0,4.0,7.478872999999999,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18518,2022,2023-04-22 14:00:00,H,2,4.0,9.0,-5.0,4.950771,6.943746999999999,-1.9929759999999996,1.0,7.0,7.0,0.0,5.397487000000001,7.553188,-2.1557009999999996,7.0,-6.0,0.162725,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18513,2022,2023-04-23 13:00:00,A,0,6.0,8.0,-2.0,7.92384,9.727714,-1.803874,9.0,6.0,8.0,-2.0,7.57695,8.324905000000001,-0.7479549999999999,8.0,1.0,-1.055919,261.0,0.3087431693989071,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18521,2022,2023-04-23 13:00:00,H,2,11.0,6.0,5.0,10.121256,5.682762,4.4384939999999995,12.0,11.0,9.0,2.0,7.911498999999999,7.653655,0.2578439999999994,8.0,4.0,4.18065,261.0,0.3087431693989071,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18527,2022,2023-04-25 18:30:00,H,2,7.0,7.0,0.0,5.283852,7.767208,-2.4833559999999997,7.0,10.0,6.0,4.0,7.584717,3.86755,3.717166999999999,10.0,-3.0,-6.200522999999999,263.0,0.31420765027322406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18528,2022,2023-04-25 18:45:00,H,2,10.0,2.0,8.0,6.778604,5.740995,1.0376089999999998,13.0,6.0,8.0,-2.0,5.035613,10.33414,-5.298527,6.0,7.0,6.336136,263.0,0.31420765027322406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18523,2022,2023-04-25 19:00:00,D,1,6.0,18.0,-12.0,6.193139,11.228656999999998,-5.035517999999999,3.0,5.0,9.0,-4.0,6.198731,7.06354,-0.8648089999999993,3.0,0.0,-4.170709,263.0,0.31420765027322406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18524,2022,2023-04-26 18:30:00,H,2,4.0,10.0,-6.0,3.738335,10.908319,-7.169984,1.0,9.0,6.0,3.0,11.038707,4.703989,6.3347180000000005,10.0,-9.0,-13.504702000000002,264.0,0.31693989071038253,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18526,2022,2023-04-26 18:45:00,A,0,9.0,7.0,2.0,7.95383,7.308202,0.6456280000000001,10.0,12.0,9.0,3.0,11.142718,8.629916,2.512801999999998,8.0,2.0,-1.867173999999998,264.0,0.31693989071038253,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18529,2022,2023-04-26 18:45:00,A,0,3.0,7.0,-4.0,7.748158,5.736984,2.0111739999999996,2.0,5.0,9.0,-4.0,7.53392,8.59251,-1.05859,2.0,0.0,3.0697639999999997,264.0,0.31693989071038253,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18531,2022,2023-04-26 19:00:00,H,2,14.0,3.0,11.0,11.20928,3.283199,7.926081,15.0,15.0,9.0,6.0,11.48138,9.721248999999998,1.760131,9.0,6.0,6.16595,264.0,0.31693989071038253,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18522,2022,2023-04-27 18:45:00,A,0,4.0,8.0,-4.0,6.09563,9.968047,-3.872416999999999,3.0,15.0,6.0,9.0,11.606306,6.033778,5.572528,12.0,-9.0,-9.444945,265.0,0.319672131147541,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18530,2022,2023-04-27 18:45:00,A,0,7.0,13.0,-6.0,5.440911,9.6075,-4.166589,2.0,6.0,9.0,-3.0,8.398387,8.796194,-0.3978069999999998,9.0,-7.0,-3.768782,265.0,0.319672131147541,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18525,2022,2023-04-27 19:15:00,D,1,9.0,14.0,-5.0,7.05968,10.010925,-2.951245000000001,5.0,5.0,2.0,3.0,10.112788,7.159213,2.953575,10.0,-5.0,-5.904820000000001,265.0,0.319672131147541,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18536,2022,2023-04-29 11:30:00,H,2,9.0,4.0,5.0,6.973071,3.46016,3.5129109999999995,10.0,9.0,9.0,0.0,7.489548,8.694441,-1.2048929999999998,7.0,3.0,4.717803999999999,267.0,0.3251366120218579,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18534,2022,2023-04-29 14:00:00,H,2,4.0,6.0,-2.0,6.950464,5.984250000000001,0.966214,4.0,6.0,10.0,-4.0,5.062385000000001,12.85522,-7.792835,3.0,1.0,8.759049000000001,267.0,0.3251366120218579,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18535,2022,2023-04-29 14:00:00,H,2,9.0,9.0,0.0,12.78062,5.927929000000001,6.852691,7.0,7.0,3.0,4.0,3.648562,6.692602000000001,-3.04404,10.0,-3.0,9.896731,267.0,0.3251366120218579,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18537,2022,2023-04-30 13:00:00,A,0,6.0,6.0,0.0,4.4971570000000005,8.529749,-4.032592,6.0,16.0,4.0,12.0,11.87952,3.321762,8.557758,15.0,-9.0,-12.59035,268.0,0.32786885245901637,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18533,2022,2023-04-30 13:00:00,H,2,5.0,8.0,-3.0,6.246401,8.672179,-2.425778,9.0,6.0,15.0,-9.0,7.791980000000001,10.019117,-2.227136999999999,4.0,5.0,-0.1986410000000007,268.0,0.32786885245901637,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18541,2022,2023-04-30 13:00:00,H,2,17.0,7.0,10.0,11.138366,6.476659,4.661707,12.0,4.0,11.0,-7.0,3.3971750000000003,8.711324000000001,-5.3141490000000005,1.0,11.0,9.975856,268.0,0.32786885245901637,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18540,2022,2023-04-30 13:00:00,H,2,7.0,4.0,3.0,11.166957,8.351073,2.8158839999999996,10.0,9.0,2.0,7.0,6.851969,3.4406190000000003,3.4113499999999997,13.0,-3.0,-0.595466,268.0,0.32786885245901637,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18539,2022,2023-04-30 15:30:00,H,2,13.0,6.0,7.0,12.529046999999998,6.556833999999999,5.972212999999997,11.0,8.0,13.0,-5.0,7.54734,9.455235,-1.9078950000000003,5.0,6.0,7.880107999999998,268.0,0.32786885245901637,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18538,2022,2023-05-01 19:00:00,D,1,5.0,8.0,-3.0,8.085712000000001,7.22528,0.8604320000000005,4.0,3.0,10.0,-7.0,5.225888,10.931457,-5.705569,2.0,2.0,6.566001,269.0,0.33060109289617484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18532,2022,2023-05-02 19:00:00,H,2,12.0,12.0,0.0,10.344072,10.540989,-0.196917,6.0,1.0,7.0,-6.0,7.059128,4.785578,2.2735499999999997,1.0,5.0,-2.4704669999999997,270.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18477,2022,2023-05-03 19:00:00,H,2,17.0,9.0,8.0,14.75594,5.817074,8.938865999999999,13.0,6.0,6.0,0.0,4.327921,7.712589,-3.384668,6.0,7.0,12.323534,271.0,0.3360655737704918,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18478,2022,2023-05-03 19:00:00,H,2,17.0,5.0,12.0,12.014500000000002,3.5680769999999997,8.446423,15.0,11.0,8.0,3.0,8.638748,8.172411,0.4663369999999999,7.0,8.0,7.980085999999999,271.0,0.3360655737704918,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18475,2022,2023-05-04 19:00:00,H,2,12.0,6.0,6.0,12.565829999999998,5.253114,7.312716,9.0,8.0,2.0,6.0,12.13843,5.454191000000001,6.684238999999999,13.0,-4.0,0.6284770000000011,272.0,0.33879781420765026,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
