id,isResult,side,h,a,goals,xG,datetime,forecast,result
22314,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '2'}","{'h': '1.17349', 'a': '1.1479'}",2023-08-21 18:45:00,"{'w': 0.36524258892542755, 'd': 0.28210653997715185, 'l': 0.35265087109254}",l
22320,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '1'}","{'h': '0.915803', 'a': '0.687398'}",2023-08-27 16:30:00,"{'w': 0.3904608656712663, 'd': 0.3493329669019652, 'l': 0.26020616742668035}",d
22328,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '1'}","{'h': '2.8268', 'a': '0.537052'}",2023-09-02 16:30:00,"{'w': 0.8429692474797269, 'd': 0.11077128348959278, 'l': 0.046259146497907}",w
22344,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '0'}","{'h': '0.408446', 'a': '0.896605'}",2023-09-18 18:45:00,"{'w': 0.16155821498715706, 'd': 0.3799310389597292, 'l': 0.4585107460530495}",d
22346,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '0'}","{'h': '0.184666', 'a': '1.84847'}",2023-09-24 16:00:00,"{'w': 0.03119931574651586, 'd': 0.1795768366070802, 'l': 0.7892238462793052}",d
22363,True,a,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '0'}","{'h': '1.02777', 'a': '1.04179'}",2023-09-28 16:30:00,"{'w': 0.3452808730715948, 'd': 0.30219789974850253, 'l': 0.3525212271789286}",d
22366,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '3', 'a': '0'}","{'h': '3.28867', 'a': '1.04905'}",2023-10-01 10:30:00,"{'w': 0.8016293760087301, 'd': 0.11563123491361117, 'l': 0.08273735261756097}",w
22383,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '2'}","{'h': '0.705274', 'a': '1.04766'}",2023-10-07 13:00:00,"{'w': 0.24252929665634998, 'd': 0.32697060624196284, 'l': 0.430500097101108}",d
22386,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '2', 'a': '1'}","{'h': '1.63336', 'a': '1.42786'}",2023-10-22 13:00:00,"{'w': 0.42527422217748867, 'd': 0.23887598746104655, 'l': 0.3358497900582852}",w
22401,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '1'}","{'h': '0.864789', 'a': '0.829724'}",2023-10-28 13:00:00,"{'w': 0.3392599473277944, 'd': 0.34110733972007307, 'l': 0.3196327129520727}",d
22406,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '0'}","{'h': '0.698258', 'a': '0.462021'}",2023-11-03 19:45:00,"{'w': 0.36412703107046895, 'd': 0.4229569298464798, 'l': 0.21291603908304907}",w
22420,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '1'}","{'h': '1.57435', 'a': '2.31019'}",2023-11-12 14:00:00,"{'w': 0.25963558741437537, 'd': 0.19803454048508443, 'l': 0.5423298467105798}",l
22425,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '0'}","{'h': '1.34938', 'a': '0.573292'}",2023-11-27 19:45:00,"{'w': 0.5588489170979053, 'd': 0.2831759983158269, 'l': 0.15797508456687956}",w
22437,True,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '1'}","{'h': '1.65827', 'a': '1.51659'}",2023-12-03 11:30:00,"{'w': 0.41299979222665334, 'd': 0.23470295325490936, 'l': 0.35229725410261215}",d
22452,True,a,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '2'}","{'h': '0.601235', 'a': '1.67302'}",2023-12-10 17:00:00,"{'w': 0.12983378937446136, 'd': 0.23547206340300944, 'l': 0.6346941468619003}",w
22456,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '2', 'a': '0'}","{'h': '0.782175', 'a': '0.566461'}",2023-12-17 17:00:00,"{'w': 0.3715869629866949, 'd': 0.38799817206649234, 'l': 0.24041486494680323}",w
22469,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '0'}","{'h': '0.986587', 'a': '1.59382'}",2023-12-23 14:00:00,"{'w': 0.2341417627505839, 'd': 0.2507020692996924, 'l': 0.5151561677619032}",w
22482,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '3', 'a': '0'}","{'h': '1.53169', 'a': '0.766703'}",2023-12-30 14:00:00,"{'w': 0.5551294148412578, 'd': 0.25783623911883985, 'l': 0.18703434593042867}",l
22485,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '1'}","{'h': '1.35919', 'a': '0.153342'}",2024-01-05 19:45:00,"{'w': 0.6909186531600005, 'd': 0.26872628908697516, 'l': 0.0403550577316079}",d
22502,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '1'}","{'h': '0.48909', 'a': '0.738045'}",2024-01-14 14:00:00,"{'w': 0.2174013742843287, 'd': 0.4088833584023062, 'l': 0.373715267313361}",l
22518,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '2'}","{'h': '3.60116', 'a': '2.07278'}",2024-01-27 19:45:00,"{'w': 0.6654497761126684, 'd': 0.14196181373969227, 'l': 0.19258244867036403}",d
22528,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '4', 'a': '2'}","{'h': '0.889471', 'a': '0.898681'}",2024-02-03 19:45:00,"{'w': 0.33238091050612706, 'd': 0.33019078527703516, 'l': 0.3374283042167141}",w
22535,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '4', 'a': '0'}","{'h': '1.77523', 'a': '1.10831'}",2024-02-11 14:00:00,"{'w': 0.5298876517340322, 'd': 0.23353557521384857, 'l': 0.2365767722527912}",w
22505,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '0'}","{'h': '2.65166', 'a': '0.969673'}",2024-02-14 18:00:00,"{'w': 0.7314395587591961, 'd': 0.1546121890862478, 'l': 0.11394810681020776}",w
22549,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '2'}","{'h': '1.14123', 'a': '1.16044'}",2024-02-18 11:30:00,"{'w': 0.3534796838182082, 'd': 0.2835536772224581, 'l': 0.36296663895501935}",w
22555,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '2', 'a': '0'}","{'h': '2.33279', 'a': '0.701896'}",2024-02-23 19:45:00,"{'w': 0.7397159579198956, 'd': 0.16556821364757268, 'l': 0.09471579984067369}",w
22565,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '2'}","{'h': '1.20723', 'a': '1.58258'}",2024-03-03 17:00:00,"{'w': 0.2910827241484247, 'd': 0.2482987704146793, 'l': 0.4606185052622717}",w
22575,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '1'}","{'h': '0.668681', 'a': '0.81996'}",2024-03-09 17:00:00,"{'w': 0.27184657949882407, 'd': 0.3674477610453757, 'l': 0.3607056594557812}",l
22591,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '1'}","{'h': '0.868895', 'a': '2.30568'}",2024-03-15 19:45:00,"{'w': 0.12558150488422462, 'd': 0.17813879926401455, 'l': 0.6962796712466172}",w
22596,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '3', 'a': '0'}","{'h': '1.85322', 'a': '0.702173'}",2024-04-01 11:30:00,"{'w': 0.6484053593228519, 'd': 0.21675920250520755, 'l': 0.13483543675745138}",w
22614,True,a,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '0'}","{'h': '0.568316', 'a': '2.46415'}",2024-04-07 10:30:00,"{'w': 0.06610051574783957, 'd': 0.1433398676213077, 'l': 0.7905595590651067}",d
22622,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '0', 'a': '0'}","{'h': '2.77216', 'a': '0.409248'}",2024-04-13 18:45:00,"{'w': 0.8618627448880516, 'd': 0.10381146940615173, 'l': 0.034325532540297805}",d
22630,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '3'}","{'h': '1.83356', 'a': '1.25682'}",2024-04-22 16:30:00,"{'w': 0.5092786451374669, 'd': 0.22859683792416982, 'l': 0.26212451570345685}",w
22642,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '0.709144', 'a': '0.613931'}",2024-04-28 13:00:00,"{'w': 0.33145674265808495, 'd': 0.39550644484481684, 'l': 0.2730368124970955}",d
22648,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '0'}","{'h': '0.786625', 'a': '0.169889'}",2024-05-03 18:45:00,"{'w': 0.4868094464226065, 'd': 0.43731927812939525, 'l': 0.07587127544798836}",d
22662,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '2'}","{'h': '1.48316', 'a': '1.74055'}",2024-05-11 16:00:00,"{'w': 0.32967145885752863, 'd': 0.23132375839933397, 'l': 0.4390047820593726}",w
22665,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '3', 'a': '3'}","{'h': '1.379', 'a': '1.27372'}",2024-05-20 18:45:00,"{'w': 0.3942287825279049, 'd': 0.26041886916875984, 'l': 0.3453523482684587}",d
22683,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '0'}","{'h': '1.5757', 'a': '0.450804'}",2024-05-24 18:45:00,"{'w': 0.6538814546253435, 'd': 0.24341114029390998, 'l': 0.10270740492004757}",l
