id,isResult,side,h,a,goals,xG,datetime
28867,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-26 13:00:00
28871,False,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-01 13:00:00
28880,False,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-08 13:00:00
28897,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-22 13:00:00
28898,False,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-29 13:00:00
28917,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-03 18:00:00
28927,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-06 13:00:00
28928,False,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-13 13:00:00
28947,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-20 13:00:00
28953,False,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-27 13:00:00
28964,False,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-30 18:00:00
28970,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-03 13:00:00
28978,False,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-07 18:00:00
28997,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-17 13:00:00
29005,False,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-24 13:00:00
29017,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-31 13:00:00
29027,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-07 13:00:00
29034,False,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-11 18:00:00
29041,False,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-21 13:00:00
29057,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-28 13:00:00
29067,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-04 18:00:00
29069,False,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-14 13:00:00
29087,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-21 13:00:00
29091,False,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-11 13:00:00
29103,False,a,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-18 13:00:00
29117,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-25 13:00:00
29127,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-02 13:00:00
29128,False,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-09 13:00:00
29147,False,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-17 13:00:00
29149,False,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-24 14:00:00
