player_id,player_name,season,team,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
9749,Donyell Malen,2025,,AMR,2,174,2,0,1.1207734942436218,0.0838923677802085,5,2,0,0,2,1.1207734942436218,0.8182566165924072,0.0361342243850231
9749,Donyell Malen,2025,,FW,1,66,0,0,0.0862246677279472,0.0,1,0,0,0,0,0.0862246677279472,0.0862246677279472,0.0
9749,Donyell Malen,2025,,Sub,5,44,0,0,0.1157258599996566,0.0680796355009079,2,1,0,0,0,0.1157258599996566,0.3100586533546448,0.1262531578540802
9749,Donyell Malen,2024,,AMR,5,360,3,0,2.5530992597341537,0.0343536622822284,9,1,0,0,3,2.5530992597341537,3.5708778500556946,1.1617830507457256
9749,Donyell Malen,2024,,Sub,20,290,2,0,2.617073556408286,0.1457908861339092,18,2,0,0,2,2.617073556408286,3.120462622493505,0.3772661946713924
9749,Donyell Malen,2024,,MR,1,90,0,0,0.337409496307373,0.0,4,0,0,0,0,0.337409496307373,0.4211505949497223,0.0837410986423492
9749,Donyell Malen,2024,,MC,1,66,1,0,0.734190821647644,0.3619210720062256,3,1,1,0,1,0.734190821647644,0.9893298149108888,0.4905033707618713
9749,Donyell Malen,2024,,DML,1,61,0,0,0.0,0.0,0,0,0,0,0,0.0,0.279643714427948,0.279643714427948
9749,Donyell Malen,2023,,FWR,7,587,4,1,2.375923432409764,1.28302264213562,23,8,0,0,4,2.375923432409764,5.079344660043716,2.2087375298142438
9749,Donyell Malen,2023,,AMR,5,361,3,0,1.88541329279542,0.5853400975465775,13,3,1,0,3,1.88541329279542,2.509305004030466,0.7525505814701319
9749,Donyell Malen,2023,,AML,4,280,2,0,1.4332210496068,0.2832690179347992,10,1,1,0,2,1.4332210496068,1.091314233839512,0.1093670949339866
9749,Donyell Malen,2023,,AMC,2,164,0,0,0.1919556260108947,0.2856599986553192,3,3,2,0,0,0.1919556260108947,0.4473343789577484,0.2144946902990341
9749,Donyell Malen,2023,,Sub,6,146,2,0,2.684139497578144,0.0,13,0,0,0,2,2.684139497578144,3.359503634274006,1.3580618500709534
9749,Donyell Malen,2023,,FWL,1,90,0,0,0.0494786500930786,0.1237263157963752,2,2,0,0,0,0.0494786500930786,0.9448347687721252,0.8399963974952698
9749,Donyell Malen,2023,,FW,1,90,2,0,0.3670504689216614,1.0670510530471802,4,5,1,0,2,0.3670504689216614,2.340437173843384,0.9546800255775452
9749,Donyell Malen,2023,,MR,1,79,0,0,0.3926927149295807,0.0,4,0,0,0,0,0.3926927149295807,0.2218223959207534,0.0
9749,Donyell Malen,2022,,AML,9,629,0,1,2.3656071797013283,1.2097869142889977,19,10,0,0,0,2.3656071797013283,4.120297975838184,1.352657301351428
9749,Donyell Malen,2022,,FWR,5,411,4,2,2.4349691420793533,1.6094224229454994,15,7,0,0,4,2.4349691420793533,4.994946926832199,1.7286671921610832
9749,Donyell Malen,2022,,MR,4,290,2,1,2.6339306235313416,0.9471880197525024,12,3,0,0,2,2.6339306235313416,4.292421460151672,0.8482254631817341
9749,Donyell Malen,2022,,FWL,2,158,0,0,0.2157783955335617,0.6893289927393198,3,4,0,0,0,0.2157783955335617,0.9635010063648224,0.1149308979511261
9749,Donyell Malen,2022,,Sub,4,126,1,0,0.1127916015684604,0.0294154994189739,4,1,0,0,1,0.1127916015684604,1.0931688100099564,0.9509608894586564
9749,Donyell Malen,2022,,AMR,1,70,1,2,2.0290944576263428,1.173173427581787,7,3,0,0,1,2.0290944576263428,2.9785914421081543,0.9133540391921996
9749,Donyell Malen,2022,,FW,1,70,1,0,0.6441019773483276,0.0924983024597168,2,1,0,0,1,0.6441019773483276,0.7365999817848206,0.0
9749,Donyell Malen,2021,,FW,14,1070,3,1,3.703793652355671,1.347798515111208,32,13,1,0,3,3.703793652355671,5.1743666380643845,1.049325411207974
9749,Donyell Malen,2021,,FWL,4,316,0,2,0.3408857025206089,1.7178019285202026,5,5,0,0,0,0.3408857025206089,2.7875849306583405,1.9692869186401367
9749,Donyell Malen,2021,,Sub,7,144,2,0,1.641174789518118,0.0,7,0,1,0,2,1.641174789518118,1.0367091931402683,0.0
9749,Donyell Malen,2021,,AML,1,90,0,0,0.0,0.3840839862823486,0,1,0,0,0,0.0,0.4227080047130584,0.0386247001588344
9749,Donyell Malen,2021,,FWR,1,90,0,0,0.6617929935455322,0.1759310066699981,3,3,0,0,0,0.6617929935455322,0.6741200089454651,0.5833539962768555
