player_id,player_name,season,team,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
6125,Stanislav Lobotka,2025,,DMC,5,397,0,0,0.0,0.1511559803038835,0,4,0,0,0,0.0,1.224553033709526,1.091502532362938
6125,Stanislav Lobotka,2025,,Sub,1,28,0,1,0.0,0.0430446229875087,0,2,0,0,0,0.0,0.2029020488262176,0.1816053688526153
6125,Stanislav Lobotka,2024,,MC,28,2380,0,1,0.2537906588986516,1.0956414146348834,7,15,3,0,0,0.2537906588986516,12.438143618404863,11.98344338685274
6125,Stanislav Lobotka,2024,,DMC,3,269,0,0,0.0,0.1727577485144138,0,2,0,0,0,0.0,1.3657476752996445,1.192989960312843
6125,Stanislav Lobotka,2024,,Sub,1,29,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
6125,Stanislav Lobotka,2023,,MC,37,3234,0,1,0.6276283888146281,1.3777985898777845,14,20,4,0,0,0.6276283888146281,16.34741766564548,14.762239994481206
6125,Stanislav Lobotka,2023,,DMC,1,90,0,0,0.0,0.1080929487943649,0,3,0,0,0,0.0,0.3568373918533325,0.2989890277385711
6125,Stanislav Lobotka,2022,,MC,31,2724,1,1,0.4607747420668602,1.0052758064121008,10,13,2,0,1,0.4607747420668602,15.368227954953907,14.031177047640083
6125,Stanislav Lobotka,2022,,DMC,3,251,0,0,0.0448027998208999,0.0523581989109516,1,1,0,0,0,0.0448027998208999,0.6894682794809341,0.6371102780103683
6125,Stanislav Lobotka,2022,,Sub,4,142,0,0,0.0,0.0759462993592023,0,3,0,0,0,0.0,0.3698209431022405,0.3217631224542856
6125,Stanislav Lobotka,2021,,DMC,10,886,0,0,0.0,0.697065694257617,0,12,1,0,0,0.0,3.6580172516405582,3.143679570406676
6125,Stanislav Lobotka,2021,,MC,9,739,0,0,0.0218094997107982,0.0986640024930238,1,3,0,0,0,0.0218094997107982,2.7489994317293167,2.668052390217781
6125,Stanislav Lobotka,2021,,Sub,4,68,1,0,0.0594494007527828,0.0,1,0,1,0,1,0.0594494007527828,0.1708984039723873,0.1114490032196044
6125,Stanislav Lobotka,2020,,Sub,15,122,0,0,0.0,0.0,0,0,2,0,0,0.0,2.1125490069389343,2.1125490069389343
6125,Stanislav Lobotka,2019,,MC,22,1728,0,0,0.2670153044164181,0.3571298876777291,8,12,1,0,0,0.2670153044164181,8.35636552516371,7.954966160468757
6125,Stanislav Lobotka,2019,,DMC,4,347,0,0,0.3863122072070837,0.0901569984853267,2,2,0,0,0,0.3863122072070837,1.432632014155388,0.9561620950698853
6125,Stanislav Lobotka,2019,,Sub,5,70,0,0,0.0,0.0218020994216203,0,1,0,0,0,0.0,0.177537202835083,0.1557352021336555
6125,Stanislav Lobotka,2018,,MC,20,1788,0,1,0.7440944015979767,0.6513376999646425,9,13,1,0,0,0.7440944015979767,5.2139711901545525,4.265240214765072
6125,Stanislav Lobotka,2018,,DMC,7,592,0,0,0.0163483005017042,0.2162555083632469,1,4,0,0,0,0.0163483005017042,1.5919079929590223,1.4205336049199104
6125,Stanislav Lobotka,2018,,Sub,4,114,0,0,0.0154496002942323,0.0176276005804538,1,1,0,0,0,0.0154496002942323,0.1689649987965822,0.1358877997845411
6125,Stanislav Lobotka,2017,,MC,30,2647,0,0,0.1726223016157746,0.6204155050218105,7,9,2,0,0,0.1726223016157746,10.88546954933554,10.374667481519282
6125,Stanislav Lobotka,2017,,DMC,4,360,0,0,0.0,0.0216703992336988,0,1,0,0,0,0.0,0.9955290108919144,0.9738580137491226
6125,Stanislav Lobotka,2017,,Sub,4,55,0,0,0.0328548997640609,0.0,1,0,0,0,0,0.0328548997640609,0.4579899162054062,0.4251350164413452
