player_id,player_name,season,team,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
6436,Stanley N&#039;Soki,2024,,DC,12,864,0,0,0.3024498168379068,0.1318124141544103,3,3,1,1,0,0.3024498168379068,2.1679161582142115,2.0840763468295336
6436,Stanley N&#039;Soki,2024,,DL,4,356,0,0,0.0,0.0,0,0,1,0,0,0.0,0.3147200867533684,0.3147200867533684
6436,Stanley N&#039;Soki,2024,,Sub,6,94,0,0,0.0,0.1380916014313697,0,4,1,0,0,0.0,0.652344323694706,0.6450581252574921
6436,Stanley N&#039;Soki,2023,,DC,3,270,0,0,0.0,0.0,0,0,0,0,0,0.0,0.7522996664047241,0.7522996664047241
6436,Stanley N&#039;Soki,2023,,DL,3,228,0,0,0.0,0.1301346495747566,0,2,1,1,0,0.0,0.6583389937877655,0.5996889472007751
6436,Stanley N&#039;Soki,2023,,Sub,4,74,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0206983871757984,0.0206983871757984
6436,Stanley N&#039;Soki,2023,,ML,1,58,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
6436,Stanley N&#039;Soki,2022,,DC,14,1103,1,0,0.5313683049753308,0.0448739007115364,6,2,1,1,1,0.5313683049753308,4.386953555047512,4.01608307287097
6436,Stanley N&#039;Soki,2022,,Sub,5,184,0,0,0.0,0.4035080075263977,0,1,1,0,0,0.0,1.545736774802208,1.1422268003225329
6436,Stanley N&#039;Soki,2020,,DC,12,1075,0,0,0.3941353019326925,0.1523195020854473,6,4,3,0,0,0.3941353019326925,2.955631161108613,2.898036146536469
6436,Stanley N&#039;Soki,2020,,Sub,5,88,0,0,0.0,0.0225140992552042,0,1,0,0,0,0.0,0.0412423983216285,0.0412423983216285
6436,Stanley N&#039;Soki,2020,,DL,1,80,0,0,0.0820685029029846,0.0,1,0,1,0,0,0.0820685029029846,0.2083909958600998,0.2083909958600998
6436,Stanley N&#039;Soki,2019,,DL,11,980,0,0,0.4498094879090786,0.136053797788918,3,5,2,0,0,0.4498094879090786,4.110696392133832,4.041387395933271
6436,Stanley N&#039;Soki,2019,,DC,3,270,0,0,0.0409706011414527,0.0105440998449921,1,1,1,0,0,0.0409706011414527,0.3649771902710199,0.3544332031160593
6436,Stanley N&#039;Soki,2019,,Sub,3,19,0,1,0.0,0.5017300248146057,0,1,0,0,0,0.0,0.0266801994293928,0.0266801994293928
6436,Stanley N&#039;Soki,2018,,DL,5,400,0,0,0.0,0.1126699019223451,0,3,1,0,0,0.0,2.125679414719343,2.0440033935010438
6436,Stanley N&#039;Soki,2018,,DC,3,228,0,0,0.0,0.0,0,0,0,0,0,0.0,0.3639310002326965,0.3639310002326965
6436,Stanley N&#039;Soki,2018,,Sub,4,70,0,0,0.0,0.0,0,0,1,0,0,0.0,0.1000949963927269,0.1000949963927269
6436,Stanley N&#039;Soki,2017,,Sub,1,25,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
