player_id,player_name,season,team,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
3357,Djibril Sidibe,2025,,DMR,3,245,0,0,0.0822911635041236,0.0535242222249507,1,1,0,0,0,0.0822911635041236,0.4516642093658447,0.3158487975597381
3357,Djibril Sidibe,2025,,DC,2,157,1,0,0.0663270130753517,0.0856770873069763,1,1,0,0,1,0.0663270130753517,0.4604284316301346,0.3084243163466453
3357,Djibril Sidibe,2025,,DR,1,71,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
3357,Djibril Sidibe,2025,,Sub,2,18,0,0,0.0,0.0941242948174476,0,1,1,0,0,0.0,0.2100509852170944,0.1159266903996467
3357,Djibril Sidibe,2024,,DC,21,1826,0,2,0.1540558636188507,1.5887656826525929,3,10,1,0,0,0.1540558636188507,6.161838177591562,4.957752626389265
3357,Djibril Sidibe,2024,,DMR,2,166,0,0,0.1337464451789856,0.798144742846489,1,4,0,0,0,0.1337464451789856,2.3107113391160965,1.5125665366649628
3357,Djibril Sidibe,2024,,DR,1,90,0,0,0.0,0.076833575963974,0,2,0,0,0,0.0,0.1334220021963119,0.1159851551055908
3357,Djibril Sidibe,2024,,Sub,4,35,0,1,0.0129772461950778,0.3488804697990417,1,1,0,0,0,0.0129772461950778,0.4290320575237274,0.4290320575237274
3357,Djibril Sidibe,2021,,DR,9,637,0,0,0.0282508004456758,0.1577659994363784,1,4,3,0,0,0.0282508004456758,2.9121265206485987,2.8017355147749186
3357,Djibril Sidibe,2021,,DC,2,140,0,0,0.1019500978291034,0.0,2,0,1,0,0,0.1019500978291034,0.1684329956769943,0.1684329956769943
3357,Djibril Sidibe,2021,,DMR,1,90,0,0,0.0,0.3245820105075836,0,1,1,0,0,0.0,0.3245820105075836,0.3245820105075836
3357,Djibril Sidibe,2021,,Sub,5,80,0,0,0.0144590996205806,0.3652909994125366,1,1,1,0,0,0.0144590996205806,0.1209071017801761,0.1064480021595954
3357,Djibril Sidibe,2020,,DR,14,1188,0,0,0.0358921997249126,1.8369837142527103,1,16,1,0,0,0.0358921997249126,5.883811883628368,5.679833680391312
3357,Djibril Sidibe,2020,,DL,4,331,0,1,0.0459171012043952,0.3564098039641976,1,5,1,0,0,0.0459171012043952,0.9890292100608348,0.9398810118436812
3357,Djibril Sidibe,2020,,DC,3,270,0,1,0.0989148989319801,0.4257673881947994,3,3,0,0,0,0.0989148989319801,0.0988823994994163,0.0727258026599884
3357,Djibril Sidibe,2020,,Sub,9,180,0,0,0.0,0.2875590026378631,0,1,1,0,0,0.0,0.5769273974001408,0.5769273974001408
3357,Djibril Sidibe,2019,,DR,15,1271,0,2,0.1359409028664231,1.6874199211597445,6,11,1,0,0,0.1359409028664231,5.435767432674766,3.658794365823269
3357,Djibril Sidibe,2019,,Sub,7,265,0,0,0.0631945990025997,0.315868005156517,3,3,2,0,0,0.0631945990025997,1.5302422009408474,1.2002396136522293
3357,Djibril Sidibe,2019,,DMR,2,180,0,1,0.018623599782586,0.4426042959094047,1,2,0,0,0,0.018623599782586,0.6085010021924973,0.1472726985812187
3357,Djibril Sidibe,2019,,MR,1,90,0,1,0.0838078036904335,0.1189950034022331,2,3,0,0,0,0.0838078036904335,0.2009239941835403,0.0129608996212482
3357,Djibril Sidibe,2018,,DR,17,1530,0,1,0.5734035912901163,1.4202915905043485,11,21,4,0,0,0.5734035912901163,3.405348008498549,2.668424900621176
3357,Djibril Sidibe,2018,,MR,2,180,0,1,0.0399205982685089,0.4893980026245117,1,2,1,0,0,0.0399205982685089,0.5476008020341396,0.0182821992784738
3357,Djibril Sidibe,2018,,DMR,1,90,0,0,0.0450948998332023,0.3327040076255798,2,1,0,0,0,0.0450948998332023,0.8094819784164429,0.7643870115280151
3357,Djibril Sidibe,2018,,AMR,1,90,0,0,0.1525789946317672,0.4912270009517669,2,2,0,0,0,0.1525789946317672,0.7451239824295044,0.1986600011587143
3357,Djibril Sidibe,2018,,MC,1,90,0,0,0.1546330004930496,0.6222050189971924,2,3,0,0,0,0.1546330004930496,0.7962870001792908,0.4636470079421997
3357,Djibril Sidibe,2018,,Sub,4,84,0,0,0.0,0.1386719010770321,0,2,0,0,0,0.0,0.1230131015181541,0.0264177992939949
3357,Djibril Sidibe,2017,,DR,22,1914,2,6,0.8508222633972764,3.9546817261725664,18,31,4,0,2,0.8508222633972764,10.64274175837636,8.916232198476791
3357,Djibril Sidibe,2017,,DL,3,213,0,1,0.0114591997116804,0.2040590047836303,1,1,0,0,0,0.0114591997116804,0.2830288000404835,0.067510399967432
3357,Djibril Sidibe,2017,,Sub,2,31,0,0,0.0583610981702804,0.0,1,0,0,0,0,0.0583610981702804,0.0583610981702804,0.0
3357,Djibril Sidibe,2016,,DR,16,1396,1,2,0.9020245112478732,1.578440599143505,12,18,4,0,1,0.9020245112478732,6.97373990342021,5.162770137190819
3357,Djibril Sidibe,2016,,DL,9,800,1,1,1.0714172944426537,0.3709836937487125,11,5,3,0,1,1.0714172944426537,5.45951415784657,4.578757608309388
3357,Djibril Sidibe,2016,,MR,1,90,0,1,0.0,0.1602369993925094,0,2,0,0,0,0.0,0.3697839975357055,0.2095469981431961
3357,Djibril Sidibe,2016,,Sub,3,37,0,1,0.0,0.3533770143985748,0,1,0,0,0,0.0,0.3533770143985748,0.3533770143985748
3357,Djibril Sidibe,2015,,DL,28,2520,1,3,1.7470770915970206,2.8849530052393675,25,29,2,0,1,1.7470770915970206,8.785765113309026,4.933704745024443
