player_id,player_name,season,team,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
1126,M&#039;Baye Niang,2016,,ML,5,425,1,1,0.4849966056644916,0.5319809932261705,11,5,1,0,1,0.4849966056644916,1.0033502131700516,0.4399330914020538
1126,M&#039;Baye Niang,2016,,FWR,3,263,1,1,0.3909958079457283,1.013800024986267,9,2,1,0,1,0.3909958079457283,1.548197165131569,0.7480970025062561
1126,M&#039;Baye Niang,2016,,FW,3,249,0,0,0.0707396995276212,0.0,3,0,0,0,0,0.0707396995276212,0.4741960987448692,0.4222364015877247
1126,M&#039;Baye Niang,2016,,AML,2,166,0,0,0.1043785009533166,0.029891500249505,4,1,0,0,0,0.1043785009533166,0.1645801998674869,0.0303103998303413
1126,M&#039;Baye Niang,2016,,AMC,1,90,0,0,0.022903399541974,0.2758849859237671,1,1,0,0,0,0.022903399541974,0.3158330023288727,0.0170444007962942
1126,M&#039;Baye Niang,2016,,Sub,6,70,0,1,0.0468037985265255,0.0793253034353256,1,2,0,0,0,0.0468037985265255,0.0977559983730316,0.0231267996132373
1126,M&#039;Baye Niang,2015,,FW,12,925,5,4,5.3029931373894215,2.8634760789573197,32,12,1,0,3,3.780391212552786,7.412890088744461,1.7763514714315534
1126,M&#039;Baye Niang,2015,,FWL,2,160,0,0,0.1108126025646925,0.1227829977869987,3,1,0,0,0,0.1108126025646925,0.4980580061674118,0.2644630074501037
1126,M&#039;Baye Niang,2015,,MR,1,82,0,0,0.0670183971524238,0.0386748984456062,2,1,0,0,0,0.0670183971524238,0.5436350107192993,0.4379410147666931
1126,M&#039;Baye Niang,2015,,Sub,1,5,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
1126,M&#039;Baye Niang,2014,,FW,5,426,2,1,1.7626340053975582,1.1696887835860252,14,7,1,0,2,1.7626340053975582,3.696445018053055,0.9829564113169909
1126,M&#039;Baye Niang,2014,,FWL,5,353,2,1,1.4729331992566586,1.4396290183067322,14,3,0,0,2,1.4729331992566586,2.900699988007545,0.2267881035804748
1126,M&#039;Baye Niang,2014,,FWR,2,131,1,0,0.4997730031609535,0.0424447990953922,5,1,1,0,1,0.4997730031609535,0.4763149917125702,0.0252500995993614
1126,M&#039;Baye Niang,2014,,Sub,6,82,0,0,0.2533892020583153,0.0780989993363618,4,2,1,0,0,0.2533892020583153,0.1750733014196157,0.0320982001721859
1126,M&#039;Baye Niang,2014,,AMC,1,73,0,0,0.1392939984798431,0.0347525998950004,2,1,0,0,0,0.1392939984798431,0.7372040152549744,0.7024509906768799
