player_id,player_name,season,team,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
9018,M&#039;Bala Nzola,2025,,FW,4,319,1,0,1.282647341489792,0.1827150117605924,9,3,0,0,0,0.5213485509157181,0.5198803395032883,0.0204029958695173
9018,M&#039;Bala Nzola,2025,,Sub,3,102,0,0,0.0380976498126983,0.1445179022848606,1,4,0,0,0,0.0380976498126983,0.2302080616354942,0.0475925095379352
9018,M&#039;Bala Nzola,2024,,FW,16,1353,5,1,9.0944784283638,1.1337875602766871,42,18,3,0,5,9.0944784283638,10.756894815713167,1.214184831827879
9018,M&#039;Bala Nzola,2024,,Sub,5,117,1,0,0.8272460699081421,0.0815980955958366,5,2,0,1,1,0.8272460699081421,1.0721684992313385,0.6181580144912004
9018,M&#039;Bala Nzola,2023,,FW,14,1092,1,3,1.740973126143217,1.4224294014275074,19,14,0,0,1,1.740973126143217,2.9398700818419456,1.0962820686399937
9018,M&#039;Bala Nzola,2023,,Sub,18,344,2,0,2.548519667237997,0.430799450725317,12,7,2,0,1,1.787220824509859,2.534942734986544,0.4976543243974447
9018,M&#039;Bala Nzola,2023,,AMR,1,90,0,0,0.0510786063969135,0.0,1,0,0,0,0,0.0510786063969135,0.3556522130966186,0.3045736253261566
9018,M&#039;Bala Nzola,2022,,FW,29,2593,13,2,12.39851062744856,2.651182981207967,62,28,8,0,10,10.114613488316536,13.433755651116371,2.5431593768298626
9018,M&#039;Bala Nzola,2022,,Sub,2,66,0,0,0.0686231851577758,0.0,1,0,0,0,0,0.0686231851577758,0.1059940010309219,0.1059940010309219
9018,M&#039;Bala Nzola,2021,,FW,10,874,2,1,2.560224896296859,1.488799884915352,18,11,1,0,2,2.560224896296859,5.322766657918692,1.6816647984087467
9018,M&#039;Bala Nzola,2021,,Sub,11,174,0,0,0.2624446004629135,0.0,4,0,1,0,0,0.2624446004629135,0.3311250060796737,0.1678697019815445
9018,M&#039;Bala Nzola,2020,,FW,21,1808,11,3,8.938855361193419,2.307392433285713,43,20,3,0,7,5.893648248165846,9.263036921620367,2.4639989528805017
9018,M&#039;Bala Nzola,2020,,Sub,4,92,0,0,0.4381686002016067,0.107245996594429,2,2,2,0,0,0.4381686002016067,0.8347360193729401,0.3280560076236725
