player_id,player_name,season,team,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
12800,Ngal&#039;ayel Mukau,2025,,DMC,2,169,1,0,1.1358324587345123,0.0680857673287391,3,1,0,0,1,1.1358324587345123,1.0656059384346008,0.4626640826463699
12800,Ngal&#039;ayel Mukau,2025,,AMC,1,63,0,0,0.142736867070198,0.0,1,0,0,0,0,0.142736867070198,0.2250869423151016,0.0823500677943229
12800,Ngal&#039;ayel Mukau,2025,,AMR,1,60,0,0,0.0,0.0,0,0,0,0,0,0.0,0.3185075223445892,0.3185075223445892
12800,Ngal&#039;ayel Mukau,2025,,Sub,1,26,0,0,0.0800192654132843,0.0145739717409014,2,1,0,0,0,0.0800192654132843,0.0503927506506443,0.0358187779784202
12800,Ngal&#039;ayel Mukau,2024,,DMC,5,407,0,0,0.2347601577639579,0.2364171668887138,4,6,1,0,0,0.2347601577639579,1.963276560418308,1.6419080002233386
12800,Ngal&#039;ayel Mukau,2024,,MC,4,331,0,0,0.0481467209756374,0.1877410523593425,2,4,1,0,0,0.0481467209756374,1.520738124847412,1.3553790003061297
12800,Ngal&#039;ayel Mukau,2024,,AMC,3,215,0,0,0.1060709003359079,0.0,2,0,1,0,0,0.1060709003359079,0.8331155031919479,0.7270445674657822
12800,Ngal&#039;ayel Mukau,2024,,Sub,8,115,0,0,0.0,0.0,0,0,1,0,0,0.0,0.6443192362785339,0.6443192362785339
12800,Ngal&#039;ayel Mukau,2024,,MR,1,90,0,1,0.2425527274608612,0.1762564033269882,3,2,0,0,0,0.2425527274608612,0.4635511040687561,0.1362057775259018
12800,Ngal&#039;ayel Mukau,2024,,AMR,1,66,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
