player_id,player_name,season,team,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
5133,Aarón Martín,2025,Genoa,DL,5,444,0,0,0.1061428971588611,1.1067405454814434,2,10,1,0,0,0.1061428971588611,1.2061638496816158,0.334572572261095
5133,Aarón Martín,2024,Genoa,DML,36,3100,0,8,0.7377785928547382,5.775845801457763,16,65,5,0,0,0.7377785928547382,8.169334080535918,6.565924710128456
5133,Aarón Martín,2023,Genoa,DML,22,1393,0,1,0.1877811048179865,1.639231901615858,5,26,2,1,0,0.1877811048179865,1.5476608704775572,0.8022421393543482
5133,Aarón Martín,2022,Mainz 05,DL,28,1830,5,3,2.184434296563268,2.625666566193104,19,27,3,0,5,1.4266573209315538,6.366126410663128,3.909114805050194
5133,Aarón Martín,2021,Mainz 05,ML,28,2300,1,1,0.7781184893101454,4.818249434232712,17,47,7,0,1,0.7781184893101454,6.237796011380851,4.141918811015785
5133,Aarón Martín,2020,Celta Vigo,DL,19,1541,0,3,0.1826076004654169,0.937577873468399,5,6,1,0,0,0.1826076004654169,4.796631471253932,4.488048267550767
5133,Aarón Martín,2020,Mainz 05,Sub,5,259,0,0,0.0243980009108781,0.1828893600031733,1,3,0,0,0,0.0243980009108781,0.075611101463437,0.0414297990500927
5133,Aarón Martín,2019,Mainz 05,DL,22,1804,0,0,0.2944479025900364,3.2508881706744432,9,32,2,0,0,0.2944479025900364,3.658402419649065,2.195272685959935
5133,Aarón Martín,2018,Mainz 05,DL,33,2880,0,3,0.618589251767844,4.543015409260988,18,64,3,0,0,0.618589251767844,10.212358044460416,7.877417894080281
5133,Aarón Martín,2017,Espanyol,DL,32,2815,0,0,0.1130498005077242,2.4611941669136286,5,31,6,0,0,0.1130498005077242,5.745155228301883,3.844430031254888
5133,Aarón Martín,2016,Espanyol,Sub,30,2586,0,0,0.0665325978770852,1.008994087576866,3,22,5,0,0,0.0665325978770852,3.4556138403713703,2.9552731406874955
