player_id,player_name,season,team,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
2094,Ivan Rakitic,2023,Sevilla,DMC,18,1438,2,1,1.0803361106663942,3.3129946729168296,32,49,6,0,2,1.0803361106663942,4.866999372839928,3.6569386990740895
2094,Ivan Rakitic,2022,Sevilla,Sub,31,1788,1,3,3.0687213544733822,1.7961411206051707,31,28,3,1,0,1.5821661413647234,8.292131656315178,6.440075376071036
2094,Ivan Rakitic,2021,Sevilla,Sub,35,2190,4,6,2.8138942988589406,3.513906910084188,31,41,5,0,3,1.3273382978513837,10.11882635205984,8.163157183676958
2094,Ivan Rakitic,2020,Sevilla,MC,37,2245,4,2,4.980026862584055,1.4655553195625544,40,25,4,0,2,3.4938571183010936,10.217090498656034,6.688898328691721
2094,Ivan Rakitic,2019,Barcelona,Sub,31,1576,1,3,2.2783852126449347,1.447045998647809,24,18,5,0,1,2.2783852126449347,11.64149261638522,8.770492788404226
2094,Ivan Rakitic,2018,Barcelona,MC,34,2641,3,5,2.688499025069177,1.914419109001756,36,16,5,1,3,2.688499025069177,21.14411773532629,18.074894316494465
2094,Ivan Rakitic,2017,Barcelona,MC,35,2838,1,5,2.134486608207226,4.298816066235304,28,29,4,0,1,2.134486608207226,26.890639008954167,23.08705664984882
2094,Ivan Rakitic,2016,Barcelona,MC,32,2348,8,5,4.2211455963552,2.4310959093272686,48,26,5,0,8,4.2211455963552,18.085684867575765,14.996995547786357
2094,Ivan Rakitic,2015,Barcelona,MC,36,2588,7,2,5.308157538995147,4.077720491215587,45,33,3,0,7,5.308157538995147,22.18166982382536,16.133072212338448
2094,Ivan Rakitic,2014,Barcelona,MC,32,2042,5,7,3.106178796850145,4.0247916132211685,34,35,1,0,5,3.106178796850145,21.61297656595707,16.874901469796896
