player_id,player_name,season,team,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
3429,Tiemoué Bakayoko,2023,Lorient,Sub,20,1320,2,1,1.53631126973778,0.5140000507235527,12,4,5,0,2,1.53631126973778,5.109879486262798,3.6135247200727454
3429,Tiemoué Bakayoko,2022,AC Milan,Sub,3,29,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0360886007547378,0.0360886007547378
3429,Tiemoué Bakayoko,2021,AC Milan,Sub,14,482,0,0,0.4939489979296922,0.4099559858441353,4,3,3,0,0,0.4939489979296922,2.4602309186011557,1.9682861976325512
3429,Tiemoué Bakayoko,2020,Napoli,DMC,32,1985,2,1,1.3997347811236978,0.7084052842110395,16,11,4,1,2,1.3997347811236978,8.17393697425723,7.875646879896522
3429,Tiemoué Bakayoko,2019,Monaco,MC,20,1726,1,2,1.9142809119075537,1.3101342283189297,24,10,4,1,1,1.9142809119075537,7.900648754090071,6.004860628396273
3429,Tiemoué Bakayoko,2018,AC Milan,Sub,31,2294,1,1,1.856460703536868,1.3325928766280413,25,25,5,1,1,1.856460703536868,9.10970639064908,7.028350068256259
3429,Tiemoué Bakayoko,2017,Chelsea,Sub,29,2118,2,2,3.4481765162199736,1.316331576555967,40,16,3,1,2,3.4481765162199736,7.211156195029616,4.4708390068262815
3429,Tiemoué Bakayoko,2016,Monaco,MC,32,2220,2,1,1.962207518517971,1.0376032050698996,28,14,2,1,2,1.962207518517971,9.451743917539716,7.819069038145244
3429,Tiemoué Bakayoko,2015,Monaco,MC,19,1365,1,0,1.0483107222244143,0.1562813986092806,16,6,3,0,1,1.0483107222244143,3.496704096905887,3.1335605597123504
3429,Tiemoué Bakayoko,2014,Monaco,DMC,12,833,0,0,0.1892061959952116,0.0916202012449503,4,3,3,1,0,0.1892061959952116,1.3118471913039684,1.1445289757102728
