id,isResult,side,h,a,goals,xG,datetime
29919,False,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-24 18:45:00
29932,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-30 18:45:00
29941,False,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-02 12:00:00
29952,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-09 12:00:00
29961,False,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-23 12:00:00
29972,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-30 12:00:00
29979,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-07 12:00:00
29988,False,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-14 12:00:00
29994,False,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-21 12:00:00
30009,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-28 12:00:00
30018,False,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-03 12:00:00
30031,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-06 17:45:00
30042,False,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-11 12:00:00
30049,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-18 12:00:00
30058,False,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-25 12:00:00
30071,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-01 12:00:00
30074,False,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-08 12:00:00
30091,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-15 12:00:00
30097,False,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-22 12:00:00
30107,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-01 12:00:00
30119,False,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-08 12:00:00
30129,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-15 12:00:00
30137,False,a,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-22 12:00:00
30150,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-04 12:00:00
30162,False,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-12 12:00:00
30168,False,h,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-19 12:00:00
