match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
22693,2023-08-14 17:30:00,La_liga,2023,Cadiz,Alaves,Home,1,0,0.822358,0.227442,12,10,w
22701,2023-08-20 17:30:00,La_liga,2023,Cadiz,Barcelona,Away,0,2,1.11132,3.42524,10,23,l
22707,2023-08-26 17:00:00,La_liga,2023,Cadiz,Almeria,Home,1,1,1.56203,0.271622,11,5,d
22718,2023-09-01 17:30:00,La_liga,2023,Cadiz,Villarreal,Home,3,1,1.97214,0.494033,18,7,w
22725,2023-09-16 12:00:00,La_liga,2023,Cadiz,Athletic Club,Away,0,3,0.238836,4.05837,5,20,l
22738,2023-09-24 16:30:00,La_liga,2023,Cadiz,Real Betis,Away,1,1,0.570946,2.70742,5,21,d
22746,2023-09-27 19:30:00,La_liga,2023,Cadiz,Rayo Vallecano,Home,0,0,0.35761,0.258447,9,9,d
22756,2023-10-01 19:00:00,La_liga,2023,Cadiz,Atletico Madrid,Away,2,3,0.677345,3.10102,8,18,l
22766,2023-10-07 12:00:00,La_liga,2023,Cadiz,Girona,Home,0,1,0.653575,1.26462,8,20,l
22780,2023-10-23 19:00:00,La_liga,2023,Cadiz,Valencia,Away,0,2,0.551967,1.6763,5,12,l
22789,2023-10-28 19:00:00,La_liga,2023,Cadiz,Sevilla,Home,2,2,1.42705,1.28392,10,20,d
22801,2023-11-06 20:00:00,La_liga,2023,Cadiz,Getafe,Away,0,1,0.821864,1.21452,6,13,l
22817,2023-11-26 17:30:00,La_liga,2023,Cadiz,Real Madrid,Home,0,3,1.13056,1.84054,13,14,l
22810,2023-11-29 20:00:00,La_liga,2023,Cadiz,Mallorca,Away,1,1,0.251799,0.8514,6,16,d
22831,2023-12-04 20:00:00,La_liga,2023,Cadiz,Celta Vigo,Away,1,1,0.346727,2.73216,2,26,d
22837,2023-12-10 17:30:00,La_liga,2023,Cadiz,Osasuna,Home,1,1,1.15321,1.81825,12,13,d
22852,2023-12-17 17:30:00,La_liga,2023,Cadiz,Las Palmas,Away,1,1,1.42619,0.826817,13,7,d
22858,2023-12-21 18:00:00,La_liga,2023,Cadiz,Real Sociedad,Home,0,0,0.856097,0.6603,10,8,d
22872,2024-01-03 16:00:00,La_liga,2023,Cadiz,Granada,Away,0,2,0.746073,3.87666,15,15,l
22880,2024-01-14 15:15:00,La_liga,2023,Cadiz,Valencia,Home,1,4,1.55289,1.7596,10,9,l
22887,2024-01-19 20:00:00,La_liga,2023,Cadiz,Alaves,Away,0,1,0.670357,1.83115,9,13,l
22900,2024-01-28 15:15:00,La_liga,2023,Cadiz,Athletic Club,Home,0,0,0.367526,0.25604,9,8,d
22913,2024-02-04 13:00:00,La_liga,2023,Cadiz,Villarreal,Away,0,0,0.686978,1.00089,8,19,d
22921,2024-02-09 20:00:00,La_liga,2023,Cadiz,Real Betis,Home,0,2,0.755069,1.43872,14,13,l
22931,2024-02-17 15:15:00,La_liga,2023,Cadiz,Osasuna,Away,0,2,0.919753,1.37854,5,11,l
22937,2024-02-25 13:00:00,La_liga,2023,Cadiz,Celta Vigo,Home,2,2,1.87476,0.680213,19,7,d
22949,2024-03-02 15:15:00,La_liga,2023,Cadiz,Rayo Vallecano,Away,1,1,1.21648,0.688061,15,9,d
22962,2024-03-09 15:15:00,La_liga,2023,Cadiz,Atletico Madrid,Home,2,0,1.18033,0.895711,7,8,w
22970,2024-03-15 20:00:00,La_liga,2023,Cadiz,Real Sociedad,Away,0,2,0.695705,2.34962,13,14,l
22977,2024-03-29 20:00:00,La_liga,2023,Cadiz,Granada,Home,1,0,1.19169,0.412637,13,10,w
22992,2024-04-13 19:00:00,La_liga,2023,Cadiz,Barcelona,Home,0,1,0.79048,0.833415,14,12,l
23002,2024-04-20 19:00:00,La_liga,2023,Cadiz,Girona,Away,1,4,1.82433,2.30941,12,10,l
23008,2024-04-28 12:00:00,La_liga,2023,Cadiz,Mallorca,Home,1,1,0.441837,0.827497,10,10,d
23021,2024-05-04 14:15:00,La_liga,2023,Cadiz,Real Madrid,Away,0,3,0.998827,2.63447,7,19,l
23028,2024-05-12 12:00:00,La_liga,2023,Cadiz,Getafe,Home,1,0,1.42818,0.310309,13,10,w
23041,2024-05-15 17:30:00,La_liga,2023,Cadiz,Sevilla,Away,1,0,2.85137,1.43788,19,14,w
23049,2024-05-19 17:00:00,La_liga,2023,Cadiz,Las Palmas,Home,0,0,1.36112,0.966249,10,9,d
23055,2024-05-25 16:30:00,La_liga,2023,Cadiz,Almeria,Away,1,6,0.494605,3.23442,13,27,l
