id,isResult,side,h,a,goals,xG,datetime,forecast,result
18971,True,a,"{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'h': '3', 'a': '0'}","{'h': '3.99664', 'a': '0.29379'}",2022-08-15 19:30:00,"{'w': 0.9569712463152733, 'd': 0.035169123323650214, 'l': 0.00783988733250932}",l
18980,True,h,"{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'id': '208', 'title': 'Almeria', 'short_title': 'ALM'}","{'h': '1', 'a': '1'}","{'h': '0.899007', 'a': '0.969747'}",2022-08-22 18:00:00,"{'w': 0.3203736358126111, 'd': 0.3211724359675683, 'l': 0.3584539282195593}",d
18984,True,h,"{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '0', 'a': '1'}","{'h': '1.23504', 'a': '1.81171'}",2022-08-27 15:30:00,"{'w': 0.26048864789134824, 'd': 0.2303442135538981, 'l': 0.5091671375023904}",l
18997,True,a,"{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'h': '4', 'a': '0'}","{'h': '3.5829', 'a': '0.21919'}",2022-09-04 16:30:00,"{'w': 0.9485562152682939, 'd': 0.043613632681080775, 'l': 0.007824540234449194}",l
19009,True,h,"{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'h': '1', 'a': '4'}","{'h': '0.748083', 'a': '3.2386'}",2022-09-11 14:15:00,"{'w': 0.052679029721422355, 'd': 0.0993246158699855, 'l': 0.8479946599630841}",l
19013,True,a,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'h': '3', 'a': '0'}","{'h': '5.17903', 'a': '0.0129931'}",2022-09-17 14:15:00,"{'w': 0.9936579403442977, 'd': 0.005941279509047282, 'l': 7.519177078040858e-05}",l
19029,True,a,"{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'h': '2', 'a': '1'}","{'h': '0.651238', 'a': '0.924633'}",2022-10-03 19:00:00,"{'w': 0.24591872187508437, 'd': 0.35142091444595397, 'l': 0.4026603636788617}",l
19034,True,h,"{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'h': '1', 'a': '1'}","{'h': '0.334856', 'a': '2.69714'}",2022-10-10 19:00:00,"{'w': 0.02864537383879882, 'd': 0.10264618058267216, 'l': 0.8687082657436963}",d
19047,True,a,"{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'h': '2', 'a': '2'}","{'h': '3.04132', 'a': '1.30317'}",2022-10-15 14:15:00,"{'w': 0.7229085163980719, 'd': 0.14437111095620173, 'l': 0.13271958043794296}",d
19054,True,h,"{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'h': '0', 'a': '3'}","{'h': '1.04972', 'a': '1.6151'}",2022-10-19 19:00:00,"{'w': 0.24662932691294123, 'd': 0.2481477477989793, 'l': 0.5052229250631176}",l
