id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
9182,Sepe Elye Wahi,33,2584,19,14.516584860160947,5,3.985336760058999,63,22,8,1,F M S,Montpellier,18,13.756489681079984,15.416897742077708,1.0430056620389223
6863,Téji Savanier,30,2581,12,7.741758173331618,4,5.890501879155636,64,57,4,3,M,Montpellier,6,3.1812487710267305,9.469331884756684,6.19848925806582
5684,Arnaud Nordin,36,2432,9,6.7785994447767735,3,3.1520014330744743,59,20,4,0,F M S,Montpellier,9,6.7785994447767735,12.986918343231082,4.426924963481724
5635,Faitout Maouassa,33,1961,5,4.057126929052174,5,2.755831512156874,34,23,0,0,D F M S,Montpellier,5,4.057126929052174,8.063918452709913,2.3510929024778306
734,Wahbi Khazri,27,1660,4,3.7990786684677005,1,1.6256979517638683,38,19,5,1,F M S,Montpellier,4,3.7990786684677005,7.264148943126202,3.2441653721034527
7484,Stephy Mavididi,26,1278,4,3.694526368752122,2,1.2627431061118841,38,13,1,1,F M S,Montpellier,4,3.694526368752122,5.245836412534118,1.1448908187448978
3309,Valère Germain,31,642,2,1.9254549331963062,0,0.3641130942851305,19,6,1,1,F M S,Montpellier,2,1.9254549331963062,2.4434191174805164,1.0838635005056858
6007,Nicolas Cozza,17,1258,2,1.8314924761652946,1,0.7368974946439266,7,7,3,0,D S,Montpellier,2,1.8314924761652946,2.1807217220775783,1.4363499786704779
485,Mamadou Sakho,15,771,1,0.9469589851796627,0,0.5711550116539001,3,1,2,0,D S,Montpellier,1,0.9469589851796627,1.7513629868626595,1.7513629868626595
3275,Jordan Ferri,34,2786,1,0.6096926834434271,2,3.328971842303872,14,31,5,1,M S,Montpellier,1,0.6096926834434271,12.203639477491379,9.205636084079742
3370,Issiaga Sylla,15,1307,1,1.1547094928100705,3,1.8590367436408997,10,17,0,0,D,Montpellier,1,1.1547094928100705,4.397127375006676,3.38358904607594
7540,Theo Sainte Luce,9,538,1,0.441954112611711,1,0.3809184618294239,3,6,0,0,D S,Montpellier,1,0.441954112611711,1.39275224506855,0.7012086547911167
9562,Sacha Delaye,3,12,1,0.060261499136686325,0,0,2,0,0,0,S,Montpellier,1,0.060261499136686325,0.060261499136686325,0
10373,Falaye Sacko,35,2595,1,0.6460539037361741,3,1.2318362933583558,6,19,3,0,D S,Montpellier,1,0.6460539037361741,6.613535085693002,5.362452995032072
10375,Enzo Tchato Mbiayi,21,1066,1,0.36006318032741547,1,1.1379008740186691,4,5,1,0,D S,Montpellier,1,0.36006318032741547,3.0172952953726053,2.5980078149586916
3221,Pedro Mendes,1,9,0,0,0,0,0,0,0,0,S,Montpellier,0,0,0,0
3451,Benjamin Lecomte,19,1710,0,0,0,0.06347209960222244,0,1,0,0,GK,Montpellier,0,0,1.2617522589862347,1.1982802599668503
4345,Christopher Jullien,30,2700,0,1.0728910733014345,2,1.047255164012313,17,7,5,0,D,Montpellier,0,1.0728910733014345,4.485787488054484,4.2315364009700716
5647,Arnaud Souquet,12,333,0,0.07713600248098373,0,0.535712106153369,1,3,1,0,D S,Montpellier,0,0.07713600248098373,1.1425917875021696,0.5297436974942684
5974,Bingourou Kamara,5,408,0,0,0,0,0,0,1,0,GK S,Montpellier,0,0,0.019804660230875015,0.019804660230875015
7293,Matis Carvalho,2,134,0,0,0,0,0,0,0,0,GK S,Montpellier,0,0,0.05658790096640587,0.05658790096640587
7739,Joris Chotard,35,2447,0,0.3013137923553586,6,3.3315357360988855,12,27,4,0,M S,Montpellier,0,0.3013137923553586,8.314840177074075,5.711736628785729
8678,Jonas Omlin,14,1166,0,0,0,0,0,0,1,1,GK,Montpellier,0,0,0.8103607948869467,0.8103607948869467
8687,Kiki Kouyate,15,1264,0,0.7221267018467188,0,0.05524369888007641,11,2,5,0,D,Montpellier,0,0.7221267018467188,2.4380116052925587,2.411394005641341
9487,Maxime Estève,23,1633,0,0.4239177107810974,0,0.021730000153183937,6,1,3,0,D S,Montpellier,0,0.4239177107810974,2.2397131947800517,2.2179832039400935
9670,Léo Leroy,27,1206,0,0.9947666022926569,0,1.0877678226679564,18,11,7,0,M S,Montpellier,0,0.9947666022926569,5.512498332187533,4.055705571547151
9671,Béni Makouana,8,179,0,0.7208468094468117,0,0.013463799841701984,6,1,1,0,M S,Montpellier,0,0.7208468094468117,0.7918102107942104,0.05749959871172905
10819,Khalil Fayad,24,670,0,0.5512336976826191,2,1.1628549601882696,8,12,1,1,M S,Montpellier,0,0.5512336976826191,2.234425200149417,1.4818214680999517
11084,Axel Gueguin,5,17,0,0,0,0,0,0,0,0,S,Montpellier,0,0,0,0
11257,Thibault Tamas,1,9,0,0,0,0,0,0,0,0,S,Montpellier,0,0,0,0
11346,Serigne Faye,2,30,0,0,0,0,0,0,0,0,S,Montpellier,0,0,0.030952900648117065,0.030952900648117065
