match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result,points
23067,2023-08-19 13:30:00,Bundesliga,2023,FC Heidenheim,Wolfsburg,Away,0,2,1.17776,3.21449,14,18,l,0
23078,2023-08-26 13:30:00,Bundesliga,2023,FC Heidenheim,Hoffenheim,Home,2,3,2.72999,2.75768,20,16,l,0
23083,2023-09-01 18:30:00,Bundesliga,2023,FC Heidenheim,Borussia Dortmund,Away,2,2,2.09517,2.74794,14,19,d,1
23099,2023-09-17 13:30:00,Bundesliga,2023,FC Heidenheim,Werder Bremen,Home,4,2,1.96235,2.55978,18,11,w,3
23108,2023-09-24 13:30:00,Bundesliga,2023,FC Heidenheim,Bayer Leverkusen,Away,1,4,0.659741,3.97445,2,21,l,0
23112,2023-09-30 13:30:00,Bundesliga,2023,FC Heidenheim,Union Berlin,Home,1,0,0.542933,2.1613,10,20,w,3
23127,2023-10-08 17:30:00,Bundesliga,2023,FC Heidenheim,Eintracht Frankfurt,Away,0,2,0.625618,1.83609,7,13,l,0
23136,2023-10-22 15:30:00,Bundesliga,2023,FC Heidenheim,Augsburg,Home,2,5,1.99327,2.82353,15,9,l,0
23141,2023-10-28 13:30:00,Bundesliga,2023,FC Heidenheim,Borussia M.Gladbach,Away,1,2,0.395956,0.981009,10,13,l,0
23153,2023-11-05 16:30:00,Bundesliga,2023,FC Heidenheim,VfB Stuttgart,Home,2,0,0.78335,2.57296,19,16,w,3
23155,2023-11-11 14:30:00,Bundesliga,2023,FC Heidenheim,Bayern Munich,Away,2,4,1.04526,2.60786,8,19,l,0
23172,2023-11-26 14:30:00,Bundesliga,2023,FC Heidenheim,Bochum,Home,0,0,0.748895,0.359399,9,10,d,1
23174,2023-12-02 14:30:00,Bundesliga,2023,FC Heidenheim,RasenBallsport Leipzig,Away,1,2,1.17851,4.71075,7,24,l,0
23190,2023-12-09 14:30:00,Bundesliga,2023,FC Heidenheim,Darmstadt,Home,3,2,1.86894,1.00759,17,20,w,3
