match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result,points
19345,2022-08-06 13:30:00,Bundesliga,2022,Werder Bremen,Wolfsburg,Away,2,2,1.04228,0.954909,10,11,d,1
19354,2022-08-13 13:30:00,Bundesliga,2022,Werder Bremen,VfB Stuttgart,Home,2,2,0.704357,1.31637,5,14,d,1
19364,2022-08-20 13:30:00,Bundesliga,2022,Werder Bremen,Borussia Dortmund,Away,3,2,1.20064,0.625547,14,6,w,3
19377,2022-08-28 15:30:00,Bundesliga,2022,Werder Bremen,Eintracht Frankfurt,Home,3,4,1.88918,1.87305,10,10,l,0
19383,2022-09-03 13:30:00,Bundesliga,2022,Werder Bremen,Bochum,Away,2,0,1.9903,1.22972,16,20,w,3
19387,2022-09-09 18:30:00,Bundesliga,2022,Werder Bremen,Augsburg,Home,0,1,1.83702,1.7824,12,15,l,0
19398,2022-09-17 13:30:00,Bundesliga,2022,Werder Bremen,Bayer Leverkusen,Away,1,1,2.02218,1.82302,19,19,d,1
19413,2022-10-01 16:30:00,Bundesliga,2022,Werder Bremen,Borussia M.Gladbach,Home,5,1,3.34501,2.27257,14,14,w,3
19417,2022-10-07 18:30:00,Bundesliga,2022,Werder Bremen,Hoffenheim,Away,2,1,1.43801,1.30088,8,17,w,3
19431,2022-10-15 13:30:00,Bundesliga,2022,Werder Bremen,Mainz 05,Home,0,2,1.20268,1.10835,14,11,l,0
19434,2022-10-22 13:30:00,Bundesliga,2022,Werder Bremen,Freiburg,Away,0,2,0.393506,3.33695,10,25,l,0
19449,2022-10-28 18:30:00,Bundesliga,2022,Werder Bremen,Hertha Berlin,Home,1,0,1.53976,0.572257,16,9,w,3
19456,2022-11-05 17:30:00,Bundesliga,2022,Werder Bremen,Schalke 04,Home,2,1,1.33073,1.35128,11,19,w,3
19459,2022-11-08 19:30:00,Bundesliga,2022,Werder Bremen,Bayern Munich,Away,1,6,1.44045,5.72728,6,21,l,0
19476,2022-11-12 14:30:00,Bundesliga,2022,Werder Bremen,RasenBallsport Leipzig,Home,1,2,1.03468,2.1323,7,14,l,0
19480,2023-01-21 17:30:00,Bundesliga,2022,Werder Bremen,FC Cologne,Away,1,7,0.252782,3.1904,6,15,l,0
19494,2023-01-25 19:30:00,Bundesliga,2022,Werder Bremen,Union Berlin,Home,1,2,0.566574,1.05412,9,9,l,0
19503,2023-01-28 14:30:00,Bundesliga,2022,Werder Bremen,Wolfsburg,Home,2,1,1.80059,0.696581,14,9,w,3
19512,2023-02-05 14:30:00,Bundesliga,2022,Werder Bremen,VfB Stuttgart,Away,2,0,0.45062,1.48817,9,17,w,3
19521,2023-02-11 14:30:00,Bundesliga,2022,Werder Bremen,Borussia Dortmund,Home,0,2,0.587473,2.66556,9,18,l,0
19526,2023-02-18 17:30:00,Bundesliga,2022,Werder Bremen,Eintracht Frankfurt,Away,0,2,0.150794,2.08148,4,11,l,0
19539,2023-02-25 14:30:00,Bundesliga,2022,Werder Bremen,Bochum,Home,3,0,1.17524,0.396228,11,7,w,3
19547,2023-03-04 14:30:00,Bundesliga,2022,Werder Bremen,Augsburg,Away,1,2,1.68845,0.493189,20,9,l,0
19557,2023-03-12 16:30:00,Bundesliga,2022,Werder Bremen,Bayer Leverkusen,Home,2,3,1.70833,1.21761,12,14,l,0
19563,2023-03-17 19:30:00,Bundesliga,2022,Werder Bremen,Borussia M.Gladbach,Away,2,2,0.764773,3.68386,8,21,d,1
19573,2023-04-02 15:30:00,Bundesliga,2022,Werder Bremen,Hoffenheim,Home,1,2,0.67338,1.63673,12,8,l,0
19579,2023-04-08 13:30:00,Bundesliga,2022,Werder Bremen,Mainz 05,Away,2,2,1.08214,1.98671,9,16,d,1
19593,2023-04-16 13:30:00,Bundesliga,2022,Werder Bremen,Freiburg,Home,1,2,1.43107,0.473775,13,7,l,0
19602,2023-04-22 13:30:00,Bundesliga,2022,Werder Bremen,Hertha Berlin,Away,4,2,2.33844,1.67149,14,14,w,3
19611,2023-04-29 16:30:00,Bundesliga,2022,Werder Bremen,Schalke 04,Away,1,2,1.48812,1.24953,10,19,l,0
19620,2023-05-06 16:30:00,Bundesliga,2022,Werder Bremen,Bayern Munich,Home,1,2,0.805974,2.02292,13,13,l,0
19623,2023-05-14 15:30:00,Bundesliga,2022,Werder Bremen,RasenBallsport Leipzig,Away,1,2,1.17378,1.7972,6,20,l,0
19638,2023-05-20 13:30:00,Bundesliga,2022,Werder Bremen,FC Cologne,Home,1,1,1.96517,1.85587,14,13,d,1
19641,2023-05-27 13:30:00,Bundesliga,2022,Werder Bremen,Union Berlin,Away,0,1,0.399601,0.783196,7,15,l,0
23065,2023-08-18 18:30:00,Bundesliga,2023,Werder Bremen,Bayern Munich,Home,0,4,0.63974,2.89704,6,25,l,0
23075,2023-08-26 13:30:00,Bundesliga,2023,Werder Bremen,Freiburg,Away,0,1,0.696983,1.71877,15,23,l,0
23086,2023-09-02 13:30:00,Bundesliga,2023,Werder Bremen,Mainz 05,Home,4,0,3.01318,0.65805,13,13,w,3
23099,2023-09-17 13:30:00,Bundesliga,2023,Werder Bremen,FC Heidenheim,Away,2,4,2.55978,1.96235,11,18,l,0
23107,2023-09-23 16:30:00,Bundesliga,2023,Werder Bremen,FC Cologne,Home,2,1,1.59965,1.98951,17,14,w,3
23117,2023-10-01 13:30:00,Bundesliga,2023,Werder Bremen,Darmstadt,Away,2,4,1.54627,2.34923,11,14,l,0
23124,2023-10-07 16:30:00,Bundesliga,2023,Werder Bremen,Hoffenheim,Home,2,3,1.03064,1.52805,13,10,l,0
