match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result,points
19347,2022-08-06 13:30:00,Bundesliga,2022,Augsburg,Freiburg,Home,0,4,0.585905,1.54255,11,19,l,0
19352,2022-08-13 13:30:00,Bundesliga,2022,Augsburg,Bayer Leverkusen,Away,2,1,0.749163,2.7843,6,24,w,3
19362,2022-08-20 13:30:00,Bundesliga,2022,Augsburg,Mainz 05,Home,1,2,0.306368,2.04608,7,13,l,0
19372,2022-08-27 13:30:00,Bundesliga,2022,Augsburg,Hoffenheim,Away,0,1,0.458737,2.00234,11,21,l,0
19385,2022-09-04 13:30:00,Bundesliga,2022,Augsburg,Hertha Berlin,Home,0,2,0.311026,2.87153,7,15,l,0
19387,2022-09-09 18:30:00,Bundesliga,2022,Augsburg,Werder Bremen,Away,1,0,1.7824,1.83702,15,12,w,3
19399,2022-09-17 13:30:00,Bundesliga,2022,Augsburg,Bayern Munich,Home,1,0,2.20918,1.82063,11,19,w,3
19412,2022-10-02 15:30:00,Bundesliga,2022,Augsburg,Schalke 04,Away,3,2,1.48391,2.0592,12,16,w,3
19420,2022-10-08 13:30:00,Bundesliga,2022,Augsburg,Wolfsburg,Home,1,1,2.01628,2.30655,16,11,d,1
19426,2022-10-16 13:30:00,Bundesliga,2022,Augsburg,FC Cologne,Away,2,3,0.207517,1.54576,5,15,l,0
19439,2022-10-22 13:30:00,Bundesliga,2022,Augsburg,RasenBallsport Leipzig,Home,3,3,1.91261,2.38989,9,18,d,1
19447,2022-10-29 13:30:00,Bundesliga,2022,Augsburg,VfB Stuttgart,Away,1,2,0.754506,3.12054,11,29,l,0
19454,2022-11-05 14:30:00,Bundesliga,2022,Augsburg,Eintracht Frankfurt,Home,1,2,1.07354,1.31556,10,12,l,0
19461,2022-11-09 19:30:00,Bundesliga,2022,Augsburg,Union Berlin,Away,2,2,0.29444,1.84012,7,19,d,1
19473,2022-11-12 14:30:00,Bundesliga,2022,Augsburg,Bochum,Home,0,1,2.34583,1.13531,18,11,l,0
19477,2023-01-22 14:30:00,Bundesliga,2022,Augsburg,Borussia Dortmund,Away,3,4,1.92914,3.27016,14,27,l,0
19491,2023-01-25 19:30:00,Bundesliga,2022,Augsburg,Borussia M.Gladbach,Home,1,0,0.869679,0.512384,14,7,w,3
19498,2023-01-28 14:30:00,Bundesliga,2022,Augsburg,Freiburg,Away,1,3,2.00438,1.92228,15,14,l,0
19511,2023-02-03 19:30:00,Bundesliga,2022,Augsburg,Bayer Leverkusen,Home,1,0,0.924397,0.461505,10,13,w,3
19517,2023-02-11 14:30:00,Bundesliga,2022,Augsburg,Mainz 05,Away,1,3,1.45453,4.00745,12,16,l,0
19529,2023-02-17 19:30:00,Bundesliga,2022,Augsburg,Hoffenheim,Home,1,0,1.48158,0.446218,13,8,w,3
