id,isResult,side,h,a,goals,xG,datetime,forecast,result
22275,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '3'}","{'h': '0.311032', 'a': '2.40074'}",2023-08-11 19:00:00,"{'w': 0.033916116750281756, 'd': 0.12607795853040002, 'l': 0.8400058834250149}",w
22291,True,h,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '0'}","{'h': '1.22528', 'a': '0.257154'}",2023-08-19 19:00:00,"{'w': 0.6183648589801078, 'd': 0.304472722961456, 'l': 0.07716241805331575}",w
22303,True,a,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '2'}","{'h': '0.762232', 'a': '3.84804'}",2023-08-27 13:00:00,"{'w': 0.03441105929075552, 'd': 0.06894413405982462, 'l': 0.8966319829337637}",w
21927,True,h,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '5', 'a': '1'}","{'h': '2.00152', 'a': '1.46427'}",2023-09-02 14:00:00,"{'w': 0.5014150913066115, 'd': 0.21629381958343086, 'l': 0.2822910851405533}",w
21937,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '3'}","{'h': '0.895632', 'a': '4.15046'}",2023-09-16 14:00:00,"{'w': 0.03552457282530197, 'd': 0.06424755053404889, 'l': 0.9001976795763983}",w
21946,True,h,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '2', 'a': '0'}","{'h': '1.33984', 'a': '0.729109'}",2023-09-23 14:00:00,"{'w': 0.5132462236107563, 'd': 0.2833333802419217, 'l': 0.2034203961297317}",w
21961,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '2', 'a': '1'}","{'h': '0.673985', 'a': '0.98075'}",2023-09-30 14:00:00,"{'w': 0.2437950851471363, 'd': 0.3399678858556932, 'l': 0.41623702899694104}",l
21965,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '0'}","{'h': '0.386558', 'a': '0.858071'}",2023-10-08 15:30:00,"{'w': 0.158185148316797, 'd': 0.3918124846683278, 'l': 0.4500023670148408}",l
21980,True,h,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '1'}","{'h': '0.962509', 'a': '0.963733'}",2023-10-21 14:00:00,"{'w': 0.34187125064798485, 'd': 0.31560647022602895, 'l': 0.34252227912563304}",w
21992,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '3'}","{'h': '0.714628', 'a': '4.54595'}",2023-10-29 15:30:00,"{'w': 0.018327154309952964, 'd': 0.04185217309152841, 'l': 0.9397384287752164}",w
22000,True,h,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '6', 'a': '1'}","{'h': '2.39949', 'a': '0.643127'}",2023-11-04 15:00:00,"{'w': 0.7639772820829142, 'd': 0.15510891518897743, 'l': 0.08091376170758}",w
22009,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '4', 'a': '4'}","{'h': '3.47238', 'a': '3.19324'}",2023-11-12 16:30:00,"{'w': 0.46379049419538143, 'd': 0.15686827778698817, 'l': 0.3793359138789431}",d
22020,True,h,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '1'}","{'h': '1.79622', 'a': '0.766278'}",2023-11-25 12:30:00,"{'w': 0.6191577294769455, 'd': 0.2258642381861001, 'l': 0.15497803140342675}",d
22031,True,h,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '3', 'a': '3'}","{'h': '2.90729', 'a': '0.433077'}",2023-12-03 16:30:00,"{'w': 0.8708771278974599, 'd': 0.09619149724556421, 'l': 0.032930918713566654}",d
22035,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '0'}","{'h': '2.1922', 'a': '1.00198'}",2023-12-06 20:15:00,"{'w': 0.6442505037011623, 'd': 0.19439452439835844, 'l': 0.1613549590763431}",l
22050,True,a,"{'id': '256', 'title': 'Luton', 'short_title': 'LUT'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '2'}","{'h': '0.689037', 'a': '2.23353'}",2023-12-10 14:00:00,"{'w': 0.09967347357187162, 'd': 0.17444345547165158, 'l': 0.7258830546252979}",w
