id,isResult,side,h,a,goals,xG,datetime,forecast,result
19350,True,a,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '3', 'a': '1'}","{'h': '4.42242', 'a': '0.227735'}",2022-08-07 15:30:00,"{'w': 0.9741956231963883, 'd': 0.02190184996816345, 'l': 0.0038415902344631466}",l
19357,True,h,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '2', 'a': '2'}","{'h': '1.69324', 'a': '1.41135'}",2022-08-13 16:30:00,"{'w': 0.4429465777253233, 'd': 0.23582887685110243, 'l': 0.3212245449639024}",d
19361,True,a,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '0', 'a': '0'}","{'h': '1.20648', 'a': '1.03296'}",2022-08-20 13:30:00,"{'w': 0.3998780420030521, 'd': 0.2868211460904242, 'l': 0.31330081190191783}",d
19374,True,h,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '1', 'a': '6'}","{'h': '1.86616', 'a': '1.0651'}",2022-08-27 13:30:00,"{'w': 0.5609524001545735, 'd': 0.22520312422275354, 'l': 0.21384447407063614}",l
19381,True,a,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '1', 'a': '1'}","{'h': '0.706188', 'a': '2.10477'}",2022-09-03 13:30:00,"{'w': 0.11287518379583782, 'd': 0.18879635419007462, 'l': 0.6983284544602322}",d
19393,True,h,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '3', 'a': '1'}","{'h': '1.4133', 'a': '1.31293'}",2022-09-10 16:30:00,"{'w': 0.3948395458973229, 'd': 0.256363713610405, 'l': 0.34879674044239767}",w
19397,True,a,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '1', 'a': '0'}","{'h': '2.5349', 'a': '0.0971459'}",2022-09-17 13:30:00,"{'w': 0.9009701706378922, 'd': 0.09076536935264484, 'l': 0.00826437758347655}",l
19412,True,h,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '2', 'a': '3'}","{'h': '2.0592', 'a': '1.48391'}",2022-10-02 15:30:00,"{'w': 0.5096391349911705, 'd': 0.21270156772649118, 'l': 0.27765929153609653}",l
19415,True,a,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '4', 'a': '0'}","{'h': '2.06947', 'a': '0.139609'}",2022-10-08 13:30:00,"{'w': 0.8372231668851144, 'd': 0.14389154161750198, 'l': 0.01888528544068726}",l
19430,True,h,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '0', 'a': '3'}","{'h': '0.697562', 'a': '3.51699'}",2022-10-14 18:30:00,"{'w': 0.038686591601659444, 'd': 0.08036320059537079, 'l': 0.8809456937729581}",l
19440,True,a,"{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '2', 'a': '1'}","{'h': '1.05778', 'a': '0.522522'}",2022-10-23 15:30:00,"{'w': 0.4832878854512197, 'd': 0.33644979222452404, 'l': 0.1802623223235963}",l
19448,True,h,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '2'}","{'h': '0.841369', 'a': '2.25332'}",2022-10-30 16:30:00,"{'w': 0.1252068152505835, 'd': 0.1815173444052359, 'l': 0.6932758220420656}",l
19456,True,a,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '2', 'a': '1'}","{'h': '1.33073', 'a': '1.35128'}",2022-11-05 17:30:00,"{'w': 0.36566657163164107, 'd': 0.2591680855662015, 'l': 0.3751653427663796}",l
19467,True,h,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '1', 'a': '0'}","{'h': '1.97962', 'a': '0.60888'}",2022-11-09 19:30:00,"{'w': 0.6987842514470789, 'd': 0.1969272846208165, 'l': 0.10428846054867383}",w
19475,True,h,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '2'}","{'h': '0.891772', 'a': '1.65233'}",2022-11-12 17:30:00,"{'w': 0.2022465159279496, 'd': 0.24457356369038247, 'l': 0.5531799200765639}",l
19482,True,a,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '3', 'a': '0'}","{'h': '1.68109', 'a': '2.37825'}",2023-01-21 14:30:00,"{'w': 0.2710269764507801, 'd': 0.1949117799358448, 'l': 0.5340612066151086}",l
