id,isResult,side,h,a,goals,xG,datetime,forecast,result
19655,True,h,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '3', 'a': '2'}","{'h': '3.31681', 'a': '1.04228'}",2022-08-07 13:00:00,"{'w': 0.8060279625839281, 'd': 0.11355350765402901, 'l': 0.0804162750655367}",w
19662,True,a,"{'id': '274', 'title': 'Ajaccio', 'short_title': 'AJA'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '0', 'a': '0'}","{'h': '0.707316', 'a': '1.02754'}",2022-08-14 13:00:00,"{'w': 0.2467132261982508, 'd': 0.3299187974063892, 'l': 0.4233679763949183}",d
19668,True,a,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '1', 'a': '4'}","{'h': '2.27892', 'a': '2.45812'}",2022-08-20 15:00:00,"{'w': 0.3739144548814103, 'd': 0.1883497256050508, 'l': 0.4377357425413684}",w
19684,True,h,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '1'}","{'h': '1.15835', 'a': '0.88822'}",2022-08-27 19:00:00,"{'w': 0.4196084112077462, 'd': 0.30043965665927774, 'l': 0.27995193213057246}",w
19694,True,h,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '179', 'title': 'Lorient', 'short_title': 'LOR'}","{'h': '5', 'a': '2'}","{'h': '3.01117', 'a': '1.4489'}",2022-08-31 19:00:00,"{'w': 0.6906232488865248, 'd': 0.15240209529186194, 'l': 0.1569739542407253}",w
19706,True,a,"{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '1', 'a': '1'}","{'h': '1.75851', 'a': '2.234'}",2022-09-04 13:00:00,"{'w': 0.3077733741266124, 'd': 0.20219606294543346, 'l': 0.4900305458489914}",d
19714,True,h,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '172', 'title': 'Troyes', 'short_title': 'TRO'}","{'h': '1', 'a': '0'}","{'h': '1.44803', 'a': '0.674373'}",2022-09-09 19:00:00,"{'w': 0.5578909388736607, 'd': 0.2685146517883212, 'l': 0.17359440928705572}",w
19720,True,a,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '0', 'a': '0'}","{'h': '0.777656', 'a': '0.967277'}",2022-09-18 15:05:00,"{'w': 0.2811802886987425, 'd': 0.33290591398273317, 'l': 0.385913797318328}",d
19734,True,h,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '1', 'a': '0'}","{'h': '2.993', 'a': '0.0812146'}",2022-10-02 18:45:00,"{'w': 0.937436484485939, 'd': 0.05816384559673008, 'l': 0.004399018408585718}",w
19740,True,a,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '1', 'a': '0'}","{'h': '2.37665', 'a': '1.04543'}",2022-10-09 18:45:00,"{'w': 0.6689035141767373, 'd': 0.1804338151846816, 'l': 0.1506626343383505}",l
