id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
10832,Loïs Openda,38,2564,21,18.988100608810782,4,5.77396771684289,103,24,2,0,F M S,Lens,20,18.228005489334464,24.04535267688334,3.765678361058235
1144,Seko Fofana,35,3081,7,8.317651617340744,5,2.907325930893421,85,36,2,0,M S,Lens,6,6.7974655805155635,18.1595296561718,9.702517166733742
3348,Florian Sotoca,38,3075,7,11.240215539932251,9,7.734301581978798,89,58,4,0,D F M S,Lens,6,8.959928445518017,24.52188915014267,11.617931939661503
3549,Adrien Thomasson,20,1298,5,3.8178229620680213,5,2.5314625408500433,21,19,1,0,F M S,Lens,5,3.8178229620680213,10.270484432578087,4.674427398480475
3799,Wesley Said,21,608,5,3.9941983222961426,0,0.5136609021574259,27,7,2,0,F S,Lens,5,3.9941983222961426,6.409459033980966,3.16401304397732
5752,Alexis Claude Maurice,20,589,5,2.39242101367563,3,1.3483196692541242,14,7,0,0,F M S,Lens,5,2.39242101367563,4.726547884754837,1.6215331479907036
9633,Przemyslaw Frankowski,37,2848,5,4.406546585261822,3,6.665901120752096,31,67,4,0,D M S,Lens,2,2.1262613087892532,14.445850372314453,10.11045153439045
9632,Deiver Machado,33,2248,4,1.2160144224762917,3,3.2718701474368572,18,20,5,1,D M S,Lens,4,1.2160144224762917,10.878316022455692,8.37058344297111
8664,Facundo Medina,32,2791,2,2.448665512725711,4,1.9753020964562893,18,15,7,0,D,Lens,2,2.448665512725711,15.533494353294373,13.940416667610407
5261,Kevin Danso,37,3236,1,3.045843936037272,2,1.0510920425876975,24,10,7,1,D,Lens,1,3.045843936037272,13.675522565841675,13.311218194663525
6019,Angelo Fulgini,17,877,1,2.3351015709340572,1,2.9691752940416336,12,27,0,0,F M S,Lens,1,2.3351015709340572,6.667716011404991,3.6347584761679173
7206,Jonathan Gradit,33,2838,1,1.0210677972063422,3,1.5726923746988177,4,13,7,0,D,Lens,1,1.0210677972063422,13.319276627153158,12.184292908757925
8759,David Pereira Da Costa,31,1403,1,2.609783612191677,3,4.230941293761134,26,28,2,0,F M S,Lens,1,2.609783612191677,11.34477111697197,6.002867109142244
9642,Salis Abdul Samed,33,2897,1,1.0311676152050495,1,1.4902279879897833,13,17,6,1,M,Lens,1,1.0311676152050495,14.287533424794674,13.359783820807934
943,Massadio Haidara,36,1634,0,1.5074032433331013,1,1.6356545984745026,12,8,5,0,D S,Lens,0,1.5074032433331013,5.990658335387707,4.873950723558664
2549,Gaël Kakuta,2,19,0,0.07845419645309448,0,0,1,0,0,0,S,Lens,0,0.07845419645309448,0.07845419645309448,0
3318,Jean-Louis Leca,1,90,0,0,0,0,0,0,0,0,GK,Lens,0,0,0.4890021085739136,0.4890021085739136
3456,Jimmy Cabot,11,500,0,0.36537669226527214,1,2.3031112141907215,5,17,2,0,D S,Lens,0,0.36537669226527214,3.3715541176497936,1.7743653543293476
4748,Brice Samba,37,3330,0,0,0,0.03980499505996704,0,1,3,0,GK,Lens,0,0,5.187501668930054,5.147696673870087
6238,Ignatius Ganago,4,48,0,0.037599898874759674,0,0,1,0,0,0,S,Lens,0,0.037599898874759674,0.07575629651546478,0.03815640136599541
6489,Steven Fortes,1,5,0,0,0,0,0,0,0,0,S,Lens,0,0,0,0
8330,Jean Onana,21,808,0,0.32956107147037983,0,0.31783959921449423,8,6,3,0,D M S,Lens,0,0.32956107147037983,5.107048348523676,4.866111557930708
8667,Ismael Boura,9,65,0,0.05868209898471832,0,0.5905200242996216,2,1,0,0,S,Lens,0,0.05868209898471832,0.6566230058670044,0.6122829914093018
9631,Christopher Wooh,1,1,0,0,0,0,0,0,0,0,S,Lens,0,0,0,0
10256,Patrick Berg,3,16,0,0,0,0.037599898874759674,0,1,0,0,S,Lens,0,0,0.1288435012102127,0.09124360233545303
10833,Lukasz Poreba,10,259,0,0.20153400488197803,1,0.3871073955669999,3,5,1,0,M S,Lens,0,0.20153400488197803,1.2833721041679382,0.7901201024651527
11065,Remy Labeau Lascary,10,95,0,0.44368040189146996,0,0.03853090014308691,3,2,0,0,S,Lens,0,0.44368040189146996,0.5701675014570355,0.08795619755983353
11102,Adam Buksa,8,87,0,0,0,0.1283968985080719,0,1,0,0,S,Lens,0,0,0.1283968985080719,0
11259,Julien Le Cardinal,8,161,0,0.3716300129890442,0,0.36634159088134766,5,3,0,0,D S,Lens,0,0.3716300129890442,0.8395131900906563,0.24324610829353333
