match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
26983,2024-08-15 19:30:00,La_liga,2024,Girona,Real Betis,Away,1,1,1.54726,1.80582,13,19,d
27001,2024-08-25 19:30:00,La_liga,2024,Girona,Atletico Madrid,Away,0,3,0.596524,1.42393,13,11,l
27010,2024-08-29 17:00:00,La_liga,2024,Girona,Osasuna,Home,4,0,2.6015,0.0199618,10,1,w
27019,2024-09-01 17:00:00,La_liga,2024,Girona,Sevilla,Away,2,0,2.36355,0.812687,11,16,w
27028,2024-09-15 14:15:00,La_liga,2024,Girona,Barcelona,Home,1,4,1.09568,2.5936,9,20,l
27038,2024-09-21 16:30:00,La_liga,2024,Girona,Valencia,Away,0,2,0.387698,0.350785,9,7,l
27044,2024-09-25 17:00:00,La_liga,2024,Girona,Rayo Vallecano,Home,0,0,2.1579,0.377734,11,2,d
27054,2024-09-29 12:00:00,La_liga,2024,Girona,Celta Vigo,Away,1,1,1.41269,0.52399,9,12,d
27066,2024-10-06 12:00:00,La_liga,2024,Girona,Athletic Club,Home,2,1,2.17393,3.15974,14,13,w
27076,2024-10-19 16:30:00,La_liga,2024,Girona,Real Sociedad,Home,0,1,0.446152,1.86082,8,14,l
27087,2024-10-26 16:30:00,La_liga,2024,Girona,Las Palmas,Away,0,1,1.04715,1.24451,8,12,l
27095,2024-11-02 15:15:00,La_liga,2024,Girona,Leganes,Home,4,3,1.81274,0.320545,15,10,w
27104,2024-11-10 17:30:00,La_liga,2024,Girona,Getafe,Away,1,0,0.521025,0.220796,3,8,w
27121,2024-11-23 17:30:00,La_liga,2024,Girona,Espanyol,Home,4,1,3.28521,0.488285,12,9,w
27128,2024-12-01 13:00:00,La_liga,2024,Girona,Villarreal,Away,2,2,0.516301,1.96842,13,13,d
27137,2024-12-07 20:00:00,La_liga,2024,Girona,Real Madrid,Home,0,3,0.351337,1.16034,10,10,l
27146,2024-12-14 15:15:00,La_liga,2024,Girona,Mallorca,Away,1,2,0.939735,1.65091,13,8,l
27156,2024-12-20 20:00:00,La_liga,2024,Girona,Real Valladolid,Home,3,0,2.16439,0.0119855,23,1,w
27166,2025-01-11 13:00:00,La_liga,2024,Girona,Alaves,Away,1,0,0.625652,1.72201,3,11,w
27173,2025-01-18 13:00:00,La_liga,2024,Girona,Sevilla,Home,1,2,1.14329,3.09224,7,14,l
27189,2025-01-26 13:00:00,La_liga,2024,Girona,Rayo Vallecano,Away,1,2,1.56182,3.01055,12,17,l
27194,2025-02-03 20:00:00,La_liga,2024,Girona,Las Palmas,Home,2,1,2.19186,1.31791,12,10,w
27209,2025-02-08 15:15:00,La_liga,2024,Girona,Athletic Club,Away,0,3,0.0558089,3.81937,3,23,l
27213,2025-02-14 20:00:00,La_liga,2024,Girona,Getafe,Home,1,2,1.287,0.95535,14,10,l
27228,2025-02-23 15:15:00,La_liga,2024,Girona,Real Madrid,Away,0,2,0.325619,2.36313,6,22,l
27237,2025-03-01 13:00:00,La_liga,2024,Girona,Celta Vigo,Home,2,2,0.89503,1.64758,9,10,d
27242,2025-03-10 20:00:00,La_liga,2024,Girona,Espanyol,Away,1,1,1.58787,0.325296,18,7,d
27253,2025-03-15 20:00:00,La_liga,2024,Girona,Valencia,Home,1,1,1.17978,1.21975,14,12,d
27270,2025-03-30 15:15:00,La_liga,2024,Girona,Barcelona,Away,1,4,0.490847,2.75333,5,21,l
27280,2025-04-05 12:00:00,La_liga,2024,Girona,Alaves,Home,0,1,1.73306,0.805674,16,9,l
27289,2025-04-13 12:00:00,La_liga,2024,Girona,Osasuna,Away,1,2,0.57428,1.68846,18,13,l
27296,2025-04-21 19:00:00,La_liga,2024,Girona,Real Betis,Home,1,3,1.10326,2.28252,11,17,l
27311,2025-04-24 17:00:00,La_liga,2024,Girona,Leganes,Away,1,1,0.764098,0.330809,8,7,d
27312,2025-05-05 19:00:00,La_liga,2024,Girona,Mallorca,Home,1,0,1.77813,0.488126,13,9,w
27327,2025-05-10 16:30:00,La_liga,2024,Girona,Villarreal,Home,0,1,0.280235,2.28245,7,14,l
27338,2025-05-13 17:00:00,La_liga,2024,Girona,Real Valladolid,Away,1,0,1.56752,1.30694,13,11,w
27347,2025-05-18 17:00:00,La_liga,2024,Girona,Real Sociedad,Away,2,3,1.64512,1.87253,9,15,l
27358,2025-05-25 12:00:00,La_liga,2024,Girona,Atletico Madrid,Home,0,4,0.0503369,3.10637,2,19,l
