id,isResult,side,h,a,goals,xG,datetime,forecast,result
19348,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '0'}","{'h': '2.38349', 'a': '1.23566'}",2022-08-06 16:30:00,"{'w': 0.6282359857386693, 'd': 0.18685263766732726, 'l': 0.18491133892941608}",w
19351,True,a,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '3'}","{'h': '1.0831', 'a': '0.781529'}",2022-08-12 18:30:00,"{'w': 0.422574433624803, 'd': 0.31662825435333714, 'l': 0.26079731202093137}",w
19364,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '2', 'a': '3'}","{'h': '0.625547', 'a': '1.20064'}",2022-08-20 13:30:00,"{'w': 0.19302401199948965, 'd': 0.30666124309550424, 'l': 0.5003147449011421}",l
19373,True,a,"{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '1'}","{'h': '0.353045', 'a': '2.97427'}",2022-08-27 13:30:00,"{'w': 0.024094951697620513, 'd': 0.08470120502994595, 'l': 0.891203239943985}",w
19378,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '1', 'a': '0'}","{'h': '2.521', 'a': '0.360446'}",2022-09-02 18:30:00,"{'w': 0.8438442933934411, 'd': 0.11979678878206787, 'l': 0.03635884093907928}",w
19389,True,a,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '3', 'a': '0'}","{'h': '1.70495', 'a': '0.334567'}",2022-09-10 13:30:00,"{'w': 0.7174646613300121, 'd': 0.21557577329223157, 'l': 0.06695956491291408}",l
19397,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'h': '1', 'a': '0'}","{'h': '2.5349', 'a': '0.0971459'}",2022-09-17 13:30:00,"{'w': 0.9009701706378922, 'd': 0.09076536935264484, 'l': 0.00826437758347655}",w
19408,True,a,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '3', 'a': '2'}","{'h': '2.1489', 'a': '2.46961'}",2022-10-01 13:30:00,"{'w': 0.3475123470713415, 'd': 0.18962524425303348, 'l': 0.4628623395697238}",l
19414,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '2', 'a': '2'}","{'h': '1.42928', 'a': '1.22934'}",2022-10-08 16:30:00,"{'w': 0.4168198195616429, 'd': 0.25898010958003614, 'l': 0.32420007081030894}",d
19425,True,a,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '2', 'a': '0'}","{'h': '1.47199', 'a': '0.797656'}",2022-10-16 15:30:00,"{'w': 0.531393637953197, 'd': 0.26531868369028416, 'l': 0.20328767829276045}",l
19432,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '5', 'a': '0'}","{'h': '2.63936', 'a': '0.989781'}",2022-10-22 13:30:00,"{'w': 0.7252820877037289, 'd': 0.15667869978755852, 'l': 0.11803907540080509}",w
19445,True,a,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '2'}","{'h': '1.71027', 'a': '0.730506'}",2022-10-29 16:30:00,"{'w': 0.6086926045927502, 'd': 0.23499572212902484, 'l': 0.15631167279354719}",w
19457,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '3', 'a': '0'}","{'h': '1.43174', 'a': '0.496214'}",2022-11-05 14:30:00,"{'w': 0.6037875651533856, 'd': 0.26864506726387577, 'l': 0.12756736753907358}",w
19464,True,a,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '2', 'a': '0'}","{'h': '2.9101', 'a': '1.29685'}",2022-11-08 17:30:00,"{'w': 0.7046573232568573, 'd': 0.152478471519666, 'l': 0.14286374361322332}",l
19472,True,a,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '4', 'a': '2'}","{'h': '2.64014', 'a': '3.6823'}",2022-11-11 19:30:00,"{'w': 0.2669994463112811, 'd': 0.1497845600322511, 'l': 0.5832081371914217}",l
19477,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '4', 'a': '3'}","{'h': '3.27016', 'a': '1.92914'}",2023-01-22 14:30:00,"{'w': 0.6415525154289027, 'd': 0.15355121488195672, 'l': 0.20489436386002552}",w
19489,True,a,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '2'}","{'h': '0.84968', 'a': '1.15874'}",2023-01-25 17:30:00,"{'w': 0.2682591631244511, 'd': 0.3026363207539657, 'l': 0.4291045161191951}",w
19496,True,a,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '2'}","{'h': '1.84499', 'a': '0.977834'}",2023-01-29 16:30:00,"{'w': 0.5771382029146527, 'd': 0.22590415048038548, 'l': 0.19695764527143522}",w
19504,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '5', 'a': '1'}","{'h': '2.10421', 'a': '0.243795'}",2023-02-04 14:30:00,"{'w': 0.8153197602584547, 'd': 0.1512383661774487, 'l': 0.033441866036417335}",w
19521,True,a,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '2'}","{'h': '0.587473', 'a': '2.66556'}",2023-02-11 14:30:00,"{'w': 0.05889518646467771, 'd': 0.1274428775816168, 'l': 0.8136617807647186}",w
19522,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '122', 'title': 'Hertha Berlin', 'short_title': 'HER'}","{'h': '4', 'a': '1'}","{'h': '2.34937', 'a': '1.41428'}",2023-02-19 16:30:00,"{'w': 0.583400145312449, 'd': 0.1935755824594878, 'l': 0.22302424088036693}",w
19536,True,a,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '1'}","{'h': '0.873677', 'a': '2.75881'}",2023-02-25 14:30:00,"{'w': 0.09218621542435199, 'd': 0.14061833010929922, 'l': 0.7671952160539184}",w
19540,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '2', 'a': '1'}","{'h': '1.12897', 'a': '2.19847'}",2023-03-03 19:30:00,"{'w': 0.18558822541227993, 'd': 0.19807436751013865, 'l': 0.6163373937685336}",w
19556,True,a,"{'id': '124', 'title': 'Schalke 04', 'short_title': 'SCH'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '2', 'a': '2'}","{'h': '1.52455', 'a': '1.2204'}",2023-03-11 17:30:00,"{'w': 0.44314746576384023, 'd': 0.25233663569284953, 'l': 0.3045158984357265}",d
19558,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '6', 'a': '1'}","{'h': '3.37102', 'a': '1.46899'}",2023-03-18 17:30:00,"{'w': 0.7381065497822723, 'd': 0.1323475127870499, 'l': 0.12954320241571055}",w
19574,True,a,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '4', 'a': '2'}","{'h': '3.10094', 'a': '1.57525'}",2023-04-01 16:30:00,"{'w': 0.6803918527139073, 'd': 0.1518083684428756, 'l': 0.16779877557487902}",l
19576,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '2', 'a': '1'}","{'h': '2.5021', 'a': '0.522776'}",2023-04-08 13:30:00,"{'w': 0.8059764648764242, 'd': 0.13613918934366462, 'l': 0.05788427588659904}",w
19591,True,a,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '3', 'a': '3'}","{'h': '1.34955', 'a': '1.52309'}",2023-04-15 13:30:00,"{'w': 0.3371057098077635, 'd': 0.24806362576421612, 'l': 0.41483066430718774}",d
19594,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '4', 'a': '0'}","{'h': '1.43834', 'a': '0.452485'}",2023-04-22 16:30:00,"{'w': 0.6183960945390148, 'd': 0.2663763722038633, 'l': 0.11522753321062455}",w
19609,True,a,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '1'}","{'h': '0.57291', 'a': '2.93268'}",2023-04-28 18:30:00,"{'w': 0.046277152412459145, 'd': 0.10607634282609661, 'l': 0.8476459971427861}",d
19612,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '6', 'a': '0'}","{'h': '5.13701', 'a': '0.946113'}",2023-05-07 15:30:00,"{'w': 0.9437488963197577, 'd': 0.03681546768867472, 'l': 0.01913621663488762}",w
19622,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '5', 'a': '2'}","{'h': '6.24513', 'a': '1.63094'}",2023-05-13 16:30:00,"{'w': 0.934801647309355, 'd': 0.03624585309289908, 'l': 0.026908789659942336}",w
19635,True,a,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '3'}","{'h': '0.407359', 'a': '3.88007'}",2023-05-21 15:30:00,"{'w': 0.0134746278446067, 'd': 0.045705113452738595, 'l': 0.9408061593493291}",w
19639,True,h,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '2', 'a': '2'}","{'h': '4.09921', 'a': '1.68097'}",2023-05-27 13:30:00,"{'w': 0.7898622683700625, 'd': 0.10524699570509204, 'l': 0.10486446327903498}",d
