id,isResult,side,h,a,goals,xG,datetime,forecast,result
28049,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '1', 'a': '5'}","{'h': '1.51475', 'a': '2.96496'}",2024-08-17 15:00:00,"{'w': 0.17157690040799234, 'd': 0.1575896881693348, 'l': 0.6708328307340653}",l
28061,True,a,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '2', 'a': '0'}","{'h': '4.01926', 'a': '0.695576'}",2024-08-25 13:00:00,"{'w': 0.9156696047915379, 'd': 0.05802960516927345, 'l': 0.02627974559718607}",l
28067,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '4', 'a': '0'}","{'h': '3.60698', 'a': '0.256612'}",2024-08-31 15:00:00,"{'w': 0.9452793671302702, 'd': 0.04540932286009696, 'l': 0.009305241373463308}",w
28079,True,a,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '3', 'a': '1'}","{'h': '2.91245', 'a': '1.00928'}",2024-09-14 19:00:00,"{'w': 0.7614560932153657, 'd': 0.13768312048910505, 'l': 0.10086032008855121}",l
28087,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '2', 'a': '0'}","{'h': '0.709045', 'a': '2.3505'}",2024-09-22 15:00:00,"{'w': 0.0946564428732721, 'd': 0.16436575040765605, 'l': 0.7409777752147021}",w
28095,True,a,"{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '3', 'a': '0'}","{'h': '2.9504', 'a': '0.726126'}",2024-09-27 17:00:00,"{'w': 0.8208893446278528, 'd': 0.11650099385043493, 'l': 0.06260911493770845}",l
28108,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'h': '2', 'a': '0'}","{'h': '0.890433', 'a': '2.11913'}",2024-10-06 15:00:00,"{'w': 0.14710364425133562, 'd': 0.1966350127919618, 'l': 0.6562613347026021}",w
28118,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '1', 'a': '1'}","{'h': '1.42573', 'a': '1.14445'}",2024-10-19 15:00:00,"{'w': 0.4347311844099531, 'd': 0.26255275857739746, 'l': 0.30271605696943993}",d
28122,True,a,"{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '1', 'a': '2'}","{'h': '1.44911', 'a': '1.64092'}",2024-10-26 17:00:00,"{'w': 0.3395379189201367, 'd': 0.23778935190233835, 'l': 0.4226727288481743}",w
28134,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '0', 'a': '1'}","{'h': '1.02021', 'a': '1.92085'}",2024-11-02 18:00:00,"{'w': 0.19668601306096406, 'd': 0.21950468902191778, 'l': 0.5838092956428255}",l
28144,True,a,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '3', 'a': '1'}","{'h': '3.03758', 'a': '1.88669'}",2024-11-10 16:00:00,"{'w': 0.6123624832607184, 'd': 0.16389237531668768, 'l': 0.22374435922520303}",l
28153,True,a,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '3', 'a': '2'}","{'h': '2.55781', 'a': '1.38684'}",2024-11-22 18:00:00,"{'w': 0.6280035187397606, 'd': 0.17908028695827433, 'l': 0.19291610192148337}",l
28159,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '3', 'a': '1'}","{'h': '2.90417', 'a': '0.930345'}",2024-11-30 18:00:00,"{'w': 0.7757839625776974, 'd': 0.13352053509796288, 'l': 0.09069505217017144}",w
28169,True,a,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '3', 'a': '1'}","{'h': '3.01042', 'a': '0.740372'}",2024-12-06 18:00:00,"{'w': 0.8251245880401662, 'd': 0.11338851202415484, 'l': 0.06148620053733742}",l
28180,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '4', 'a': '1'}","{'h': '2.20104', 'a': '1.39913'}",2024-12-15 16:00:00,"{'w': 0.5572036785239408, 'd': 0.20322160355315874, 'l': 0.23957470438066622}",w
28187,True,a,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '2', 'a': '0'}","{'h': '1.90119', 'a': '0.608874'}",2025-01-05 14:00:00,"{'w': 0.6829747713463997, 'd': 0.2063220179216532, 'l': 0.11070320874725016}",l
28198,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '2', 'a': '1'}","{'h': '1.28964', 'a': '1.40093'}",2025-01-11 16:00:00,"{'w': 0.34520904496202987, 'd': 0.2582382304997678, 'l': 0.3965527244953831}",w
28209,True,a,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '1', 'a': '2'}","{'h': '1.92675', 'a': '1.87321'}",2025-01-18 18:00:00,"{'w': 0.40415705687145376, 'd': 0.2128326834045104, 'l': 0.38301025572527475}",w
28213,True,a,"{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '0', 'a': '1'}","{'h': '0.696232', 'a': '2.38282'}",2025-01-26 14:00:00,"{'w': 0.09036359081971257, 'd': 0.16045611846754257, 'l': 0.7491802531890587}",w
28220,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '2', 'a': '5'}","{'h': '0.63646', 'a': '3.94899'}",2025-02-01 16:00:00,"{'w': 0.024242632420321125, 'd': 0.05722161138634096, 'l': 0.9185185243858874}",l
28229,True,a,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '0', 'a': '2'}","{'h': '1.45114', 'a': '2.49765'}",2025-02-07 16:00:00,"{'w': 0.21162337617132596, 'd': 0.18466228051938766, 'l': 0.603714274923527}",w
28241,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'h': '2', 'a': '2'}","{'h': '1.97492', 'a': '1.48646'}",2025-02-14 19:45:00,"{'w': 0.49096162780798114, 'd': 0.2177679395857746, 'l': 0.2912704292541921}",d
28249,True,a,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '0', 'a': '0'}","{'h': '0.785346', 'a': '0.498988'}",2025-02-23 16:15:00,"{'w': 0.3901812723228683, 'd': 0.396423036852778, 'l': 0.21339569082434376}",d
28257,True,a,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '2', 'a': '1'}","{'h': '1.54474', 'a': '1.89282'}",2025-03-02 14:00:00,"{'w': 0.3174580254871493, 'd': 0.22174245536980047, 'l': 0.46079951714811396}",l
28269,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '2', 'a': '0'}","{'h': '4.53611', 'a': '0.48923'}",2025-03-09 14:00:00,"{'w': 0.9582149919738574, 'd': 0.03153349325861676, 'l': 0.010171179083552325}",w
28276,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '0', 'a': '0'}","{'h': '0.33799', 'a': '0.985266'}",2025-03-16 16:15:00,"{'w': 0.12483091294250959, 'd': 0.36259735326563136, 'l': 0.5125717337916156}",d
28286,True,a,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '2', 'a': '4'}","{'h': '2.44172', 'a': '1.99117'}",2025-03-30 14:00:00,"{'w': 0.48640891508882467, 'd': 0.19187091954389324, 'l': 0.3217201104718436}",w
28293,True,h,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '2', 'a': '1'}","{'h': '0.90697', 'a': '1.75483'}",2025-04-05 17:00:00,"{'w': 0.1923030307176573, 'd': 0.23381650955853683, 'l': 0.5738804590398356}",w
28305,True,a,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '3', 'a': '3'}","{'h': '1.02329', 'a': '2.01379'}",2025-04-13 13:00:00,"{'w': 0.1858559392199642, 'd': 0.2110610084334975, 'l': 0.6030830481092744}",d
