id,isResult,side,h,a,goals,xG,datetime,forecast,result
18205,True,h,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '1'}","{'h': '0.88917', 'a': '1.10119'}",2022-08-06 14:00:00,"{'w': 0.2909948012685014, 'd': 0.30698424820221315, 'l': 0.4020209505280692}",w
18215,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '2', 'a': '2'}","{'h': '1.40906', 'a': '1.99694'}",2022-08-13 14:00:00,"{'w': 0.271038042237133, 'd': 0.21676071630659433, 'l': 0.5122012376270619}",d
18228,True,h,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '0'}","{'h': '2.20971', 'a': '0.692492'}",2022-08-21 13:00:00,"{'w': 0.7208661378191493, 'd': 0.1770730153374179, 'l': 0.10206083262736061}",w
18234,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '1', 'a': '0'}","{'h': '1.60986', 'a': '1.14874'}",2022-08-27 14:00:00,"{'w': 0.48069442296568915, 'd': 0.24730209130637004, 'l': 0.2720034855111114}",l
18245,True,h,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '1'}","{'h': '1.04551', 'a': '1.17189'}",2022-08-30 19:00:00,"{'w': 0.32372591863813777, 'd': 0.2891859592381092, 'l': 0.38708812212043336}",d
18257,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '5', 'a': '2'}","{'h': '2.7485', 'a': '1.796'}",2022-09-03 14:00:00,"{'w': 0.5802451323679836, 'd': 0.1767508117575151, 'l': 0.24300382738724777}",l
18286,True,h,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '0', 'a': '0'}","{'h': '0.298626', 'a': '1.89645'}",2022-10-02 15:30:00,"{'w': 0.05018298159925653, 'd': 0.18392137760991442, 'l': 0.7658956388706251}",d
18296,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '2', 'a': '1'}","{'h': '1.65194', 'a': '1.06564'}",2022-10-09 13:00:00,"{'w': 0.5105057000309954, 'd': 0.24462710167519605, 'l': 0.24486719798900042}",l
18305,True,h,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '1'}","{'h': '2.02232', 'a': '0.821757'}",2022-10-16 13:00:00,"{'w': 0.6535960164196284, 'd': 0.20330585637010895, 'l': 0.1430981227317295}",l
18317,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '2', 'a': '0'}","{'h': '0.655249', 'a': '1.19464'}",2022-10-20 19:15:00,"{'w': 0.20301039023877152, 'd': 0.3066420932703618, 'l': 0.4903475164872619}",l
