id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
11363,Antoine Semenyo,8,720,6,4.506284587085247,3,0.43924567103385925,19,10,2,0,M,Bournemouth,5,3.745115727186203,5.281462080776691,1.2533110231161118
11504,Eli Junior Kroupi,5,92,3,1.5333333611488342,0,0,5,0,1,0,F S,Bournemouth,3,1.5333333611488342,0.41553574055433273,0.1731259524822235
6963,Justin Kluivert,7,220,1,0.3492882717400789,0,0.34793843142688274,6,5,0,0,M S,Bournemouth,1,0.3492882717400789,0.9545887485146523,0.538133405148983
10741,Marcus Tavernier,8,609,1,1.0785615928471088,1,1.2568727545440197,10,9,0,0,M S,Bournemouth,1,1.0785615928471088,3.304067973047495,1.9668695367872715
10744,Ryan Christie,6,157,1,0.9712220691144466,0,0.05596928298473358,5,1,1,0,M S,Bournemouth,1,0.9712220691144466,1.0697587300091982,0.09524751640856266
12149,Alex Scott,8,539,1,0.34965062141418457,0,0.31069154664874077,8,5,1,0,M S,Bournemouth,1,0.34965062141418457,2.3483900129795074,1.9451093971729279
12963,Evanilson,7,624,1,1.8095796816051006,0,0.8649434112012386,15,9,1,0,F,Bournemouth,1,1.8095796816051006,2.536045618355274,0.6293394714593887
825,Adam Smith,3,205,0,0,0,0.35100075602531433,0,1,0,0,D,Bournemouth,0,0,1.0077061653137207,0.656705416738987
1789,Lewis Cook,2,2,0,0,0,0,0,0,0,0,S,Bournemouth,0,0,0,0
6820,David Brooks,7,481,0,0.7060974314808846,1,2.1593677811324596,13,7,2,0,M S,Bournemouth,0,0.7060974314808846,3.67319393157959,1.2019195035099983
6986,Hamed Junior Traore,1,13,0,0,1,0.09559009969234467,0,1,0,0,S,Bournemouth,0,0,0.09559009969234467,0
7268,Bafode Diakite,7,630,0,0,0,0.08456607162952423,0,2,1,0,D,Bournemouth,0,0,3.065394841134548,3.030458278954029
7352,Tyler Adams,8,705,0,0.18948929384350777,0,0.03533139452338219,6,1,4,0,M,Bournemouth,0,0.18948929384350777,2.8656125850975513,2.763090390712023
8211,Amine Adli,6,146,0,0.12788135558366776,0,0.19064166769385338,2,4,0,0,M S,Bournemouth,0,0.12788135558366776,0.2712809592485428,0.08337267488241196
8640,Adrien Truffert,8,720,0,0.04629110358655453,1,0.6102395541965961,2,6,0,0,D,Bournemouth,0,0.04629110358655453,2.5177481658756733,1.9097549468278885
10747,James Hill,7,275,0,0.07453581970185041,0,0,2,0,1,0,D S,Bournemouth,0,0.07453581970185041,0.2208996368572116,0.21224242448806763
10864,Marcos Senesi,8,712,0,0.038414422422647476,2,0.635764580219984,2,4,2,0,D,Bournemouth,0,0.038414422422647476,2.2009300403296947,1.981026902794838
11231,Ben Doak,3,35,0,0.08515836298465729,1,0.45716217160224915,1,1,0,0,S,Bournemouth,0,0.08515836298465729,1.4128027111291885,0.8704821839928627
12032,Djordje Petrovic,8,720,0,0,0,0,0,0,1,0,GK,Bournemouth,0,0,0.520236836746335,0.520236836746335
12168,Alejandro Jiménez,5,228,0,0.049978502094745636,0,0.04596828296780586,2,1,3,0,D S,Bournemouth,0,0.049978502094745636,0.3843242675065994,0.30341941863298416
13242,Ben Winterburn,1,3,0,0,0,0,0,0,0,0,S,Bournemouth,0,0,0,0
13474,Julio Soler,1,1,0,0,0,0,0,0,0,0,S,Bournemouth,0,0,0,0
14027,Veljko Milosavljevic,2,91,0,0,0,0.06701014190912247,0,1,0,0,D S,Bournemouth,0,0,0.14877784252166748,0.08176769316196442
