id,isResult,side,h,a,goals,xG,datetime,forecast,result
22305,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '1'}","{'h': '0.844727', 'a': '0.690842'}",2023-08-19 16:30:00,"{'w': 0.36439009085159746, 'd': 0.36056217354180026, 'l': 0.2750477356065733}",l
22316,True,a,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '0'}","{'h': '2.0469', 'a': '1.13824'}",2023-08-26 16:30:00,"{'w': 0.5832357533524661, 'd': 0.2107713704966366, 'l': 0.2059928709020661}",l
22333,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '2'}","{'h': '0.304187', 'a': '3.04937'}",2023-09-03 18:45:00,"{'w': 0.018791491245660964, 'd': 0.0757292700031672, 'l': 0.9054784206293967}",l
22342,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '7', 'a': '0'}","{'h': '2.49292', 'a': '0.166755'}",2023-09-17 18:45:00,"{'w': 0.8823307469377814, 'd': 0.10222464430596684, 'l': 0.015444542046475466}",l
22347,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '1'}","{'h': '0.330665', 'a': '1.63518'}",2023-09-24 10:30:00,"{'w': 0.07018404276936702, 'd': 0.22662656603768402, 'l': 0.7031893909278967}",l
22356,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '1', 'a': '0'}","{'h': '2.29107', 'a': '0.477434'}",2023-09-27 16:30:00,"{'w': 0.7859452971041895, 'd': 0.15261617295819777, 'l': 0.06143850726471331}",w
22366,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '3', 'a': '0'}","{'h': '3.28867', 'a': '1.04905'}",2023-10-01 10:30:00,"{'w': 0.8016293760087301, 'd': 0.11563123491361117, 'l': 0.08273735261756097}",l
22376,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '0'}","{'h': '1.00116', 'a': '1.23968'}",2023-10-06 16:30:00,"{'w': 0.29785636470045174, 'd': 0.2854572442149171, 'l': 0.416686391078306}",d
22389,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '2'}","{'h': '0.764401', 'a': '1.79488'}",2023-10-23 18:45:00,"{'w': 0.1547016265010256, 'd': 0.2259582109579046, 'l': 0.6193401616167816}",w
22400,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '3'}","{'h': '0.271851', 'a': '2.19175'}",2023-10-30 17:30:00,"{'w': 0.03492804182620054, 'd': 0.1439241685849311, 'l': 0.8211477767991233}",l
22411,True,a,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '1'}","{'h': '0.80376', 'a': '1.87117'}",2023-11-06 17:30:00,"{'w': 0.15509566964885466, 'd': 0.21868360227613345, 'l': 0.6262207264675402}",l
22422,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '1'}","{'h': '1.06052', 'a': '0.38859'}",2023-11-12 11:30:00,"{'w': 0.52356723352158, 'd': 0.34197007254334616, 'l': 0.13446269393438923}",w
22429,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '3', 'a': '4'}","{'h': '1.47716', 'a': '2.97603'}",2023-11-26 14:00:00,"{'w': 0.1646185580937407, 'd': 0.1555868806112787, 'l': 0.6797939535129668}",l
22439,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '1'}","{'h': '0.832928', 'a': '0.753276'}",2023-12-02 14:00:00,"{'w': 0.34549020955871734, 'd': 0.35474243153484414, 'l': 0.29976735890641054}",d
22447,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '1', 'a': '1'}","{'h': '1.8919', 'a': '0.985028'}",2023-12-11 17:30:00,"{'w': 0.585887250814052, 'd': 0.22152287621399447, 'l': 0.19258987111160572}",d
22461,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '0'}","{'h': '2.11343', 'a': '0.28927'}",2023-12-16 19:45:00,"{'w': 0.8050622199483582, 'd': 0.15483475044392792, 'l': 0.04010302163839153}",l
22465,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '2'}","{'h': '0.659249', 'a': '1.95383'}",2023-12-22 17:30:00,"{'w': 0.11650352477185327, 'd': 0.2028615116160531, 'l': 0.6806349607653522}",l
22476,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '0'}","{'h': '1.4357', 'a': '0.222516'}",2023-12-30 14:00:00,"{'w': 0.6884705676471905, 'd': 0.2563659301353952, 'l': 0.05516350217206927}",d
22486,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '3'}","{'h': '0.945682', 'a': '1.51431'}",2024-01-07 11:30:00,"{'w': 0.2358511482411256, 'd': 0.259217469502461, 'l': 0.504931382162526}",l
22503,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '1'}","{'h': '1.25066', 'a': '0.720625'}",2024-01-13 17:00:00,"{'w': 0.4896713959763246, 'd': 0.2960830311749121, 'l': 0.2142455728419589}",l
22506,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '3', 'a': '0'}","{'h': '1.78103', 'a': '0.868813'}",2024-01-21 14:00:00,"{'w': 0.5895290672618655, 'd': 0.23032337877704512, 'l': 0.18014755312748215}",w
22517,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '1'}","{'h': '0.990773', 'a': '0.696403'}",2024-01-27 17:00:00,"{'w': 0.41390020819947376, 'd': 0.3365020038067379, 'l': 0.24959778799352317}",d
22530,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '0', 'a': '0'}","{'h': '0.58479', 'a': '0.577479'}",2024-02-03 14:00:00,"{'w': 0.28851616558351495, 'd': 0.42766058309307303, 'l': 0.2838232513234115}",d
22541,True,a,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '3'}","{'h': '0.799924', 'a': '2.14988'}",2024-02-09 19:45:00,"{'w': 0.1267012482724415, 'd': 0.1893331362868312, 'l': 0.6839656054842418}",w
22553,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '1'}","{'h': '0.945067', 'a': '0.920295'}",2024-02-18 14:00:00,"{'w': 0.34578286810534953, 'd': 0.3217820997677582, 'l': 0.33243503212666375}",d
22561,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '3'}","{'h': '1.60152', 'a': '2.52542'}",2024-02-24 14:00:00,"{'w': 0.23604224415802508, 'd': 0.18585416509376063, 'l': 0.5781035119385508}",w
22570,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '1'}","{'h': '1.50581', 'a': '0.428646'}",2024-03-03 14:00:00,"{'w': 0.6430038241646816, 'd': 0.25394829243973793, 'l': 0.10304788330873553}",l
22579,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '0'}","{'h': '0.988992', 'a': '0.419598'}",2024-03-10 14:00:00,"{'w': 0.4892670524561228, 'd': 0.3569688623114039, 'l': 0.15376408523221666}",l
22591,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '1'}","{'h': '0.868895', 'a': '2.30568'}",2024-03-15 19:45:00,"{'w': 0.12558150488422462, 'd': 0.17813879926401455, 'l': 0.6962796712466172}",l
22599,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '0'}","{'h': '2.03375', 'a': '0.560443'}",2024-04-01 18:45:00,"{'w': 0.7216621802225806, 'd': 0.18742187014892064, 'l': 0.09091594480642352}",l
22609,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '3', 'a': '2'}","{'h': '0.487874', 'a': '2.5343'}",2024-04-06 18:45:00,"{'w': 0.05182114304458903, 'd': 0.13027785368928427, 'l': 0.8179009210865807}",w
22617,True,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '0'}","{'h': '3.15126', 'a': '0.136102'}",2024-04-13 13:00:00,"{'w': 0.9381537310091035, 'd': 0.0551741854633363, 'l': 0.006670864539008946}",l
22626,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '0'}","{'h': '1.25351', 'a': '0.891755'}",2024-04-20 16:00:00,"{'w': 0.4468065992303542, 'd': 0.2892968704597866, 'l': 0.26389653030278054}",w
22644,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '0'}","{'h': '2.13088', 'a': '0.593896'}",2024-04-28 16:00:00,"{'w': 0.7309865354727925, 'd': 0.17877753936032062, 'l': 0.09023591629644612}",l
22646,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '0', 'a': '0'}","{'h': '0.318217', 'a': '0.947755'}",2024-05-05 13:00:00,"{'w': 0.12148886381325848, 'd': 0.3736341124957534, 'l': 0.5048770236908473}",d
