situation_OpenPlay_shots,situation_OpenPlay_goals,situation_OpenPlay_xG,situation_OpenPlay_against_shots,situation_OpenPlay_against_goals,situation_OpenPlay_against_xG,situation_FromCorner_shots,situation_FromCorner_goals,situation_FromCorner_xG,situation_FromCorner_against_shots,situation_FromCorner_against_goals,situation_FromCorner_against_xG,situation_SetPiece_shots,situation_SetPiece_goals,situation_SetPiece_xG,situation_SetPiece_against_shots,situation_SetPiece_against_goals,situation_SetPiece_against_xG,situation_DirectFreekick_shots,situation_DirectFreekick_goals,situation_DirectFreekick_xG,situation_DirectFreekick_against_shots,situation_DirectFreekick_against_goals,situation_DirectFreekick_against_xG,situation_Penalty_shots,situation_Penalty_goals,situation_Penalty_xG,situation_Penalty_against_shots,situation_Penalty_against_goals,situation_Penalty_against_xG,formation_4-1-2-1-2_stat,formation_4-1-2-1-2_time,formation_4-1-2-1-2_shots,formation_4-1-2-1-2_goals,formation_4-1-2-1-2_xG,formation_4-1-2-1-2_against_shots,formation_4-1-2-1-2_against_goals,formation_4-1-2-1-2_against_xG,formation_4-2-3-1_stat,formation_4-2-3-1_time,formation_4-2-3-1_shots,formation_4-2-3-1_goals,formation_4-2-3-1_xG,formation_4-2-3-1_against_shots,formation_4-2-3-1_against_goals,formation_4-2-3-1_against_xG,formation_4-3-1-2_stat,formation_4-3-1-2_time,formation_4-3-1-2_shots,formation_4-3-1-2_goals,formation_4-3-1-2_xG,formation_4-3-1-2_against_shots,formation_4-3-1-2_against_goals,formation_4-3-1-2_against_xG,formation_3-4-2-1_stat,formation_3-4-2-1_time,formation_3-4-2-1_shots,formation_3-4-2-1_goals,formation_3-4-2-1_xG,formation_3-4-2-1_against_shots,formation_3-4-2-1_against_goals,formation_3-4-2-1_against_xG,formation_4-2-2-2_stat,formation_4-2-2-2_time,formation_4-2-2-2_shots,formation_4-2-2-2_goals,formation_4-2-2-2_xG,formation_4-2-2-2_against_shots,formation_4-2-2-2_against_goals,formation_4-2-2-2_against_xG,formation_3-4-1-2_stat,formation_3-4-1-2_time,formation_3-4-1-2_shots,formation_3-4-1-2_goals,formation_3-4-1-2_xG,formation_3-4-1-2_against_shots,formation_3-4-1-2_against_goals,formation_3-4-1-2_against_xG,formation_5-3-2_stat,formation_5-3-2_time,formation_5-3-2_shots,formation_5-3-2_goals,formation_5-3-2_xG,formation_5-3-2_against_shots,formation_5-3-2_against_goals,formation_5-3-2_against_xG,formation_4-4-2_stat,formation_4-4-2_time,formation_4-4-2_shots,formation_4-4-2_goals,formation_4-4-2_xG,formation_4-4-2_against_shots,formation_4-4-2_against_goals,formation_4-4-2_against_xG,formation_3-4-3_stat,formation_3-4-3_time,formation_3-4-3_shots,formation_3-4-3_goals,formation_3-4-3_xG,formation_3-4-3_against_shots,formation_3-4-3_against_goals,formation_3-4-3_against_xG,gameState_Goal diff 0_stat,gameState_Goal diff 0_time,gameState_Goal diff 0_shots,gameState_Goal diff 0_goals,gameState_Goal diff 0_xG,gameState_Goal diff 0_against_shots,gameState_Goal diff 0_against_goals,gameState_Goal diff 0_against_xG,gameState_Goal diff -1_stat,gameState_Goal diff -1_time,gameState_Goal diff -1_shots,gameState_Goal diff -1_goals,gameState_Goal diff -1_xG,gameState_Goal diff -1_against_shots,gameState_Goal diff -1_against_goals,gameState_Goal diff -1_against_xG,gameState_Goal diff < -1_stat,gameState_Goal diff < -1_time,gameState_Goal diff < -1_shots,gameState_Goal diff < -1_goals,gameState_Goal diff < -1_xG,gameState_Goal diff < -1_against_shots,gameState_Goal diff < -1_against_goals,gameState_Goal diff < -1_against_xG,gameState_Goal diff +1_stat,gameState_Goal diff +1_time,gameState_Goal diff +1_shots,gameState_Goal diff +1_goals,gameState_Goal diff +1_xG,gameState_Goal diff +1_against_shots,gameState_Goal diff +1_against_goals,gameState_Goal diff +1_against_xG,gameState_Goal diff > +1_stat,gameState_Goal diff > +1_time,gameState_Goal diff > +1_shots,gameState_Goal diff > +1_goals,gameState_Goal diff > +1_xG,gameState_Goal diff > +1_against_shots,gameState_Goal diff > +1_against_goals,gameState_Goal diff > +1_against_xG,timing_1-15_stat,timing_1-15_shots,timing_1-15_goals,timing_1-15_xG,timing_1-15_against_shots,timing_1-15_against_goals,timing_1-15_against_xG,timing_16-30_stat,timing_16-30_shots,timing_16-30_goals,timing_16-30_xG,timing_16-30_against_shots,timing_16-30_against_goals,timing_16-30_against_xG,timing_31-45_stat,timing_31-45_shots,timing_31-45_goals,timing_31-45_xG,timing_31-45_against_shots,timing_31-45_against_goals,timing_31-45_against_xG,timing_46-60_stat,timing_46-60_shots,timing_46-60_goals,timing_46-60_xG,timing_46-60_against_shots,timing_46-60_against_goals,timing_46-60_against_xG,timing_61-75_stat,timing_61-75_shots,timing_61-75_goals,timing_61-75_xG,timing_61-75_against_shots,timing_61-75_against_goals,timing_61-75_against_xG,timing_76+_stat,timing_76+_shots,timing_76+_goals,timing_76+_xG,timing_76+_against_shots,timing_76+_against_goals,timing_76+_against_xG,shotZone_ownGoals_stat,shotZone_ownGoals_shots,shotZone_ownGoals_goals,shotZone_ownGoals_xG,shotZone_ownGoals_against_shots,shotZone_ownGoals_against_goals,shotZone_ownGoals_against_xG,shotZone_shotOboxTotal_stat,shotZone_shotOboxTotal_shots,shotZone_shotOboxTotal_goals,shotZone_shotOboxTotal_xG,shotZone_shotOboxTotal_against_shots,shotZone_shotOboxTotal_against_goals,shotZone_shotOboxTotal_against_xG,shotZone_shotPenaltyArea_stat,shotZone_shotPenaltyArea_shots,shotZone_shotPenaltyArea_goals,shotZone_shotPenaltyArea_xG,shotZone_shotPenaltyArea_against_shots,shotZone_shotPenaltyArea_against_goals,shotZone_shotPenaltyArea_against_xG,shotZone_shotSixYardBox_stat,shotZone_shotSixYardBox_shots,shotZone_shotSixYardBox_goals,shotZone_shotSixYardBox_xG,shotZone_shotSixYardBox_against_shots,shotZone_shotSixYardBox_against_goals,shotZone_shotSixYardBox_against_xG,attackSpeed_Normal_stat,attackSpeed_Normal_shots,attackSpeed_Normal_goals,attackSpeed_Normal_xG,attackSpeed_Normal_against_shots,attackSpeed_Normal_against_goals,attackSpeed_Normal_against_xG,attackSpeed_Standard_stat,attackSpeed_Standard_shots,attackSpeed_Standard_goals,attackSpeed_Standard_xG,attackSpeed_Standard_against_shots,attackSpeed_Standard_against_goals,attackSpeed_Standard_against_xG,attackSpeed_Slow_stat,attackSpeed_Slow_shots,attackSpeed_Slow_goals,attackSpeed_Slow_xG,attackSpeed_Slow_against_shots,attackSpeed_Slow_against_goals,attackSpeed_Slow_against_xG,attackSpeed_Fast_stat,attackSpeed_Fast_shots,attackSpeed_Fast_goals,attackSpeed_Fast_xG,attackSpeed_Fast_against_shots,attackSpeed_Fast_against_goals,attackSpeed_Fast_against_xG,result_SavedShot_shots,result_SavedShot_goals,result_SavedShot_xG,result_SavedShot_against_shots,result_SavedShot_against_goals,result_SavedShot_against_xG,result_BlockedShot_shots,result_BlockedShot_goals,result_BlockedShot_xG,result_BlockedShot_against_shots,result_BlockedShot_against_goals,result_BlockedShot_against_xG,result_MissedShots_shots,result_MissedShots_goals,result_MissedShots_xG,result_MissedShots_against_shots,result_MissedShots_against_goals,result_MissedShots_against_xG,result_Goal_shots,result_Goal_goals,result_Goal_xG,result_Goal_against_shots,result_Goal_against_goals,result_Goal_against_xG,result_ShotOnPost_shots,result_ShotOnPost_goals,result_ShotOnPost_xG,result_ShotOnPost_against_shots,result_ShotOnPost_against_goals,result_ShotOnPost_against_xG
326,37,35.079812781419605,388,38,44.21556665189564,70,6,7.472260688431561,84,12,8.698801396414638,24,1,1.6794124199077487,22,3,3.5886383913457394,12,1,1.0817382372915745,5,0,0.3340534120798111,7,5,5.30443674325943,10,7,7.5777667760849,4-1-2-1-2,953,126,12,12.475192162208259,141,10,16.32262204773724,4-2-3-1,681,88,9,11.965269447304308,115,8,12.194469519890845,4-3-1-2,472,72,12,9.222830044105649,69,7,8.889374330174178,3-4-2-1,384,53,3,4.57689284067601,45,8,5.184377501253039,4-2-2-2,381,50,12,8.279180318582803,66,11,9.633157330565155,3-4-1-2,131,27,1,2.961870417930186,32,6,4.417845990508795,5-3-2,114,15,1,0.8235214315354824,22,6,4.286467591300607,4-4-2,93,6,0,0.22457170765846968,17,3,2.6627606581896544,3-4-3,30,2,0,0.08833250030875206,2,1,0.8237516582012177,Goal diff 0,1442,173,19,19.36158771533519,225,26,26.735918797552586,Goal diff -1,733,104,11,11.337121715769172,106,17,16.368889743462205,Goal diff < -1,469,91,10,9.857060469221324,73,7,9.50922582950443,Goal diff +1,460,45,5,5.40439504571259,81,9,8.945650462526828,Goal diff > +1,135,26,5,4.657495924271643,24,1,2.8551417947746813,1-15,50,4,5.381160244345665,74,9,8.562627756036818,16-30,57,10,5.767042505554855,71,14,11.236684665083885,31-45,72,9,9.846975686494261,73,13,10.491887357551605,46-60,91,11,8.814662650227547,92,11,11.152116488665342,61-75,74,5,10.084822718054056,78,6,8.69885755237192,76+,95,11,10.722997065633535,121,7,14.272652808111161,ownGoals,1,1,1,2,2,2,shotOboxTotal,145,3,4.947890405077487,177,4,5.989257337525487,shotPenaltyArea,250,36,31.959318757988513,291,39,42.83024306409061,shotSixYardBox,43,10,12.71045170724392,39,15,13.595326226204634,Normal,277,26,26.93721439410001,317,30,32.823701698798686,Standard,113,13,15.537848088890314,121,22,20.199259975925088,Slow,26,3,3.072249420452863,27,1,2.574655025731772,Fast,23,8,5.070348966866732,44,7,8.817209927365184,81,0,9.250193829648197,125,0,14.750570466276258,129,0,8.580666416324675,136,0,8.679231336340308,170,0,13.35464331926778,180,0,14.382463690359145,50,50,18.6285959482193,60,60,24.6204191185534,9,0,0.8035613568499684,8,0,1.9821420162916183
