id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
5199,Raba,29,1925,8,7.210522370878607,6,6.12695131637156,44,46,6,0,F M S,Leganes,4,3.4941343017853796,9.66063447855413,2.529050065204501
6759,Juan Cruz,34,2292,5,2.7526479018852115,4,4.149010988883674,33,25,2,0,D F M S,Leganes,5,2.7526479018852115,7.974728053435683,2.569998520426452
2106,Munir,25,844,4,1.4313753638416529,0,0.7138976156711578,21,8,1,1,F M S,Leganes,4,1.4313753638416529,3.3005733154714108,1.6323035079985857
12792,Seydouba Cissé,34,2494,3,2.2893198179081082,1,0.8812172105535865,24,17,3,1,M S,Leganes,3,2.2893198179081082,8.082963166758418,5.432613124139607
12794,Diego García,28,1171,3,4.401241090148687,0,0.25502479542046785,29,6,2,0,F M S,Leganes,3,4.401241090148687,4.547595828771591,0.9056342523545027
8422,Javi Hernández,31,2401,2,1.134048592299223,1,1.5437743626534939,17,17,6,0,D M S,Leganes,2,1.134048592299223,3.576768623664975,2.427387349307537
12791,Sergio González,36,2966,2,1.9580097878351808,0,0.5771256238222122,13,4,2,1,D S,Leganes,2,1.9580097878351808,2.742747124284506,2.678178194910288
13561,Yan Diomande,10,544,2,1.2688960582017899,1,0.8170663304626942,11,14,1,0,D M S,Leganes,2,1.2688960582017899,3.6484999284148216,2.5935563445091248
451,Matija Nastasic,26,2118,1,0.14439020305871964,0,0.08860144764184952,2,2,3,0,D S,Leganes,1,0.14439020305871964,2.486087303608656,2.469435315579176
5037,Darko Brasanac,30,1606,1,2.0544604547321796,2,0.3227075841277838,12,9,4,0,M S,Leganes,1,2.0544604547321796,3.912908762693405,1.896696176379919
5615,Valentin Rosier,32,2583,1,1.0204768180847168,2,1.1147922053933144,13,12,8,0,D M S,Leganes,1,1.0204768180847168,4.845664316788316,3.539426350966096
6570,Óscar Rodríguez,29,1290,1,2.6321211019530892,4,2.824665365740657,33,19,6,1,M S,Leganes,1,2.6321211019530892,5.780915940180421,2.6671316027641296
6924,Miguel De la Fuente,34,1708,1,5.791498295031488,3,1.134644091129303,35,7,3,0,F M S,Leganes,0,4.304943046532571,6.518890951760113,1.4080072399228811
7828,Jorge Sáenz,23,1694,1,1.8186329379677773,0,0.1442689262330532,8,2,3,1,D S,Leganes,1,1.8186329379677773,2.5135615654289722,2.369292639195919
8689,Yvan Neyou,30,2344,1,0.45724739599972963,1,0.7096966840326786,16,13,14,0,M S,Leganes,1,0.45724739599972963,5.066599708050489,4.101959167979658
8710,Renato Tapia,34,2442,1,0.6297735353000462,0,0.26615771232172847,14,7,8,0,D M S,Leganes,1,0.6297735353000462,5.6201626979745924,4.955714585259557
9765,Enric Franquesa,12,612,1,0.3923423383384943,0,0.057024482637643814,4,2,1,0,D M S,Leganes,1,0.3923423383384943,0.8776321262121201,0.5426520425826311
6144,Sébastien Haller,8,404,0,0.35817818343639374,0,0.1350812464952469,4,1,0,0,F S,Leganes,0,0.35817818343639374,0.44150425493717194,0.0493881031870842
6224,Marko Dmitrovic,32,2880,0,0,0,0.10171622782945633,0,1,0,0,GK,Leganes,0,0,1.9117682538926601,1.8100520260632038
6257,Juan Soriano,6,540,0,0,0,0,0,0,1,0,GK,Leganes,0,0,0.3865733314305544,0.3865733314305544
7195,Roberto López,13,374,0,0.6060058553703129,1,0.8888880126178265,7,10,0,0,M S,Leganes,0,0.6060058553703129,1.0046397601254284,0.21710627526044846
7835,Aritz Arambarri,2,180,0,0.04174470156431198,0,0,1,0,0,0,D,Leganes,0,0.04174470156431198,0.26933547854423523,0.26933547854423523
11834,Adrià Alti,22,1645,0,0.24961038772016764,0,0.5857671527191997,7,11,6,0,D M S,Leganes,0,0.24961038772016764,2.4437357550486922,2.062911454588175
12793,Julián Chicco,14,273,0,0.3933754116296768,1,0.4953148066997528,3,2,0,0,D M S,Leganes,0,0.3933754116296768,0.7068625688552856,0.2830714099109173
13437,Borna Barisic,1,9,0,0,0,0,0,0,0,0,D,Leganes,0,0,0,0
13438,Duk,10,149,0,0.03150592092424631,0,0.5542192105203867,2,5,1,0,M S,Leganes,0,0.03150592092424631,0.5542192105203867,0
