id,isResult,side,h,a,goals,xG,datetime,forecast,result
22280,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '0', 'a': '1'}","{'h': '0.422704', 'a': '2.27616'}",2023-08-12 14:00:00,"{'w': 0.05387585130715391, 'd': 0.14935631214567024, 'l': 0.7967678157028958}",l
22285,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '2', 'a': '1'}","{'h': '1.37181', 'a': '0.551038'}",2023-08-18 18:45:00,"{'w': 0.571508546353739, 'd': 0.2794211385204859, 'l': 0.1490703151014612}",l
22303,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '2'}","{'h': '0.762232', 'a': '3.84804'}",2023-08-27 13:00:00,"{'w': 0.03441105929075552, 'd': 0.06894413405982462, 'l': 0.8966319829337637}",l
21926,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '2', 'a': '2'}","{'h': '1.575', 'a': '2.73871'}",2023-09-02 11:30:00,"{'w': 0.20551089095022984, 'd': 0.17282001087780594, 'l': 0.6216688803509296}",d
21936,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '2', 'a': '1'}","{'h': '2.15909', 'a': '0.790655'}",2023-09-16 14:00:00,"{'w': 0.687939624510142, 'd': 0.18792793865878635, 'l': 0.12413242630570803}",l
21954,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '0', 'a': '8'}","{'h': '0.579392', 'a': '5.1082'}",2023-09-24 15:30:00,"{'w': 0.00834586587283428, 'd': 0.0237820591502423, 'l': 0.9675895337796842}",l
21960,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '2', 'a': '0'}","{'h': '3.19753', 'a': '0.911997'}",2023-09-30 14:00:00,"{'w': 0.8152723962433913, 'd': 0.11281414747466972, 'l': 0.07191200291411064}",l
21970,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '3', 'a': '1'}","{'h': '2.26612', 'a': '0.251809'}",2023-10-07 14:00:00,"{'w': 0.8363569043845885, 'd': 0.13362888740075496, 'l': 0.030014188524999874}",l
21983,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '2'}","{'h': '1.41074', 'a': '1.46187'}",2023-10-21 19:00:00,"{'w': 0.3640284456654824, 'd': 0.2490176981847496, 'l': 0.38695385605606747}",l
21986,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '5', 'a': '0'}","{'h': '3.03496', 'a': '0.0281554'}",2023-10-28 14:00:00,"{'w': 0.9477848160744132, 'd': 0.050822102778662594, 'l': 0.0013923089092194164}",l
22003,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '1'}","{'h': '1.10165', 'a': '1.14803'}",2023-11-04 15:00:00,"{'w': 0.34475911288956884, 'd': 0.2873553586843857, 'l': 0.36788552842280736}",w
22008,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '1'}","{'h': '1.08601', 'a': '0.84434'}",2023-11-12 14:00:00,"{'w': 0.4080584985699912, 'd': 0.3119386102958449, 'l': 0.28000289113318216}",d
22023,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '3'}","{'h': '0.816227', 'a': '3.13975'}",2023-11-25 15:00:00,"{'w': 0.06402675205291072, 'd': 0.11015706208283706, 'l': 0.825815019632914}",l
22028,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '5', 'a': '0'}","{'h': '2.60469', 'a': '0.618131'}",2023-12-02 15:00:00,"{'w': 0.799226577930974, 'd': 0.13492590899895854, 'l': 0.06584739695642339}",l
22040,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '2'}","{'h': '0.834172', 'a': '1.80116'}",2023-12-06 19:30:00,"{'w': 0.16980131805328047, 'd': 0.227306202392706, 'l': 0.6028924785856701}",l
22052,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '1', 'a': '0'}","{'h': '0.841976', 'a': '0.644638'}",2023-12-09 15:00:00,"{'w': 0.3746482194127845, 'd': 0.3665715933302061, 'l': 0.2587801872569828}",w
22059,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '2', 'a': '0'}","{'h': '3.27322', 'a': '0.44014'}",2023-12-16 15:00:00,"{'w': 0.9007405841823342, 'd': 0.07441942970714938, 'l': 0.02483806124725902}",l
22065,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '1'}","{'h': '1.21861', 'a': '0.646159'}",2023-12-22 20:00:00,"{'w': 0.5001340083889705, 'd': 0.3031511284500325, 'l': 0.1967148631562487}",d
22084,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '256', 'title': 'Luton', 'short_title': 'LUT'}","{'h': '2', 'a': '3'}","{'h': '3.61788', 'a': '0.715575'}",2023-12-26 15:00:00,"{'w': 0.886247253487092, 'd': 0.076542308660363, 'l': 0.03720415176239066}",l
22090,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '2', 'a': '0'}","{'h': '2.24229', 'a': '0.263211'}",2023-12-30 15:00:00,"{'w': 0.8303757069308167, 'd': 0.13740786657936627, 'l': 0.03221640931138292}",l
22101,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '2'}","{'h': '2.61362', 'a': '2.4241'}",2024-01-21 14:00:00,"{'w': 0.44166938186802884, 'd': 0.18222514518956262, 'l': 0.3761053049942421}",d
22112,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '3', 'a': '2'}","{'h': '1.1601', 'a': '0.768467'}",2024-01-30 20:00:00,"{'w': 0.44988257056114517, 'd': 0.30684859151697724, 'l': 0.24326883791947362}",l
22124,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '0', 'a': '5'}","{'h': '1.52784', 'a': '2.99015'}",2024-02-03 17:30:00,"{'w': 0.17116480948778312, 'd': 0.15655547780022502, 'l': 0.6722790686451162}",l
22129,True,a,"{'id': '256', 'title': 'Luton', 'short_title': 'LUT'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '3'}","{'h': '1.76215', 'a': '1.98283'}",2024-02-10 15:00:00,"{'w': 0.34947888895798923, 'd': 0.21342754621302043, 'l': 0.43709356064964416}",w
22143,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '0', 'a': '5'}","{'h': '0.586214', 'a': '3.35549'}",2024-02-18 14:00:00,"{'w': 0.034247294019784255, 'd': 0.08103686916482968, 'l': 0.8847132480112713}",l
22154,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '0'}","{'h': '1.21618', 'a': '0.654342'}",2024-02-25 13:30:00,"{'w': 0.497163168708772, 'd': 0.30328637350890464, 'l': 0.19955045777770486}",l
22163,True,h,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '6'}","{'h': '0.201374', 'a': '2.47294'}",2024-03-04 20:00:00,"{'w': 0.019398806598988433, 'd': 0.10781131966824643, 'l': 0.8727898135019595}",l
22165,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '2', 'a': '2'}","{'h': '3.92657', 'a': '1.91752'}",2024-03-09 15:00:00,"{'w': 0.7339474800516496, 'd': 0.12234059034926258, 'l': 0.14369577611366338}",d
