match_id,season,date_str,date_parsed,home_team,home_short,away_team,away_short,home_goals,away_goals,home_xg,away_xg,is_result
29677,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Metz,MET,Paris Saint Germain,PSG,,,,,False
29678,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Marseille,MAR,Monaco,MON,,,,,False
29679,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Lyon,LYO,Le Havre,LHV,,,,,False
29680,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Strasbourg,STR,Lorient,LOR,,,,,False
29681,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Rennes,REN,Brest,BRE,,,,,False
29682,2025,2026-01-04 12:00:00,2026-01-04T12:00:00+00:00,Brest,BRE,Auxerre,AUX,,,,,False
29683,2025,2026-01-04 12:00:00,2026-01-04T12:00:00+00:00,Le Havre,LHV,Angers,ANG,,,,,False
29684,2025,2026-01-04 12:00:00,2026-01-04T12:00:00+00:00,Lille,LIL,Rennes,REN,,,,,False
29685,2025,2026-01-04 12:00:00,2026-01-04T12:00:00+00:00,Lorient,LOR,Metz,MET,,,,,False
29686,2025,2026-01-04 12:00:00,2026-01-04T12:00:00+00:00,Marseille,MAR,Nantes,NAN,,,,,False
29687,2025,2026-01-04 12:00:00,2026-01-04T12:00:00+00:00,Monaco,MON,Lyon,LYO,,,,,False
29688,2025,2026-01-04 12:00:00,2026-01-04T12:00:00+00:00,Nice,NIC,Strasbourg,STR,,,,,False
29689,2025,2026-01-04 12:00:00,2026-01-04T12:00:00+00:00,Paris Saint Germain,PSG,Paris FC,PAR,,,,,False
29690,2025,2026-01-04 12:00:00,2026-01-04T12:00:00+00:00,Toulouse,TOU,Lens,LEN,,,,,False
29691,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Angers,ANG,Marseille,MAR,,,,,False
29692,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Lens,LEN,Auxerre,AUX,,,,,False
29693,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Lyon,LYO,Brest,BRE,,,,,False
29694,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Monaco,MON,Lorient,LOR,,,,,False
29695,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Nantes,NAN,Paris FC,PAR,,,,,False
29696,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Paris Saint Germain,PSG,Lille,LIL,,,,,False
29697,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Rennes,REN,Le Havre,LHV,,,,,False
29698,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Strasbourg,STR,Metz,MET,,,,,False
29699,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Toulouse,TOU,Nice,NIC,,,,,False
29700,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Auxerre,AUX,Paris Saint Germain,PSG,,,,,False
29701,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Brest,BRE,Toulouse,TOU,,,,,False
29702,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Le Havre,LHV,Monaco,MON,,,,,False
29703,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Lille,LIL,Strasbourg,STR,,,,,False
29704,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Marseille,MAR,Lens,LEN,,,,,False
29705,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Metz,MET,Lyon,LYO,,,,,False
29706,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Nantes,NAN,Nice,NIC,,,,,False
29707,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Paris FC,PAR,Angers,ANG,,,,,False
29708,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Rennes,REN,Lorient,LOR,,,,,False
29709,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Angers,ANG,Metz,MET,,,,,False
29710,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Lens,LEN,Le Havre,LHV,,,,,False
29711,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Lorient,LOR,Nantes,NAN,,,,,False
29712,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Lyon,LYO,Lille,LIL,,,,,False
29713,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Monaco,MON,Rennes,REN,,,,,False
29714,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Nice,NIC,Brest,BRE,,,,,False
29715,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Paris FC,PAR,Marseille,MAR,,,,,False
29716,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Strasbourg,STR,Paris Saint Germain,PSG,,,,,False
29717,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Toulouse,TOU,Auxerre,AUX,,,,,False
29718,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Angers,ANG,Toulouse,TOU,,,,,False
29719,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Auxerre,AUX,Paris FC,PAR,,,,,False
29720,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Brest,BRE,Lorient,LOR,,,,,False
29721,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Le Havre,LHV,Strasbourg,STR,,,,,False
29722,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Lens,LEN,Rennes,REN,,,,,False
29723,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Metz,MET,Lille,LIL,,,,,False
29724,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Nantes,NAN,Lyon,LYO,,,,,False
29725,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Nice,NIC,Monaco,MON,,,,,False
29726,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Paris Saint Germain,PSG,Marseille,MAR,,,,,False
29727,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Le Havre,LHV,Toulouse,TOU,,,,,False
29728,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Lille,LIL,Brest,BRE,,,,,False
29729,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Lorient,LOR,Angers,ANG,,,,,False
29730,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Lyon,LYO,Nice,NIC,,,,,False
29731,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Marseille,MAR,Strasbourg,STR,,,,,False
29732,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Metz,MET,Auxerre,AUX,,,,,False
29733,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Monaco,MON,Nantes,NAN,,,,,False
29734,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Paris FC,PAR,Lens,LEN,,,,,False
29735,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Rennes,REN,Paris Saint Germain,PSG,,,,,False
29736,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Angers,ANG,Lille,LIL,,,,,False
29737,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Auxerre,AUX,Rennes,REN,,,,,False
29738,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Brest,BRE,Marseille,MAR,,,,,False
29739,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Lens,LEN,Monaco,MON,,,,,False
29740,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Nantes,NAN,Le Havre,LHV,,,,,False
29741,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Nice,NIC,Lorient,LOR,,,,,False
29742,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Paris Saint Germain,PSG,Metz,MET,,,,,False
29743,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Strasbourg,STR,Lyon,LYO,,,,,False
29744,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Toulouse,TOU,Paris FC,PAR,,,,,False
29745,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Le Havre,LHV,Paris Saint Germain,PSG,,,,,False
29746,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Lille,LIL,Nantes,NAN,,,,,False
29747,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Lorient,LOR,Auxerre,AUX,,,,,False
29748,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Marseille,MAR,Lyon,LYO,,,,,False
29749,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Metz,MET,Brest,BRE,,,,,False
29750,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Monaco,MON,Angers,ANG,,,,,False
29751,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Paris FC,PAR,Nice,NIC,,,,,False
29752,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Rennes,REN,Toulouse,TOU,,,,,False
29753,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Strasbourg,STR,Lens,LEN,,,,,False
29754,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Auxerre,AUX,Strasbourg,STR,,,,,False
29755,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Brest,BRE,Le Havre,LHV,,,,,False
29756,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Lens,LEN,Metz,MET,,,,,False
29757,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Lille,LIL,Lorient,LOR,,,,,False
29758,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Lyon,LYO,Paris FC,PAR,,,,,False
29759,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Nantes,NAN,Angers,ANG,,,,,False
29760,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Nice,NIC,Rennes,REN,,,,,False
29761,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Paris Saint Germain,PSG,Monaco,MON,,,,,False
29762,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Toulouse,TOU,Marseille,MAR,,,,,False
29763,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Angers,ANG,Nice,NIC,,,,,False
29764,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Le Havre,LHV,Lyon,LYO,,,,,False
29765,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Lorient,LOR,Lens,LEN,,,,,False
29766,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Marseille,MAR,Auxerre,AUX,,,,,False
29767,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Metz,MET,Toulouse,TOU,,,,,False
29768,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Monaco,MON,Brest,BRE,,,,,False
29769,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Paris Saint Germain,PSG,Nantes,NAN,,,,,False
29770,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Rennes,REN,Lille,LIL,,,,,False
29771,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Strasbourg,STR,Paris FC,PAR,,,,,False
29772,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Auxerre,AUX,Brest,BRE,,,,,False
29773,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Lens,LEN,Angers,ANG,,,,,False
29774,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Lyon,LYO,Monaco,MON,,,,,False
29775,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Marseille,MAR,Lille,LIL,,,,,False
29776,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Nantes,NAN,Strasbourg,STR,,,,,False
29777,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Nice,NIC,Paris Saint Germain,PSG,,,,,False
29778,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Paris FC,PAR,Le Havre,LHV,,,,,False
29779,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Rennes,REN,Metz,MET,,,,,False
29780,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Toulouse,TOU,Lorient,LOR,,,,,False
29781,2025,2026-04-05 12:00:00,2026-04-05T12:00:00+00:00,Angers,ANG,Lyon,LYO,,,,,False
29782,2025,2026-04-05 12:00:00,2026-04-05T12:00:00+00:00,Brest,BRE,Rennes,REN,,,,,False
29783,2025,2026-04-05 12:00:00,2026-04-05T12:00:00+00:00,Le Havre,LHV,Auxerre,AUX,,,,,False
29784,2025,2026-04-05 12:00:00,2026-04-05T12:00:00+00:00,Lille,LIL,Lens,LEN,,,,,False
29785,2025,2026-04-05 12:00:00,2026-04-05T12:00:00+00:00,Lorient,LOR,Paris FC,PAR,,,,,False
29786,2025,2026-04-05 12:00:00,2026-04-05T12:00:00+00:00,Metz,MET,Nantes,NAN,,,,,False
29787,2025,2026-04-05 12:00:00,2026-04-05T12:00:00+00:00,Monaco,MON,Marseille,MAR,,,,,False
29788,2025,2026-04-05 12:00:00,2026-04-05T12:00:00+00:00,Paris Saint Germain,PSG,Toulouse,TOU,,,,,False
29789,2025,2026-04-05 12:00:00,2026-04-05T12:00:00+00:00,Strasbourg,STR,Nice,NIC,,,,,False
29790,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Auxerre,AUX,Nantes,NAN,,,,,False
29791,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Brest,BRE,Strasbourg,STR,,,,,False
29792,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Lens,LEN,Paris Saint Germain,PSG,,,,,False
29793,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Lyon,LYO,Lorient,LOR,,,,,False
29794,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Marseille,MAR,Metz,MET,,,,,False
29795,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Nice,NIC,Le Havre,LHV,,,,,False
29796,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Paris FC,PAR,Monaco,MON,,,,,False
29797,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Rennes,REN,Angers,ANG,,,,,False
29798,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Toulouse,TOU,Lille,LIL,,,,,False
29799,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Angers,ANG,Le Havre,LHV,,,,,False
29800,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Lens,LEN,Toulouse,TOU,,,,,False
29801,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Lille,LIL,Nice,NIC,,,,,False
29802,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Lorient,LOR,Marseille,MAR,,,,,False
29803,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Metz,MET,Paris FC,PAR,,,,,False
29804,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Monaco,MON,Auxerre,AUX,,,,,False
29805,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Nantes,NAN,Brest,BRE,,,,,False
29806,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Paris Saint Germain,PSG,Lyon,LYO,,,,,False
29807,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Strasbourg,STR,Rennes,REN,,,,,False
29808,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Angers,ANG,Paris Saint Germain,PSG,,,,,False
29809,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Brest,BRE,Lens,LEN,,,,,False
29810,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Le Havre,LHV,Metz,MET,,,,,False
29811,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Lorient,LOR,Strasbourg,STR,,,,,False
29812,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Lyon,LYO,Auxerre,AUX,,,,,False
29813,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Marseille,MAR,Nice,NIC,,,,,False
29814,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Paris FC,PAR,Lille,LIL,,,,,False
29815,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Rennes,REN,Nantes,NAN,,,,,False
29816,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Toulouse,TOU,Monaco,MON,,,,,False
29817,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Auxerre,AUX,Angers,ANG,,,,,False
29818,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Lille,LIL,Le Havre,LHV,,,,,False
29819,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Lyon,LYO,Rennes,REN,,,,,False
29820,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Metz,MET,Monaco,MON,,,,,False
29821,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Nantes,NAN,Marseille,MAR,,,,,False
29822,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Nice,NIC,Lens,LEN,,,,,False
29823,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Paris FC,PAR,Brest,BRE,,,,,False
29824,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Paris Saint Germain,PSG,Lorient,LOR,,,,,False
29825,2025,2026-05-03 12:00:00,2026-05-03T12:00:00+00:00,Strasbourg,STR,Toulouse,TOU,,,,,False
29826,2025,2026-05-09 12:00:00,2026-05-09T12:00:00+00:00,Angers,ANG,Strasbourg,STR,,,,,False
29827,2025,2026-05-09 12:00:00,2026-05-09T12:00:00+00:00,Auxerre,AUX,Nice,NIC,,,,,False
29828,2025,2026-05-09 12:00:00,2026-05-09T12:00:00+00:00,Le Havre,LHV,Marseille,MAR,,,,,False
29829,2025,2026-05-09 12:00:00,2026-05-09T12:00:00+00:00,Lens,LEN,Nantes,NAN,,,,,False
29830,2025,2026-05-09 12:00:00,2026-05-09T12:00:00+00:00,Metz,MET,Lorient,LOR,,,,,False
29831,2025,2026-05-09 12:00:00,2026-05-09T12:00:00+00:00,Monaco,MON,Lille,LIL,,,,,False
29832,2025,2026-05-09 12:00:00,2026-05-09T12:00:00+00:00,Paris Saint Germain,PSG,Brest,BRE,,,,,False
29833,2025,2026-05-09 12:00:00,2026-05-09T12:00:00+00:00,Rennes,REN,Paris FC,PAR,,,,,False
29834,2025,2026-05-09 12:00:00,2026-05-09T12:00:00+00:00,Toulouse,TOU,Lyon,LYO,,,,,False
29835,2025,2026-05-16 12:00:00,2026-05-16T12:00:00+00:00,Brest,BRE,Angers,ANG,,,,,False
29836,2025,2026-05-16 12:00:00,2026-05-16T12:00:00+00:00,Lille,LIL,Auxerre,AUX,,,,,False
29837,2025,2026-05-16 12:00:00,2026-05-16T12:00:00+00:00,Lorient,LOR,Le Havre,LHV,,,,,False
29838,2025,2026-05-16 12:00:00,2026-05-16T12:00:00+00:00,Lyon,LYO,Lens,LEN,,,,,False
29839,2025,2026-05-16 12:00:00,2026-05-16T12:00:00+00:00,Marseille,MAR,Rennes,REN,,,,,False
29840,2025,2026-05-16 12:00:00,2026-05-16T12:00:00+00:00,Nantes,NAN,Toulouse,TOU,,,,,False
29841,2025,2026-05-16 12:00:00,2026-05-16T12:00:00+00:00,Nice,NIC,Metz,MET,,,,,False
29842,2025,2026-05-16 12:00:00,2026-05-16T12:00:00+00:00,Paris FC,PAR,Paris Saint Germain,PSG,,,,,False
29843,2025,2026-05-16 12:00:00,2026-05-16T12:00:00+00:00,Strasbourg,STR,Monaco,MON,,,,,False
