id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
7084,Dusan Vlahovic,27,1947,10,10.7628720626235,2,3.777619262225926,68,21,1,0,F S,Juventus,8,8.478968940675259,10.126459673047066,2.499461960978806
3291,Adrien Rabiot,32,2756,8,7.234948273748159,4,2.161040493287146,48,31,9,0,M S,Juventus,8,7.234948273748159,10.3733021132648,6.57682091742754
1583,Arkadiusz Milik,27,1592,7,7.238381337374449,1,2.1515015535987914,43,17,1,1,F S,Juventus,7,6.477082502096891,7.983711875975132,2.689224686473608
1304,Moise Kean,28,974,6,7.225995548069477,0,1.26984928175807,38,8,5,1,F S,Juventus,6,7.225995548069477,8.10914070904255,0.7151638697832823
3553,Ángel Di María,26,1375,4,2.9102833797223866,4,5.504749771207571,38,41,1,1,F M S,Juventus,3,2.148984365630895,6.952870347071439,3.997522162273526
6960,Bremer,30,2649,4,5.598378501832485,1,1.9023838061839342,32,9,6,0,D,Juventus,4,5.598378501832485,4.92352030146867,4.237124695442617
64,Filip Kostic,37,2618,3,2.674445512704551,8,7.505734614096582,37,66,3,0,D F M S,Juventus,3,2.674445512704551,12.439018220640719,3.293163353577256
2244,Danilo,37,3174,3,2.4913169471547008,3,2.8802092587575316,32,19,5,0,D S,Juventus,3,2.4913169471547008,10.750188367441297,9.792166873812675
7379,Nicolo Fagioli,26,1523,3,1.8505884343758225,3,0.9258906226605177,13,15,3,0,M S,Juventus,3,1.8505884343758225,4.298062361776829,1.9208921734243631
1433,Federico Chiesa,21,829,2,1.7492536343634129,5,2.71993594430387,26,20,2,0,D F M S,Juventus,2,1.7492536343634129,3.9383579194545746,0.7597077917307615
1089,Juan Cuadrado,31,2097,1,1.2184922704473138,3,3.6429902967065573,32,41,6,1,D F M S,Juventus,1,1.2184922704473138,8.404903832823038,6.403009252622724
1248,Leandro Paredes,25,943,1,0.5949164545163512,0,1.7278349669650197,16,21,7,0,M S,Juventus,1,0.5949164545163512,3.782791016623378,3.390579277649522
1287,Leonardo Bonucci,16,871,1,1.4053347297012806,0,0.25054841488599777,5,4,1,0,D S,Juventus,1,0.6440337188541889,3.644719149917364,3.4630457498133183
5360,Weston McKennie,15,1068,1,0.6379169821739197,1,1.5675778184086084,8,8,0,0,D M S,Juventus,1,0.6379169821739197,3.6511223763227463,1.7335574850440025
9965,Matìas Soulè Malvano,13,400,1,1.556844947859645,0,0.3733214298263192,10,9,0,0,D M S,Juventus,1,1.556844947859645,2.363260150887072,0.6936877677217126
10616,Samuel Iling-Junior,12,282,1,0.7174938870593905,1,0.20239446125924587,4,5,1,0,D S,Juventus,1,0.7174938870593905,2.7305680476129055,1.9230435155332088
1093,Mattia Perin,11,948,0,0,0,0,0,0,0,0,GK S,Juventus,0,0,1.137996718287468,1.137996718287468
1120,Mattia De Sciglio,17,1053,0,0.0694234985858202,0,0.43850479274988174,4,8,0,0,D S,Juventus,0,0.0694234985858202,1.8555711787194014,1.4864619858562946
1122,Manuel Locatelli,32,2478,0,1.3309556283056736,2,1.64612689986825,29,22,8,0,M S,Juventus,0,1.3309556283056736,10.380102315917611,8.26999706402421
1244,Wojciech Szczesny,28,2472,0,0,0,0,0,0,1,0,GK,Juventus,0,0,2.7998320488259196,2.7998320488259196
1289,Alex Sandro,25,1789,0,0.3904890790581703,1,1.097965708002448,5,12,5,1,D S,Juventus,0,0.3904890790581703,6.71926186606288,6.097039581276476
1301,Daniele Rugani,9,562,0,0.7166097518056631,0,0,4,0,0,0,D S,Juventus,0,0.7166097518056631,1.2152474112808704,1.2152474112808704
1740,Paul Pogba,6,99,0,0.49182533472776413,0,0.357405636459589,5,2,0,0,M S,Juventus,0,0.49182533472776413,0.949359942227602,0.11097313277423382
6147,Denis Zakaria,2,121,0,0,0,0,0,0,0,0,M S,Juventus,0,0,0.19222299754619598,0.19222299754619598
7411,Nicolo Rovella,3,16,0,0.053529899567365646,0,0,2,0,1,0,S,Juventus,0,0.053529899567365646,0.19750089943408966,0.1439713016152382
9966,Fabio Miretti,27,1224,0,2.226631075143814,2,1.8929376434534788,20,17,2,0,M S,Juventus,0,2.226631075143814,6.620300171896815,4.467609850689769
10993,Federico Gatti,18,1443,0,0.4284385833889246,0,1.033487942069769,13,6,4,0,D S,Juventus,0,0.4284385833889246,3.0658586639910936,2.8941859770566225
11139,Tommaso Barbieri,3,110,0,0,0,0,0,0,0,0,D S,Juventus,0,0,0.017402879893779755,0.017402879893779755
11140,Enzo Barrenechea,3,164,0,0.045237401500344276,0,0.021872099488973618,2,1,0,0,M,Juventus,0,0.045237401500344276,0.17425920069217682,0.1523870974779129
