match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result,points
18965,2022-08-13 19:00:00,La_liga,2022,Rayo Vallecano,Barcelona,Away,0,0,0.77153,1.37129,4,21,d,1
18972,2022-08-19 18:00:00,La_liga,2022,Rayo Vallecano,Espanyol,Away,2,0,1.69789,0.904012,8,13,w,3
18985,2022-08-27 17:30:00,La_liga,2022,Rayo Vallecano,Mallorca,Home,0,2,0.864794,0.855715,15,9,l,0
18993,2022-09-04 12:00:00,La_liga,2022,Rayo Vallecano,Osasuna,Away,1,2,0.179917,3.1751,5,13,l,0
19006,2022-09-10 12:00:00,La_liga,2022,Rayo Vallecano,Valencia,Home,2,1,2.01158,2.18195,14,18,w,3
19012,2022-09-17 19:00:00,La_liga,2022,Rayo Vallecano,Athletic Club,Away,2,3,0.62187,2.17305,11,14,l,0
19029,2022-10-03 19:00:00,La_liga,2022,Rayo Vallecano,Elche,Home,2,1,0.651238,0.924633,15,5,w,3
19039,2022-10-08 12:00:00,La_liga,2022,Rayo Vallecano,Almeria,Away,1,3,0.893142,1.05684,12,10,l,0
19048,2022-10-14 19:00:00,La_liga,2022,Rayo Vallecano,Getafe,Home,0,0,1.11946,0.395734,14,6,d,1
19052,2022-10-18 19:00:00,La_liga,2022,Rayo Vallecano,Atletico Madrid,Away,1,1,1.61962,0.817771,14,12,d,1
19069,2022-10-22 12:00:00,La_liga,2022,Rayo Vallecano,Cadiz,Home,5,1,3.88516,0.642193,29,3,w,3
19080,2022-10-29 16:30:00,La_liga,2022,Rayo Vallecano,Sevilla,Away,1,0,0.773435,0.978055,15,11,w,3
19086,2022-11-07 20:00:00,La_liga,2022,Rayo Vallecano,Real Madrid,Home,3,2,1.65854,2.21264,15,16,w,3
19099,2022-11-10 18:00:00,La_liga,2022,Rayo Vallecano,Celta Vigo,Home,0,0,0.442488,0.677591,10,11,d,1
19106,2022-12-29 16:00:00,La_liga,2022,Rayo Vallecano,Girona,Away,2,2,1.3213,2.26829,12,16,d,1
19117,2023-01-08 15:15:00,La_liga,2022,Rayo Vallecano,Real Betis,Home,1,2,1.38976,0.735098,16,14,l,0
19131,2023-01-14 13:00:00,La_liga,2022,Rayo Vallecano,Real Valladolid,Away,1,0,1.16996,0.611009,13,9,w,3
19136,2023-01-21 13:00:00,La_liga,2022,Rayo Vallecano,Real Sociedad,Home,0,2,0.64183,1.43612,14,12,l,0
19151,2023-01-30 20:00:00,La_liga,2022,Rayo Vallecano,Villarreal,Away,1,0,0.830107,1.19676,11,12,w,3
19161,2023-02-06 20:00:00,La_liga,2022,Rayo Vallecano,Almeria,Home,2,0,1.38079,1.37549,15,15,w,3
19162,2023-02-12 13:00:00,La_liga,2022,Rayo Vallecano,Getafe,Away,1,1,1.70522,1.23739,19,14,d,1
19178,2023-02-19 15:15:00,La_liga,2022,Rayo Vallecano,Sevilla,Home,1,1,1.37468,0.476153,18,7,d,1
19186,2023-02-25 15:15:00,La_liga,2022,Rayo Vallecano,Cadiz,Away,0,1,0.407208,0.816453,11,5,l,0
19197,2023-03-05 17:30:00,La_liga,2022,Rayo Vallecano,Athletic Club,Home,0,0,0.853959,1.25683,18,16,d,1
19203,2023-03-11 17:30:00,La_liga,2022,Rayo Vallecano,Celta Vigo,Away,0,3,0.697265,2.13766,13,15,l,0
19221,2023-03-18 15:15:00,La_liga,2022,Rayo Vallecano,Girona,Home,2,2,1.71981,1.50856,15,12,d,1
19230,2023-04-03 19:00:00,La_liga,2022,Rayo Vallecano,Valencia,Away,1,1,0.645345,2.71116,7,18,d,1
19237,2023-04-09 19:00:00,La_liga,2022,Rayo Vallecano,Atletico Madrid,Home,1,2,0.564426,2.36535,15,14,l,0
19249,2023-04-14 19:00:00,La_liga,2022,Rayo Vallecano,Osasuna,Home,2,1,1.08431,0.373133,12,9,w,3
19260,2023-04-22 16:30:00,La_liga,2022,Rayo Vallecano,Real Sociedad,Away,1,2,0.359842,0.814682,8,7,l,0
19269,2023-04-26 20:00:00,La_liga,2022,Rayo Vallecano,Barcelona,Home,2,1,0.862266,1.00988,9,10,w,3
19273,2023-04-29 14:15:00,La_liga,2022,Rayo Vallecano,Elche,Away,0,4,0.565048,3.37969,14,18,l,0
19287,2023-05-04 20:00:00,La_liga,2022,Rayo Vallecano,Real Valladolid,Home,2,1,1.57028,0.571427,16,7,w,3
19295,2023-05-15 19:00:00,La_liga,2022,Rayo Vallecano,Real Betis,Away,1,3,1.71956,2.69596,16,11,l,0
19307,2023-05-21 12:00:00,La_liga,2022,Rayo Vallecano,Espanyol,Home,1,2,1.83113,1.3061,15,10,l,0
19320,2023-05-24 17:30:00,La_liga,2022,Rayo Vallecano,Real Madrid,Away,1,2,0.446413,1.66281,14,12,l,0
19327,2023-05-28 17:00:00,La_liga,2022,Rayo Vallecano,Villarreal,Home,2,1,1.16605,0.622891,15,7,w,3
19340,2023-06-04 18:00:00,La_liga,2022,Rayo Vallecano,Mallorca,Away,0,3,1.04004,2.25123,21,8,l,0
22685,2023-08-11 17:30:00,La_liga,2023,Rayo Vallecano,Almeria,Away,2,0,2.09532,1.1196,10,19,w,3
22704,2023-08-21 19:30:00,La_liga,2023,Rayo Vallecano,Granada,Away,2,0,2.7851,0.837141,17,13,w,3
22714,2023-08-28 19:30:00,La_liga,2023,Rayo Vallecano,Atletico Madrid,Home,0,7,0.542939,3.29424,12,17,l,0
22717,2023-09-02 19:00:00,La_liga,2023,Rayo Vallecano,Real Betis,Away,0,1,1.53554,0.91924,15,14,l,0
22734,2023-09-15 19:00:00,La_liga,2023,Rayo Vallecano,Alaves,Home,2,0,2.64605,0.556231,20,9,w,3
22741,2023-09-24 14:15:00,La_liga,2023,Rayo Vallecano,Villarreal,Home,1,1,1.0345,1.0365,11,13,d,1
22746,2023-09-27 19:30:00,La_liga,2023,Rayo Vallecano,Cadiz,Away,0,0,0.258447,0.35761,9,9,d,1
