situation_OpenPlay_shots,situation_OpenPlay_goals,situation_OpenPlay_xG,situation_OpenPlay_against_shots,situation_OpenPlay_against_goals,situation_OpenPlay_against_xG,situation_FromCorner_shots,situation_FromCorner_goals,situation_FromCorner_xG,situation_FromCorner_against_shots,situation_FromCorner_against_goals,situation_FromCorner_against_xG,situation_SetPiece_shots,situation_SetPiece_goals,situation_SetPiece_xG,situation_SetPiece_against_shots,situation_SetPiece_against_goals,situation_SetPiece_against_xG,situation_DirectFreekick_shots,situation_DirectFreekick_goals,situation_DirectFreekick_xG,situation_DirectFreekick_against_shots,situation_DirectFreekick_against_goals,situation_DirectFreekick_against_xG,situation_Penalty_shots,situation_Penalty_goals,situation_Penalty_xG,situation_Penalty_against_shots,situation_Penalty_against_goals,situation_Penalty_against_xG,formation_4-2-3-1_stat,formation_4-2-3-1_time,formation_4-2-3-1_shots,formation_4-2-3-1_goals,formation_4-2-3-1_xG,formation_4-2-3-1_against_shots,formation_4-2-3-1_against_goals,formation_4-2-3-1_against_xG,formation_3-4-3_stat,formation_3-4-3_time,formation_3-4-3_shots,formation_3-4-3_goals,formation_3-4-3_xG,formation_3-4-3_against_shots,formation_3-4-3_against_goals,formation_3-4-3_against_xG,formation_4-4-2_stat,formation_4-4-2_time,formation_4-4-2_shots,formation_4-4-2_goals,formation_4-4-2_xG,formation_4-4-2_against_shots,formation_4-4-2_against_goals,formation_4-4-2_against_xG,formation_3-4-2-1_stat,formation_3-4-2-1_time,formation_3-4-2-1_shots,formation_3-4-2-1_goals,formation_3-4-2-1_xG,formation_3-4-2-1_against_shots,formation_3-4-2-1_against_goals,formation_3-4-2-1_against_xG,formation_4-3-3_stat,formation_4-3-3_time,formation_4-3-3_shots,formation_4-3-3_goals,formation_4-3-3_xG,formation_4-3-3_against_shots,formation_4-3-3_against_goals,formation_4-3-3_against_xG,formation_4-4-1-1_stat,formation_4-4-1-1_time,formation_4-4-1-1_shots,formation_4-4-1-1_goals,formation_4-4-1-1_xG,formation_4-4-1-1_against_shots,formation_4-4-1-1_against_goals,formation_4-4-1-1_against_xG,formation_5-3-2_stat,formation_5-3-2_time,formation_5-3-2_shots,formation_5-3-2_goals,formation_5-3-2_xG,formation_5-3-2_against_shots,formation_5-3-2_against_goals,formation_5-3-2_against_xG,formation_3-5-1-1_stat,formation_3-5-1-1_time,formation_3-5-1-1_shots,formation_3-5-1-1_goals,formation_3-5-1-1_xG,formation_3-5-1-1_against_shots,formation_3-5-1-1_against_goals,formation_3-5-1-1_against_xG,formation_3-1-4-2_stat,formation_3-1-4-2_time,formation_3-1-4-2_shots,formation_3-1-4-2_goals,formation_3-1-4-2_xG,formation_3-1-4-2_against_shots,formation_3-1-4-2_against_goals,formation_3-1-4-2_against_xG,formation_4-3-1-2_stat,formation_4-3-1-2_time,formation_4-3-1-2_shots,formation_4-3-1-2_goals,formation_4-3-1-2_xG,formation_4-3-1-2_against_shots,formation_4-3-1-2_against_goals,formation_4-3-1-2_against_xG,formation_3-5-2_stat,formation_3-5-2_time,formation_3-5-2_shots,formation_3-5-2_goals,formation_3-5-2_xG,formation_3-5-2_against_shots,formation_3-5-2_against_goals,formation_3-5-2_against_xG,formation_4-5-1_stat,formation_4-5-1_time,formation_4-5-1_shots,formation_4-5-1_goals,formation_4-5-1_xG,formation_4-5-1_against_shots,formation_4-5-1_against_goals,formation_4-5-1_against_xG,gameState_Goal diff 0_stat,gameState_Goal diff 0_time,gameState_Goal diff 0_shots,gameState_Goal diff 0_goals,gameState_Goal diff 0_xG,gameState_Goal diff 0_against_shots,gameState_Goal diff 0_against_goals,gameState_Goal diff 0_against_xG,gameState_Goal diff -1_stat,gameState_Goal diff -1_time,gameState_Goal diff -1_shots,gameState_Goal diff -1_goals,gameState_Goal diff -1_xG,gameState_Goal diff -1_against_shots,gameState_Goal diff -1_against_goals,gameState_Goal diff -1_against_xG,gameState_Goal diff +1_stat,gameState_Goal diff +1_time,gameState_Goal diff +1_shots,gameState_Goal diff +1_goals,gameState_Goal diff +1_xG,gameState_Goal diff +1_against_shots,gameState_Goal diff +1_against_goals,gameState_Goal diff +1_against_xG,gameState_Goal diff < -1_stat,gameState_Goal diff < -1_time,gameState_Goal diff < -1_shots,gameState_Goal diff < -1_goals,gameState_Goal diff < -1_xG,gameState_Goal diff < -1_against_shots,gameState_Goal diff < -1_against_goals,gameState_Goal diff < -1_against_xG,gameState_Goal diff > +1_stat,gameState_Goal diff > +1_time,gameState_Goal diff > +1_shots,gameState_Goal diff > +1_goals,gameState_Goal diff > +1_xG,gameState_Goal diff > +1_against_shots,gameState_Goal diff > +1_against_goals,gameState_Goal diff > +1_against_xG,timing_1-15_stat,timing_1-15_shots,timing_1-15_goals,timing_1-15_xG,timing_1-15_against_shots,timing_1-15_against_goals,timing_1-15_against_xG,timing_16-30_stat,timing_16-30_shots,timing_16-30_goals,timing_16-30_xG,timing_16-30_against_shots,timing_16-30_against_goals,timing_16-30_against_xG,timing_31-45_stat,timing_31-45_shots,timing_31-45_goals,timing_31-45_xG,timing_31-45_against_shots,timing_31-45_against_goals,timing_31-45_against_xG,timing_46-60_stat,timing_46-60_shots,timing_46-60_goals,timing_46-60_xG,timing_46-60_against_shots,timing_46-60_against_goals,timing_46-60_against_xG,timing_61-75_stat,timing_61-75_shots,timing_61-75_goals,timing_61-75_xG,timing_61-75_against_shots,timing_61-75_against_goals,timing_61-75_against_xG,timing_76+_stat,timing_76+_shots,timing_76+_goals,timing_76+_xG,timing_76+_against_shots,timing_76+_against_goals,timing_76+_against_xG,shotZone_ownGoals_stat,shotZone_ownGoals_shots,shotZone_ownGoals_goals,shotZone_ownGoals_xG,shotZone_ownGoals_against_shots,shotZone_ownGoals_against_goals,shotZone_ownGoals_against_xG,shotZone_shotOboxTotal_stat,shotZone_shotOboxTotal_shots,shotZone_shotOboxTotal_goals,shotZone_shotOboxTotal_xG,shotZone_shotOboxTotal_against_shots,shotZone_shotOboxTotal_against_goals,shotZone_shotOboxTotal_against_xG,shotZone_shotPenaltyArea_stat,shotZone_shotPenaltyArea_shots,shotZone_shotPenaltyArea_goals,shotZone_shotPenaltyArea_xG,shotZone_shotPenaltyArea_against_shots,shotZone_shotPenaltyArea_against_goals,shotZone_shotPenaltyArea_against_xG,shotZone_shotSixYardBox_stat,shotZone_shotSixYardBox_shots,shotZone_shotSixYardBox_goals,shotZone_shotSixYardBox_xG,shotZone_shotSixYardBox_against_shots,shotZone_shotSixYardBox_against_goals,shotZone_shotSixYardBox_against_xG,attackSpeed_Normal_stat,attackSpeed_Normal_shots,attackSpeed_Normal_goals,attackSpeed_Normal_xG,attackSpeed_Normal_against_shots,attackSpeed_Normal_against_goals,attackSpeed_Normal_against_xG,attackSpeed_Standard_stat,attackSpeed_Standard_shots,attackSpeed_Standard_goals,attackSpeed_Standard_xG,attackSpeed_Standard_against_shots,attackSpeed_Standard_against_goals,attackSpeed_Standard_against_xG,attackSpeed_Slow_stat,attackSpeed_Slow_shots,attackSpeed_Slow_goals,attackSpeed_Slow_xG,attackSpeed_Slow_against_shots,attackSpeed_Slow_against_goals,attackSpeed_Slow_against_xG,attackSpeed_Fast_stat,attackSpeed_Fast_shots,attackSpeed_Fast_goals,attackSpeed_Fast_xG,attackSpeed_Fast_against_shots,attackSpeed_Fast_against_goals,attackSpeed_Fast_against_xG,result_BlockedShot_shots,result_BlockedShot_goals,result_BlockedShot_xG,result_BlockedShot_against_shots,result_BlockedShot_against_goals,result_BlockedShot_against_xG,result_MissedShots_shots,result_MissedShots_goals,result_MissedShots_xG,result_MissedShots_against_shots,result_MissedShots_against_goals,result_MissedShots_against_xG,result_ShotOnPost_shots,result_ShotOnPost_goals,result_ShotOnPost_xG,result_ShotOnPost_against_shots,result_ShotOnPost_against_goals,result_ShotOnPost_against_xG,result_Goal_shots,result_Goal_goals,result_Goal_xG,result_Goal_against_shots,result_Goal_against_goals,result_Goal_against_xG,result_SavedShot_shots,result_SavedShot_goals,result_SavedShot_xG,result_SavedShot_against_shots,result_SavedShot_against_goals,result_SavedShot_against_xG
301,29,32.72653595171869,304,44,39.680091666057706,65,6,6.500506287440658,76,4,4.587904706597328,28,3,2.705999677069485,34,4,5.455625561997294,17,1,0.9745327979326248,16,2,1.3044513314962387,3,2,2.27333003282547,3,2,2.27333003282547,4-2-3-1,1282,173,19,20.347653966397047,152,21,18.889282864518464,3-4-3,494,64,8,8.062337615527213,72,6,9.308785771019757,4-4-2,479,65,3,4.111974437721074,64,10,8.761655382812023,3-4-2-1,406,55,2,4.004202031064779,54,9,6.644721092656255,4-3-3,265,35,5,6.735378316603601,36,3,3.5301550133153796,4-4-1-1,70,8,1,0.40097011253237724,14,0,0.9481406453996897,5-3-2,57,0,0,0,16,2,1.7009771540760994,3-5-1-1,55,2,0,0.015612940769642591,4,2,0.25733387283980846,3-1-4-2,47,2,1,0.200968312099576,15,2,2.639449628069997,4-3-1-2,46,6,2,1.0418378133326769,6,1,0.6209018742665648,3-5-2,26,3,0,0.18605748936533928,0,0,0,4-5-1,5,1,0,0.07391171157360077,0,0,0,Goal diff 0,1435,164,23,18.605810183100402,184,27,26.32463739439845,Goal diff -1,758,105,10,8.782706633675843,99,13,9.539971923455596,Goal diff +1,675,80,4,9.572602764703333,109,13,13.308117711916566,Goal diff < -1,221,33,3,3.1810546913184226,25,3,2.8343577282503247,Goal diff > +1,148,32,1,5.038730474188924,16,0,1.2943185409530997,1-15,73,10,8.461075296625495,50,10,7.001667983829975,16-30,60,4,6.622265934944153,77,4,8.306109441444278,31-45,63,11,7.591676920186728,80,7,7.6923910435289145,46-60,59,4,4.842210437171161,78,11,9.942289104685187,61-75,67,6,6.895587519276887,74,12,9.738364116288722,76+,92,6,10.768088638782501,74,12,10.620581609196961,ownGoals,0,0,0,3,3,3,shotOboxTotal,152,4,4.831760700792074,149,7,4.637679352425039,shotPenaltyArea,221,28,27.359254668466747,251,39,35.17996066529304,shotSixYardBox,41,9,12.989889377728105,30,7,10.48376328125596,Normal,249,25,27.756146240979433,244,34,30.130376185290515,Standard,113,12,12.454368795268238,129,12,13.621311632916331,Slow,35,2,1.5984654985368252,40,5,5.2907378897070885,Fast,17,2,3.3719242122024298,20,5,4.258977591060102,106,0,6.461525987833738,102,0,5.839457096531987,152,0,13.743868241552263,173,0,15.57039790134877,6,0,0.6216945061460137,5,0,0.9230163712054491,41,41,11.570231895893812,56,56,19.064359473064542,109,0,12.783584115561098,97,0,11.90417245682329
