match_id,season,date_str,date_parsed,home_team,home_short,away_team,away_short,home_goals,away_goals,home_xg,away_xg,is_result
29973,2025,2025-11-30 19:45:00,2025-11-30T19:45:00+00:00,Roma,ROM,Napoli,NAP,,,,,False
29974,2025,2025-12-07 12:00:00,2025-12-07T12:00:00+00:00,Cagliari,CAG,Roma,ROM,,,,,False
29975,2025,2025-12-07 12:00:00,2025-12-07T12:00:00+00:00,Cremonese,CRE,Lecce,LEC,,,,,False
29976,2025,2025-12-07 12:00:00,2025-12-07T12:00:00+00:00,Inter,INT,Como,COM,,,,,False
29977,2025,2025-12-07 12:00:00,2025-12-07T12:00:00+00:00,Lazio,LAZ,Bologna,BOL,,,,,False
29978,2025,2025-12-07 12:00:00,2025-12-07T12:00:00+00:00,Napoli,NAP,Juventus,JUV,,,,,False
29979,2025,2025-12-07 12:00:00,2025-12-07T12:00:00+00:00,Pisa,PIS,Parma Calcio 1913,PAR,,,,,False
29980,2025,2025-12-07 12:00:00,2025-12-07T12:00:00+00:00,Sassuolo,SAS,Fiorentina,FIO,,,,,False
29981,2025,2025-12-07 12:00:00,2025-12-07T12:00:00+00:00,Torino,TOR,AC Milan,MIL,,,,,False
29982,2025,2025-12-07 12:00:00,2025-12-07T12:00:00+00:00,Udinese,UDI,Genoa,GEN,,,,,False
29983,2025,2025-12-07 12:00:00,2025-12-07T12:00:00+00:00,Verona,VER,Atalanta,ATA,,,,,False
29984,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Atalanta,ATA,Cagliari,CAG,,,,,False
29985,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Bologna,BOL,Juventus,JUV,,,,,False
29986,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Fiorentina,FIO,Verona,VER,,,,,False
29987,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Genoa,GEN,Inter,INT,,,,,False
29988,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Lecce,LEC,Pisa,PIS,,,,,False
29989,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,AC Milan,MIL,Sassuolo,SAS,,,,,False
29990,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Parma Calcio 1913,PAR,Lazio,LAZ,,,,,False
29991,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Roma,ROM,Como,COM,,,,,False
29992,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Torino,TOR,Cremonese,CRE,,,,,False
29993,2025,2025-12-14 12:00:00,2025-12-14T12:00:00+00:00,Udinese,UDI,Napoli,NAP,,,,,False
29994,2025,2025-12-21 12:00:00,2025-12-21T12:00:00+00:00,Cagliari,CAG,Pisa,PIS,,,,,False
29995,2025,2025-12-21 12:00:00,2025-12-21T12:00:00+00:00,Como,COM,AC Milan,MIL,,,,,False
29996,2025,2025-12-21 12:00:00,2025-12-21T12:00:00+00:00,Fiorentina,FIO,Udinese,UDI,,,,,False
29997,2025,2025-12-21 12:00:00,2025-12-21T12:00:00+00:00,Genoa,GEN,Atalanta,ATA,,,,,False
29998,2025,2025-12-21 12:00:00,2025-12-21T12:00:00+00:00,Inter,INT,Lecce,LEC,,,,,False
29999,2025,2025-12-21 12:00:00,2025-12-21T12:00:00+00:00,Juventus,JUV,Roma,ROM,,,,,False
30000,2025,2025-12-21 12:00:00,2025-12-21T12:00:00+00:00,Lazio,LAZ,Cremonese,CRE,,,,,False
30001,2025,2025-12-21 12:00:00,2025-12-21T12:00:00+00:00,Napoli,NAP,Parma Calcio 1913,PAR,,,,,False
30002,2025,2025-12-21 12:00:00,2025-12-21T12:00:00+00:00,Sassuolo,SAS,Torino,TOR,,,,,False
30003,2025,2025-12-21 12:00:00,2025-12-21T12:00:00+00:00,Verona,VER,Bologna,BOL,,,,,False
30004,2025,2025-12-28 12:00:00,2025-12-28T12:00:00+00:00,Bologna,BOL,Sassuolo,SAS,,,,,False
30005,2025,2025-12-28 12:00:00,2025-12-28T12:00:00+00:00,Cremonese,CRE,Napoli,NAP,,,,,False
30006,2025,2025-12-28 12:00:00,2025-12-28T12:00:00+00:00,Lecce,LEC,Como,COM,,,,,False
30007,2025,2025-12-28 12:00:00,2025-12-28T12:00:00+00:00,AC Milan,MIL,Verona,VER,,,,,False
30008,2025,2025-12-28 12:00:00,2025-12-28T12:00:00+00:00,Parma Calcio 1913,PAR,Fiorentina,FIO,,,,,False
30009,2025,2025-12-28 12:00:00,2025-12-28T12:00:00+00:00,Pisa,PIS,Juventus,JUV,,,,,False
30010,2025,2025-12-28 12:00:00,2025-12-28T12:00:00+00:00,Roma,ROM,Genoa,GEN,,,,,False
30011,2025,2025-12-28 12:00:00,2025-12-28T12:00:00+00:00,Torino,TOR,Cagliari,CAG,,,,,False
30012,2025,2025-12-28 12:00:00,2025-12-28T12:00:00+00:00,Udinese,UDI,Lazio,LAZ,,,,,False
30013,2025,2025-12-28 12:00:00,2025-12-28T12:00:00+00:00,Atalanta,ATA,Inter,INT,,,,,False
30014,2025,2026-01-03 12:00:00,2026-01-03T12:00:00+00:00,Atalanta,ATA,Roma,ROM,,,,,False
30015,2025,2026-01-03 12:00:00,2026-01-03T12:00:00+00:00,Cagliari,CAG,AC Milan,MIL,,,,,False
30016,2025,2026-01-03 12:00:00,2026-01-03T12:00:00+00:00,Como,COM,Udinese,UDI,,,,,False
30017,2025,2026-01-03 12:00:00,2026-01-03T12:00:00+00:00,Fiorentina,FIO,Cremonese,CRE,,,,,False
30018,2025,2026-01-03 12:00:00,2026-01-03T12:00:00+00:00,Genoa,GEN,Pisa,PIS,,,,,False
30019,2025,2026-01-03 12:00:00,2026-01-03T12:00:00+00:00,Inter,INT,Bologna,BOL,,,,,False
30020,2025,2026-01-03 12:00:00,2026-01-03T12:00:00+00:00,Juventus,JUV,Lecce,LEC,,,,,False
30021,2025,2026-01-03 12:00:00,2026-01-03T12:00:00+00:00,Lazio,LAZ,Napoli,NAP,,,,,False
30022,2025,2026-01-03 12:00:00,2026-01-03T12:00:00+00:00,Sassuolo,SAS,Parma Calcio 1913,PAR,,,,,False
30023,2025,2026-01-03 12:00:00,2026-01-03T12:00:00+00:00,Verona,VER,Torino,TOR,,,,,False
30024,2025,2026-01-06 17:45:00,2026-01-06T17:45:00+00:00,Bologna,BOL,Atalanta,ATA,,,,,False
30025,2025,2026-01-06 17:45:00,2026-01-06T17:45:00+00:00,Cremonese,CRE,Cagliari,CAG,,,,,False
30026,2025,2026-01-06 17:45:00,2026-01-06T17:45:00+00:00,Lazio,LAZ,Fiorentina,FIO,,,,,False
30027,2025,2026-01-06 17:45:00,2026-01-06T17:45:00+00:00,Lecce,LEC,Roma,ROM,,,,,False
30028,2025,2026-01-06 17:45:00,2026-01-06T17:45:00+00:00,AC Milan,MIL,Genoa,GEN,,,,,False
30029,2025,2026-01-06 17:45:00,2026-01-06T17:45:00+00:00,Napoli,NAP,Verona,VER,,,,,False
30030,2025,2026-01-06 17:45:00,2026-01-06T17:45:00+00:00,Parma Calcio 1913,PAR,Inter,INT,,,,,False
30031,2025,2026-01-06 17:45:00,2026-01-06T17:45:00+00:00,Pisa,PIS,Como,COM,,,,,False
30032,2025,2026-01-06 17:45:00,2026-01-06T17:45:00+00:00,Sassuolo,SAS,Juventus,JUV,,,,,False
30033,2025,2026-01-06 17:45:00,2026-01-06T17:45:00+00:00,Torino,TOR,Udinese,UDI,,,,,False
30034,2025,2026-01-11 12:00:00,2026-01-11T12:00:00+00:00,Atalanta,ATA,Torino,TOR,,,,,False
30035,2025,2026-01-11 12:00:00,2026-01-11T12:00:00+00:00,Como,COM,Bologna,BOL,,,,,False
30036,2025,2026-01-11 12:00:00,2026-01-11T12:00:00+00:00,Fiorentina,FIO,AC Milan,MIL,,,,,False
30037,2025,2026-01-11 12:00:00,2026-01-11T12:00:00+00:00,Genoa,GEN,Cagliari,CAG,,,,,False
30038,2025,2026-01-11 12:00:00,2026-01-11T12:00:00+00:00,Inter,INT,Napoli,NAP,,,,,False
30039,2025,2026-01-11 12:00:00,2026-01-11T12:00:00+00:00,Juventus,JUV,Cremonese,CRE,,,,,False
30040,2025,2026-01-11 12:00:00,2026-01-11T12:00:00+00:00,Lecce,LEC,Parma Calcio 1913,PAR,,,,,False
30041,2025,2026-01-11 12:00:00,2026-01-11T12:00:00+00:00,Roma,ROM,Sassuolo,SAS,,,,,False
30042,2025,2026-01-11 12:00:00,2026-01-11T12:00:00+00:00,Udinese,UDI,Pisa,PIS,,,,,False
30043,2025,2026-01-11 12:00:00,2026-01-11T12:00:00+00:00,Verona,VER,Lazio,LAZ,,,,,False
30044,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Cremonese,CRE,Verona,VER,,,,,False
30045,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Lazio,LAZ,Como,COM,,,,,False
30046,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,AC Milan,MIL,Lecce,LEC,,,,,False
30047,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Napoli,NAP,Sassuolo,SAS,,,,,False
30048,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Parma Calcio 1913,PAR,Genoa,GEN,,,,,False
30049,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Pisa,PIS,Atalanta,ATA,,,,,False
30050,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Torino,TOR,Roma,ROM,,,,,False
30051,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Udinese,UDI,Inter,INT,,,,,False
30052,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Bologna,BOL,Fiorentina,FIO,,,,,False
30053,2025,2026-01-18 12:00:00,2026-01-18T12:00:00+00:00,Cagliari,CAG,Juventus,JUV,,,,,False
30054,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Atalanta,ATA,Parma Calcio 1913,PAR,,,,,False
30055,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Como,COM,Torino,TOR,,,,,False
30056,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Fiorentina,FIO,Cagliari,CAG,,,,,False
30057,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Genoa,GEN,Bologna,BOL,,,,,False
30058,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Inter,INT,Pisa,PIS,,,,,False
30059,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Juventus,JUV,Napoli,NAP,,,,,False
30060,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Lecce,LEC,Lazio,LAZ,,,,,False
30061,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Roma,ROM,AC Milan,MIL,,,,,False
30062,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Sassuolo,SAS,Cremonese,CRE,,,,,False
30063,2025,2026-01-25 12:00:00,2026-01-25T12:00:00+00:00,Verona,VER,Udinese,UDI,,,,,False
30064,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Bologna,BOL,AC Milan,MIL,,,,,False
30065,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Cagliari,CAG,Verona,VER,,,,,False
30066,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Como,COM,Atalanta,ATA,,,,,False
30067,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Cremonese,CRE,Inter,INT,,,,,False
30068,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Lazio,LAZ,Genoa,GEN,,,,,False
30069,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Napoli,NAP,Fiorentina,FIO,,,,,False
30070,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Parma Calcio 1913,PAR,Juventus,JUV,,,,,False
30071,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Pisa,PIS,Sassuolo,SAS,,,,,False
30072,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Torino,TOR,Lecce,LEC,,,,,False
30073,2025,2026-02-01 12:00:00,2026-02-01T12:00:00+00:00,Udinese,UDI,Roma,ROM,,,,,False
30074,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Verona,VER,Pisa,PIS,,,,,False
30075,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Sassuolo,SAS,Inter,INT,,,,,False
30076,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Roma,ROM,Cagliari,CAG,,,,,False
30077,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Atalanta,ATA,Cremonese,CRE,,,,,False
30078,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Bologna,BOL,Parma Calcio 1913,PAR,,,,,False
30079,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Fiorentina,FIO,Torino,TOR,,,,,False
30080,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Genoa,GEN,Napoli,NAP,,,,,False
30081,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Juventus,JUV,Lazio,LAZ,,,,,False
30082,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,Lecce,LEC,Udinese,UDI,,,,,False
30083,2025,2026-02-08 12:00:00,2026-02-08T12:00:00+00:00,AC Milan,MIL,Como,COM,,,,,False
30084,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Cagliari,CAG,Lecce,LEC,,,,,False
30085,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Como,COM,Fiorentina,FIO,,,,,False
30086,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Cremonese,CRE,Genoa,GEN,,,,,False
30087,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Inter,INT,Juventus,JUV,,,,,False
30088,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Lazio,LAZ,Atalanta,ATA,,,,,False
30089,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Napoli,NAP,Roma,ROM,,,,,False
30090,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Parma Calcio 1913,PAR,Verona,VER,,,,,False
30091,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Pisa,PIS,AC Milan,MIL,,,,,False
30092,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Torino,TOR,Bologna,BOL,,,,,False
30093,2025,2026-02-15 12:00:00,2026-02-15T12:00:00+00:00,Udinese,UDI,Sassuolo,SAS,,,,,False
30094,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Atalanta,ATA,Napoli,NAP,,,,,False
30095,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Bologna,BOL,Udinese,UDI,,,,,False
30096,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Cagliari,CAG,Lazio,LAZ,,,,,False
30097,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Fiorentina,FIO,Pisa,PIS,,,,,False
30098,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Genoa,GEN,Torino,TOR,,,,,False
30099,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Juventus,JUV,Como,COM,,,,,False
30100,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Lecce,LEC,Inter,INT,,,,,False
30101,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,AC Milan,MIL,Parma Calcio 1913,PAR,,,,,False
30102,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Roma,ROM,Cremonese,CRE,,,,,False
30103,2025,2026-02-22 12:00:00,2026-02-22T12:00:00+00:00,Sassuolo,SAS,Verona,VER,,,,,False
30104,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Cremonese,CRE,AC Milan,MIL,,,,,False
30105,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Inter,INT,Genoa,GEN,,,,,False
30106,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Parma Calcio 1913,PAR,Cagliari,CAG,,,,,False
30107,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Pisa,PIS,Bologna,BOL,,,,,False
30108,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Roma,ROM,Juventus,JUV,,,,,False
30109,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Verona,VER,Napoli,NAP,,,,,False
30110,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Udinese,UDI,Fiorentina,FIO,,,,,False
30111,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Torino,TOR,Lazio,LAZ,,,,,False
30112,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Sassuolo,SAS,Atalanta,ATA,,,,,False
30113,2025,2026-03-01 12:00:00,2026-03-01T12:00:00+00:00,Como,COM,Lecce,LEC,,,,,False
30114,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Napoli,NAP,Torino,TOR,,,,,False
30115,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Atalanta,ATA,Udinese,UDI,,,,,False
30116,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Cagliari,CAG,Como,COM,,,,,False
30117,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Fiorentina,FIO,Parma Calcio 1913,PAR,,,,,False
30118,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Genoa,GEN,Roma,ROM,,,,,False
30119,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Juventus,JUV,Pisa,PIS,,,,,False
30120,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Lazio,LAZ,Sassuolo,SAS,,,,,False
30121,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Lecce,LEC,Cremonese,CRE,,,,,False
30122,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,AC Milan,MIL,Inter,INT,,,,,False
30123,2025,2026-03-08 12:00:00,2026-03-08T12:00:00+00:00,Bologna,BOL,Verona,VER,,,,,False
30124,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Como,COM,Roma,ROM,,,,,False
30125,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Cremonese,CRE,Fiorentina,FIO,,,,,False
30126,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Inter,INT,Atalanta,ATA,,,,,False
30127,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Lazio,LAZ,AC Milan,MIL,,,,,False
30128,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Napoli,NAP,Lecce,LEC,,,,,False
30129,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Pisa,PIS,Cagliari,CAG,,,,,False
30130,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Sassuolo,SAS,Bologna,BOL,,,,,False
30131,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Torino,TOR,Parma Calcio 1913,PAR,,,,,False
30132,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Udinese,UDI,Juventus,JUV,,,,,False
30133,2025,2026-03-15 12:00:00,2026-03-15T12:00:00+00:00,Verona,VER,Genoa,GEN,,,,,False
30134,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Atalanta,ATA,Verona,VER,,,,,False
30135,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Bologna,BOL,Lazio,LAZ,,,,,False
30136,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Cagliari,CAG,Napoli,NAP,,,,,False
30137,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Como,COM,Pisa,PIS,,,,,False
30138,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Fiorentina,FIO,Inter,INT,,,,,False
30139,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Genoa,GEN,Udinese,UDI,,,,,False
30140,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Juventus,JUV,Sassuolo,SAS,,,,,False
30141,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,AC Milan,MIL,Torino,TOR,,,,,False
30142,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Parma Calcio 1913,PAR,Cremonese,CRE,,,,,False
30143,2025,2026-03-22 12:00:00,2026-03-22T12:00:00+00:00,Roma,ROM,Lecce,LEC,,,,,False
30144,2025,2026-04-04 12:00:00,2026-04-04T12:00:00+00:00,Cremonese,CRE,Bologna,BOL,,,,,False
30145,2025,2026-04-04 12:00:00,2026-04-04T12:00:00+00:00,Inter,INT,Roma,ROM,,,,,False
30146,2025,2026-04-04 12:00:00,2026-04-04T12:00:00+00:00,Juventus,JUV,Genoa,GEN,,,,,False
30147,2025,2026-04-04 12:00:00,2026-04-04T12:00:00+00:00,Lazio,LAZ,Parma Calcio 1913,PAR,,,,,False
30148,2025,2026-04-04 12:00:00,2026-04-04T12:00:00+00:00,Lecce,LEC,Atalanta,ATA,,,,,False
30149,2025,2026-04-04 12:00:00,2026-04-04T12:00:00+00:00,Napoli,NAP,AC Milan,MIL,,,,,False
30150,2025,2026-04-04 12:00:00,2026-04-04T12:00:00+00:00,Pisa,PIS,Torino,TOR,,,,,False
30151,2025,2026-04-04 12:00:00,2026-04-04T12:00:00+00:00,Sassuolo,SAS,Cagliari,CAG,,,,,False
30152,2025,2026-04-04 12:00:00,2026-04-04T12:00:00+00:00,Udinese,UDI,Como,COM,,,,,False
30153,2025,2026-04-04 12:00:00,2026-04-04T12:00:00+00:00,Verona,VER,Fiorentina,FIO,,,,,False
30154,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Atalanta,ATA,Juventus,JUV,,,,,False
30155,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Bologna,BOL,Lecce,LEC,,,,,False
30156,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Cagliari,CAG,Cremonese,CRE,,,,,False
30157,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Como,COM,Inter,INT,,,,,False
30158,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Fiorentina,FIO,Lazio,LAZ,,,,,False
30159,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Genoa,GEN,Sassuolo,SAS,,,,,False
30160,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,AC Milan,MIL,Udinese,UDI,,,,,False
30161,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Parma Calcio 1913,PAR,Napoli,NAP,,,,,False
30162,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Roma,ROM,Pisa,PIS,,,,,False
30163,2025,2026-04-12 12:00:00,2026-04-12T12:00:00+00:00,Torino,TOR,Verona,VER,,,,,False
30164,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Inter,INT,Cagliari,CAG,,,,,False
30165,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Juventus,JUV,Bologna,BOL,,,,,False
30166,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Lecce,LEC,Fiorentina,FIO,,,,,False
30167,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Napoli,NAP,Lazio,LAZ,,,,,False
30168,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Pisa,PIS,Genoa,GEN,,,,,False
30169,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Roma,ROM,Atalanta,ATA,,,,,False
30170,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Sassuolo,SAS,Como,COM,,,,,False
30171,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Udinese,UDI,Parma Calcio 1913,PAR,,,,,False
30172,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Verona,VER,AC Milan,MIL,,,,,False
30173,2025,2026-04-19 12:00:00,2026-04-19T12:00:00+00:00,Cremonese,CRE,Torino,TOR,,,,,False
30174,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Bologna,BOL,Roma,ROM,,,,,False
30175,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Cagliari,CAG,Atalanta,ATA,,,,,False
30176,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Fiorentina,FIO,Sassuolo,SAS,,,,,False
30177,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Genoa,GEN,Como,COM,,,,,False
30178,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Lazio,LAZ,Udinese,UDI,,,,,False
30179,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,AC Milan,MIL,Juventus,JUV,,,,,False
30180,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Napoli,NAP,Cremonese,CRE,,,,,False
30181,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Parma Calcio 1913,PAR,Pisa,PIS,,,,,False
30182,2025,2026-04-26 12:00:00,2026-04-26T12:00:00+00:00,Torino,TOR,Inter,INT,,,,,False
