situation_OpenPlay_shots,situation_OpenPlay_goals,situation_OpenPlay_xG,situation_OpenPlay_against_shots,situation_OpenPlay_against_goals,situation_OpenPlay_against_xG,situation_FromCorner_shots,situation_FromCorner_goals,situation_FromCorner_xG,situation_FromCorner_against_shots,situation_FromCorner_against_goals,situation_FromCorner_against_xG,situation_SetPiece_shots,situation_SetPiece_goals,situation_SetPiece_xG,situation_SetPiece_against_shots,situation_SetPiece_against_goals,situation_SetPiece_against_xG,situation_DirectFreekick_shots,situation_DirectFreekick_goals,situation_DirectFreekick_xG,situation_DirectFreekick_against_shots,situation_DirectFreekick_against_goals,situation_DirectFreekick_against_xG,situation_Penalty_shots,situation_Penalty_goals,situation_Penalty_xG,situation_Penalty_against_shots,situation_Penalty_against_goals,situation_Penalty_against_xG,formation_3-5-2_stat,formation_3-5-2_time,formation_3-5-2_shots,formation_3-5-2_goals,formation_3-5-2_xG,formation_3-5-2_against_shots,formation_3-5-2_against_goals,formation_3-5-2_against_xG,formation_4-4-2_stat,formation_4-4-2_time,formation_4-4-2_shots,formation_4-4-2_goals,formation_4-4-2_xG,formation_4-4-2_against_shots,formation_4-4-2_against_goals,formation_4-4-2_against_xG,formation_3-4-2-1_stat,formation_3-4-2-1_time,formation_3-4-2-1_shots,formation_3-4-2-1_goals,formation_3-4-2-1_xG,formation_3-4-2-1_against_shots,formation_3-4-2-1_against_goals,formation_3-4-2-1_against_xG,formation_3-5-1-1_stat,formation_3-5-1-1_time,formation_3-5-1-1_shots,formation_3-5-1-1_goals,formation_3-5-1-1_xG,formation_3-5-1-1_against_shots,formation_3-5-1-1_against_goals,formation_3-5-1-1_against_xG,formation_4-4-1-1_stat,formation_4-4-1-1_time,formation_4-4-1-1_shots,formation_4-4-1-1_goals,formation_4-4-1-1_xG,formation_4-4-1-1_against_shots,formation_4-4-1-1_against_goals,formation_4-4-1-1_against_xG,formation_5-3-2_stat,formation_5-3-2_time,formation_5-3-2_shots,formation_5-3-2_goals,formation_5-3-2_xG,formation_5-3-2_against_shots,formation_5-3-2_against_goals,formation_5-3-2_against_xG,formation_5-4-1_stat,formation_5-4-1_time,formation_5-4-1_shots,formation_5-4-1_goals,formation_5-4-1_xG,formation_5-4-1_against_shots,formation_5-4-1_against_goals,formation_5-4-1_against_xG,formation_3-4-1-2_stat,formation_3-4-1-2_time,formation_3-4-1-2_shots,formation_3-4-1-2_goals,formation_3-4-1-2_xG,formation_3-4-1-2_against_shots,formation_3-4-1-2_against_goals,formation_3-4-1-2_against_xG,formation_4-2-3-1_stat,formation_4-2-3-1_time,formation_4-2-3-1_shots,formation_4-2-3-1_goals,formation_4-2-3-1_xG,formation_4-2-3-1_against_shots,formation_4-2-3-1_against_goals,formation_4-2-3-1_against_xG,formation_4-3-1-2_stat,formation_4-3-1-2_time,formation_4-3-1-2_shots,formation_4-3-1-2_goals,formation_4-3-1-2_xG,formation_4-3-1-2_against_shots,formation_4-3-1-2_against_goals,formation_4-3-1-2_against_xG,formation_4-3-2-1_stat,formation_4-3-2-1_time,formation_4-3-2-1_shots,formation_4-3-2-1_goals,formation_4-3-2-1_xG,formation_4-3-2-1_against_shots,formation_4-3-2-1_against_goals,formation_4-3-2-1_against_xG,formation_4-3-3_stat,formation_4-3-3_time,formation_4-3-3_shots,formation_4-3-3_goals,formation_4-3-3_xG,formation_4-3-3_against_shots,formation_4-3-3_against_goals,formation_4-3-3_against_xG,gameState_Goal diff 0_stat,gameState_Goal diff 0_time,gameState_Goal diff 0_shots,gameState_Goal diff 0_goals,gameState_Goal diff 0_xG,gameState_Goal diff 0_against_shots,gameState_Goal diff 0_against_goals,gameState_Goal diff 0_against_xG,gameState_Goal diff -1_stat,gameState_Goal diff -1_time,gameState_Goal diff -1_shots,gameState_Goal diff -1_goals,gameState_Goal diff -1_xG,gameState_Goal diff -1_against_shots,gameState_Goal diff -1_against_goals,gameState_Goal diff -1_against_xG,gameState_Goal diff +1_stat,gameState_Goal diff +1_time,gameState_Goal diff +1_shots,gameState_Goal diff +1_goals,gameState_Goal diff +1_xG,gameState_Goal diff +1_against_shots,gameState_Goal diff +1_against_goals,gameState_Goal diff +1_against_xG,gameState_Goal diff < -1_stat,gameState_Goal diff < -1_time,gameState_Goal diff < -1_shots,gameState_Goal diff < -1_goals,gameState_Goal diff < -1_xG,gameState_Goal diff < -1_against_shots,gameState_Goal diff < -1_against_goals,gameState_Goal diff < -1_against_xG,gameState_Goal diff > +1_stat,gameState_Goal diff > +1_time,gameState_Goal diff > +1_shots,gameState_Goal diff > +1_goals,gameState_Goal diff > +1_xG,gameState_Goal diff > +1_against_shots,gameState_Goal diff > +1_against_goals,gameState_Goal diff > +1_against_xG,timing_1-15_stat,timing_1-15_shots,timing_1-15_goals,timing_1-15_xG,timing_1-15_against_shots,timing_1-15_against_goals,timing_1-15_against_xG,timing_16-30_stat,timing_16-30_shots,timing_16-30_goals,timing_16-30_xG,timing_16-30_against_shots,timing_16-30_against_goals,timing_16-30_against_xG,timing_31-45_stat,timing_31-45_shots,timing_31-45_goals,timing_31-45_xG,timing_31-45_against_shots,timing_31-45_against_goals,timing_31-45_against_xG,timing_46-60_stat,timing_46-60_shots,timing_46-60_goals,timing_46-60_xG,timing_46-60_against_shots,timing_46-60_against_goals,timing_46-60_against_xG,timing_61-75_stat,timing_61-75_shots,timing_61-75_goals,timing_61-75_xG,timing_61-75_against_shots,timing_61-75_against_goals,timing_61-75_against_xG,timing_76+_stat,timing_76+_shots,timing_76+_goals,timing_76+_xG,timing_76+_against_shots,timing_76+_against_goals,timing_76+_against_xG,shotZone_ownGoals_stat,shotZone_ownGoals_shots,shotZone_ownGoals_goals,shotZone_ownGoals_xG,shotZone_ownGoals_against_shots,shotZone_ownGoals_against_goals,shotZone_ownGoals_against_xG,shotZone_shotOboxTotal_stat,shotZone_shotOboxTotal_shots,shotZone_shotOboxTotal_goals,shotZone_shotOboxTotal_xG,shotZone_shotOboxTotal_against_shots,shotZone_shotOboxTotal_against_goals,shotZone_shotOboxTotal_against_xG,shotZone_shotPenaltyArea_stat,shotZone_shotPenaltyArea_shots,shotZone_shotPenaltyArea_goals,shotZone_shotPenaltyArea_xG,shotZone_shotPenaltyArea_against_shots,shotZone_shotPenaltyArea_against_goals,shotZone_shotPenaltyArea_against_xG,shotZone_shotSixYardBox_stat,shotZone_shotSixYardBox_shots,shotZone_shotSixYardBox_goals,shotZone_shotSixYardBox_xG,shotZone_shotSixYardBox_against_shots,shotZone_shotSixYardBox_against_goals,shotZone_shotSixYardBox_against_xG,attackSpeed_Normal_stat,attackSpeed_Normal_shots,attackSpeed_Normal_goals,attackSpeed_Normal_xG,attackSpeed_Normal_against_shots,attackSpeed_Normal_against_goals,attackSpeed_Normal_against_xG,attackSpeed_Standard_stat,attackSpeed_Standard_shots,attackSpeed_Standard_goals,attackSpeed_Standard_xG,attackSpeed_Standard_against_shots,attackSpeed_Standard_against_goals,attackSpeed_Standard_against_xG,attackSpeed_Slow_stat,attackSpeed_Slow_shots,attackSpeed_Slow_goals,attackSpeed_Slow_xG,attackSpeed_Slow_against_shots,attackSpeed_Slow_against_goals,attackSpeed_Slow_against_xG,attackSpeed_Fast_stat,attackSpeed_Fast_shots,attackSpeed_Fast_goals,attackSpeed_Fast_xG,attackSpeed_Fast_against_shots,attackSpeed_Fast_against_goals,attackSpeed_Fast_against_xG,result_Goal_shots,result_Goal_goals,result_Goal_xG,result_Goal_against_shots,result_Goal_against_goals,result_Goal_against_xG,result_MissedShots_shots,result_MissedShots_goals,result_MissedShots_xG,result_MissedShots_against_shots,result_MissedShots_against_goals,result_MissedShots_against_xG,result_SavedShot_shots,result_SavedShot_goals,result_SavedShot_xG,result_SavedShot_against_shots,result_SavedShot_against_goals,result_SavedShot_against_xG,result_BlockedShot_shots,result_BlockedShot_goals,result_BlockedShot_xG,result_BlockedShot_against_shots,result_BlockedShot_against_goals,result_BlockedShot_against_xG,result_ShotOnPost_shots,result_ShotOnPost_goals,result_ShotOnPost_xG,result_ShotOnPost_against_shots,result_ShotOnPost_against_goals,result_ShotOnPost_against_xG
319,27,30.57867957279086,374,38,48.92886741599068,74,9,9.13071748893708,92,8,7.8683622954413295,21,2,2.2374871661886573,22,0,1.4193734945729375,15,1,0.7544973772019148,12,3,0.7602777294814587,4,2,3.0451953411102295,8,7,6.090390682220459,3-5-2,1464,185,17,17.516417716629803,163,20,20.446931208018214,4-4-2,700,94,10,10.854695773683488,105,8,11.810678676702082,3-4-2-1,438,44,3,3.6208648635074496,79,6,8.582528517581522,3-5-1-1,301,40,4,3.6510919267311692,41,9,7.287991281598806,4-4-1-1,173,16,1,2.7072228118777275,35,5,4.251435672864318,5-3-2,138,24,4,3.9601749470457435,16,2,1.8737620897591114,5-4-1,98,14,0,0.5018618851900101,14,0,1.2566591715440154,3-4-1-2,96,3,1,0.9446211531758308,22,1,3.6204721331596375,4-2-3-1,87,8,1,1.2873287592083216,17,1,2.046015005558729,4-3-1-2,45,2,0,0.06685313675552607,7,1,1.276979450136423,4-3-2-1,30,2,0,0.0807682741433382,4,1,0.4668614212423563,4-3-3,28,1,0,0.5546756982803345,5,2,2.14695698954165,Goal diff 0,1972,209,22,23.96661255415529,253,26,32.757842261344194,Goal diff -1,664,86,8,8.634434801526368,83,12,13.22451532073319,Goal diff +1,566,79,6,8.568981896154583,116,10,11.636179948691279,Goal diff < -1,272,43,4,3.0971137639135122,37,4,4.639343765564263,Goal diff > +1,124,16,1,1.47943393047899,19,4,2.8093903213739395,1-15,45,2,4.04987071081996,85,7,10.35526601690799,16-30,63,7,5.567543771117926,63,4,6.98471930064261,31-45,85,8,9.924167069606483,79,11,9.77053581783548,46-60,85,10,9.051098677329719,102,14,14.197368804365396,61-75,76,9,8.447101357392967,74,8,9.350183365866542,76+,79,5,8.706795359961689,105,12,14.409198312088847,ownGoals,0,0,0,5,5,5,shotOboxTotal,162,7,5.036447959020734,151,5,4.937143344897777,shotPenaltyArea,233,24,26.124251440167427,304,34,39.33368126954883,shotSixYardBox,38,10,14.585877547040582,48,12,15.796447003260255,Normal,263,19,26.750123721547425,296,31,36.70004547201097,Standard,114,14,15.167897373437881,134,18,16.138404201716185,Slow,37,2,2.0217008581385016,57,6,8.908279770519584,Fast,19,6,1.8068549931049347,21,1,3.320542173460126,41,41,13.285472217015922,56,56,24.482864201068878,167,0,12.808146618306637,182,0,15.796787997242063,100,0,11.247547285631299,113,0,12.897446094080806,116,0,7.2637895895168185,150,0,10.775417229160666,9,0,1.1416212357580662,7,0,1.1147560961544514
