id,isResult,side,h,a,goals,xG,datetime,forecast,result
23374,True,h,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '1', 'a': '2'}","{'h': '1.07028', 'a': '2.06035'}",2023-08-13 13:00:00,"{'w': 0.1900809798260536, 'd': 0.20812249436701785, 'l': 0.6017965200894456}",l
23383,True,a,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '2', 'a': '0'}","{'h': '3.239', 'a': '1.27164'}",2023-08-20 11:00:00,"{'w': 0.7559406416420207, 'd': 0.1307242331521246, 'l': 0.11333342823737919}",l
23396,True,h,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '3', 'a': '3'}","{'h': '0.906833', 'a': '4.95812'}",2023-08-25 19:00:00,"{'w': 0.02019566670907701, 'd': 0.03952030057959755, 'l': 0.9400768059916331}",d
23403,True,h,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '1', 'a': '1'}","{'h': '0.621642', 'a': '2.77866'}",2023-09-01 19:00:00,"{'w': 0.0580291103091662, 'd': 0.12120807550750273, 'l': 0.8207625535404264}",d
23413,True,a,"{'id': '270', 'title': 'Clermont Foot', 'short_title': 'CLE'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '0', 'a': '1'}","{'h': '1.26417', 'a': '0.866302'}",2023-09-17 13:00:00,"{'w': 0.4561807934387171, 'd': 0.2891240263281899, 'l': 0.254695180225163}",w
23420,True,h,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '179', 'title': 'Lorient', 'short_title': 'LOR'}","{'h': '5', 'a': '3'}","{'h': '2.52906', 'a': '1.59675'}",2023-09-23 15:00:00,"{'w': 0.5797420076395964, 'd': 0.18556626546607924, 'l': 0.23469164664652342}",w
23426,True,a,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '3', 'a': '1'}","{'h': '2.3169', 'a': '0.902963'}",2023-10-01 18:45:00,"{'w': 0.690431292280629, 'd': 0.17889639591315482, 'l': 0.13067228561681246}",l
23434,True,a,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '1', 'a': '2'}","{'h': '0.944783', 'a': '2.24185'}",2023-10-06 19:00:00,"{'w': 0.1453657366111518, 'd': 0.1876183032714033, 'l': 0.6670159429823685}",w
23450,True,h,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '2', 'a': '0'}","{'h': '1.74936', 'a': '0.495893'}",2023-10-22 13:00:00,"{'w': 0.6812123057104829, 'd': 0.21972125687324207, 'l': 0.09906643676033697}",w
23457,True,a,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '4', 'a': '0'}","{'h': '4.32919', 'a': '1.21849'}",2023-10-28 19:00:00,"{'w': 0.8734892928809697, 'd': 0.07396874088212048, 'l': 0.05249374170154055}",l
23469,True,h,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '0', 'a': '1'}","{'h': '1.54695', 'a': '1.7428'}",2023-11-05 14:00:00,"{'w': 0.3439717113178496, 'd': 0.22953722877066132, 'l': 0.4264910591624728}",l
23476,True,a,"{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '3', 'a': '1'}","{'h': '0.940982', 'a': '1.75389'}",2023-11-12 14:00:00,"{'w': 0.20038877078048437, 'd': 0.23439897841547744, 'l': 0.5652122501248971}",l
23486,True,h,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'h': '0', 'a': '0'}","{'h': '1.75264', 'a': '0.225701'}",2023-11-26 14:00:00,"{'w': 0.7592121767386638, 'd': 0.19865949491971438, 'l': 0.04212832766904939}",d
23494,True,h,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '1', 'a': '0'}","{'h': '1.18224', 'a': '1.2317'}",2023-12-02 20:00:00,"{'w': 0.35024867450559033, 'd': 0.27557171910366973, 'l': 0.374179606382117}",w
23497,True,a,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '2', 'a': '1'}","{'h': '2.15633', 'a': '0.483837'}",2023-12-09 20:00:00,"{'w': 0.7628236302618989, 'd': 0.16760879549855381, 'l': 0.06956756388770524}",l
23512,True,h,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '0', 'a': '2'}","{'h': '1.38959', 'a': '1.8065'}",2023-12-17 12:00:00,"{'w': 0.29685442547241947, 'd': 0.22922285291366537, 'l': 0.4739227205776367}",l
23518,True,a,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '1', 'a': '0'}","{'h': '2.1113', 'a': '0.351645'}",2023-12-20 20:00:00,"{'w': 0.7887770063652536, 'd': 0.1611794127670867, 'l': 0.05004357300241362}",l
23529,True,h,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '270', 'title': 'Clermont Foot', 'short_title': 'CLE'}","{'h': '1', 'a': '2'}","{'h': '1.63891', 'a': '1.22157'}",2024-01-14 14:00:00,"{'w': 0.47125027354740334, 'd': 0.24369021001138444, 'l': 0.2850595161629856}",l
