id,isResult,side,h,a,goals,xG,datetime,forecast,result
27368,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '0'}","{'h': '1.30634', 'a': '1.29639'}",2024-08-18 18:45:00,"{'w': 0.3704558047728772, 'd': 0.263748468287365, 'l': 0.3657957269161774}",d
27380,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': '1', 'a': '1'}","{'h': '1.03532', 'a': '2.08973'}",2024-08-26 16:30:00,"{'w': 0.17938218576010392, 'd': 0.20458727221675255, 'l': 0.6160305351436981}",d
27384,True,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '2.34113', 'a': '2.09263'}",2024-08-31 16:30:00,"{'w': 0.4483220699466963, 'd': 0.19456201234598836, 'l': 0.3571158807712176}",l
27395,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '4'}","{'h': '0.881581', 'a': '1.42805'}",2024-09-15 16:00:00,"{'w': 0.2322681708534007, 'd': 0.2696126339652401, 'l': 0.49811919513915626}",l
27403,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '2'}","{'h': '1.68655', 'a': '1.02688'}",2024-09-20 16:30:00,"{'w': 0.5282006460915795, 'd': 0.2415497659335031, 'l': 0.23024958757263575}",l
27419,True,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '3'}","{'h': '2.98598', 'a': '3.057'}",2024-09-30 18:45:00,"{'w': 0.4057368335297242, 'd': 0.16596996584252666, 'l': 0.42829172417210687}",w
27429,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '1'}","{'h': '3.21709', 'a': '1.045'}",2024-10-06 10:30:00,"{'w': 0.7939206686869837, 'd': 0.11975236058160417, 'l': 0.08632540667892463}",d
27432,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '3', 'a': '2'}","{'h': '1.51181', 'a': '1.23394'}",2024-10-20 16:00:00,"{'w': 0.43693225054221585, 'd': 0.25285218711503116, 'l': 0.3102155622454386}",w
27451,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '1.12881', 'a': '0.160634'}",2024-10-25 16:30:00,"{'w': 0.6199677816292936, 'd': 0.3276752210429582, 'l': 0.052356997326110356}",l
27453,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '2'}","{'h': '1.18569', 'a': '0.872307'}",2024-10-29 17:30:00,"{'w': 0.4316541543819899, 'd': 0.29814140832468994, 'l': 0.2702044372900302}",l
27471,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '1'}","{'h': '3.39964', 'a': '0.274214'}",2024-11-04 19:45:00,"{'w': 0.9326880405445611, 'd': 0.05515648659052509, 'l': 0.01215244912810987}",l
27478,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '3', 'a': '3'}","{'h': '1.90363', 'a': '2.77604'}",2024-11-09 17:00:00,"{'w': 0.25852493479460026, 'd': 0.176848819527222, 'l': 0.5646259860542464}",d
27484,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '2'}","{'h': '2.1978', 'a': '2.81223'}",2024-11-24 11:30:00,"{'w': 0.30579122173800466, 'd': 0.17725498631093473, 'l': 0.5169534761641126}",d
27495,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '1', 'a': '0'}","{'h': '2.64816', 'a': '0.606166'}",2024-11-29 19:45:00,"{'w': 0.8075195767185884, 'd': 0.1303601558033412, 'l': 0.062120124522045336}",w
27504,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '0.412045', 'a': '1.00073'}",2024-12-08 11:30:00,"{'w': 0.1496217305283625, 'd': 0.3546948887606521, 'l': 0.49568338071068224}",l
27517,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '1'}","{'h': '1.90937', 'a': '2.37449'}",2024-12-14 14:00:00,"{'w': 0.31613929014794423, 'd': 0.1950670916425491, 'l': 0.4887935802290208}",l
27526,True,a,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '1'}","{'h': '1.55318', 'a': '2.62545'}",2024-12-22 14:00:00,"{'w': 0.21486622961579355, 'd': 0.17903018221153666, 'l': 0.6061034597367038}",l
27534,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '3'}","{'h': '0.302293', 'a': '3.1724'}",2024-12-28 17:00:00,"{'w': 0.016748726146878543, 'd': 0.06859956595018107, 'l': 0.9146503864072251}",l
27548,True,a,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '2'}","{'h': '1.55837', 'a': '0.781523'}",2025-01-05 11:30:00,"{'w': 0.5580694424634606, 'd': 0.25461309627660395, 'l': 0.18731746112157596}",w
27560,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '1'}","{'h': '2.43026', 'a': '0.308787'}",2025-01-11 19:45:00,"{'w': 0.8441884863405646, 'd': 0.12302855732453835, 'l': 0.03278290807283603}",d
27563,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '4', 'a': '1'}","{'h': '3.36227', 'a': '0.388374'}",2025-01-19 14:00:00,"{'w': 0.9146442350746367, 'd': 0.06579039152483555, 'l': 0.019562721673553787}",w
27578,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '2.23206', 'a': '0.270772'}",2025-01-24 19:45:00,"{'w': 0.8271213683878514, 'd': 0.13931910800165043, 'l': 0.03355950741771043}",l
27586,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '2'}","{'h': '1.82889', 'a': '1.9337'}",2025-02-03 19:45:00,"{'w': 0.37231513629448887, 'd': 0.21379507789617475, 'l': 0.4138897821394236}",l
27593,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '2', 'a': '1'}","{'h': '1.49632', 'a': '1.15072'}",2025-02-09 17:00:00,"{'w': 0.451632560918679, 'd': 0.25660040967751346, 'l': 0.2917670293219775}",w
27603,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '0'}","{'h': '0.473748', 'a': '0.123294'}",2025-02-15 14:00:00,"{'w': 0.3426260418890059, 'd': 0.5830611800567357, 'l': 0.07431277805425822}",d
27621,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '1'}","{'h': '0.225637', 'a': '2.20526'}",2025-02-23 19:45:00,"{'w': 0.02804687401214138, 'd': 0.13747974088283446, 'l': 0.8344733712552486}",l
27623,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '1'}","{'h': '2.25801', 'a': '0.68032'}",2025-03-02 14:00:00,"{'w': 0.7321988871313841, 'd': 0.17141811365243692, 'l': 0.09638298041635669}",l
27632,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '1'}","{'h': '0.809829', 'a': '1.43054'}",2025-03-07 19:45:00,"{'w': 0.21251687287179843, 'd': 0.2703565005244885, 'l': 0.5171266265605303}",d
27648,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '1.61105', 'a': '1.10046'}",2025-03-16 15:00:00,"{'w': 0.49221077439833, 'd': 0.2479345838805419, 'l': 0.25985464150308757}",l
