player_id,player_name,season,position
1502,Marco D&#039;Alessandro,"[{'position': 'DML', 'games': '8', 'goals': '0', 'shots': '4', 'time': '278', 'xG': '0.21319649554789066', 'assists': '0', 'xA': '0.13550979644060135', 'key_passes': '3', 'season': '2022', 'team': 'Monza', 'yellow': '2', 'red': '0', 'npg': '0', 'npxG': '0.21319649554789066', 'xGChain': '0.9871394969522953', 'xGBuildup': '0.6852767951786518'}, {'position': 'DMR', 'games': '15', 'goals': '2', 'shots': '6', 'time': '791', 'xG': '0.6678898055106401', 'assists': '0', 'xA': '1.1440224200487137', 'key_passes': '13', 'season': '2019', 'team': 'SPAL 2013', 'yellow': '0', 'red': '1', 'npg': '2', 'npxG': '0.6678898055106401', 'xGChain': '2.6605676412582397', 'xGBuildup': '1.7830581404268742'}, {'position': 'Sub', 'games': '24', 'goals': '0', 'shots': '11', 'time': '1500', 'xG': '1.0458087911829352', 'assists': '2', 'xA': '1.490707192569971', 'key_passes': '21', 'season': '2018', 'team': 'Udinese', 'yellow': '3', 'red': '0', 'npg': '0', 'npxG': '1.0458087911829352', 'xGChain': '3.8703012615442276', 'xGBuildup': '1.8087162617594004'}, {'position': 'ML', 'games': '16', 'goals': '1', 'shots': '16', 'time': '1049', 'xG': '1.7442756155505776', 'assists': '1', 'xA': '1.2419000007212162', 'key_passes': '18', 'season': '2017', 'team': 'Benevento', 'yellow': '1', 'red': '0', 'npg': '1', 'npxG': '1.7442756155505776', 'xGChain': '3.7971912771463394', 'xGBuildup': '1.5604492090642452'}, {'position': 'Sub', 'games': '24', 'goals': '1', 'shots': '11', 'time': '725', 'xG': '1.908793905749917', 'assists': '1', 'xA': '1.277837410569191', 'key_passes': '19', 'season': '2016', 'team': 'Atalanta', 'yellow': '2', 'red': '0', 'npg': '1', 'npxG': '1.908793905749917', 'xGChain': '4.590686824172735', 'xGBuildup': '1.7426564656198025'}, {'position': 'Sub', 'games': '23', 'goals': '3', 'shots': '13', 'time': '1158', 'xG': '1.8949130177497864', 'assists': '2', 'xA': '2.4996495209634304', 'key_passes': '15', 'season': '2015', 'team': 'Atalanta', 'yellow': '3', 'red': '0', 'npg': '3', 'npxG': '1.8949130177497864', 'xGChain': '4.873213194310665', 'xGBuildup': '0.6028221035376191'}, {'position': 'ML', 'games': '25', 'goals': '0', 'shots': '11', 'time': '969', 'xG': '0.9926359113305807', 'assists': '1', 'xA': '1.046710403636098', 'key_passes': '7', 'season': '2014', 'team': 'Atalanta', 'yellow': '6', 'red': '0', 'npg': '0', 'npxG': '0.9926359113305807', 'xGChain': '3.110846381634474', 'xGBuildup': '1.2781124003231525'}]","{'2022': {'DML': {'position': 'DML', 'games': '2', 'goals': '0', 'shots': '1', 'time': '139', 'xG': '0.07991919666528702', 'assists': '0', 'xA': '0', 'key_passes': '0', 'season': '2022', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.07991919666528702', 'xGChain': '0.12477999925613403', 'xGBuildup': '0.04486040025949478'}, 'Sub': {'position': 'Sub', 'games': '5', 'goals': '0', 'shots': '2', 'time': '72', 'xG': '0.11343659833073616', 'assists': '0', 'xA': '0.12183299660682678', 'key_passes': '2', 'season': '2022', 'yellow': '1', 'red': '0', 'npg': '0', 'npxG': '0.11343659833073616', 'xGChain': '0.8288419991731644', 'xGBuildup': '0.640416394919157'}, 'ML': {'position': 'ML', 'games': '1', 'goals': '0', 'shots': '1', 'time': '67', 'xG': '0.019840700551867485', 'assists': '0', 'xA': '0.013676799833774567', 'key_passes': '1', 'season': '2022', 'yellow': '1', 'red': '0', 'npg': '0', 'npxG': '0.019840700551867485', 'xGChain': '0.0335174985229969', 'xGBuildup': '0'}}, '2019': {'DMR': {'position': 'DMR', 'games': '4', 'goals': '0', 'shots': '0', 'time': '283', 'xG': '0', 'assists': '0', 'xA': '0.5113023109734058', 'key_passes': '2', 'season': '2019', 'yellow': '0', 'red': '1', 'npg': '0', 'npxG': '0', 'xGChain': '0.6548413075506687', 'xGBuildup': '0.6127880066633224'}, 'MR': {'position': 'MR', 'games': '3', 'goals': '1', 'shots': '3', 'time': '223', 'xG': '0.47558620385825634', 'assists': '0', 'xA': '0.1096222996711731', 'key_passes': '4', 'season': '2019', 'yellow': '0', 'red': '0', 'npg': '1', 'npxG': '0.47558620385825634', 'xGChain': '0.7767686061561108', 'xGBuildup': '0.23124710097908974'}, 'Sub': {'position': 'Sub', 'games': '5', 'goals': '1', 'shots': '2', 'time': '133', 'xG': '0.1780778020620346', 'assists': '0', 'xA': '0.3854838125407696', 'key_passes': '5', 'season': '2019', 'yellow': '0', 'red': '0', 'npg': '1', 'npxG': '0.1780778020620346', 'xGChain': '0.6384510099887848', 'xGBuildup': '0.3485163152217865'}, 'ML': {'position': 'ML', 'games': '1', 'goals': '0', 'shots': '0', 'time': '66', 'xG': '0', 'assists': '0', 'xA': '0.13761399686336517', 'key_passes': '2', 'season': '2019', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0', 'xGChain': '0.5584480166435242', 'xGBuildup': '0.5584480166435242'}, 'FWR': {'position': 'FWR', 'games': '1', 'goals': '0', 'shots': '0', 'time': '60', 'xG': '0', 'assists': '0', 'xA': '0', 'key_passes': '0', 'season': '2019', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0', 'xGChain': '0.032058700919151306', 'xGBuildup': '0.032058700919151306'}, 'DML': {'position': 'DML', 'games': '1', 'goals': '0', 'shots': '1', 'time': '26', 'xG': '0.014225799590349197', 'assists': '0', 'xA': '0', 'key_passes': '0', 'season': '2019', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.014225799590349197', 'xGChain': '0', 'xGBuildup': '0'}}, '2018': {'DML': {'position': 'DML', 'games': '12', 'goals': '0', 'shots': '7', 'time': '993', 'xG': '0.26102719735354185', 'assists': '1', 'xA': '0.6631505936384201', 'key_passes': '16', 'season': '2018', 'yellow': '3', 'red': '0', 'npg': '0', 'npxG': '0.26102719735354185', 'xGChain': '1.8422315753996372', 'xGBuildup': '1.2867270018905401'}, 'Sub': {'position': 'Sub', 'games': '8', 'goals': '0', 'shots': '4', 'time': '182', 'xG': '0.7847815938293934', 'assists': '0', 'xA': '0.0251447893679142', 'key_passes': '2', 'season': '2018', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.7847815938293934', 'xGChain': '1.0836658887565136', 'xGBuildup': '0.31246570125222206'}, 'DMR': {'position': 'DMR', 'games': '2', 'goals': '0', 'shots': '0', 'time': '166', 'xG': '0', 'assists': '0', 'xA': '0', 'key_passes': '0', 'season': '2018', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0', 'xGChain': '0.13259799778461456', 'xGBuildup': '0.13259799778461456'}, 'DL': {'position': 'DL', 'games': '1', 'goals': '0', 'shots': '0', 'time': '90', 'xG': '0', 'assists': '0', 'xA': '0.08149780333042145', 'key_passes': '2', 'season': '2018', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0', 'xGChain': '0.08149780333042145', 'xGBuildup': '0.06753160059452057'}, 'AMC': {'position': 'AMC', 'games': '1', 'goals': '0', 'shots': '0', 'time': '69', 'xG': '0', 'assists': '1', 'xA': '0.7209140062332153', 'key_passes': '1', 'season': '2018', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0', 'xGChain': '0.7303079962730408', 'xGBuildup': '0.009393960237503052'}}, '2017': {'ML': {'position': 'ML', 'games': '7', 'goals': '1', 'shots': '11', 'time': '544', 'xG': '1.5213241130113602', 'assists': '0', 'xA': '0.45764200016856194', 'key_passes': '11', 'season': '2017', 'yellow': '0', 'red': '0', 'npg': '1', 'npxG': '1.5213241130113602', 'xGChain': '2.5681749880313873', 'xGBuildup': '0.6750101037323475'}, 'FWL': {'position': 'FWL', 'games': '2', 'goals': '0', 'shots': '0', 'time': '156', 'xG': '0', 'assists': '0', 'xA': '0', 'key_passes': '0', 'season': '2017', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0', 'xGChain': '0.06607600301504135', 'xGBuildup': '0.06607600301504135'}, 'Sub': {'position': 'Sub', 'games': '4', 'goals': '0', 'shots': '2', 'time': '107', 'xG': '0.06452149990946054', 'assists': '1', 'xA': '0.26406199485063553', 'key_passes': '3', 'season': '2017', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.06452149990946054', 'xGChain': '0.2720142975449562', 'xGBuildup': '0.16807150095701218'}, 'MR': {'position': 'MR', 'games': '1', 'goals': '0', 'shots': '1', 'time': '90', 'xG': '0.05957619845867157', 'assists': '0', 'xA': '0.3479759991168976', 'key_passes': '1', 'season': '2017', 'yellow': '1', 'red': '0', 'npg': '0', 'npxG': '0.05957619845867157', 'xGChain': '0.49871399998664856', 'xGBuildup': '0.4391379952430725'}, 'DMR': {'position': 'DMR', 'games': '1', 'goals': '0', 'shots': '1', 'time': '90', 'xG': '0.03149320185184479', 'assists': '0', 'xA': '0.17222000658512115', 'key_passes': '3', 'season': '2017', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.03149320185184479', 'xGChain': '0.24037699401378632', 'xGBuildup': '0.1276790052652359'}, 'AMR': {'position': 'AMR', 'games': '1', 'goals': '0', 'shots': '1', 'time': '62', 'xG': '0.06736060231924057', 'assists': '0', 'xA': '0', 'key_passes': '0', 'season': '2017', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.06736060231924057', 'xGChain': '0.15183499455451965', 'xGBuildup': '0.0844746008515358'}}, '2016': {'Sub': {'position': 'Sub', 'games': '20', 'goals': '1', 'shots': '4', 'time': '432', 'xG': '0.8970909211784601', 'assists': '1', 'xA': '1.0935983136296272', 'key_passes': '14', 'season': '2016', 'yellow': '1', 'red': '0', 'npg': '1', 'npxG': '0.8970909211784601', 'xGChain': '3.101924803107977', 'xGBuildup': '1.4498369693756104'}, 'DMR': {'position': 'DMR', 'games': '1', 'goals': '0', 'shots': '0', 'time': '90', 'xG': '0', 'assists': '0', 'xA': '0.05255009979009628', 'key_passes': '2', 'season': '2016', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0', 'xGChain': '0.23831400275230408', 'xGBuildup': '0.18576399981975555'}, 'FWR': {'position': 'FWR', 'games': '1', 'goals': '0', 'shots': '2', 'time': '90', 'xG': '0.14468500018119812', 'assists': '0', 'xA': '0.13168899714946747', 'key_passes': '3', 'season': '2016', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.14468500018119812', 'xGChain': '0.36928799748420715', 'xGBuildup': '0.09291339665651321'}, 'AML': {'position': 'AML', 'games': '1', 'goals': '0', 'shots': '4', 'time': '66', 'xG': '0.7366359829902649', 'assists': '0', 'xA': '0', 'key_passes': '0', 'season': '2016', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.7366359829902649', 'xGChain': '0.7507780194282532', 'xGBuildup': '0.014142099767923355'}, 'AMC': {'position': 'AMC', 'games': '1', 'goals': '0', 'shots': '1', 'time': '47', 'xG': '0.1303820013999939', 'assists': '0', 'xA': '0', 'key_passes': '0', 'season': '2016', 'yellow': '1', 'red': '0', 'npg': '0', 'npxG': '0.1303820013999939', 'xGChain': '0.1303820013999939', 'xGBuildup': '0'}}, '2015': {'FWR': {'position': 'FWR', 'games': '7', 'goals': '2', 'shots': '6', 'time': '597', 'xG': '1.233705997467041', 'assists': '0', 'xA': '1.7533210068941116', 'key_passes': '8', 'season': '2015', 'yellow': '1', 'red': '0', 'npg': '2', 'npxG': '1.233705997467041', 'xGChain': '3.1432068049907684', 'xGBuildup': '0.156179903075099'}, 'Sub': {'position': 'Sub', 'games': '12', 'goals': '0', 'shots': '2', 'time': '246', 'xG': '0.16146280616521835', 'assists': '1', 'xA': '0.14362410083413124', 'key_passes': '4', 'season': '2015', 'yellow': '1', 'red': '0', 'npg': '0', 'npxG': '0.16146280616521835', 'xGChain': '0.32949570566415787', 'xGBuildup': '0.05914140027016401'}, 'AMR': {'position': 'AMR', 'games': '3', 'goals': '1', 'shots': '3', 'time': '225', 'xG': '0.41780631244182587', 'assists': '0', 'xA': '0.11052040010690689', 'key_passes': '2', 'season': '2015', 'yellow': '1', 'red': '0', 'npg': '1', 'npxG': '0.41780631244182587', 'xGChain': '0.7617587000131607', 'xGBuildup': '0.32287099957466125'}, 'FWL': {'position': 'FWL', 'games': '1', 'goals': '0', 'shots': '2', 'time': '90', 'xG': '0.08193790167570114', 'assists': '1', 'xA': '0.49218401312828064', 'key_passes': '1', 'season': '2015', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.08193790167570114', 'xGChain': '0.6387519836425781', 'xGBuildup': '0.06462980061769485'}}, '2014': {'Sub': {'position': 'Sub', 'games': '16', 'goals': '0', 'shots': '3', 'time': '426', 'xG': '0.3731440957635641', 'assists': '0', 'xA': '0.28726219944655895', 'key_passes': '4', 'season': '2014', 'yellow': '4', 'red': '0', 'npg': '0', 'npxG': '0.3731440957635641', 'xGChain': '0.9144247770309448', 'xGBuildup': '0.41811469569802284'}, 'ML': {'position': 'ML', 'games': '4', 'goals': '0', 'shots': '5', 'time': '224', 'xG': '0.21898680180311203', 'assists': '0', 'xA': '0.39934319630265236', 'key_passes': '2', 'season': '2014', 'yellow': '2', 'red': '0', 'npg': '0', 'npxG': '0.21898680180311203', 'xGChain': '1.012815210968256', 'xGBuildup': '0.3944840133190155'}, 'FWR': {'position': 'FWR', 'games': '3', 'goals': '0', 'shots': '1', 'time': '181', 'xG': '0.2934040129184723', 'assists': '1', 'xA': '0.3601050078868866', 'key_passes': '1', 'season': '2014', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.2934040129184723', 'xGChain': '0.8262669816613197', 'xGBuildup': '0.1727582961320877'}, 'MR': {'position': 'MR', 'games': '1', 'goals': '0', 'shots': '2', 'time': '70', 'xG': '0.10710100084543228', 'assists': '0', 'xA': '0', 'key_passes': '0', 'season': '2014', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.10710100084543228', 'xGChain': '0.30025801062583923', 'xGBuildup': '0.23567399382591248'}, 'MC': {'position': 'MC', 'games': '1', 'goals': '0', 'shots': '0', 'time': '68', 'xG': '0', 'assists': '0', 'xA': '0', 'key_passes': '0', 'season': '2014', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0', 'xGChain': '0.057081401348114014', 'xGBuildup': '0.057081401348114014'}}}"
