player_id,player_name,season,position
10494,Pablo Barrios Rivas,"[{'position': 'Sub', 'games': '9', 'goals': '1', 'shots': '10', 'time': '743', 'xG': '0.6325310841202736', 'assists': '0', 'xA': '0.480751134455204', 'key_passes': '7', 'season': '2025', 'team': 'Atletico Madrid', 'yellow': '0', 'red': '0', 'npg': '1', 'npxG': '0.6325310841202736', 'xGChain': '5.4669564962387085', 'xGBuildup': '4.6071019023656845'}, {'position': 'MC', 'games': '31', 'goals': '1', 'shots': '29', 'time': '2347', 'xG': '1.3707369193434715', 'assists': '4', 'xA': '2.9307284597307444', 'key_passes': '26', 'season': '2024', 'team': 'Atletico Madrid', 'yellow': '4', 'red': '1', 'npg': '1', 'npxG': '1.3707369193434715', 'xGChain': '17.51480458304286', 'xGBuildup': '14.883386809378862'}, {'position': 'Sub', 'games': '24', 'goals': '0', 'shots': '16', 'time': '1571', 'xG': '1.0035561434924603', 'assists': '1', 'xA': '1.7167253606021404', 'key_passes': '16', 'season': '2023', 'team': 'Atletico Madrid', 'yellow': '4', 'red': '0', 'npg': '0', 'npxG': '1.0035561434924603', 'xGChain': '8.838192000985146', 'xGBuildup': '6.901825416833162'}, {'position': 'Sub', 'games': '21', 'goals': '0', 'shots': '12', 'time': '698', 'xG': '0.6069962363690138', 'assists': '1', 'xA': '0.7881265692412853', 'key_passes': '4', 'season': '2022', 'team': 'Atletico Madrid', 'yellow': '4', 'red': '0', 'npg': '0', 'npxG': '0.6069962363690138', 'xGChain': '3.8548511005938053', 'xGBuildup': '2.729511460289359'}]","{'2025': {'MC': {'position': 'MC', 'games': '8', 'goals': '1', 'shots': '10', 'time': '703', 'xG': '0.6325310841202736', 'assists': '0', 'xA': '0.32961229234933853', 'key_passes': '5', 'season': '2025', 'yellow': '0', 'red': '0', 'npg': '1', 'npxG': '0.6325310841202736', 'xGChain': '4.709313988685608', 'xGBuildup': '3.939002737402916'}, 'Sub': {'position': 'Sub', 'games': '1', 'goals': '0', 'shots': '0', 'time': '40', 'xG': '0', 'assists': '0', 'xA': '0.15113884210586548', 'key_passes': '2', 'season': '2025', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0', 'xGChain': '0.7576425075531006', 'xGBuildup': '0.6680991649627686'}}, '2024': {'MC': {'position': 'MC', 'games': '26', 'goals': '1', 'shots': '25', 'time': '2113', 'xG': '1.1963636875152588', 'assists': '4', 'xA': '2.2845810372382402', 'key_passes': '23', 'season': '2024', 'yellow': '4', 'red': '1', 'npg': '1', 'npxG': '1.1963636875152588', 'xGChain': '14.956368070095778', 'xGBuildup': '12.481624502688646'}, 'Sub': {'position': 'Sub', 'games': '3', 'goals': '0', 'shots': '3', 'time': '91', 'xG': '0.06384304165840149', 'assists': '0', 'xA': '0.10825871676206589', 'key_passes': '2', 'season': '2024', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.06384304165840149', 'xGChain': '1.3612942695617676', 'xGBuildup': '1.315150260925293'}, 'MR': {'position': 'MR', 'games': '1', 'goals': '0', 'shots': '0', 'time': '90', 'xG': '0', 'assists': '0', 'xA': '0', 'key_passes': '0', 'season': '2024', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0', 'xGChain': '0.4775441884994507', 'xGBuildup': '0.4775441884994507'}, 'ML': {'position': 'ML', 'games': '1', 'goals': '0', 'shots': '1', 'time': '53', 'xG': '0.11053019016981125', 'assists': '0', 'xA': '0.5378887057304382', 'key_passes': '1', 'season': '2024', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0.11053019016981125', 'xGChain': '0.7195980548858643', 'xGBuildup': '0.6090678572654724'}}, '2023': {'MC': {'position': 'MC', 'games': '16', 'goals': '0', 'shots': '14', 'time': '1298', 'xG': '0.9265632666647434', 'assists': '0', 'xA': '0.9477046467363834', 'key_passes': '11', 'season': '2023', 'yellow': '3', 'red': '0', 'npg': '0', 'npxG': '0.9265632666647434', 'xGChain': '6.72682935744524', 'xGBuildup': '5.512564457952976'}, 'Sub': {'position': 'Sub', 'games': '7', 'goals': '0', 'shots': '2', 'time': '223', 'xG': '0.07699287682771683', 'assists': '1', 'xA': '0.6906230971217155', 'key_passes': '4', 'season': '2023', 'yellow': '1', 'red': '0', 'npg': '0', 'npxG': '0.07699287682771683', 'xGChain': '2.032965026795864', 'xGBuildup': '1.389260958880186'}, 'MR': {'position': 'MR', 'games': '1', 'goals': '0', 'shots': '0', 'time': '50', 'xG': '0', 'assists': '0', 'xA': '0.07839761674404144', 'key_passes': '1', 'season': '2023', 'yellow': '0', 'red': '0', 'npg': '0', 'npxG': '0', 'xGChain': '0.07839761674404144', 'xGBuildup': '0'}}, '2022': {'MC': {'position': 'MC', 'games': '6', 'goals': '0', 'shots': '2', 'time': '397', 'xG': '0.07658310234546661', 'assists': '0', 'xA': '0.1430785469710827', 'key_passes': '3', 'season': '2022', 'yellow': '2', 'red': '0', 'npg': '0', 'npxG': '0.07658310234546661', 'xGChain': '1.3134205136448145', 'xGBuildup': '1.203267702832818'}, 'Sub': {'position': 'Sub', 'games': '15', 'goals': '0', 'shots': '10', 'time': '301', 'xG': '0.5304131340235472', 'assists': '1', 'xA': '0.6450480222702026', 'key_passes': '1', 'season': '2022', 'yellow': '2', 'red': '0', 'npg': '0', 'npxG': '0.5304131340235472', 'xGChain': '2.541430586948991', 'xGBuildup': '1.526243757456541'}}}"
