id,isResult,side,h,a,goals,xG,datetime,forecast,result
27742,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '2', 'a': '3'}","{'h': '1.51665', 'a': '3.23588'}",2024-08-23 18:30:00,"{'w': 0.14702876822736013, 'd': 0.14193697432475502, 'l': 0.7110325799162771}",l
27752,True,a,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '0', 'a': '2'}","{'h': '0.918629', 'a': '2.66887'}",2024-08-31 13:30:00,"{'w': 0.1048800378941501, 'd': 0.1503195425585868, 'l': 0.7448002619266627}",w
27765,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '1', 'a': '3'}","{'h': '2.05136', 'a': '2.7214'}",2024-09-14 13:30:00,"{'w': 0.2922658248947032, 'd': 0.18043097165910527, 'l': 0.5273029969333308}",l
27774,True,a,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '2', 'a': '0'}","{'h': '2.93252', 'a': '1.19669'}",2024-09-21 16:30:00,"{'w': 0.7276263759084254, 'd': 0.14635399721102385, 'l': 0.1260191195983276}",l
27782,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '1', 'a': '0'}","{'h': '1.38305', 'a': '0.731164'}",2024-09-28 13:30:00,"{'w': 0.5248118000006257, 'd': 0.2773731330316974, 'l': 0.1978150669404807}",w
27790,True,a,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '2', 'a': '1'}","{'h': '1.75524', 'a': '0.807021'}",2024-10-04 18:30:00,"{'w': 0.5992837932320215, 'd': 0.23173740058418424, 'l': 0.1689788054977473}",l
27803,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '3', 'a': '2'}","{'h': '4.14976', 'a': '1.89766'}",2024-10-19 13:30:00,"{'w': 0.7631066841603033, 'd': 0.11173600890443258, 'l': 0.12512716484016895}",w
27810,True,a,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '1'}","{'h': '1.45557', 'a': '0.934033'}",2024-10-25 18:30:00,"{'w': 0.4923961464743596, 'd': 0.26562221025872024, 'l': 0.2419816432121008}",d
27821,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '4', 'a': '1'}","{'h': '2.95668', 'a': '1.30211'}",2024-11-03 16:30:00,"{'w': 0.7106682458058295, 'd': 0.14969994735179482, 'l': 0.13963124580362}",w
27824,True,a,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '0', 'a': '0'}","{'h': '0.849803', 'a': '1.31521'}",2024-11-09 17:30:00,"{'w': 0.24145510663839423, 'd': 0.28361023044650324, 'l': 0.4749346629014488}",d
27839,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'h': '2', 'a': '0'}","{'h': '2.99128', 'a': '1.15234'}",2024-11-24 16:30:00,"{'w': 0.7446465342985052, 'd': 0.14020798444617777, 'l': 0.11514483430893477}",w
27845,True,a,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '3', 'a': '1'}","{'h': '2.15426', 'a': '1.27811'}",2024-11-30 14:30:00,"{'w': 0.5740091703598331, 'd': 0.20485172188189915, 'l': 0.22113909752566197}",l
27854,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '1'}","{'h': '1.10194', 'a': '1.58856'}",2024-12-07 17:30:00,"{'w': 0.26384949173088096, 'd': 0.24988442093164437, 'l': 0.48626608715693004}",d
27865,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '287', 'title': 'Holstein Kiel', 'short_title': 'KIE'}","{'h': '4', 'a': '1'}","{'h': '2.33425', 'a': '0.323948'}",2024-12-14 14:30:00,"{'w': 0.8283878612985693, 'd': 0.13396272399524964, 'l': 0.037649385883824694}",w
27872,True,a,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '2'}","{'h': '3.7229', 'a': '0.490494'}",2024-12-21 14:30:00,"{'w': 0.9231454820027447, 'd': 0.05695908649262832, 'l': 0.01988666698648565}",w
27884,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '1'}","{'h': '0.326195', 'a': '4.47736'}",2025-01-11 17:30:00,"{'w': 0.005930617810367262, 'd': 0.025328748446111816, 'l': 0.9686709065043418}",l
27891,True,a,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '5', 'a': '1'}","{'h': '3.72762', 'a': '0.856948'}",2025-01-14 19:30:00,"{'w': 0.8748232755649897, 'd': 0.0802042236387694, 'l': 0.044963606897603946}",l
27895,True,a,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '3', 'a': '1'}","{'h': '2.08382', 'a': '0.473935'}",2025-01-18 17:30:00,"{'w': 0.752900548449963, 'd': 0.17509415098083916, 'l': 0.07200529394003544}",l
27908,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '3', 'a': '0'}","{'h': '2.93153', 'a': '0.759449'}",2025-01-25 17:30:00,"{'w': 0.8123250297208664, 'd': 0.12021566394634109, 'l': 0.06745880115422008}",w
27917,True,a,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '2'}","{'h': '0.950734', 'a': '1.96971'}",2025-02-01 14:30:00,"{'w': 0.17569294830183954, 'd': 0.21320520578471105, 'l': 0.6111018427461671}",w
27929,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '1'}","{'h': '0.656491', 'a': '2.5487'}",2025-02-08 17:30:00,"{'w': 0.07415413261684377, 'd': 0.1426499413196378, 'l': 0.783195837781238}",d
27937,True,a,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '2'}","{'h': '1.66824', 'a': '2.22036'}",2025-02-15 14:30:00,"{'w': 0.2915577371332035, 'd': 0.20323494949133786, 'l': 0.5052072978996343}",w
27947,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '0', 'a': '3'}","{'h': '0.800003', 'a': '1.73915'}",2025-02-22 14:30:00,"{'w': 0.16925000008489424, 'd': 0.2334030224793575, 'l': 0.5973469768291978}",l
27952,True,a,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '0', 'a': '3'}","{'h': '1.87707', 'a': '1.7158'}",2025-03-01 14:30:00,"{'w': 0.4231954656382277, 'd': 0.2189157580472689, 'l': 0.3578887741324347}",w
27965,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '1', 'a': '3'}","{'h': '1.25544', 'a': '1.98889'}",2025-03-07 19:30:00,"{'w': 0.23889175182568287, 'd': 0.21691760334730625, 'l': 0.5441906412219558}",l
27970,True,a,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '2', 'a': '4'}","{'h': '2.98283', 'a': '2.32056'}",2025-03-15 14:30:00,"{'w': 0.5249759458841837, 'd': 0.17136034497190014, 'l': 0.30366305748326367}",w
27980,True,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '0'}","{'h': '1.79539', 'a': '0.929047'}",2025-03-29 14:30:00,"{'w': 0.5777999067720173, 'd': 0.22999000095110927, 'l': 0.19221009134897923}",w
