id,isResult,side,h,a,goals,xG,datetime,forecast,result
22694,True,a,"{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'h': '3', 'a': '1'}","{'h': '3.01246', 'a': '1.13452'}",2023-08-14 19:30:00,"{'w': 0.7510083568277386, 'd': 0.13787081386257494, 'l': 0.11112012409913927}",l
22704,True,h,"{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'h': '0', 'a': '2'}","{'h': '0.837141', 'a': '2.7851'}",2023-08-21 19:30:00,"{'w': 0.08547859557570865, 'd': 0.13625891066851264, 'l': 0.7782622255083493}",l
22708,True,h,"{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'h': '3', 'a': '2'}","{'h': '1.81377', 'a': '2.50232'}",2023-08-26 17:30:00,"{'w': 0.2790021777673086, 'd': 0.18925632691302086, 'l': 0.5317414242857995}",w
22724,True,a,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'h': '5', 'a': '3'}","{'h': '2.08686', 'a': '0.549509'}",2023-09-02 12:00:00,"{'w': 0.734219884794669, 'd': 0.18052322244984215, 'l': 0.08525688599888931}",l
22732,True,h,"{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'h': '2', 'a': '4'}","{'h': '1.97263', 'a': '2.1418'}",2023-09-18 19:00:00,"{'w': 0.36620923980684494, 'd': 0.2032299843877729, 'l': 0.43056076309524566}",l
22744,True,a,"{'id': '144', 'title': 'Las Palmas', 'short_title': 'LPL'}","{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'h': '1', 'a': '0'}","{'h': '0.701293', 'a': '0.0378648'}",2023-09-24 16:30:00,"{'w': 0.49104763070097524, 'd': 0.4902804467099383, 'l': 0.018671922589084657}",l
22750,True,h,"{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '1', 'a': '1'}","{'h': '1.55108', 'a': '0.870668'}",2023-09-28 17:00:00,"{'w': 0.5331989809497846, 'd': 0.25573012828845226, 'l': 0.21107089063188797}",d
22755,True,a,"{'id': '208', 'title': 'Almeria', 'short_title': 'ALM'}","{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'h': '3', 'a': '3'}","{'h': '2.24188', 'a': '3.51421'}",2023-10-01 12:00:00,"{'w': 0.22620434675152618, 'd': 0.14969983395855785, 'l': 0.6240913298882091}",d
22771,True,h,"{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '2', 'a': '2'}","{'h': '0.611577', 'a': '2.99552'}",2023-10-08 19:00:00,"{'w': 0.04804320631035319, 'd': 0.1048022544936056, 'l': 0.8471538809473546}",d
22783,True,a,"{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'h': '2', 'a': '0'}","{'h': '1.79846', 'a': '0.776224'}",2023-10-20 19:00:00,"{'w': 0.6170974319513848, 'd': 0.22592579029179652, 'l': 0.1569767768076548}",l
