id,isResult,h,a,goals,xG,datetime,forecast
27755,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '3', 'a': '3'}","{'h': '4.2134', 'a': '1.95179'}",2024-08-31 13:30:00,"{'w': '0.8469', 'd': '0.1022', 'l': '0.0509'}"
27756,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '3', 'a': '1'}","{'h': '2.68507', 'a': '0.832386'}",2024-08-31 13:30:00,"{'w': '0.8448', 'd': '0.1268', 'l': '0.0284'}"
27757,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '2', 'a': '3'}","{'h': '3.42266', 'a': '1.50532'}",2024-08-31 16:30:00,"{'w': '0.7866', 'd': '0.1337', 'l': '0.0797'}"
27758,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '4', 'a': '0'}","{'h': '3.09376', 'a': '0.641534'}",2024-09-01 13:30:00,"{'w': '0.9302', 'd': '0.0542', 'l': '0.0156'}"
27759,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '2', 'a': '0'}","{'h': '1.62797', 'a': '0.970892'}",2024-09-01 15:30:00,"{'w': '0.5372', 'd': '0.3269', 'l': '0.1359'}"
27760,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '4', 'a': '2'}","{'h': '2.84066', 'a': '1.61406'}",2024-09-13 18:30:00,"{'w': '0.6822', 'd': '0.1883', 'l': '0.1295'}"
27761,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '4'}","{'h': '1.06356', 'a': '3.41829'}",2024-09-14 13:30:00,"{'w': '0.0419', 'd': '0.0912', 'l': '0.8669'}"
27762,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '2', 'a': '1'}","{'h': '3.95617', 'a': '1.10732'}",2024-09-14 13:30:00,"{'w': '0.9155', 'd': '0.0601', 'l': '0.0244'}"
27763,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '0', 'a': '0'}","{'h': '1.29462', 'a': '0.859112'}",2024-09-14 13:30:00,"{'w': '0.4912', 'd': '0.3072', 'l': '0.2016'}"
27764,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '2'}","{'h': '1.23249', 'a': '2.86858'}",2024-09-14 13:30:00,"{'w': '0.0651', 'd': '0.1437', 'l': '0.7912'}"
27765,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '1', 'a': '3'}","{'h': '2.05136', 'a': '2.7214'}",2024-09-14 13:30:00,"{'w': '0.2402', 'd': '0.2169', 'l': '0.5429'}"
27766,True,"{'id': '287', 'title': 'Holstein Kiel', 'short_title': 'KIE'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '1', 'a': '6'}","{'h': '0.299776', 'a': '4.13442'}",2024-09-14 16:30:00,"{'w': '0.0022', 'd': '0.0138', 'l': '0.984'}"
27767,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'h': '3', 'a': '1'}","{'h': '2.61475', 'a': '0.49314'}",2024-09-15 13:30:00,"{'w': '0.861', 'd': '0.1022', 'l': '0.0368'}"
27768,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '1', 'a': '2'}","{'h': '1.67115', 'a': '1.8089'}",2024-09-15 15:30:00,"{'w': '0.3286', 'd': '0.2706', 'l': '0.4008'}"
27769,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '2', 'a': '3'}","{'h': '2.79562', 'a': '1.25788'}",2024-09-20 18:30:00,"{'w': '0.7342', 'd': '0.1715', 'l': '0.0943'}"
27770,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '2', 'a': '1'}","{'h': '1.21587', 'a': '0.378776'}",2024-09-21 13:30:00,"{'w': '0.6174', 'd': '0.2851', 'l': '0.0975'}"
27771,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '287', 'title': 'Holstein Kiel', 'short_title': 'KIE'}","{'h': '2', 'a': '2'}","{'h': '1.32383', 'a': '2.26878'}",2024-09-21 13:30:00,"{'w': '0.1661', 'd': '0.2136', 'l': '0.6203'}"
27772,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '3'}","{'h': '0.379656', 'a': '1.23884'}",2024-09-21 13:30:00,"{'w': '0.1022', 'd': '0.2927', 'l': '0.6051'}"
27773,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '5'}","{'h': '0', 'a': '3.34451'}",2024-09-21 13:30:00,"{'w': '0', 'd': '0.0148', 'l': '0.9852'}"
27774,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '2', 'a': '0'}","{'h': '2.93252', 'a': '1.19669'}",2024-09-21 16:30:00,"{'w': '0.7844', 'd': '0.1329', 'l': '0.0827'}"
27775,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '4', 'a': '3'}","{'h': '1.71874', 'a': '0.836406'}",2024-09-22 13:30:00,"{'w': '0.6025', 'd': '0.259', 'l': '0.1385'}"
27776,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '5', 'a': '1'}","{'h': '3.56218', 'a': '0.60692'}",2024-09-22 15:30:00,"{'w': '0.9434', 'd': '0.0446', 'l': '0.012'}"
27777,True,"{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '0', 'a': '0'}","{'h': '1.67285', 'a': '0.841324'}",2024-09-22 17:30:00,"{'w': '0.5955', 'd': '0.2419', 'l': '0.1626'}"
27778,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '4', 'a': '2'}","{'h': '4.1712', 'a': '1.02915'}",2024-09-27 18:30:00,"{'w': '0.9419', 'd': '0.0459', 'l': '0.0122'}"
27779,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'h': '0', 'a': '3'}","{'h': '1.10172', 'a': '1.40925'}",2024-09-28 13:30:00,"{'w': '0.2521', 'd': '0.3203', 'l': '0.4276'}"
27780,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '2', 'a': '2'}","{'h': '1.0386', 'a': '2.58036'}",2024-09-28 13:30:00,"{'w': '0.0676', 'd': '0.1569', 'l': '0.7755'}"
27781,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '0', 'a': '2'}","{'h': '0.371434', 'a': '1.09304'}",2024-09-28 13:30:00,"{'w': '0.1155', 'd': '0.3302', 'l': '0.5543'}"
27782,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '1', 'a': '0'}","{'h': '1.38305', 'a': '0.731164'}",2024-09-28 13:30:00,"{'w': '0.5508', 'd': '0.2794', 'l': '0.1698'}"
27783,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '4', 'a': '0'}","{'h': '2.81593', 'a': '1.07415'}",2024-09-28 13:30:00,"{'w': '0.7949', 'd': '0.145', 'l': '0.0601'}"
27784,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '1'}","{'h': '1.19457', 'a': '0.0870163'}",2024-09-28 16:30:00,"{'w': '0.7039', 'd': '0.2747', 'l': '0.0214'}"
27785,True,"{'id': '287', 'title': 'Holstein Kiel', 'short_title': 'KIE'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '2', 'a': '4'}","{'h': '1.02971', 'a': '2.43436'}",2024-09-29 13:30:00,"{'w': '0.0783', 'd': '0.1871', 'l': '0.7346'}"
27786,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '3', 'a': '4'}","{'h': '1.78654', 'a': '4.06917'}",2024-09-29 15:30:00,"{'w': '0.0572', 'd': '0.1069', 'l': '0.8359'}"
27790,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '2', 'a': '1'}","{'h': '1.75524', 'a': '0.807021'}",2024-10-04 18:30:00,"{'w': '0.6287', 'd': '0.2308', 'l': '0.1405'}"
27789,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '1'}","{'h': '0.879674', 'a': '1.58065'}",2024-10-05 13:30:00,"{'w': '0.1911', 'd': '0.2566', 'l': '0.5523'}"
27791,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '2', 'a': '1'}","{'h': '1.52691', 'a': '0.748758'}",2024-10-05 13:30:00,"{'w': '0.5877', 'd': '0.277', 'l': '0.1353'}"
27792,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '1', 'a': '3'}","{'h': '2.28586', 'a': '2.37344'}",2024-10-05 13:30:00,"{'w': '0.3583', 'd': '0.2444', 'l': '0.3973'}"
27794,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '287', 'title': 'Holstein Kiel', 'short_title': 'KIE'}","{'h': '2', 'a': '2'}","{'h': '2.5839', 'a': '1.98438'}",2024-10-05 13:30:00,"{'w': '0.5259', 'd': '0.2227', 'l': '0.2514'}"
27793,True,"{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '0', 'a': '3'}","{'h': '0.805413', 'a': '1.29606'}",2024-10-05 16:30:00,"{'w': '0.2004', 'd': '0.2949', 'l': '0.5047'}"
27788,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '0', 'a': '1'}","{'h': '1.08159', 'a': '1.81585'}",2024-10-06 13:30:00,"{'w': '0.1918', 'd': '0.2458', 'l': '0.5624'}"
27787,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '3', 'a': '3'}","{'h': '1.49515', 'a': '2.83119'}",2024-10-06 15:30:00,"{'w': '0.1279', 'd': '0.1839', 'l': '0.6882'}"
27795,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '1', 'a': '1'}","{'h': '1.72567', 'a': '0.893468'}",2024-10-06 17:30:00,"{'w': '0.5971', 'd': '0.2685', 'l': '0.1344'}"
27798,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'h': '2', 'a': '1'}","{'h': '3.97161', 'a': '1.07012'}",2024-10-18 18:30:00,"{'w': '0.9214', 'd': '0.0567', 'l': '0.0219'}"
27796,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '2', 'a': '1'}","{'h': '4.07146', 'a': '1.55158'}",2024-10-19 13:30:00,"{'w': '0.8813', 'd': '0.0832', 'l': '0.0355'}"
27799,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '3', 'a': '1'}","{'h': '2.46268', 'a': '2.3454'}",2024-10-19 13:30:00,"{'w': '0.4052', 'd': '0.2302', 'l': '0.3646'}"
27800,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '3', 'a': '1'}","{'h': '1.07588', 'a': '0.868723'}",2024-10-19 13:30:00,"{'w': '0.4027', 'd': '0.3145', 'l': '0.2828'}"
27802,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '0', 'a': '2'}","{'h': '0.611288', 'a': '2.16084'}",2024-10-19 13:30:00,"{'w': '0.0581', 'd': '0.1386', 'l': '0.8033'}"
27803,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '3', 'a': '2'}","{'h': '4.14976', 'a': '1.89766'}",2024-10-19 13:30:00,"{'w': '0.8299', 'd': '0.101', 'l': '0.0691'}"
27797,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '4', 'a': '0'}","{'h': '3.61889', 'a': '0.286656'}",2024-10-19 16:30:00,"{'w': '0.9817', 'd': '0.0165', 'l': '0.0018'}"
27804,True,"{'id': '287', 'title': 'Holstein Kiel', 'short_title': 'KIE'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '0', 'a': '2'}","{'h': '0.901058', 'a': '1.2809'}",2024-10-20 13:30:00,"{'w': '0.2518', 'd': '0.295', 'l': '0.4532'}"
27801,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '2', 'a': '4'}","{'h': '2.17351', 'a': '2.14788'}",2024-10-20 15:30:00,"{'w': '0.3853', 'd': '0.2594', 'l': '0.3553'}"
27810,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '1'}","{'h': '1.45557', 'a': '0.934033'}",2024-10-25 18:30:00,"{'w': '0.5007', 'd': '0.2891', 'l': '0.2102'}"
27805,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '287', 'title': 'Holstein Kiel', 'short_title': 'KIE'}","{'h': '2', 'a': '1'}","{'h': '1.90999', 'a': '0.680092'}",2024-10-26 13:30:00,"{'w': '0.7091', 'd': '0.2004', 'l': '0.0905'}"
27806,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '3', 'a': '1'}","{'h': '2.69047', 'a': '1.75887'}",2024-10-26 13:30:00,"{'w': '0.6098', 'd': '0.1923', 'l': '0.1979'}"
27809,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '2', 'a': '1'}","{'h': '0.560509', 'a': '0.776944'}",2024-10-26 13:30:00,"{'w': '0.2292', 'd': '0.3903', 'l': '0.3805'}"
27813,True,"{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '0', 'a': '0'}","{'h': '0.730167', 'a': '0.940969'}",2024-10-26 13:30:00,"{'w': '0.2569', 'd': '0.3367', 'l': '0.4064'}"
27808,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '2', 'a': '2'}","{'h': '1.78808', 'a': '1.30852'}",2024-10-26 16:30:00,"{'w': '0.4916', 'd': '0.2624', 'l': '0.246'}"
27812,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '5'}","{'h': '0.205046', 'a': '3.1499'}",2024-10-27 14:30:00,"{'w': '0.0061', 'd': '0.0429', 'l': '0.951'}"
27811,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '1'}","{'h': '1.86305', 'a': '1.54058'}",2024-10-27 16:30:00,"{'w': '0.4505', 'd': '0.2936', 'l': '0.2559'}"
27807,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '0', 'a': '0'}","{'h': '1.57817', 'a': '0.692793'}",2024-10-27 18:30:00,"{'w': '0.6355', 'd': '0.2497', 'l': '0.1148'}"
27814,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '0', 'a': '0'}","{'h': '2.78287', 'a': '0.223778'}",2024-11-01 19:30:00,"{'w': '0.9313', 'd': '0.0583', 'l': '0.0104'}"
27815,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '3', 'a': '0'}","{'h': '2.76181', 'a': '0.4664'}",2024-11-02 14:30:00,"{'w': '0.9095', 'd': '0.0727', 'l': '0.0178'}"
27817,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '7', 'a': '2'}","{'h': '3.83028', 'a': '2.08714'}",2024-11-02 14:30:00,"{'w': '0.7661', 'd': '0.147', 'l': '0.0869'}"
27818,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'h': '0', 'a': '2'}","{'h': '0.746379', 'a': '1.1155'}",2024-11-02 14:30:00,"{'w': '0.2176', 'd': '0.3277', 'l': '0.4547'}"
27820,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '1', 'a': '1'}","{'h': '1.11324', 'a': '0.499473'}",2024-11-02 14:30:00,"{'w': '0.5182', 'd': '0.3284', 'l': '0.1534'}"
27822,True,"{'id': '287', 'title': 'Holstein Kiel', 'short_title': 'KIE'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '1', 'a': '0'}","{'h': '2.13316', 'a': '1.27585'}",2024-11-02 14:30:00,"{'w': '0.6115', 'd': '0.2223', 'l': '0.1662'}"
27816,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '2', 'a': '1'}","{'h': '3.30102', 'a': '0.23928'}",2024-11-02 17:30:00,"{'w': '0.9618', 'd': '0.0335', 'l': '0.0047'}"
27819,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '0', 'a': '0'}","{'h': '0.463898', 'a': '0.903716'}",2024-11-03 14:30:00,"{'w': '0.1494', 'd': '0.3637', 'l': '0.4869'}"
27821,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '4', 'a': '1'}","{'h': '2.95668', 'a': '1.30211'}",2024-11-03 16:30:00,"{'w': '0.7639', 'd': '0.1407', 'l': '0.0954'}"
27829,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '0'}","{'h': '0.801684', 'a': '2.66619'}",2024-11-08 19:30:00,"{'w': '0.0348', 'd': '0.1096', 'l': '0.8556'}"
27826,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '287', 'title': 'Holstein Kiel', 'short_title': 'KIE'}","{'h': '2', 'a': '1'}","{'h': '2.26129', 'a': '0.884231'}",2024-11-09 14:30:00,"{'w': '0.728', 'd': '0.1737', 'l': '0.0983'}"
27828,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '3', 'a': '1'}","{'h': '3.18749', 'a': '0.845107'}",2024-11-09 14:30:00,"{'w': '0.9', 'd': '0.0831', 'l': '0.0169'}"
27830,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '1'}","{'h': '0.777554', 'a': '1.40554'}",2024-11-09 14:30:00,"{'w': '0.1893', 'd': '0.2769', 'l': '0.5338'}"
27831,True,"{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '1'}","{'h': '0.0751538', 'a': '1.67296'}",2024-11-09 14:30:00,"{'w': '0.0099', 'd': '0.14', 'l': '0.8501'}"
