id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
8791,Ritsu Doan,34,2901,10,8.055666498839855,7,4.389358818531036,61,27,2,0,F M S,Freiburg,10,8.055666498839855,19.25091073103249,10.242727846838534
5266,Vincenzo Grifo,34,2510,8,7.989085482433438,11,8.86034712381661,66,65,2,0,F M S,Freiburg,8,5.7157554272562265,14.169706366956234,6.400352879427373
6475,Lucas Höler,31,1867,6,11.579248806461692,4,3.0513127334415913,35,21,3,0,F M S,Freiburg,6,10.821472128853202,14.530475705862045,2.6790542542003095
5263,Lukas Kübler,28,1864,5,2.8583033233880997,1,0.7445640284568071,18,11,5,0,D S,Freiburg,5,2.8583033233880997,4.521047971211374,3.004688539542258
125,Maximilian Eggestein,33,2877,2,2.7688491884618998,0,1.511209450662136,36,19,4,0,M,Freiburg,2,2.7688491884618998,11.366839273832738,8.970980004407465
171,Michael Gregoritsch,20,602,2,1.9820730350911617,1,0.2638327647000551,16,4,2,0,F S,Freiburg,2,1.9820730350911617,3.5150803942233324,1.6075003519654274
315,Matthias Ginter,32,2549,2,4.017321763560176,1,1.2374000921845436,24,9,5,0,D S,Freiburg,2,4.017321763560176,9.75523894559592,6.826677386648953
4243,Christian Günter,29,2341,2,1.228508367203176,2,3.1555529991164804,20,28,0,0,D S,Freiburg,2,1.228508367203176,6.491897919215262,4.6860190141014755
9270,Kiliann Sildillia,21,780,2,0.7514637820422649,0,1.0808508545160294,7,6,2,0,D S,Freiburg,2,0.7514637820422649,3.192236214876175,2.1987045630812645
12069,Junior Adamu,25,1579,2,6.322013634257019,2,2.053700706921518,37,17,5,1,F S,Freiburg,2,6.322013634257019,8.28467621654272,0.9772418979555368
13102,Johan Manzambi,11,332,2,1.9394828099757433,1,0.3676939085125923,11,3,2,0,M S,Freiburg,2,1.9394828099757433,2.9504378996789455,0.7735037058591843
2611,Philipp Lienhart,32,2780,1,0.9363047620281577,0,0.6041158917360008,8,6,5,0,D S,Freiburg,1,0.9363047620281577,10.226965971291065,9.211888525635004
9711,Patrick Osterhage,30,2297,1,1.7293015737086535,0,2.2099559139460325,21,17,4,1,M S,Freiburg,1,1.7293015737086535,10.987612433731556,7.910030540078878
12626,Max Rosenfelder,25,1236,1,0.3297978863120079,0,1.4052141569554806,5,6,2,0,D S,Freiburg,1,0.3297978863120079,5.433676760643721,4.622095491737127
1277,Roland Sallai,2,37,0,0.175414246506989,0,0.04367182403802872,3,1,0,0,S,Freiburg,0,0.175414246506989,0.175414246506989,0
4247,Maximilian Philipp,2,13,0,0.02382168173789978,0,0,1,0,0,0,S,Freiburg,0,0.02382168173789978,0.02382168173789978,0
4250,Nicolas Höfler,20,754,0,0.4089398439973593,0,0.06833891943097115,4,3,3,0,M S,Freiburg,0,0.4089398439973593,3.0780349439010024,2.993869721889496
5328,Florian Müller,9,749,0,0,0,0,0,0,0,0,GK S,Freiburg,0,0,1.2119324207305908,1.2119324207305908
7164,Florent Muslija,9,143,0,0.2235105335712433,0,0.6100863814353943,3,3,0,0,S,Freiburg,0,0.2235105335712433,1.0303145237267017,0.26072095334529877
9201,Eren Sami Dinkci,23,1189,0,1.0719840787351131,3,2.447374604642391,14,23,1,0,M S,Freiburg,0,1.0719840787351131,6.607374615967274,3.55103687569499
9732,Noah Weißhaupt,3,72,0,0.057940635830163956,0,0,1,0,0,0,S,Freiburg,0,0.057940635830163956,0.3295331820845604,0.3295331820845604
10160,Noah Atubolu,26,2311,0,0,0,0,0,0,2,0,GK,Freiburg,0,0,4.215585736557841,4.215585736557841
11331,Merlin Röhl,19,970,0,1.1238267552107573,1,1.742141860537231,12,9,2,0,M S,Freiburg,0,1.1238267552107573,3.592243045568466,1.3427801579236984
11982,Jan-Niklas Beste,12,169,0,0.621839139610529,1,0.6122618466615677,6,3,0,0,S,Freiburg,0,0.621839139610529,1.4469851534813643,0.39582723565399647
12070,Jordy Makengo,19,716,0,0,0,0.45721566677093506,0,2,1,0,D S,Freiburg,0,0,3.645577549934387,3.1883618757128716
12926,Bruno Ogbus,2,10,0,0,0,0,0,0,0,0,S,Freiburg,0,0,0,0
