id,isResult,h,a,goals,xG,datetime,forecast
30257,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '3', 'a': '4'}","{'h': '1.75582', 'a': '2.23419'}",2025-09-21 13:30:00,"{'w': '0.2655', 'd': '0.2353', 'l': '0.4992'}"
30258,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '1', 'a': '1'}","{'h': '1.9461', 'a': '1.29876'}",2025-09-21 15:30:00,"{'w': '0.5421', 'd': '0.2446', 'l': '0.2133'}"
30259,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '1', 'a': '0'}","{'h': '1.24747', 'a': '0.975457'}",2025-09-21 17:30:00,"{'w': '0.4011', 'd': '0.3405', 'l': '0.2584'}"
30260,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '4', 'a': '0'}","{'h': '4.31859', 'a': '0.298618'}",2025-09-26 18:30:00,"{'w': '0.9893', 'd': '0.0094', 'l': '0.0013'}"
30261,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '2', 'a': '1'}","{'h': '1.79097', 'a': '0.619833'}",2025-09-27 13:30:00,"{'w': '0.6941', 'd': '0.2135', 'l': '0.0924'}"
30262,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '2'}","{'h': '0.525149', 'a': '1.75519'}",2025-09-27 13:30:00,"{'w': '0.0596', 'd': '0.1976', 'l': '0.7428'}"
30263,True,"{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '2'}","{'h': '0.813325', 'a': '1.28912'}",2025-09-27 13:30:00,"{'w': '0.2035', 'd': '0.2926', 'l': '0.5039'}"
30264,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '0', 'a': '1'}","{'h': '2.59654', 'a': '2.61107'}",2025-09-27 13:30:00,"{'w': '0.3994', 'd': '0.2075', 'l': '0.3931'}"
30265,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '4', 'a': '6'}","{'h': '2.12935', 'a': '3.78879'}",2025-09-27 16:30:00,"{'w': '0.1165', 'd': '0.1482', 'l': '0.7353'}"
30266,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '1', 'a': '1'}","{'h': '1.2587', 'a': '2.24224'}",2025-09-28 13:30:00,"{'w': '0.0996', 'd': '0.2496', 'l': '0.6508'}"
30267,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '1', 'a': '2'}","{'h': '1.07972', 'a': '2.20939'}",2025-09-28 15:30:00,"{'w': '0.1288', 'd': '0.2034', 'l': '0.6678'}"
30268,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '118', 'title': 'Hamburger SV', 'short_title': 'HAM'}","{'h': '0', 'a': '0'}","{'h': '1.54274', 'a': '1.11274'}",2025-09-28 17:30:00,"{'w': '0.4882', 'd': '0.2812', 'l': '0.2306'}"
30274,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '0', 'a': '1'}","{'h': '1.42371', 'a': '1.30873'}",2025-10-03 18:30:00,"{'w': '0.3737', 'd': '0.2931', 'l': '0.3332'}"
30269,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '2', 'a': '0'}","{'h': '3.35673', 'a': '1.19684'}",2025-10-04 13:30:00,"{'w': '0.8609', 'd': '0.0959', 'l': '0.0432'}"
30271,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '1'}","{'h': '0.668613', 'a': '1.14077'}",2025-10-04 13:30:00,"{'w': '0.1955', 'd': '0.3216', 'l': '0.4829'}"
30276,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '3', 'a': '1'}","{'h': '1.75326', 'a': '1.22584'}",2025-10-04 13:30:00,"{'w': '0.5068', 'd': '0.2467', 'l': '0.2465'}"
30277,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'h': '1', 'a': '0'}","{'h': '1.77957', 'a': '0.912425'}",2025-10-04 13:30:00,"{'w': '0.6033', 'd': '0.2375', 'l': '0.1592'}"
30272,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '3'}","{'h': '0.560138', 'a': '2.2301'}",2025-10-04 16:30:00,"{'w': '0.0455', 'd': '0.1403', 'l': '0.8142'}"
30275,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '1', 'a': '0'}","{'h': '1.10781', 'a': '0.290942'}",2025-10-05 13:30:00,"{'w': '0.5856', 'd': '0.3224', 'l': '0.092'}"
30273,True,"{'id': '118', 'title': 'Hamburger SV', 'short_title': 'HAM'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '4', 'a': '0'}","{'h': '1.65883', 'a': '0.591161'}",2025-10-05 15:30:00,"{'w': '0.6602', 'd': '0.2276', 'l': '0.1122'}"
30270,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '0'}","{'h': '0.471184', 'a': '0.689073'}",2025-10-05 17:30:00,"{'w': '0.2197', 'd': '0.4251', 'l': '0.3552'}"
30285,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '3', 'a': '1'}","{'h': '1.53032', 'a': '0.628848'}",2025-10-17 18:30:00,"{'w': '0.6101', 'd': '0.2489', 'l': '0.141'}"
30279,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '1', 'a': '1'}","{'h': '0.523854', 'a': '1.11917'}",2025-10-18 13:30:00,"{'w': '0.1257', 'd': '0.3036', 'l': '0.5707'}"
30281,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '2', 'a': '2'}","{'h': '3.07635', 'a': '1.85638'}",2025-10-18 13:30:00,"{'w': '0.6528', 'd': '0.185', 'l': '0.1622'}"
30282,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '3', 'a': '4'}","{'h': '1.62978', 'a': '4.43462'}",2025-10-18 13:30:00,"{'w': '0.0338', 'd': '0.0653', 'l': '0.9009'}"
30283,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '118', 'title': 'Hamburger SV', 'short_title': 'HAM'}","{'h': '2', 'a': '1'}","{'h': '1.15611', 'a': '1.29355'}",2025-10-18 13:30:00,"{'w': '0.3171', 'd': '0.2997', 'l': '0.3832'}"
30286,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '0', 'a': '3'}","{'h': '0.392885', 'a': '2.39474'}",2025-10-18 13:30:00,"{'w': '0.0313', 'd': '0.1054', 'l': '0.8633'}"
30278,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '2', 'a': '1'}","{'h': '2.81994', 'a': '1.41011'}",2025-10-18 16:30:00,"{'w': '0.7335', 'd': '0.1803', 'l': '0.0862'}"
30280,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '2', 'a': '2'}","{'h': '1.12896', 'a': '0.772638'}",2025-10-19 13:30:00,"{'w': '0.449', 'd': '0.3087', 'l': '0.2423'}"
30284,True,"{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '0', 'a': '3'}","{'h': '0.871968', 'a': '1.79103'}",2025-10-19 15:30:00,"{'w': '0.1309', 'd': '0.26', 'l': '0.6091'}"
30295,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '1', 'a': '0'}","{'h': '1.1444', 'a': '0.487613'}",2025-10-24 18:30:00,"{'w': '0.5506', 'd': '0.305', 'l': '0.1444'}"
30287,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '0', 'a': '6'}","{'h': '0.639182', 'a': '2.69438'}",2025-10-25 13:30:00,"{'w': '0.0455', 'd': '0.106', 'l': '0.8485'}"
30289,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '3'}","{'h': '0.757777', 'a': '2.65026'}",2025-10-25 13:30:00,"{'w': '0.0309', 'd': '0.1352', 'l': '0.8339'}"
30291,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'h': '2', 'a': '0'}","{'h': '2.42632', 'a': '0.519973'}",2025-10-25 13:30:00,"{'w': '0.8751', 'd': '0.0998', 'l': '0.0251'}"
30292,True,"{'id': '118', 'title': 'Hamburger SV', 'short_title': 'HAM'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '0', 'a': '1'}","{'h': '2.40547', 'a': '0.695528'}",2025-10-25 13:30:00,"{'w': '0.8234', 'd': '0.1422', 'l': '0.0344'}"
30293,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '3', 'a': '1'}","{'h': '2.4278', 'a': '0.902315'}",2025-10-25 13:30:00,"{'w': '0.7649', 'd': '0.1547', 'l': '0.0804'}"
30290,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '1', 'a': '0'}","{'h': '2.09125', 'a': '0.70563'}",2025-10-25 16:30:00,"{'w': '0.7181', 'd': '0.1943', 'l': '0.0876'}"
30288,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '2', 'a': '0'}","{'h': '2.46787', 'a': '0.542897'}",2025-10-26 13:30:00,"{'w': '0.8535', 'd': '0.1089', 'l': '0.0376'}"
30294,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '2', 'a': '1'}","{'h': '1.66805', 'a': '1.40956'}",2025-10-26 15:30:00,"{'w': '0.4211', 'd': '0.2831', 'l': '0.2958'}"
30296,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '1'}","{'h': '0.969501', 'a': '0.588196'}",2025-10-31 19:30:00,"{'w': '0.4561', 'd': '0.3648', 'l': '0.1791'}"
30299,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '1', 'a': '1'}","{'h': '0.831882', 'a': '1.22406'}",2025-11-01 14:30:00,"{'w': '0.2367', 'd': '0.3215', 'l': '0.4418'}"
30300,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '1', 'a': '1'}","{'h': '1.90161', 'a': '0.880505'}",2025-11-01 14:30:00,"{'w': '0.6564', 'd': '0.2174', 'l': '0.1262'}"
30301,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '3', 'a': '1'}","{'h': '1.73471', 'a': '1.0701'}",2025-11-01 14:30:00,"{'w': '0.5419', 'd': '0.2461', 'l': '0.212'}"
30302,True,"{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '0', 'a': '4'}","{'h': '0.804394', 'a': '3.6262'}",2025-11-01 14:30:00,"{'w': '0.0178', 'd': '0.0514', 'l': '0.9308'}"
30303,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '0'}","{'h': '1.34842', 'a': '1.16519'}",2025-11-01 14:30:00,"{'w': '0.4039', 'd': '0.29', 'l': '0.3061'}"
30297,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '3', 'a': '0'}","{'h': '2.28295', 'a': '0.382774'}",2025-11-01 17:30:00,"{'w': '0.8544', 'd': '0.1129', 'l': '0.0327'}"
30298,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '118', 'title': 'Hamburger SV', 'short_title': 'HAM'}","{'h': '4', 'a': '1'}","{'h': '3.87376', 'a': '1.19296'}",2025-11-02 14:30:00,"{'w': '0.8997', 'd': '0.0682', 'l': '0.0321'}"
30304,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '2', 'a': '3'}","{'h': '1.40117', 'a': '1.74291'}",2025-11-02 16:30:00,"{'w': '0.2815', 'd': '0.2614', 'l': '0.4571'}"
30313,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '2', 'a': '1'}","{'h': '1.69456', 'a': '0.676326'}",2025-11-07 19:30:00,"{'w': '0.6359', 'd': '0.241', 'l': '0.1231'}"
30305,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '6', 'a': '0'}","{'h': '3.90142', 'a': '0.063377'}",2025-11-08 14:30:00,"{'w': '0.9969', 'd': '0.0031', 'l': '0'}"
30309,True,"{'id': '118', 'title': 'Hamburger SV', 'short_title': 'HAM'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '1'}","{'h': '0.419878', 'a': '1.42582'}",2025-11-08 14:30:00,"{'w': '0.0931', 'd': '0.2485', 'l': '0.6584'}"
30310,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '3', 'a': '1'}","{'h': '1.92349', 'a': '1.56187'}",2025-11-08 14:30:00,"{'w': '0.4568', 'd': '0.2643', 'l': '0.2789'}"
30312,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '2', 'a': '2'}","{'h': '1.02778', 'a': '1.34246'}",2025-11-08 14:30:00,"{'w': '0.2709', 'd': '0.3006', 'l': '0.4285'}"
