situation_OpenPlay_shots,situation_OpenPlay_goals,situation_OpenPlay_xG,situation_OpenPlay_against_shots,situation_OpenPlay_against_goals,situation_OpenPlay_against_xG,situation_FromCorner_shots,situation_FromCorner_goals,situation_FromCorner_xG,situation_FromCorner_against_shots,situation_FromCorner_against_goals,situation_FromCorner_against_xG,situation_DirectFreekick_shots,situation_DirectFreekick_goals,situation_DirectFreekick_xG,situation_DirectFreekick_against_shots,situation_DirectFreekick_against_goals,situation_DirectFreekick_against_xG,situation_SetPiece_shots,situation_SetPiece_goals,situation_SetPiece_xG,situation_SetPiece_against_shots,situation_SetPiece_against_goals,situation_SetPiece_against_xG,situation_Penalty_shots,situation_Penalty_goals,situation_Penalty_xG,situation_Penalty_against_shots,situation_Penalty_against_goals,situation_Penalty_against_xG,formation_4-3-1-2_stat,formation_4-3-1-2_time,formation_4-3-1-2_shots,formation_4-3-1-2_goals,formation_4-3-1-2_xG,formation_4-3-1-2_against_shots,formation_4-3-1-2_against_goals,formation_4-3-1-2_against_xG,formation_4-1-2-1-2_stat,formation_4-1-2-1-2_time,formation_4-1-2-1-2_shots,formation_4-1-2-1-2_goals,formation_4-1-2-1-2_xG,formation_4-1-2-1-2_against_shots,formation_4-1-2-1-2_against_goals,formation_4-1-2-1-2_against_xG,formation_4-2-3-1_stat,formation_4-2-3-1_time,formation_4-2-3-1_shots,formation_4-2-3-1_goals,formation_4-2-3-1_xG,formation_4-2-3-1_against_shots,formation_4-2-3-1_against_goals,formation_4-2-3-1_against_xG,formation_4-3-3_stat,formation_4-3-3_time,formation_4-3-3_shots,formation_4-3-3_goals,formation_4-3-3_xG,formation_4-3-3_against_shots,formation_4-3-3_against_goals,formation_4-3-3_against_xG,formation_4-4-2_stat,formation_4-4-2_time,formation_4-4-2_shots,formation_4-4-2_goals,formation_4-4-2_xG,formation_4-4-2_against_shots,formation_4-4-2_against_goals,formation_4-4-2_against_xG,formation_4-2-2-2_stat,formation_4-2-2-2_time,formation_4-2-2-2_shots,formation_4-2-2-2_goals,formation_4-2-2-2_xG,formation_4-2-2-2_against_shots,formation_4-2-2-2_against_goals,formation_4-2-2-2_against_xG,formation_4-1-3-2_stat,formation_4-1-3-2_time,formation_4-1-3-2_shots,formation_4-1-3-2_goals,formation_4-1-3-2_xG,formation_4-1-3-2_against_shots,formation_4-1-3-2_against_goals,formation_4-1-3-2_against_xG,formation_4-4-1-1_stat,formation_4-4-1-1_time,formation_4-4-1-1_shots,formation_4-4-1-1_goals,formation_4-4-1-1_xG,formation_4-4-1-1_against_shots,formation_4-4-1-1_against_goals,formation_4-4-1-1_against_xG,gameState_Goal diff 0_stat,gameState_Goal diff 0_time,gameState_Goal diff 0_shots,gameState_Goal diff 0_goals,gameState_Goal diff 0_xG,gameState_Goal diff 0_against_shots,gameState_Goal diff 0_against_goals,gameState_Goal diff 0_against_xG,gameState_Goal diff +1_stat,gameState_Goal diff +1_time,gameState_Goal diff +1_shots,gameState_Goal diff +1_goals,gameState_Goal diff +1_xG,gameState_Goal diff +1_against_shots,gameState_Goal diff +1_against_goals,gameState_Goal diff +1_against_xG,gameState_Goal diff > +1_stat,gameState_Goal diff > +1_time,gameState_Goal diff > +1_shots,gameState_Goal diff > +1_goals,gameState_Goal diff > +1_xG,gameState_Goal diff > +1_against_shots,gameState_Goal diff > +1_against_goals,gameState_Goal diff > +1_against_xG,gameState_Goal diff -1_stat,gameState_Goal diff -1_time,gameState_Goal diff -1_shots,gameState_Goal diff -1_goals,gameState_Goal diff -1_xG,gameState_Goal diff -1_against_shots,gameState_Goal diff -1_against_goals,gameState_Goal diff -1_against_xG,gameState_Goal diff < -1_stat,gameState_Goal diff < -1_time,gameState_Goal diff < -1_shots,gameState_Goal diff < -1_goals,gameState_Goal diff < -1_xG,gameState_Goal diff < -1_against_shots,gameState_Goal diff < -1_against_goals,gameState_Goal diff < -1_against_xG,timing_1-15_stat,timing_1-15_shots,timing_1-15_goals,timing_1-15_xG,timing_1-15_against_shots,timing_1-15_against_goals,timing_1-15_against_xG,timing_16-30_stat,timing_16-30_shots,timing_16-30_goals,timing_16-30_xG,timing_16-30_against_shots,timing_16-30_against_goals,timing_16-30_against_xG,timing_31-45_stat,timing_31-45_shots,timing_31-45_goals,timing_31-45_xG,timing_31-45_against_shots,timing_31-45_against_goals,timing_31-45_against_xG,timing_46-60_stat,timing_46-60_shots,timing_46-60_goals,timing_46-60_xG,timing_46-60_against_shots,timing_46-60_against_goals,timing_46-60_against_xG,timing_61-75_stat,timing_61-75_shots,timing_61-75_goals,timing_61-75_xG,timing_61-75_against_shots,timing_61-75_against_goals,timing_61-75_against_xG,timing_76+_stat,timing_76+_shots,timing_76+_goals,timing_76+_xG,timing_76+_against_shots,timing_76+_against_goals,timing_76+_against_xG,shotZone_ownGoals_stat,shotZone_ownGoals_shots,shotZone_ownGoals_goals,shotZone_ownGoals_xG,shotZone_ownGoals_against_shots,shotZone_ownGoals_against_goals,shotZone_ownGoals_against_xG,shotZone_shotOboxTotal_stat,shotZone_shotOboxTotal_shots,shotZone_shotOboxTotal_goals,shotZone_shotOboxTotal_xG,shotZone_shotOboxTotal_against_shots,shotZone_shotOboxTotal_against_goals,shotZone_shotOboxTotal_against_xG,shotZone_shotPenaltyArea_stat,shotZone_shotPenaltyArea_shots,shotZone_shotPenaltyArea_goals,shotZone_shotPenaltyArea_xG,shotZone_shotPenaltyArea_against_shots,shotZone_shotPenaltyArea_against_goals,shotZone_shotPenaltyArea_against_xG,shotZone_shotSixYardBox_stat,shotZone_shotSixYardBox_shots,shotZone_shotSixYardBox_goals,shotZone_shotSixYardBox_xG,shotZone_shotSixYardBox_against_shots,shotZone_shotSixYardBox_against_goals,shotZone_shotSixYardBox_against_xG,attackSpeed_Normal_stat,attackSpeed_Normal_shots,attackSpeed_Normal_goals,attackSpeed_Normal_xG,attackSpeed_Normal_against_shots,attackSpeed_Normal_against_goals,attackSpeed_Normal_against_xG,attackSpeed_Standard_stat,attackSpeed_Standard_shots,attackSpeed_Standard_goals,attackSpeed_Standard_xG,attackSpeed_Standard_against_shots,attackSpeed_Standard_against_goals,attackSpeed_Standard_against_xG,attackSpeed_Slow_stat,attackSpeed_Slow_shots,attackSpeed_Slow_goals,attackSpeed_Slow_xG,attackSpeed_Slow_against_shots,attackSpeed_Slow_against_goals,attackSpeed_Slow_against_xG,attackSpeed_Fast_stat,attackSpeed_Fast_shots,attackSpeed_Fast_goals,attackSpeed_Fast_xG,attackSpeed_Fast_against_shots,attackSpeed_Fast_against_goals,attackSpeed_Fast_against_xG,result_Goal_shots,result_Goal_goals,result_Goal_xG,result_Goal_against_shots,result_Goal_against_goals,result_Goal_against_xG,result_BlockedShot_shots,result_BlockedShot_goals,result_BlockedShot_xG,result_BlockedShot_against_shots,result_BlockedShot_against_goals,result_BlockedShot_against_xG,result_SavedShot_shots,result_SavedShot_goals,result_SavedShot_xG,result_SavedShot_against_shots,result_SavedShot_against_goals,result_SavedShot_against_xG,result_MissedShots_shots,result_MissedShots_goals,result_MissedShots_xG,result_MissedShots_against_shots,result_MissedShots_against_goals,result_MissedShots_against_xG,result_ShotOnPost_shots,result_ShotOnPost_goals,result_ShotOnPost_xG,result_ShotOnPost_against_shots,result_ShotOnPost_against_goals,result_ShotOnPost_against_xG
464,74,66.84691360220313,296,23,31.784240796696395,83,10,9.951839367859066,64,2,5.259787070564926,25,0,1.6541092619299889,7,0,0.38604898005723953,22,1,2.4342712061479688,23,0,2.8241960452869534,5,2,3.7163880467414856,1,1,0.7432776093482971,4-3-1-2,1450,271,34,39.54505693074316,162,8,14.920013902708888,4-1-2-1-2,560,87,9,11.062829980626702,76,7,10.359078046865761,4-2-3-1,534,67,10,8.918395745567977,62,6,6.03620447171852,4-3-3,420,70,14,9.556685395538807,32,2,3.36932454444468,4-4-2,292,54,13,9.47345773037523,17,2,2.655507410876453,4-2-2-2,257,35,5,4.65494052041322,25,0,2.178156055510044,4-1-3-2,96,13,2,0.959404181689024,14,1,1.3314450550824404,4-4-1-1,14,2,0,0.43275099992752075,3,0,0.14782101474702358,Goal diff 0,1759,250,34,31.648364497348666,175,11,21.40135131124407,Goal diff +1,789,131,20,19.38755025714636,83,5,8.1253065103665,Goal diff > +1,634,129,20,23.117091874592006,91,6,7.320517789106816,Goal diff -1,342,66,10,8.68740704189986,32,4,3.4684371184557676,Goal diff < -1,99,23,3,1.7631078138947487,10,0,0.6819377727806568,1-15,78,10,9.739954253658652,57,8,9.437780501320958,16-30,80,13,12.521153858862817,55,4,5.17331458395347,31-45,103,9,10.133132304996252,64,3,5.672227519564331,46-60,113,22,15.49772772565484,75,5,8.760020161047578,61-75,112,17,17.31460007186979,45,3,5.166597071103752,76+,113,16,19.396953269839287,95,3,6.787610664963722,ownGoals,2,2,2,1,1,1,shotOboxTotal,215,9,7.421133640222251,150,2,4.588871889282018,shotPenaltyArea,343,62,56.90217349212617,216,18,25.839650246314704,shotSixYardBox,39,14,18.28021435253322,24,5,9.569028366357088,Normal,391,64,57.10550130996853,245,16,23.14313739305362,Standard,135,13,17.75660788267851,95,3,9.213309705257416,Slow,47,5,3.7694116262719035,27,3,3.714444337412715,Fast,26,5,5.972000665962696,24,4,4.926659066230059,87,87,31.04343858268112,26,26,10.585756687447429,153,0,11.038021663203835,109,0,5.574957208707929,161,0,23.201564144343138,92,0,10.567502503283322,182,0,15.606677716597915,155,0,12.493003521580249,16,0,3.713819378055632,9,0,1.7763305809348822
