id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
4456,Chris Wood,36,3024,20,15.638655036687851,3,3.044111367315054,68,22,1,0,F S,Nottingham Forest,17,13.355148404836655,14.72016467526555,1.6692094188183546
6857,Morgan Gibbs-White,34,2868,7,6.140304567292333,8,6.105838568881154,61,51,9,1,M,Nottingham Forest,7,6.140304567292333,17.928511697798967,10.13072724826634
9524,Anthony Elanga,38,2549,6,5.92288132570684,11,6.605899995192885,44,50,1,0,F M S,Nottingham Forest,6,5.92288132570684,12.84948781132698,4.026209270581603
6174,Nikola Milenkovic,37,3330,5,4.571180831640959,2,1.043909177184105,29,9,4,0,D,Nottingham Forest,5,4.571180831640959,5.973378486931324,4.907668113708496
6456,Callum Hudson-Odoi,31,2221,5,2.5114910937845707,2,2.9465562608093023,37,44,2,0,F M S,Nottingham Forest,5,2.5114910937845707,11.848760638386011,8.000117145478725
12766,Jota Silva,31,799,3,2.7386593613773584,1,3.355119312182069,23,14,5,0,M S,Nottingham Forest,3,2.7386593613773584,4.373035242781043,0.8781488863751292
725,Ola Aina,35,3020,2,0.46086559537798166,1,2.045018967241049,11,16,5,0,D M,Nottingham Forest,2,0.46086559537798166,10.087742604315281,8.546997111290693
9154,Elliot Anderson,37,2773,2,2.230010911822319,6,4.1257980996742845,40,37,10,0,M S,Nottingham Forest,2,2.230010911822319,9.88364265859127,6.357638165354729
11003,Ryan Yates,35,1883,2,2.863330416381359,1,1.0837957467883825,33,19,10,0,M S,Nottingham Forest,2,2.863330416381359,6.05943701043725,4.180756267160177
12123,Murillo,36,3199,2,1.9497453132644296,0,1.3909434340894222,25,12,6,0,D,Nottingham Forest,2,1.9497453132644296,5.36951514147222,4.55442807264626
7814,Taiwo Awoniyi,26,363,1,2.418665297329426,0,0.08859707228839397,10,2,0,0,F S,Nottingham Forest,1,2.418665297329426,2.95575431548059,0.4484919551759958
8204,Neco Williams,35,2579,1,3.0044789891690016,3,1.7043100725859404,37,18,7,0,D M S,Nottingham Forest,1,3.0044789891690016,8.458546839654446,5.0818028431385756
13021,Ramón Sosa,19,246,1,1.1310514248907566,0,0.6833146139979362,11,8,1,0,M S,Nottingham Forest,1,1.1310514248907566,2.070654297247529,0.2562882862985134
843,James Ward-Prowse,9,401,0,0.059576899744570255,1,0.937147606164217,2,4,0,1,M S,Nottingham Forest,0,0.059576899744570255,1.7280310094356537,0.9251754088327289
4120,Álex Moreno,15,978,0,0.21700730733573437,1,1.076141320168972,6,8,2,0,D S,Nottingham Forest,0,0.21700730733573437,2.5304054114967585,1.5371484030038118
5722,Ibrahim Sangare,13,584,0,0.016365941613912582,1,0.7156692324206233,1,5,3,0,M S,Nottingham Forest,0,0.016365941613912582,3.003039238974452,2.3539955895394087
6850,Willy Boly,6,139,0,0.08295150846242905,0,0,1,0,1,0,D S,Nottingham Forest,0,0.08295150846242905,0.13758442923426628,0.13758442923426628
6903,Matz Sels,38,3420,0,0,0,0.5219662692397833,0,2,4,0,GK,Nottingham Forest,0,0,3.724944426678121,3.2029781555756927
8252,Nicolás Domínguez,34,1979,0,1.9267512233927846,1,1.4655370814725757,21,13,9,0,M S,Nottingham Forest,0,1.9267512233927846,4.884785549715161,3.6538716042414308
10758,Harry Toffolo,4,122,0,0.022599829360842705,0,0,1,0,1,0,D S,Nottingham Forest,0,0.022599829360842705,0.042361821979284286,0.01976199261844158
11317,Danilo,8,275,0,0,0,0,0,0,0,0,M S,Nottingham Forest,0,0,2.1522383373230696,2.1522383373230696
12765,Eric da Silva Moreira,2,27,0,0,0,0,0,0,0,0,S,Nottingham Forest,0,0,0,0
13068,Morato,26,852,0,0.1037580780684948,0,0,2,0,5,0,D S,Nottingham Forest,0,0.1037580780684948,2.077718833461404,2.077718833461404
