id,isResult,side,h,a,goals,xG,datetime,forecast,result
22309,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '2', 'a': '2'}","{'h': '2.00607', 'a': '0.364297'}",2023-08-20 16:30:00,"{'w': 0.7677901467879993, 'd': 0.17527523374724177, 'l': 0.056934615436299255}",d
22318,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '2', 'a': '1'}","{'h': '0.904461', 'a': '2.00413'}",2023-08-26 18:45:00,"{'w': 0.16203785746780267, 'd': 0.20837454703117586, 'l': 0.6295875915233632}",l
22326,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '2'}","{'h': '0.412392', 'a': '1.62873'}",2023-09-01 18:45:00,"{'w': 0.08940081914503849, 'd': 0.2329115379705974, 'l': 0.6776876426330636}",l
22342,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '7', 'a': '0'}","{'h': '2.49292', 'a': '0.166755'}",2023-09-17 18:45:00,"{'w': 0.8823307469377814, 'd': 0.10222464430596684, 'l': 0.015444542046475466}",w
22354,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '1'}","{'h': '1.10678', 'a': '1.10764'}",2023-09-24 18:45:00,"{'w': 0.3546935199717184, 'd': 0.2901812226337044, 'l': 0.3551252573920763}",d
22357,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '4', 'a': '1'}","{'h': '1.59801', 'a': '1.29625'}",2023-09-28 18:45:00,"{'w': 0.44472692657234464, 'd': 0.24492227856795026, 'l': 0.31035079465420623}",l
22369,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '2', 'a': '0'}","{'h': '0.830718', 'a': '0.791935'}",2023-10-01 18:45:00,"{'w': 0.335935433650712, 'd': 0.35020478637050517, 'l': 0.31385977997875003}",w
22375,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '4'}","{'h': '1.76268', 'a': '3.3327'}",2023-10-08 16:00:00,"{'w': 0.17372813022619185, 'd': 0.1456290349595853, 'l': 0.6806404471199468}",w
22394,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '1', 'a': '0'}","{'h': '2.53278', 'a': '0.423669'}",2023-10-22 10:30:00,"{'w': 0.8316204591944766, 'd': 0.12468562341689042, 'l': 0.04369383583041716}",w
22397,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '0'}","{'h': '2.25314', 'a': '0.495306'}",2023-10-29 17:00:00,"{'w': 0.7757696688569241, 'd': 0.158069256110575, 'l': 0.06616105674927374}",l
