id,isResult,side,h,a,goals,xG,datetime,forecast,result
26990,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'h': '1', 'a': '0'}","{'h': '1.17753', 'a': '0.515586'}",2024-08-19 17:00:00,"{'w': 0.5241999124150512, 'd': 0.3137601460655905, 'l': 0.16203994151640821}",w
26998,True,a,"{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '3', 'a': '0'}","{'h': '2.17954', 'a': '0.378528'}",2024-08-25 15:00:00,"{'w': 0.7928149161793736, 'd': 0.15580773767307754, 'l': 0.05137733425168428}",l
27005,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '159', 'title': 'Leganes', 'short_title': 'LEG'}","{'h': '0', 'a': '0'}","{'h': '0.773785', 'a': '0.184577'}",2024-08-28 17:00:00,"{'w': 0.47646481698660187, 'd': 0.44028322076169724, 'l': 0.08325196225169304}",d
27012,True,a,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '7', 'a': '0'}","{'h': '4.94022', 'a': '0.422493'}",2024-08-31 15:00:00,"{'w': 0.9730589200261314, 'd': 0.020931562325640096, 'l': 0.0058099913898405795}",l
27025,True,a,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '3', 'a': '1'}","{'h': '1.99273', 'a': '0.382657'}",2024-09-15 12:00:00,"{'w': 0.7605613048797208, 'd': 0.17859470031276783, 'l': 0.060843991117208916}",l
27039,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '0', 'a': '0'}","{'h': '0.952589', 'a': '1.3906'}",2024-09-21 12:00:00,"{'w': 0.25754746489107094, 'd': 0.2720816987696691, 'l': 0.47037083630980886}",d
27046,True,a,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '2', 'a': '1'}","{'h': '1.67099', 'a': '0.411515'}",2024-09-24 17:00:00,"{'w': 0.6876425473048355, 'd': 0.22621589067621575, 'l': 0.08614156166415832}",l
27057,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'h': '1', 'a': '2'}","{'h': '1.31551', 'a': '2.49026'}",2024-09-27 19:00:00,"{'w': 0.18763372451831176, 'd': 0.18158970414061792, 'l': 0.6307765055151889}",l
27070,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'h': '1', 'a': '2'}","{'h': '1.65842', 'a': '1.64746'}",2024-10-05 16:30:00,"{'w': 0.38729974942474876, 'd': 0.2300146190861551, 'l': 0.3826856308754085}",l
27078,True,a,"{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '2', 'a': '3'}","{'h': '0.433035', 'a': '2.33646'}",2024-10-18 19:00:00,"{'w': 0.05274121431503521, 'd': 0.14409216779539807, 'l': 0.8031665887150864}",w
27089,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'h': '1', 'a': '2'}","{'h': '0.97802', 'a': '2.68435'}",2024-10-26 12:00:00,"{'w': 0.11272682388427267, 'd': 0.15256389233953105, 'l': 0.73470911431998}",l
27096,True,a,"{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '1', 'a': '0'}","{'h': '3.21695', 'a': '0.204092'}",2024-11-02 13:00:00,"{'w': 0.9320641814627819, 'd': 0.0579228045443617, 'l': 0.010011450759274263}",l
27106,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'h': '1', 'a': '1'}","{'h': '0.887674', 'a': '1.487'}",2024-11-10 17:30:00,"{'w': 0.2248716571894945, 'd': 0.26285115446072027, 'l': 0.5122771882765362}",d
27113,True,a,"{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '2', 'a': '0'}","{'h': '0.658487', 'a': '0.729169'}",2024-11-22 20:00:00,"{'w': 0.28632065539931334, 'd': 0.3847140078868963, 'l': 0.32896533671378564}",l
27126,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'h': '0', 'a': '5'}","{'h': '0.437294', 'a': '3.40487'}",2024-11-30 20:00:00,"{'w': 0.022078896939567296, 'd': 0.06742784582461513, 'l': 0.9104901778761917}",l
27138,True,a,"{'id': '144', 'title': 'Las Palmas', 'short_title': 'LPL'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '2', 'a': '1'}","{'h': '1.27625', 'a': '1.30835'}",2024-12-07 13:00:00,"{'w': 0.3600650556019989, 'd': 0.264790520905797, 'l': 0.37514442347052884}",l
27147,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'h': '1', 'a': '0'}","{'h': '0.531831', 'a': '0.657242'}",2024-12-13 20:00:00,"{'w': 0.24978908610670383, 'd': 0.4206102823081584, 'l': 0.3296006315851368}",w
27156,True,a,"{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '3', 'a': '0'}","{'h': '2.16439', 'a': '0.0119855'}",2024-12-20 20:00:00,"{'w': 0.8822000174026126, 'd': 0.11641422686156769, 'l': 0.0013857448698247129}",l
27168,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '1', 'a': '0'}","{'h': '1.62446', 'a': '1.03813'}",2025-01-11 15:15:00,"{'w': 0.5103159672102603, 'd': 0.2473700788248416, 'l': 0.24231395372183095}",w
27172,True,a,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '2', 'a': '1'}","{'h': '1.28839', 'a': '1.72021'}",2025-01-17 20:00:00,"{'w': 0.28756165454146115, 'd': 0.2365633930557453, 'l': 0.47587495186871803}",l
27190,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'h': '0', 'a': '3'}","{'h': '0.234653', 'a': '2.45677'}",2025-01-25 20:00:00,"{'w': 0.02338282822491321, 'd': 0.11286724136736881, 'l': 0.8637498749963981}",l
27196,True,a,"{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '5', 'a': '1'}","{'h': '3.89354', 'a': '0.747261'}",2025-02-01 15:15:00,"{'w': 0.9016174640638195, 'd': 0.06610272583710647, 'l': 0.03226514155346128}",l
27211,True,a,"{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '1', 'a': '0'}","{'h': '2.87261', 'a': '0.610157'}",2025-02-07 20:00:00,"{'w': 0.8340223607685258, 'd': 0.11330178252899104, 'l': 0.05267546326825256}",l
27215,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '0', 'a': '4'}","{'h': '0.532481', 'a': '1.4827'}",2025-02-16 15:15:00,"{'w': 0.13197546085707723, 'd': 0.2612216791297345, 'l': 0.6068028599428251}",l
27222,True,a,"{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '7', 'a': '1'}","{'h': '5.3162', 'a': '0.598765'}",2025-02-23 13:00:00,"{'w': 0.9710215976683485, 'd': 0.021091507889391577, 'l': 0.007461746838989294}",l
27239,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '144', 'title': 'Las Palmas', 'short_title': 'LPL'}","{'h': '1', 'a': '1'}","{'h': '2.17386', 'a': '0.163235'}",2025-02-28 20:00:00,"{'w': 0.8456829333425012, 'd': 0.1340529709274897, 'l': 0.020264084230246428}",d
27248,True,a,"{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '2', 'a': '1'}","{'h': '2.37105', 'a': '0.645621'}",2025-03-08 17:30:00,"{'w': 0.7589523432557144, 'd': 0.15797844567925884, 'l': 0.0830691758447687}",l
27257,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'h': '0', 'a': '1'}","{'h': '0.839415', 'a': '1.81654'}",2025-03-15 13:00:00,"{'w': 0.16918652917804156, 'd': 0.22576515851886905, 'l': 0.6050483112186569}",l
27265,True,a,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '2', 'a': '1'}","{'h': '1.32811', 'a': '1.29525'}",2025-03-29 13:00:00,"{'w': 0.3764189540367337, 'd': 0.26249839384099, 'l': 0.36108265209565876}",l
27279,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'h': '0', 'a': '4'}","{'h': '0.300994', 'a': '2.80288'}",2025-04-06 16:30:00,"{'w': 0.023002894589613933, 'd': 0.09150805563501918, 'l': 0.8854887594815158}",l
27284,True,a,"{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '4', 'a': '2'}","{'h': '4.06291', 'a': '1.38016'}",2025-04-14 19:00:00,"{'w': 0.829860505076694, 'd': 0.09316488715617618, 'l': 0.07695083616401895}",l
27297,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'h': '2', 'a': '3'}","{'h': '1.45455', 'a': '2.36202'}",2025-04-20 12:00:00,"{'w': 0.2291937467721773, 'd': 0.19344495469534978, 'l': 0.5773612649372973}",l
27306,True,a,"{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '5', 'a': '1'}","{'h': '2.26702', 'a': '0.839722'}",2025-04-24 19:30:00,"{'w': 0.6961391483694699, 'd': 0.18014575233865207, 'l': 0.12371507950112091}",l
27316,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '1', 'a': '2'}","{'h': '0.745612', 'a': '2.21168'}",2025-05-03 19:00:00,"{'w': 0.11139581802895329, 'd': 0.1801534077741289, 'l': 0.7084507598158861}",l
27328,True,a,"{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '2', 'a': '1'}","{'h': '1.75638', 'a': '2.76393'}",2025-05-10 16:30:00,"{'w': 0.23411477909201395, 'd': 0.17529481234641958, 'l': 0.5905901638934493}",l
27338,True,h,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'h': '0', 'a': '1'}","{'h': '1.30694', 'a': '1.56752'}",2025-05-13 17:00:00,"{'w': 0.31841523616469325, 'd': 0.24667028420162315, 'l': 0.4349144794714269}",l
