id,isResult,side,h,a,goals,xG,datetime,forecast,result
18582,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '4', 'a': '2'}","{'h': '2.68095', 'a': '0.439661'}",2022-08-13 16:30:00,"{'w': 0.8459092007948324, 'd': 0.11363758079535925, 'l': 0.040453051620117475}",w
18599,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '1'}","{'h': '0.538424', 'a': '1.53637'}",2022-08-21 18:45:00,"{'w': 0.12806573622860726, 'd': 0.25303016186419275, 'l': 0.618904101793106}",d
18606,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '0'}","{'h': '2.83694', 'a': '0.505259'}",2022-08-27 18:45:00,"{'w': 0.8501956103972145, 'd': 0.10737199126005464, 'l': 0.04243206119437412}",w
18612,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '0'}","{'h': '1.06304', 'a': '0.914316'}",2022-08-30 16:30:00,"{'w': 0.384371031074454, 'd': 0.3094356715779722, 'l': 0.30619329734678136}",d
18623,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '3', 'a': '2'}","{'h': '1.63731', 'a': '2.07688'}",2022-09-03 16:00:00,"{'w': 0.30740617740240556, 'd': 0.21085773910245098, 'l': 0.4817360768789868}",w
18640,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '2'}","{'h': '0.923014', 'a': '1.6646'}",2022-09-10 18:45:00,"{'w': 0.2081874821619566, 'd': 0.24347002009963561, 'l': 0.5483424974013366}",w
18645,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '2'}","{'h': '2.2547', 'a': '1.17973'}",2022-09-18 18:45:00,"{'w': 0.6159697341814898, 'd': 0.19502338006534556, 'l': 0.1890068673028555}",l
18653,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '3'}","{'h': '1.01178', 'a': '2.6069'}",2022-10-01 18:45:00,"{'w': 0.12415308440590465, 'd': 0.16037597935203832, 'l': 0.7154708188822078}",w
18665,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '2', 'a': '0'}","{'h': '2.30469', 'a': '0.673421'}",2022-10-08 16:00:00,"{'w': 0.741714729405061, 'd': 0.16634539951689128, 'l': 0.09193984660845719}",w
18674,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '2'}","{'h': '1.93604', 'a': '1.7368'}",2022-10-16 18:45:00,"{'w': 0.43195021360599906, 'd': 0.21593543805868876, 'l': 0.352114345216476}",w
18687,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '4', 'a': '1'}","{'h': '1.23023', 'a': '1.32964'}",2022-10-22 16:00:00,"{'w': 0.34359716113030414, 'd': 0.2659283479025149, 'l': 0.3904744909459338}",w
18701,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '2', 'a': '1'}","{'h': '0.912695', 'a': '1.05623'}",2022-10-30 19:45:00,"{'w': 0.3070476476933806, 'd': 0.3103169914431127, 'l': 0.38263536086277716}",l
18706,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '1'}","{'h': '3.4076', 'a': '1.44997'}",2022-11-05 19:45:00,"{'w': 0.7462294179998377, 'd': 0.12947584740709497, 'l': 0.12429162578536163}",w
18712,True,a,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '0'}","{'h': '0.192159', 'a': '1.2958'}",2022-11-08 19:45:00,"{'w': 0.05385216006838925, 'd': 0.28566429991981995, 'l': 0.6604835400006914}",d
18727,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '1'}","{'h': '1.96799', 'a': '0.85798'}",2022-11-13 17:00:00,"{'w': 0.6334160690345266, 'd': 0.21034647323553385, 'l': 0.15623745459899774}",w
18737,True,a,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '2'}","{'h': '0.680121', 'a': '3.81282'}",2023-01-04 11:30:00,"{'w': 0.029747981034300805, 'd': 0.06540304870545136, 'l': 0.9048374302004201}",w
18747,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '2', 'a': '2'}","{'h': '1.09082', 'a': '1.10865'}",2023-01-08 19:45:00,"{'w': 0.34983975216711866, 'd': 0.2913440056140783, 'l': 0.3588162422165146}",d
18756,True,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '2', 'a': '2'}","{'h': '1.82563', 'a': '1.51192'}",2023-01-14 17:00:00,"{'w': 0.4525172174742508, 'd': 0.2259973044930516, 'l': 0.3214854767820649}",d
18767,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '4', 'a': '0'}","{'h': '2.81178', 'a': '1.04083'}",2023-01-24 19:45:00,"{'w': 0.7408754202235287, 'd': 0.146609575596031, 'l': 0.1125147022474158}",l
18779,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '5'}","{'h': '0.500004', 'a': '2.07278'}",2023-01-29 11:30:00,"{'w': 0.07727464187407201, 'd': 0.1784380380070939, 'l': 0.7442873139342483}",l
18785,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '0'}","{'h': '0.7617', 'a': '0.20882'}",2023-02-05 19:45:00,"{'w': 0.46349151694849605, 'd': 0.4415900666531924, 'l': 0.09491841639830537}",l
18799,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '0'}","{'h': '1.73339', 'a': '0.762177'}",2023-02-10 19:45:00,"{'w': 0.6058047234525006, 'd': 0.23309711436115743, 'l': 0.16109816160613835}",w
18805,True,a,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '1'}","{'h': '0.406294', 'a': '2.86999'}",2023-02-18 17:00:00,"{'w': 0.031348568533568516, 'd': 0.09643727869181876, 'l': 0.8722137637459799}",w
18814,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '0'}","{'h': '2.09197', 'a': '0.0994278'}",2023-02-26 19:45:00,"{'w': 0.850836288053885, 'd': 0.13624368869865347, 'l': 0.012920016271606202}",w
18823,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '2', 'a': '1'}","{'h': '2.04733', 'a': '0.679884'}",2023-03-04 19:45:00,"{'w': 0.6939070964624787, 'd': 0.19346570945694452, 'l': 0.11262718881912881}",l
18838,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '1', 'a': '1'}","{'h': '2.71062', 'a': '0.675211'}",2023-03-13 19:45:00,"{'w': 0.8013433209763653, 'd': 0.13062423721463698, 'l': 0.06803225041633466}",d
18851,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '3', 'a': '1'}","{'h': '2.17412', 'a': '1.83354'}",2023-03-18 19:45:00,"{'w': 0.4632822965265659, 'd': 0.2042131567976372, 'l': 0.33250453393071977}",l
18859,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '4'}","{'h': '1.17709', 'a': '2.65298'}",2023-04-02 18:45:00,"{'w': 0.14701203403473453, 'd': 0.16485806419535293, 'l': 0.688129755512826}",w
18867,True,h,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '0'}","{'h': '2.23861', 'a': '0.0994945'}",2023-04-07 19:00:00,"{'w': 0.8695235478212984, 'd': 0.11923307078184121, 'l': 0.011243364579107688}",d
